,beats,piano,bass,drums,metre_auto
0,0.6,0.54,,0.62,2.0
1,1.09,1.13,1.13,1.13,3.0
2,1.58,1.64,1.62,1.62,4.0
3,2.07,2.11,2.1,2.13,1.0
4,2.56,,2.59,2.6,2.0
5,3.05,,3.1,3.09,3.0
6,3.54,3.61,3.58,3.58,4.0
7,4.03,,4.05,4.08,1.0
8,4.52,4.59,4.56,4.55,2.0
9,5.01,5.08,5.05,5.05,3.0
10,5.5,5.54,5.54,5.52,4.0
11,5.99,6.05,,6.02,1.0
12,6.48,6.53,6.47,6.5,2.0
13,6.96,7.0,6.96,6.99,3.0
14,7.46,7.47,7.44,7.46,4.0
15,7.95,,7.95,7.95,1.0
16,8.44,8.45,8.42,8.44,2.0
17,8.93,9.03,8.92,8.93,3.0
18,9.42,9.42,9.39,9.4,4.0
19,9.91,9.91,9.91,9.87,1.0
20,10.37,,10.38,10.36,2.0
21,10.86,10.86,10.86,10.87,3.0
22,11.35,11.34,11.32,11.34,4.0
23,11.84,11.84,11.81,11.83,1.0
24,12.33,,,12.31,2.0
25,12.82,12.82,,,3.0
26,13.31,,,13.35,4.0
27,13.81,13.8,,13.91,1.0
28,14.29,14.29,14.26,14.32,2.0
29,14.81,14.84,14.81,14.85,3.0
30,15.29,15.29,15.31,15.28,4.0
31,15.76,15.75,15.75,15.75,1.0
32,16.25,,16.22,16.28,2.0
33,16.76,16.76,16.74,16.75,3.0
34,17.24,17.25,17.23,17.23,4.0
35,17.74,17.75,17.7,17.73,1.0
36,18.22,18.25,18.2,18.22,2.0
37,18.72,18.71,18.72,18.72,3.0
38,19.21,19.24,19.21,19.2,4.0
39,19.7,,19.71,19.69,1.0
40,20.2,20.21,20.21,20.19,2.0
41,20.69,20.72,20.69,20.68,3.0
42,21.18,21.18,21.18,21.17,4.0
43,21.67,21.67,21.67,21.66,1.0
44,22.15,22.15,22.16,22.14,2.0
45,22.65,22.65,22.65,22.63,3.0
46,23.13,23.16,23.14,23.12,4.0
47,23.62,23.64,23.62,23.61,1.0
48,24.11,,24.11,24.1,2.0
49,24.6,24.63,24.6,24.6,3.0
50,25.09,25.14,25.09,25.09,4.0
51,25.57,25.63,25.57,25.57,1.0
52,26.06,,26.06,26.07,2.0
53,26.55,26.67,26.54,26.56,3.0
54,27.05,27.05,27.03,27.04,4.0
55,27.52,27.51,27.52,27.52,1.0
56,28.01,28.06,28.01,28.01,2.0
57,28.5,28.52,28.51,28.5,3.0
58,29.0,28.99,29.0,28.99,4.0
59,29.48,29.48,29.47,29.49,1.0
60,29.97,,29.98,29.96,2.0
61,30.47,30.48,30.46,30.46,3.0
62,30.97,30.97,30.98,30.96,4.0
63,31.47,31.47,31.46,31.45,1.0
64,31.97,31.97,31.97,31.95,2.0
65,32.46,32.46,32.47,32.46,3.0
66,32.95,32.98,32.95,32.94,4.0
67,33.45,33.47,33.45,33.45,1.0
68,33.95,33.95,33.94,33.95,2.0
69,34.44,34.43,34.43,34.44,3.0
70,34.93,35.04,34.92,34.94,4.0
71,35.43,,35.42,35.43,1.0
72,35.92,35.93,35.92,35.92,2.0
73,36.41,36.44,36.41,36.41,3.0
74,36.9,36.94,36.89,36.9,4.0
75,37.4,37.41,37.4,37.4,1.0
76,37.88,37.86,37.88,37.89,2.0
77,38.38,38.39,38.38,38.38,3.0
78,38.87,38.87,38.86,38.86,4.0
79,39.35,39.39,39.34,39.36,1.0
80,39.85,39.86,39.85,39.85,2.0
81,40.35,40.35,40.35,40.33,3.0
82,40.84,40.84,40.84,40.84,4.0
83,41.34,41.37,41.33,41.33,1.0
84,41.83,41.84,41.81,41.83,2.0
85,42.32,42.34,42.32,42.32,3.0
86,42.81,42.83,42.8,42.81,4.0
87,43.31,,43.3,43.31,1.0
88,43.8,43.83,43.79,43.8,2.0
89,44.29,44.34,44.3,44.29,3.0
90,44.79,44.81,44.78,44.78,4.0
91,45.28,45.3,45.24,45.28,1.0
92,45.76,45.8,45.73,45.76,2.0
93,46.25,46.27,46.25,46.25,3.0
94,46.73,46.76,46.73,46.72,4.0
95,47.22,,47.22,47.22,1.0
96,47.73,47.78,47.73,47.72,2.0
97,48.24,48.25,48.22,48.23,3.0
98,48.73,,48.72,48.74,4.0
99,49.23,49.25,49.21,49.23,1.0
100,49.72,49.72,49.73,49.73,2.0
101,50.22,50.27,50.21,50.23,3.0
102,50.72,50.73,50.71,50.73,4.0
103,51.21,,51.21,51.22,1.0
104,51.71,51.73,51.7,51.71,2.0
105,52.22,52.24,52.22,52.21,3.0
