,beats,piano,bass,drums,metre_auto
0,0.18,0.18,0.18,0.18,2.0
1,0.56,,0.57,0.55,3.0
2,0.93,,0.94,0.9,4.0
3,1.3,,1.31,1.28,1.0
4,1.67,1.63,1.68,,2.0
5,2.02,2.03,2.03,2.02,3.0
6,2.38,2.4,2.39,2.38,4.0
7,2.75,2.75,2.77,,1.0
8,3.11,3.11,3.12,3.09,2.0
9,3.48,3.52,3.48,3.46,3.0
10,3.86,3.87,3.85,,4.0
11,4.22,4.22,4.22,4.21,1.0
12,4.58,4.61,4.58,4.56,2.0
13,4.96,4.95,4.97,,3.0
14,5.32,5.32,5.32,,4.0
15,5.68,,5.68,5.67,1.0
16,6.04,,6.05,6.02,2.0
17,6.41,6.41,6.41,6.38,3.0
18,6.76,6.81,6.76,6.74,4.0
19,7.15,7.19,7.16,7.15,1.0
20,7.5,7.49,7.53,7.5,2.0
21,7.89,7.89,7.89,7.86,3.0
22,8.25,8.26,8.26,8.23,4.0
23,8.61,8.62,8.62,,1.0
24,8.98,8.99,8.99,8.95,2.0
25,9.34,9.38,9.34,9.33,3.0
26,9.71,9.71,9.71,9.68,4.0
27,10.08,10.08,10.09,10.08,1.0
28,10.44,10.45,10.44,10.43,2.0
29,10.82,10.86,10.81,10.82,3.0
30,11.18,11.22,11.17,11.18,4.0
31,11.54,11.57,11.54,,1.0
32,11.91,11.92,11.91,11.91,2.0
33,12.27,,12.27,12.28,3.0
34,12.62,,,12.62,4.0
35,13.0,13.01,13.01,,1.0
36,13.36,13.37,13.38,13.33,2.0
37,13.7,,13.7,13.71,3.0
38,14.04,14.04,14.04,14.04,4.0
39,14.41,14.46,14.41,14.42,1.0
40,14.77,14.84,14.78,14.76,2.0
41,15.12,15.16,15.12,15.13,3.0
42,15.51,15.53,15.51,15.49,4.0
43,15.86,15.92,15.86,15.87,1.0
44,16.21,16.23,16.21,16.21,2.0
45,16.59,,16.59,16.58,3.0
46,16.95,,16.96,16.94,4.0
47,17.32,,17.32,17.3,1.0
48,17.69,17.7,17.69,17.65,2.0
49,18.05,18.05,18.04,18.03,3.0
50,18.42,18.42,18.39,,4.0
51,18.78,18.86,18.77,18.78,1.0
52,19.14,19.12,19.12,19.14,2.0
53,19.5,19.55,19.5,,3.0
54,19.87,19.87,19.88,,4.0
55,20.24,20.25,20.24,20.24,1.0
56,20.59,20.61,20.59,20.57,2.0
57,20.94,20.94,20.94,,3.0
58,21.3,21.3,21.31,21.3,4.0
59,21.66,21.7,21.67,,1.0
60,22.0,22.04,21.99,22.0,2.0
61,22.37,22.37,22.35,22.37,3.0
62,22.72,,22.72,22.77,4.0
63,23.09,23.05,23.1,23.09,1.0
64,23.47,23.48,23.49,23.45,2.0
65,23.82,23.82,23.83,,3.0
66,24.18,24.17,24.2,24.19,4.0
67,24.56,24.62,24.56,24.56,1.0
68,24.92,24.96,24.92,24.9,2.0
69,25.28,,25.27,25.27,3.0
