,beats,piano,bass,drums,metre_auto
0,0.11,0.12,0.1,0.11,1.0
1,0.4,,0.4,,2.0
2,0.69,,,0.66,3.0
3,0.99,1.01,,,4.0
4,1.24,1.22,1.24,1.24,1.0
5,1.5,,,,2.0
6,1.79,,,1.8,3.0
7,2.09,,2.12,2.09,4.0
8,2.38,2.4,2.37,,1.0
9,2.63,,,2.65,2.0
10,2.93,,2.93,2.93,3.0
11,3.22,3.23,3.23,,4.0
12,3.49,,,3.49,1.0
13,3.78,,3.79,,2.0
14,4.06,,4.07,4.05,3.0
15,4.34,,,4.33,4.0
16,4.61,,4.61,4.63,1.0
17,4.9,,4.91,,2.0
18,5.18,,,5.18,3.0
19,5.46,,5.46,,4.0
20,5.75,,5.75,5.75,1.0
21,6.04,6.04,6.05,,2.0
22,6.33,6.33,6.34,6.33,3.0
23,6.63,6.65,,,4.0
24,6.9,,6.9,6.9,1.0
25,7.19,7.2,7.19,,2.0
26,7.47,,7.48,7.45,3.0
27,7.77,7.78,7.76,,4.0
28,8.05,8.05,8.06,8.05,1.0
29,8.33,,8.35,,2.0
30,8.62,,8.63,8.62,3.0
31,8.92,8.96,8.91,,4.0
32,9.17,9.18,9.19,9.17,1.0
33,9.46,,,,2.0
34,9.76,,9.77,9.73,3.0
35,10.04,10.05,10.04,,4.0
36,10.3,10.27,10.32,10.3,1.0
37,10.59,,10.59,,2.0
38,10.86,10.88,10.87,10.86,3.0
39,11.13,11.11,11.15,,4.0
40,11.41,,11.41,11.42,1.0
41,11.69,11.73,11.69,,2.0
42,11.97,11.94,11.98,11.98,3.0
43,12.25,,12.26,,4.0
44,12.54,12.55,12.51,12.53,1.0
45,12.8,,12.81,,2.0
46,13.09,13.11,,,3.0
47,13.39,13.41,13.37,13.37,4.0
48,13.64,13.63,13.65,,1.0
49,13.94,,,,2.0
50,14.22,,,14.2,3.0
51,14.49,14.5,,,4.0
52,14.75,14.76,14.76,14.76,1.0
53,15.02,15.08,,,2.0
54,15.29,15.29,15.29,15.31,3.0
55,15.56,,15.57,15.6,4.0
56,15.83,15.82,15.84,15.84,1.0
57,16.13,16.13,,16.11,2.0
58,16.41,,16.42,16.4,3.0
59,16.71,16.73,16.72,,4.0
60,16.99,17.0,16.97,16.97,1.0
61,17.25,,17.25,17.26,2.0
62,17.52,,17.53,17.57,3.0
63,17.82,,17.83,,4.0
64,18.1,18.1,18.12,18.1,1.0
65,18.39,18.4,,,2.0
66,18.68,18.69,18.65,,3.0
67,18.96,18.96,18.96,18.94,4.0
68,19.23,19.25,19.23,,1.0
69,19.51,19.51,,,2.0
70,19.77,19.79,19.77,19.78,3.0
71,20.05,20.05,20.08,,4.0
72,20.34,,20.34,,1.0
73,20.62,,,,2.0
74,20.88,20.89,20.86,20.88,3.0
75,21.15,21.15,21.18,,4.0
76,21.45,,21.47,21.43,1.0
77,21.74,,21.73,21.74,2.0
78,22.01,,22.02,22.02,3.0
79,22.27,22.26,,22.29,4.0
80,22.55,,22.56,22.59,1.0
81,22.84,,,22.85,2.0
82,23.1,,23.1,23.11,3.0
83,23.37,23.42,23.37,,4.0
84,23.66,,23.67,23.67,1.0
85,23.96,23.96,23.96,,2.0
86,24.23,24.25,24.24,24.23,3.0
87,24.52,24.53,24.52,,4.0
88,24.8,,,24.8,1.0
89,25.09,,,,2.0
90,25.35,,,25.35,3.0
91,25.61,25.61,25.61,,4.0
92,25.89,25.9,25.89,25.9,1.0
93,26.16,26.17,26.17,,2.0
94,26.43,26.44,,26.44,3.0
95,26.72,26.73,26.71,,4.0
96,26.98,27.0,,26.97,1.0
97,27.25,,27.25,,2.0
98,27.52,27.58,,27.51,3.0
99,27.79,27.8,27.77,27.78,4.0
100,28.08,,28.07,,1.0
101,28.34,28.37,,,2.0
102,28.59,28.59,28.59,28.6,3.0
103,28.88,,28.88,28.88,4.0
104,29.16,29.17,,,1.0
105,29.41,29.41,29.42,29.41,2.0
106,29.67,,,29.67,3.0
107,29.95,30.01,,,4.0
