,beats,piano,bass,drums,metre_auto
0,0.28,0.28,0.25,0.24,1.0
1,0.6,0.62,0.59,0.58,2.0
2,0.93,0.94,0.93,0.92,3.0
3,1.26,1.28,1.27,1.26,4.0
4,1.59,,1.6,1.59,1.0
5,1.94,1.93,1.94,1.91,2.0
6,2.26,2.25,2.28,2.25,3.0
7,2.59,2.6,2.59,2.59,4.0
8,2.92,2.92,2.92,2.93,1.0
9,3.25,3.28,3.25,3.23,2.0
10,3.56,,3.58,3.59,3.0
11,3.87,3.91,3.84,3.85,4.0
12,4.18,4.15,4.17,4.17,1.0
13,4.49,4.49,,,2.0
14,4.8,4.83,4.85,,3.0
15,5.1,5.18,,5.17,4.0
16,5.41,,,,1.0
17,5.72,,,,2.0
18,6.03,,,,3.0
19,6.34,,,,4.0
20,6.65,6.61,6.62,,1.0
21,6.96,6.94,6.95,6.93,2.0
22,7.28,7.27,7.27,7.27,3.0
23,7.61,7.59,7.61,7.59,4.0
24,7.94,,7.95,7.93,1.0
25,8.27,8.27,8.27,8.26,2.0
26,8.6,8.61,8.6,8.6,3.0
27,8.94,8.92,8.94,8.93,4.0
28,9.26,,9.25,9.26,1.0
29,9.59,9.59,9.59,9.58,2.0
30,9.93,9.93,9.94,9.92,3.0
31,10.26,10.23,10.26,10.25,4.0
32,10.58,10.57,10.58,10.6,1.0
33,10.92,,10.92,10.92,2.0
34,11.26,11.32,11.26,11.26,3.0
35,11.59,11.65,11.6,11.59,4.0
36,11.92,11.95,11.93,11.92,1.0
37,12.24,12.25,12.24,12.24,2.0
38,12.57,12.61,12.57,12.57,3.0
39,12.89,12.91,12.9,12.89,4.0
40,13.23,13.26,13.22,13.22,1.0
41,13.55,13.56,13.54,13.55,2.0
42,13.88,13.89,13.89,13.89,3.0
43,14.22,14.22,,14.23,4.0
44,14.55,14.55,14.54,14.55,1.0
45,14.89,,14.93,14.88,2.0
46,15.21,15.24,15.21,15.21,3.0
47,15.53,15.51,15.52,15.53,4.0
48,15.87,15.88,15.87,15.86,1.0
49,16.19,16.2,16.19,16.18,2.0
50,16.52,16.56,16.51,16.53,3.0
51,16.85,,16.83,16.86,4.0
52,17.18,17.21,17.17,17.19,1.0
53,17.51,17.56,17.5,17.52,2.0
54,17.85,17.85,17.84,17.85,3.0
55,18.18,,18.18,18.18,4.0
56,18.52,18.52,18.52,18.52,1.0
57,18.84,18.86,18.84,18.83,2.0
58,19.17,19.21,19.17,19.16,3.0
59,19.49,19.53,19.48,19.49,4.0
60,19.82,19.86,,19.82,1.0
61,20.15,20.16,20.16,20.15,2.0
62,20.49,20.51,20.49,20.48,3.0
