,beats,piano,bass,drums,metre_auto
0,0.08,0.08,0.08,,3.0
1,0.34,0.35,0.34,0.34,1.0
2,0.6,0.63,,0.59,2.0
3,0.86,0.89,,0.85,3.0
4,1.13,1.12,1.15,1.13,1.0
5,1.39,1.4,1.4,1.37,2.0
6,1.65,1.71,1.65,1.65,3.0
7,1.9,1.93,1.92,1.9,1.0
8,2.16,2.21,,2.15,2.0
9,2.43,,,2.43,3.0
10,2.68,2.69,2.71,2.68,1.0
11,2.94,2.96,2.94,2.93,2.0
12,3.21,3.22,3.21,3.2,3.0
13,3.46,3.49,3.47,3.45,1.0
14,3.72,3.76,,3.71,2.0
15,3.99,,,3.98,3.0
16,4.24,4.24,4.27,4.24,1.0
17,4.49,4.5,4.51,4.49,2.0
18,4.75,4.74,4.78,4.76,3.0
19,5.01,5.03,5.02,5.01,1.0
20,5.26,5.27,5.27,5.25,2.0
21,5.52,,,5.52,3.0
22,5.76,5.76,5.81,5.76,1.0
23,6.02,6.05,6.05,6.01,2.0
24,6.27,6.24,6.31,6.26,3.0
25,6.53,6.54,6.56,6.53,1.0
26,6.78,6.8,,6.78,2.0
27,7.04,7.05,7.06,7.04,3.0
28,7.28,7.3,7.32,7.27,1.0
29,7.54,7.55,7.56,7.52,2.0
30,7.79,7.79,7.82,7.79,3.0
31,8.04,8.05,8.07,8.03,1.0
32,8.28,8.31,,8.27,2.0
33,8.55,8.56,,8.54,3.0
34,8.79,8.83,8.82,8.79,1.0
35,9.03,9.08,9.08,9.03,2.0
36,9.29,9.33,9.33,9.29,3.0
37,9.55,9.57,9.6,9.54,1.0
38,9.81,9.82,,9.8,2.0
39,10.07,10.07,,10.07,3.0
40,10.34,10.34,10.35,,1.0
41,10.59,10.59,10.6,,2.0
42,10.85,10.85,10.86,,3.0
43,11.08,11.09,,11.07,1.0
44,11.34,11.36,,11.33,2.0
45,11.6,11.6,,11.6,3.0
46,11.87,11.87,11.88,11.86,1.0
47,12.12,12.14,12.15,12.12,2.0
48,12.38,12.39,12.38,12.38,3.0
49,12.64,12.63,12.65,12.64,1.0
50,12.88,12.88,,12.89,2.0
51,13.15,13.15,,13.16,3.0
52,13.4,13.39,13.41,13.4,1.0
53,13.65,13.66,13.66,13.64,2.0
54,13.91,13.92,13.92,13.9,3.0
55,14.15,14.13,14.2,14.15,1.0
56,14.4,14.39,,14.41,2.0
57,14.67,14.7,14.68,14.67,3.0
58,14.92,14.96,14.93,14.91,1.0
59,15.19,15.21,15.21,15.18,2.0
60,15.44,15.45,15.46,15.42,3.0
61,15.7,15.71,15.72,15.68,1.0
62,15.94,15.96,,15.94,2.0
63,16.21,16.22,16.19,16.21,3.0
64,16.47,16.48,16.47,16.46,1.0
65,16.72,16.73,16.75,16.71,2.0
66,16.99,16.97,16.98,17.0,3.0
67,17.23,17.22,17.22,17.24,1.0
68,17.5,17.49,17.51,17.5,2.0
69,17.76,,,17.76,3.0
70,18.01,,17.99,18.0,1.0
71,18.26,18.26,18.26,18.26,2.0
72,18.52,,18.5,18.53,3.0
73,18.77,18.78,18.77,18.77,1.0
74,19.03,19.05,,19.03,2.0
75,19.29,19.28,,19.3,3.0
76,19.53,19.51,19.56,19.53,1.0
77,19.79,19.79,,19.79,2.0
78,20.05,20.05,,20.07,3.0
79,20.28,20.32,20.28,20.28,1.0
80,20.53,20.53,,20.52,2.0
81,20.79,20.79,,20.79,3.0
82,21.04,21.06,21.06,21.03,1.0
83,21.27,21.24,,21.28,2.0
84,21.54,,,21.54,3.0
85,21.8,21.8,21.81,21.79,1.0
86,22.04,22.04,22.04,22.03,2.0
87,22.3,22.3,22.29,22.3,3.0
88,22.55,22.56,22.56,22.53,1.0
89,22.79,22.84,22.81,22.79,2.0
90,23.06,23.09,23.07,23.03,3.0
91,23.31,23.32,23.35,23.3,1.0
92,23.57,23.57,23.59,23.56,2.0
93,23.84,,23.85,23.84,3.0
94,24.09,24.1,24.11,24.08,1.0
95,24.33,24.38,24.36,24.32,2.0
96,24.59,,24.59,24.58,3.0
97,24.83,24.87,24.84,24.83,1.0
98,25.09,25.12,25.11,25.08,2.0
99,25.36,25.37,25.39,25.35,3.0
100,25.61,25.61,25.65,25.62,1.0
101,25.87,25.87,25.9,25.87,2.0
102,26.14,26.14,26.16,26.14,3.0
103,26.38,26.39,26.42,26.38,1.0
104,26.64,,26.66,26.63,2.0
105,26.91,,26.9,26.91,3.0
106,27.15,27.13,27.15,27.15,1.0
107,27.39,27.39,27.42,27.39,2.0
108,27.66,27.69,27.66,27.66,3.0
109,27.9,27.9,27.92,27.9,1.0
110,28.15,28.15,28.16,28.15,2.0
111,28.41,28.41,28.42,28.41,3.0
112,28.65,28.66,,28.65,1.0
