,beats,piano,bass,drums,metre_auto
0,0.05,,,,1.0
1,0.35,,,,2.0
2,0.65,,0.63,0.62,3.0
3,0.95,,0.92,0.92,4.0
4,1.25,,1.24,1.23,1.0
5,1.55,1.57,1.52,1.53,2.0
6,1.85,,1.84,1.83,3.0
7,2.15,2.21,2.12,2.14,4.0
8,2.45,2.5,,2.44,1.0
9,2.75,2.77,,2.74,2.0
10,3.05,,3.05,3.06,3.0
11,3.35,3.36,3.34,3.36,4.0
12,3.66,3.67,3.66,3.67,1.0
13,3.96,3.97,3.96,3.96,2.0
14,4.26,4.3,4.26,4.26,3.0
15,4.56,,4.55,4.56,4.0
16,4.86,,4.86,4.86,1.0
17,5.16,,5.16,5.16,2.0
18,5.46,5.47,5.47,5.46,3.0
19,5.75,5.76,5.75,5.75,4.0
20,6.06,6.08,6.05,6.07,1.0
21,6.36,6.37,6.35,6.36,2.0
22,6.66,6.69,6.66,6.67,3.0
23,6.96,6.98,6.96,6.96,4.0
24,7.26,,7.26,7.28,1.0
25,7.55,,7.56,7.56,2.0
26,7.86,,7.86,7.86,3.0
27,8.14,8.2,8.15,8.14,4.0
28,8.45,8.52,8.46,8.45,1.0
29,8.74,8.75,8.75,8.73,2.0
30,9.04,9.05,9.05,9.06,3.0
31,9.33,9.34,9.33,9.33,4.0
32,9.64,9.68,,9.65,1.0
33,9.93,,,9.94,2.0
34,10.24,10.28,10.24,10.24,3.0
35,10.53,10.52,10.52,10.53,4.0
36,10.83,10.82,10.81,10.84,1.0
37,11.12,,11.14,11.12,2.0
38,11.43,,,11.44,3.0
39,11.72,11.77,11.7,11.72,4.0
40,12.03,12.09,,12.04,1.0
41,12.32,12.31,12.31,12.33,2.0
42,12.62,12.62,12.63,12.64,3.0
43,12.91,,12.92,12.92,4.0
44,13.22,13.26,13.22,13.23,1.0
45,13.51,13.51,13.51,13.51,2.0
46,13.82,13.83,13.83,13.82,3.0
47,14.1,14.07,14.1,14.1,4.0
48,14.41,,,14.42,1.0
49,14.7,,14.69,14.71,2.0
50,15.0,15.06,14.99,15.01,3.0
51,15.28,15.3,15.28,15.28,4.0
52,15.58,,15.58,15.59,1.0
53,15.88,15.9,15.86,15.88,2.0
54,16.18,16.17,16.19,16.19,3.0
55,16.47,16.49,16.47,16.47,4.0
56,16.77,16.84,16.77,16.78,1.0
57,17.06,,17.07,17.07,2.0
58,17.36,17.4,17.33,17.36,3.0
59,17.65,,17.65,17.65,4.0
60,17.95,,17.95,17.94,1.0
61,18.25,,18.25,18.25,2.0
62,18.54,,18.55,18.54,3.0
63,18.82,18.87,18.82,18.83,4.0
64,19.11,19.11,19.13,19.12,1.0
65,19.4,,19.4,19.4,2.0
66,19.7,19.71,19.7,19.71,3.0
67,19.99,19.98,19.99,20.0,4.0
68,20.3,20.27,20.31,20.31,1.0
69,20.59,20.57,20.59,20.59,2.0
70,20.89,,20.91,20.89,3.0
71,21.18,,21.18,21.17,4.0
72,21.48,21.49,21.45,21.48,1.0
73,21.78,21.79,21.76,21.78,2.0
74,22.08,,22.08,22.08,3.0
75,22.38,,22.37,22.39,4.0
76,22.68,,,22.69,1.0
77,22.97,22.96,22.96,22.98,2.0
78,23.27,23.28,23.27,23.28,3.0
79,23.57,23.57,23.54,23.57,4.0
80,23.86,23.83,23.87,23.86,1.0
81,24.16,24.13,,24.16,2.0
82,24.45,24.46,,24.46,3.0
83,24.75,24.74,,24.75,4.0
84,25.06,25.13,,25.06,1.0
85,25.35,25.36,25.34,25.35,2.0
86,25.65,25.66,25.65,25.66,3.0
87,25.94,25.95,25.94,25.94,4.0
88,26.24,,26.25,26.24,1.0
89,26.53,26.56,26.54,26.54,2.0
90,26.83,26.86,26.85,26.83,3.0
91,27.11,27.11,27.12,27.11,4.0
92,27.41,27.41,27.42,27.41,1.0
93,27.7,27.71,27.7,27.69,2.0
94,28.0,,28.0,28.01,3.0
95,28.29,,28.3,,4.0
96,28.58,,,,1.0
97,28.87,28.9,28.86,28.87,2.0
98,29.16,29.17,,29.16,3.0
99,29.45,29.46,29.44,29.45,4.0
100,29.74,29.75,,29.75,1.0
101,30.02,,30.01,30.01,2.0
102,30.32,30.36,30.33,30.32,3.0
103,30.61,30.65,30.61,30.61,4.0
104,30.9,30.89,30.9,30.92,1.0
105,31.2,31.2,31.2,31.2,2.0
106,31.48,31.49,31.49,31.51,3.0
107,31.77,31.84,31.74,31.76,4.0
108,32.07,32.08,32.08,32.06,1.0
109,32.36,32.36,32.37,32.36,2.0
110,32.66,32.67,32.67,32.67,3.0
111,32.96,32.93,32.94,32.96,4.0
112,33.25,,33.24,33.26,1.0
113,33.54,33.55,33.55,33.54,2.0
114,33.83,,33.84,33.84,3.0
115,34.11,34.12,34.13,34.11,4.0
116,34.41,,34.43,34.42,1.0
117,34.69,34.73,,34.69,2.0
118,34.99,35.03,35.0,34.99,3.0
119,35.28,35.27,35.28,35.28,4.0
120,35.56,35.59,35.59,35.56,1.0
121,35.86,35.88,35.87,35.86,2.0
122,36.15,36.18,36.15,36.15,3.0
123,36.44,36.43,36.41,36.45,4.0
124,36.72,36.72,36.72,36.76,1.0
125,37.01,37.0,37.03,37.01,2.0
126,37.31,37.29,37.32,37.32,3.0
127,37.6,37.57,37.61,37.6,4.0
128,37.89,37.94,37.9,37.9,1.0
129,38.18,38.19,38.19,38.18,2.0
130,38.48,,38.47,38.48,3.0
131,38.77,38.77,38.76,38.77,4.0
132,39.07,39.08,39.08,39.09,1.0
133,39.36,,39.36,39.36,2.0
134,39.65,39.65,39.65,39.68,3.0
135,39.94,39.91,39.94,39.95,4.0
136,40.25,,40.25,40.26,1.0
137,40.54,40.51,40.54,40.55,2.0
138,40.83,40.83,40.83,40.86,3.0
139,41.14,41.14,41.12,41.15,4.0
140,41.44,41.48,41.43,41.46,1.0
141,41.74,41.72,41.72,41.75,2.0
142,42.03,42.04,42.03,42.06,3.0
143,42.34,,42.33,42.35,4.0
144,42.64,,42.67,42.65,1.0
145,42.93,,42.93,42.93,2.0
146,43.23,43.26,43.24,43.23,3.0
147,43.52,43.53,43.52,43.52,4.0
148,43.82,43.84,43.82,43.83,1.0
149,44.12,44.13,44.11,44.11,2.0
150,44.42,44.42,44.42,44.42,3.0
151,44.72,,44.69,44.71,4.0
152,45.02,,,45.02,1.0
153,45.32,45.32,45.29,45.31,2.0
154,45.63,45.66,,45.63,3.0
155,45.92,45.93,45.89,45.92,4.0
156,46.22,,46.21,46.23,1.0
