,beats,piano,bass,drums,metre_auto
0,0.26,0.27,,0.24,2.0
1,0.68,0.71,0.75,0.67,3.0
2,1.11,,,1.1,4.0
3,1.55,,,1.55,1.0
4,1.99,2.01,,1.99,2.0
5,2.42,,,2.42,3.0
6,2.85,2.86,,2.84,4.0
7,3.26,3.29,3.3,3.26,1.0
8,3.69,,,3.68,2.0
9,4.13,4.13,4.16,4.13,3.0
10,4.57,,,4.57,4.0
11,5.0,5.03,5.02,4.99,1.0
12,5.42,,,5.41,2.0
13,5.86,5.89,,5.86,3.0
14,6.28,6.27,6.3,6.27,4.0
15,6.71,6.71,,6.7,1.0
16,7.14,7.14,7.14,7.14,2.0
17,7.57,7.57,7.58,7.57,3.0
18,7.99,7.94,7.96,8.0,4.0
19,8.42,8.43,8.38,8.41,1.0
20,8.84,8.86,8.85,8.83,2.0
21,9.27,9.27,,9.28,3.0
22,9.69,9.77,9.77,9.68,4.0
23,10.14,10.16,,10.14,1.0
24,10.55,10.52,10.55,10.56,2.0
25,10.99,10.99,11.05,10.99,3.0
26,11.43,11.42,11.45,,4.0
27,11.85,11.86,11.88,11.84,1.0
28,12.26,,12.26,12.27,2.0
29,12.71,12.71,12.68,12.71,3.0
30,13.12,13.17,,13.12,4.0
31,13.55,13.56,,13.54,1.0
32,13.98,,,13.98,2.0
33,14.42,14.43,14.4,14.43,3.0
34,14.84,14.87,14.85,14.85,4.0
35,15.26,15.26,15.32,15.27,1.0
36,15.7,,15.72,15.7,2.0
37,16.1,16.15,,16.1,3.0
38,16.52,,,16.52,4.0
39,16.95,16.95,16.97,16.95,1.0
40,17.35,17.43,17.34,17.35,2.0
41,17.78,,,17.78,3.0
42,18.2,,18.22,18.2,4.0
43,18.64,18.66,18.67,18.63,1.0
44,19.07,19.1,19.07,19.08,2.0
45,19.49,19.5,19.49,19.49,3.0
46,19.94,19.96,19.95,19.94,4.0
47,20.36,20.37,,20.32,1.0
48,20.76,,20.77,20.74,2.0
49,21.18,21.23,21.19,21.16,3.0
50,21.6,21.66,,21.6,4.0
51,22.03,22.1,22.03,22.03,1.0
52,22.45,22.45,22.46,22.45,2.0
53,22.87,22.89,22.91,22.86,3.0
54,23.29,23.34,,23.28,4.0
55,23.72,23.73,,23.7,1.0
56,24.12,24.16,24.13,24.12,2.0
57,24.54,,,24.54,3.0
