,beats,piano,bass,drums,metre_auto
0,0.26,0.26,0.26,0.27,1.0
1,0.55,0.55,,0.56,2.0
2,0.86,,,0.86,3.0
3,1.17,1.2,,1.17,4.0
4,1.45,1.47,1.44,,1.0
5,1.76,,1.75,1.77,2.0
6,2.07,2.08,2.07,2.09,3.0
7,2.38,2.39,2.45,2.38,4.0
8,2.69,2.71,2.68,2.71,1.0
9,3.01,3.02,,2.99,2.0
10,3.29,3.29,,3.31,3.0
11,3.6,3.6,3.6,3.61,4.0
12,3.9,3.89,3.93,3.92,1.0
13,4.21,,4.22,4.21,2.0
14,4.51,4.51,4.54,,3.0
15,4.8,4.81,4.81,4.79,4.0
16,5.11,5.12,5.12,5.09,1.0
17,5.4,5.4,,5.4,2.0
18,5.72,5.73,,5.78,3.0
19,6.01,6.02,6.02,,4.0
20,6.29,,6.29,6.29,1.0
21,6.6,,,6.6,2.0
22,6.92,6.92,,6.9,3.0
23,7.22,7.22,7.28,7.21,4.0
24,7.51,7.52,7.49,,1.0
25,7.81,7.81,7.81,,2.0
26,8.11,8.14,,,3.0
27,8.41,8.42,,8.39,4.0
28,8.7,8.7,,8.71,1.0
29,9.0,9.05,9.0,9.0,2.0
30,9.29,9.3,,,3.0
31,9.59,,9.59,9.59,4.0
32,9.9,9.89,9.91,9.91,1.0
33,10.2,10.2,10.21,10.18,2.0
34,10.5,10.5,10.5,10.48,3.0
35,10.81,,10.81,,4.0
36,11.12,11.14,11.13,,1.0
37,11.43,11.44,11.41,11.42,2.0
38,11.74,11.77,,11.73,3.0
39,12.03,12.04,,12.03,4.0
40,12.31,12.31,12.32,,1.0
41,12.6,12.6,,12.63,2.0
42,12.92,12.92,,12.92,3.0
43,13.2,13.2,13.19,13.21,4.0
44,13.5,13.52,13.5,13.5,1.0
45,13.79,13.79,13.8,13.78,2.0
46,14.1,,,14.08,3.0
47,14.39,14.44,14.4,14.37,4.0
48,14.69,,14.69,14.66,1.0
49,15.0,15.01,,,2.0
50,15.29,15.31,,15.35,3.0
51,15.57,15.57,15.58,15.55,4.0
52,15.88,15.89,,,1.0
53,16.18,,16.15,,2.0
54,16.5,16.5,,,3.0
55,16.78,,16.77,16.78,4.0
56,17.08,17.13,17.07,17.09,1.0
57,17.37,17.38,17.37,17.39,2.0
58,17.69,17.72,,,3.0
59,17.99,18.0,18.01,17.99,4.0
60,18.3,18.3,18.3,,1.0
61,18.59,18.6,,,2.0
62,18.89,,,,3.0
63,19.17,19.17,19.17,19.17,4.0
64,19.47,19.52,19.47,19.45,1.0
65,19.79,19.81,19.76,,2.0
66,20.1,20.1,20.08,,3.0
67,20.38,20.38,20.36,20.38,4.0
68,20.68,,20.68,20.7,1.0
69,20.98,,20.95,20.99,2.0
70,21.29,,21.27,21.3,3.0
71,21.59,21.58,,21.59,4.0
72,21.91,21.95,21.96,21.91,1.0
73,22.22,22.23,,22.19,2.0
74,22.51,,22.5,,3.0
75,22.82,22.83,22.84,22.8,4.0
76,23.14,23.16,,,1.0
