,beats,piano,bass,drums,metre_auto
0,0.04,0.05,,0.01,4.0
1,0.33,0.35,0.31,0.31,1.0
2,0.63,,0.63,0.63,2.0
3,0.93,0.94,0.92,0.93,3.0
4,1.23,1.21,1.23,1.23,4.0
5,1.54,1.54,1.53,1.55,1.0
6,1.83,1.85,1.83,1.83,2.0
7,2.13,2.16,2.11,2.14,3.0
8,2.42,2.46,2.4,2.42,4.0
9,2.72,2.73,2.71,2.73,1.0
10,3.01,3.06,3.01,3.0,2.0
11,3.32,3.34,3.31,3.33,3.0
12,3.61,,3.61,3.61,4.0
13,3.91,3.91,3.91,3.93,1.0
14,4.2,,4.2,4.2,2.0
15,4.51,4.51,4.5,4.51,3.0
16,4.79,4.83,4.8,4.79,4.0
17,5.09,5.14,5.08,5.1,1.0
18,5.38,5.42,5.37,5.38,2.0
19,5.69,5.7,5.67,5.7,3.0
20,5.97,,5.96,5.97,4.0
21,6.27,6.31,6.26,6.29,1.0
22,6.56,,6.55,6.56,2.0
23,6.87,,,6.87,3.0
24,7.15,7.16,7.13,7.15,4.0
25,7.45,7.46,7.43,7.46,1.0
26,7.74,,,7.74,2.0
27,8.04,8.04,8.01,8.05,3.0
28,8.31,8.32,8.3,8.32,4.0
29,8.62,8.63,8.6,8.63,1.0
30,8.9,,8.9,8.91,2.0
31,9.21,9.22,9.2,9.21,3.0
32,9.5,,9.5,9.5,4.0
33,9.8,,9.79,9.8,1.0
34,10.07,,10.09,10.07,2.0
35,10.38,10.39,10.37,10.38,3.0
36,10.65,10.68,10.66,10.65,4.0
37,10.96,10.98,10.95,10.96,1.0
38,11.24,11.27,11.22,11.24,2.0
39,11.54,11.54,11.53,11.55,3.0
40,11.82,11.81,11.81,11.81,4.0
41,12.12,12.19,12.1,12.13,1.0
42,12.4,12.4,12.39,12.4,2.0
43,12.7,12.71,12.69,12.71,3.0
44,12.98,13.0,12.98,12.98,4.0
45,13.28,13.3,13.28,13.3,1.0
46,13.56,,13.56,13.56,2.0
47,13.86,13.85,13.86,13.88,3.0
48,14.14,14.15,14.14,14.15,4.0
49,14.45,14.47,14.43,14.45,1.0
50,14.73,14.75,14.73,14.72,2.0
51,15.03,15.05,15.02,15.03,3.0
52,15.3,,15.29,15.29,4.0
53,15.61,15.68,15.6,15.62,1.0
54,15.89,15.9,15.88,15.89,2.0
55,16.18,16.19,16.17,16.21,3.0
56,16.47,16.51,16.47,16.47,4.0
57,16.78,16.79,16.77,16.79,1.0
58,17.05,17.07,17.05,17.05,2.0
59,17.36,17.37,17.35,17.37,3.0
60,17.64,17.65,17.64,17.63,4.0
61,17.93,,17.93,17.94,1.0
62,18.22,18.26,18.23,18.23,2.0
63,18.53,18.54,18.51,18.53,3.0
64,18.8,18.83,18.8,18.8,4.0
65,19.1,19.12,19.1,19.1,1.0
66,19.38,,19.38,19.38,2.0
67,19.68,19.71,19.67,19.69,3.0
68,19.96,19.95,19.96,19.97,4.0
69,20.27,20.27,20.25,20.27,1.0
