,beats,piano,bass,drums,metre_auto
0,0.07,0.09,,0.07,4.0
1,0.39,0.4,0.39,0.37,1.0
2,0.72,0.73,0.71,0.73,2.0
3,1.04,,1.04,1.04,3.0
4,1.35,1.35,1.36,1.34,4.0
5,1.68,,1.68,1.68,1.0
6,1.98,,1.98,1.98,2.0
7,2.28,2.31,2.29,2.28,3.0
8,2.58,2.65,2.59,2.57,4.0
9,2.91,2.88,2.91,2.92,1.0
10,3.22,3.24,3.22,3.22,2.0
11,3.55,,3.54,3.56,3.0
12,3.86,3.87,3.84,3.86,4.0
13,4.19,4.2,4.18,4.19,1.0
14,4.49,4.52,4.49,4.49,2.0
15,4.82,4.82,4.81,4.82,3.0
16,5.12,5.14,5.13,5.12,4.0
17,5.44,5.5,5.43,5.45,1.0
18,5.75,5.81,5.74,5.75,2.0
19,6.07,6.08,6.07,6.08,3.0
20,6.37,,6.37,6.37,4.0
21,6.7,6.71,6.69,6.69,1.0
22,7.0,,7.0,7.0,2.0
23,7.33,7.36,7.32,7.32,3.0
24,7.62,7.69,7.63,7.62,4.0
25,7.94,7.99,7.94,7.94,1.0
26,8.24,8.3,8.23,8.25,2.0
27,8.57,8.57,8.55,8.57,3.0
28,8.86,,8.86,8.86,4.0
29,9.18,,9.18,9.18,1.0
30,9.48,,9.48,9.48,2.0
31,9.81,,9.8,9.81,3.0
32,10.11,10.16,10.09,10.11,4.0
33,10.44,10.46,10.42,10.43,1.0
34,10.73,10.78,10.72,10.73,2.0
35,11.06,11.07,11.06,11.05,3.0
36,11.36,11.38,11.35,11.36,4.0
37,11.68,11.69,11.67,11.68,1.0
38,11.99,12.05,11.99,11.98,2.0
39,12.31,12.32,12.3,12.3,3.0
40,12.61,,12.61,12.61,4.0
41,12.92,12.93,12.91,12.93,1.0
42,13.22,,13.23,13.22,2.0
43,13.55,13.55,13.55,13.54,3.0
44,13.85,13.86,13.85,13.85,4.0
45,14.17,14.19,14.15,14.16,1.0
46,14.46,14.53,14.46,14.46,2.0
47,14.78,14.82,14.76,14.78,3.0
48,15.08,,15.08,15.08,4.0
49,15.4,15.41,15.38,15.41,1.0
50,15.7,15.69,15.69,15.7,2.0
51,16.02,16.02,16.0,,3.0
52,16.31,16.36,16.3,16.31,4.0
53,16.63,16.65,16.61,16.63,1.0
54,16.94,,16.92,16.94,2.0
55,17.25,17.26,17.23,17.25,3.0
56,17.55,17.56,17.54,17.55,4.0
57,17.88,17.89,17.87,17.88,1.0
58,18.17,18.22,18.17,18.18,2.0
59,18.49,18.54,18.48,18.5,3.0
60,18.8,,18.78,18.8,4.0
61,19.11,19.11,19.1,19.12,1.0
62,19.41,,19.42,19.42,2.0
63,19.74,19.74,19.73,19.73,3.0
64,20.04,20.07,20.03,20.04,4.0
65,20.35,,20.35,20.35,1.0
66,20.65,,20.64,20.66,2.0
67,20.98,21.0,20.97,20.98,3.0
68,21.26,21.25,21.28,21.26,4.0
69,21.59,21.63,21.58,21.6,1.0
70,21.89,21.94,21.89,21.89,2.0
71,22.22,22.27,22.21,22.22,3.0
72,22.51,22.48,22.51,22.51,4.0
73,22.83,22.88,22.82,22.82,1.0
74,23.13,,23.13,23.13,2.0
75,23.45,23.47,23.44,23.45,3.0
76,23.76,23.78,23.75,23.76,4.0
77,24.09,24.1,24.07,24.08,1.0
78,24.39,24.42,24.38,24.39,2.0
79,24.71,24.73,24.72,24.69,3.0
80,25.0,25.03,24.99,24.99,4.0
81,25.31,25.34,25.3,25.31,1.0
82,25.61,25.65,25.6,25.61,2.0
83,25.92,25.96,25.91,25.94,3.0
84,26.22,26.26,26.22,26.22,4.0
85,26.54,26.54,26.54,26.55,1.0
86,26.83,26.86,26.84,26.83,2.0
87,27.15,27.21,27.13,27.15,3.0
88,27.44,27.51,27.45,27.44,4.0
89,27.76,27.81,27.76,27.76,1.0
90,28.06,28.11,28.06,28.06,2.0
91,28.39,28.42,28.38,28.38,3.0
92,28.68,28.71,28.69,28.67,4.0
93,29.01,29.04,29.01,29.0,1.0
94,29.31,29.34,29.3,29.31,2.0
95,29.63,29.64,29.61,29.63,3.0
96,29.93,29.94,29.91,29.93,4.0
97,30.24,,30.24,30.24,1.0
98,30.54,30.56,,30.54,2.0
99,30.86,30.86,30.87,30.86,3.0
100,31.16,31.18,31.16,31.15,4.0
101,31.48,,31.48,31.48,1.0
102,31.79,31.83,31.79,31.79,2.0
103,32.11,32.12,32.11,32.1,3.0
104,32.41,,32.4,32.4,4.0
105,32.72,32.74,32.71,,1.0
106,33.0,32.99,33.02,33.0,2.0
107,33.33,33.34,33.33,33.33,3.0
108,33.63,33.67,33.64,33.63,4.0
109,33.96,33.98,33.95,33.95,1.0
110,34.26,34.28,34.26,34.25,2.0
111,34.57,34.58,34.57,34.57,3.0
112,34.87,34.89,34.87,34.87,4.0
113,35.19,35.21,35.18,35.19,1.0
114,35.47,35.5,35.49,35.47,2.0
115,35.79,35.81,35.79,35.78,3.0
116,36.08,36.14,36.09,36.07,4.0
117,36.4,36.4,36.41,36.37,1.0
118,36.68,36.7,36.7,36.67,2.0
119,37.0,37.03,37.01,36.99,3.0
120,37.29,37.34,37.31,37.28,4.0
121,37.61,37.64,37.61,37.61,1.0
122,37.91,37.91,37.91,37.91,2.0
123,38.23,38.23,38.25,38.24,3.0
124,38.54,38.55,38.55,38.53,4.0
125,38.86,38.87,38.87,38.87,1.0
126,39.17,,39.18,39.17,2.0
127,39.5,39.52,39.5,39.48,3.0
128,39.79,39.77,39.81,39.79,4.0
129,40.12,40.14,40.11,40.11,1.0
130,40.41,40.42,40.41,40.41,2.0
131,40.73,40.75,40.73,40.72,3.0
132,41.01,,41.03,41.01,4.0
133,41.34,41.35,41.34,41.33,1.0
134,41.63,41.65,41.65,41.63,2.0
135,41.96,41.98,41.97,41.94,3.0
136,42.24,42.26,42.27,42.24,4.0
137,42.57,42.56,42.58,42.55,1.0
138,42.86,42.84,42.88,42.86,2.0
139,43.19,43.2,43.19,43.18,3.0
140,43.48,43.51,43.49,43.48,4.0
141,43.8,43.81,43.8,43.79,1.0
142,44.09,44.1,44.1,44.09,2.0
143,44.41,44.43,44.41,44.4,3.0
144,44.69,44.74,44.71,44.69,4.0
145,45.02,45.05,45.03,45.01,1.0
146,45.31,,45.33,45.31,2.0
147,45.64,45.66,45.64,45.63,3.0
148,45.93,45.94,45.93,45.94,4.0
149,46.26,46.29,46.25,46.25,1.0
150,46.56,46.6,46.54,46.56,2.0
151,46.86,46.92,46.86,46.86,3.0
152,47.16,,47.15,47.17,4.0
153,47.48,47.53,47.47,47.48,1.0
154,47.78,,47.79,47.79,2.0
155,48.09,48.11,48.1,48.09,3.0
156,48.39,,48.41,48.39,4.0
157,48.71,48.73,48.72,48.71,1.0
158,49.0,49.03,49.01,49.0,2.0
159,49.33,49.34,49.33,49.31,3.0
160,49.61,49.61,49.63,49.61,4.0
161,49.93,,49.94,49.92,1.0
162,50.22,50.26,50.24,50.22,2.0
163,50.54,50.55,50.53,50.53,3.0
164,50.83,,50.84,50.82,4.0
165,51.14,,51.15,51.14,1.0
166,51.44,51.42,51.45,51.44,2.0
167,51.76,51.77,51.75,51.76,3.0
168,52.04,52.05,52.05,52.04,4.0
169,52.36,52.39,52.35,52.36,1.0
