,beats,piano,bass,drums,metre_auto
0,0.22,0.22,0.22,0.23,3.0
1,0.48,0.49,0.49,0.47,4.0
2,0.74,0.74,,0.76,1.0
3,1.0,,1.0,1.0,2.0
4,1.27,,,1.27,3.0
5,1.52,,1.54,1.51,4.0
6,1.79,1.76,1.79,1.79,1.0
7,2.05,2.07,2.03,,2.0
8,2.31,2.3,2.31,,3.0
9,2.57,,,2.61,4.0
10,2.83,2.87,2.86,2.88,1.0
11,3.09,3.12,3.1,3.11,2.0
12,3.35,3.39,3.4,3.4,3.0
13,3.61,3.64,,3.65,4.0
14,3.86,3.91,3.9,3.92,1.0
15,4.11,4.08,,,2.0
16,4.35,4.35,,4.37,3.0
17,4.6,4.59,,,4.0
18,4.86,4.85,4.88,4.9,1.0
19,5.11,5.13,,5.14,2.0
20,5.36,5.36,5.41,,3.0
21,5.61,5.61,,,4.0
22,5.86,5.88,,,1.0
23,6.1,6.15,,,2.0
24,6.35,6.32,,,3.0
25,6.6,,6.57,6.58,4.0
26,6.85,6.83,,,1.0
27,7.1,7.1,7.08,7.08,2.0
28,7.36,7.37,,7.35,3.0
29,7.62,7.61,7.6,7.62,4.0
30,7.88,7.9,7.85,7.88,1.0
31,8.14,8.13,,8.15,2.0
32,8.41,,8.39,8.41,3.0
33,8.67,8.67,,8.68,4.0
34,8.93,8.94,8.93,8.93,1.0
35,9.19,9.18,,9.21,2.0
36,9.45,,,9.47,3.0
37,9.7,,9.73,,4.0
38,9.95,9.99,9.97,9.98,1.0
39,10.2,10.25,10.24,10.24,2.0
40,10.45,,10.51,10.51,3.0
41,10.69,,,10.69,4.0
42,10.94,11.0,,,1.0
43,11.2,11.2,,11.21,2.0
44,11.44,,,,3.0
45,11.7,11.76,11.72,11.75,4.0
46,11.95,,11.99,12.01,1.0
47,12.19,,,,2.0
48,12.44,,,,3.0
49,12.69,,12.66,,4.0
50,12.94,12.94,,,1.0
51,13.19,13.2,,13.17,2.0
52,13.45,,13.42,13.45,3.0
53,13.71,13.72,13.7,13.69,4.0
54,13.97,,13.96,,1.0
55,14.23,,14.21,14.22,2.0
56,14.49,14.47,14.47,14.49,3.0
57,14.75,14.73,14.73,14.75,4.0
58,15.01,,15.0,15.0,1.0
59,15.27,15.27,15.26,15.27,2.0
60,15.54,15.51,15.53,15.55,3.0
61,15.8,15.8,15.79,15.8,4.0
62,16.05,16.05,16.06,,1.0
63,16.32,,16.32,16.33,2.0
64,16.58,16.58,16.59,16.59,3.0
65,16.84,,16.84,16.85,4.0
66,17.1,,17.11,,1.0
67,17.36,,17.36,17.36,2.0
68,17.62,17.62,17.62,17.63,3.0
69,17.88,17.9,17.88,17.88,4.0
70,18.14,18.14,18.13,18.14,1.0
71,18.4,18.4,18.38,18.4,2.0
72,18.65,18.65,18.65,18.66,3.0
73,18.91,18.91,18.9,18.91,4.0
74,19.17,19.17,19.18,19.18,1.0
75,19.44,19.43,19.45,19.44,2.0
76,19.69,19.68,19.7,19.71,3.0
77,19.96,19.97,19.94,19.97,4.0
78,20.22,,20.21,20.23,1.0
79,20.48,,20.48,20.49,2.0
80,20.74,20.75,20.75,20.75,3.0
81,21.0,,20.99,21.01,4.0
82,21.26,,21.28,,1.0
83,21.52,21.54,21.52,21.5,2.0
84,21.76,21.77,21.77,21.75,3.0
85,22.03,22.03,22.03,22.02,4.0
86,22.27,22.26,22.27,,1.0
87,22.54,,22.54,22.53,2.0
88,22.8,22.8,22.8,22.79,3.0
89,23.05,23.08,23.04,23.05,4.0
90,23.31,23.34,23.3,23.31,1.0
91,23.58,23.58,,23.59,2.0
92,23.83,23.83,,,3.0
93,24.09,24.08,24.11,24.09,4.0
94,24.34,24.34,,24.35,1.0
95,24.61,,,24.61,2.0
96,24.86,24.86,,,3.0
97,25.12,,,25.12,4.0
98,25.38,,,25.37,1.0
99,25.63,25.61,,25.63,2.0
100,25.89,25.89,25.88,25.9,3.0
101,26.14,,26.12,26.14,4.0
102,26.4,26.4,26.39,26.39,1.0
103,26.65,26.65,,26.65,2.0
104,26.91,26.92,,26.9,3.0
105,27.16,27.19,27.15,27.16,4.0
106,27.42,27.46,27.42,,1.0
107,27.68,27.71,27.68,27.67,2.0
108,27.94,27.94,,27.95,3.0
109,28.2,,28.2,,4.0
110,28.45,28.48,28.45,28.45,1.0
111,28.72,28.73,,28.71,2.0
112,28.98,28.99,28.98,28.97,3.0
113,29.22,29.2,29.22,29.2,4.0
114,29.47,,29.46,29.47,1.0
115,29.73,29.75,29.71,,2.0
116,29.99,29.99,,29.99,3.0
117,30.24,30.29,30.23,30.24,4.0
118,30.5,30.51,,,1.0
119,30.76,30.76,30.74,,2.0
120,31.0,31.03,31.0,31.0,3.0
121,31.26,,31.26,31.24,4.0
122,31.5,,31.49,31.5,1.0
123,31.77,,31.75,31.77,2.0
124,32.03,32.05,32.02,,3.0
125,32.29,,32.28,,4.0
126,32.55,32.56,32.55,32.54,1.0
127,32.79,,32.79,,2.0
128,33.04,,33.06,33.03,3.0
129,33.29,,33.28,33.31,4.0
130,33.55,33.57,33.56,,1.0
131,33.79,,33.81,,2.0
132,34.04,,34.05,34.03,3.0
133,34.29,,34.3,34.29,4.0
134,34.55,34.56,34.55,,1.0
135,34.79,,34.79,34.78,2.0
136,35.04,,35.04,35.02,3.0
137,35.29,,35.28,35.29,4.0
138,35.55,35.56,35.55,35.55,1.0
139,35.81,,35.81,35.8,2.0
140,36.06,,36.05,36.06,3.0
141,36.31,36.3,36.29,36.32,4.0
142,36.57,36.57,36.56,36.57,1.0
143,36.81,,36.81,36.82,2.0
144,37.07,,37.06,,3.0
145,37.34,37.32,,37.34,4.0
146,37.59,37.59,37.6,,1.0
147,37.84,37.83,37.83,37.84,2.0
148,38.09,38.09,38.09,38.1,3.0
149,38.33,38.32,,38.34,4.0
150,38.59,38.6,38.58,,1.0
151,38.83,38.85,38.82,,2.0
152,39.08,,39.08,39.08,3.0
153,39.33,,39.34,,4.0
154,39.59,,,,1.0
155,39.84,39.85,39.84,39.85,2.0
156,40.08,40.08,40.08,,3.0
157,40.34,40.35,40.35,40.34,4.0
158,40.6,40.61,40.6,40.59,1.0
159,40.86,40.87,40.85,40.85,2.0
160,41.1,41.11,41.11,41.1,3.0
161,41.36,,41.35,41.36,4.0
162,41.61,41.61,41.61,,1.0
163,41.85,41.89,41.85,41.85,2.0
164,42.1,42.1,42.12,42.11,3.0
165,42.37,42.37,42.35,42.37,4.0
166,42.62,42.63,42.65,42.61,1.0
167,42.86,,,42.85,2.0
168,43.11,43.14,43.13,43.11,3.0
169,43.37,,43.36,43.36,4.0
170,43.62,43.62,,,1.0
171,43.87,43.88,43.86,43.86,2.0
172,44.12,44.12,44.12,44.12,3.0
173,44.38,44.4,44.38,44.38,4.0
174,44.64,44.65,44.64,44.64,1.0
175,44.88,44.88,44.87,44.88,2.0
176,45.15,45.15,45.13,45.14,3.0
177,45.39,45.4,45.37,45.4,4.0
178,45.64,45.66,45.66,45.63,1.0
179,45.89,45.9,45.89,45.9,2.0
180,46.16,46.17,46.15,46.14,3.0
181,46.42,,,46.41,4.0
182,46.67,46.67,46.66,46.67,1.0
183,46.92,,46.91,46.92,2.0
184,47.17,47.17,47.16,47.18,3.0
185,47.42,47.41,47.41,47.42,4.0
186,47.67,,47.65,47.67,1.0
