,beats,piano,bass,drums,metre_auto
0,0.22,0.24,0.22,0.2,4.0
1,0.61,0.62,0.61,0.6,1.0
2,1.02,1.03,1.04,1.0,2.0
3,1.42,1.43,1.42,1.42,3.0
4,1.82,1.89,1.82,1.81,4.0
5,2.21,2.22,2.22,2.21,1.0
6,2.62,2.66,2.62,2.61,2.0
7,3.01,,3.02,3.01,3.0
8,3.41,,3.42,3.41,4.0
9,3.8,3.8,3.82,3.8,1.0
10,4.21,,4.22,4.22,2.0
11,4.61,4.63,4.61,4.61,3.0
12,5.03,,5.02,5.04,4.0
13,5.43,,5.44,5.42,1.0
14,5.84,,5.85,5.83,2.0
15,6.25,,6.26,6.24,3.0
16,6.66,,6.66,6.66,4.0
17,7.07,7.09,7.08,7.06,1.0
18,7.47,7.45,7.48,7.47,2.0
19,7.87,7.88,7.87,7.87,3.0
20,8.27,8.31,8.27,8.27,4.0
21,8.68,8.71,8.69,8.67,1.0
22,9.08,9.12,9.08,9.09,2.0
23,9.48,,9.48,9.48,3.0
24,9.9,9.89,9.89,9.9,4.0
25,10.3,,10.31,10.3,1.0
26,10.71,,10.7,10.72,2.0
27,11.11,11.12,11.13,11.1,3.0
28,11.51,11.51,,11.51,4.0
29,11.91,11.91,11.91,11.91,1.0
30,12.32,12.35,12.31,12.32,2.0
31,12.72,12.75,12.72,12.71,3.0
32,13.13,13.13,13.12,13.13,4.0
33,13.53,13.53,13.53,13.53,1.0
34,13.93,,13.92,13.94,2.0
35,14.33,14.33,14.33,14.33,3.0
36,14.74,14.76,14.73,14.74,4.0
37,15.13,15.14,15.13,15.12,1.0
38,15.53,15.54,15.53,15.52,2.0
39,15.91,15.93,15.91,15.91,3.0
40,16.34,16.34,16.34,16.31,4.0
41,16.71,,16.72,16.71,1.0
42,17.13,17.14,17.13,17.13,2.0
43,17.52,,17.52,17.51,3.0
44,17.94,17.96,17.94,17.92,4.0
45,18.31,18.36,18.33,18.31,1.0
46,18.72,,18.72,18.72,2.0
47,19.11,,19.12,19.1,3.0
48,19.51,19.55,19.52,19.51,4.0
49,19.92,19.92,19.93,19.91,1.0
50,20.32,,20.33,20.31,2.0
51,20.7,20.71,20.73,20.69,3.0
52,21.12,21.14,21.12,21.11,4.0
53,21.49,21.54,21.52,21.48,1.0
54,21.89,,21.89,21.9,2.0
55,22.29,22.31,22.3,22.3,3.0
56,22.71,22.72,22.69,22.71,4.0
57,23.09,23.11,23.09,23.09,1.0
58,23.5,,23.5,23.49,2.0
59,23.88,23.92,23.89,23.87,3.0
60,24.27,,24.28,24.26,4.0
61,24.68,24.71,24.69,24.68,1.0
62,25.1,25.12,25.09,25.11,2.0
63,25.49,,25.49,25.48,3.0
64,25.9,25.92,25.9,25.89,4.0
65,26.3,26.32,26.32,26.29,1.0
66,26.7,26.71,26.7,26.7,2.0
67,27.1,27.11,27.1,27.09,3.0
68,27.51,27.52,,27.51,4.0
69,27.89,,27.9,27.88,1.0
70,28.3,,28.31,28.29,2.0
71,28.69,28.69,28.71,28.68,3.0
72,29.1,,29.1,29.1,4.0
73,29.49,29.49,29.5,29.48,1.0
74,29.89,29.92,29.89,29.89,2.0
75,30.28,,30.29,30.27,3.0
76,30.68,,30.7,30.68,4.0
77,31.07,31.09,31.1,31.06,1.0
78,31.47,31.51,31.48,31.47,2.0
79,31.86,31.91,31.88,31.86,3.0
80,32.27,32.31,32.27,32.26,4.0
81,32.66,32.69,32.67,32.66,1.0
82,33.06,33.07,33.06,33.05,2.0
83,33.44,33.43,33.44,33.45,3.0
84,33.86,33.88,33.84,33.84,4.0
85,34.24,34.27,34.25,34.23,1.0
86,34.64,34.69,34.64,34.64,2.0
87,35.04,,35.04,35.03,3.0
88,35.44,35.47,35.44,35.45,4.0
89,35.83,35.84,35.85,35.83,1.0
90,36.23,36.24,36.24,36.24,2.0
91,36.62,36.63,36.62,36.62,3.0
92,37.02,37.04,37.03,37.02,4.0
93,37.41,37.42,37.42,37.41,1.0
94,37.81,37.83,37.83,37.81,2.0
95,38.2,,38.21,38.2,3.0
96,38.61,,38.61,38.61,4.0
97,39.0,39.02,39.02,39.0,1.0
98,39.41,39.4,39.43,39.41,2.0
99,39.82,39.83,39.82,39.8,3.0
100,40.22,40.23,40.23,40.22,4.0
101,40.6,40.59,40.61,40.6,1.0
102,41.0,41.01,41.02,41.0,2.0
103,41.39,,41.41,41.38,3.0
104,41.8,,41.8,41.79,4.0
105,42.18,,42.19,42.18,1.0
106,42.6,42.62,42.59,42.59,2.0
107,42.99,43.01,43.0,42.98,3.0
108,43.38,43.41,43.4,43.38,4.0
109,43.78,,43.78,43.77,1.0
110,44.19,44.21,44.2,44.19,2.0
111,44.59,44.61,44.58,44.59,3.0
112,45.0,44.98,44.99,45.0,4.0
113,45.38,45.41,45.37,45.37,1.0
114,45.79,45.8,45.79,45.77,2.0
115,46.17,46.19,46.19,46.16,3.0
116,46.57,,46.58,46.57,4.0
117,46.95,,46.98,46.95,1.0
118,47.36,47.35,47.38,47.36,2.0
119,47.76,,47.77,47.76,3.0
120,48.17,48.22,48.18,48.16,4.0
121,48.55,,48.57,48.54,1.0
122,48.95,48.96,48.94,48.95,2.0
123,49.34,49.34,,49.31,3.0
124,49.74,49.74,49.73,49.73,4.0
125,50.14,50.14,,50.15,1.0
126,50.55,50.53,50.54,50.55,2.0
127,50.95,50.94,50.96,50.91,3.0
128,51.36,,51.36,51.36,4.0
129,51.76,,51.75,,1.0
130,52.15,52.2,52.16,52.14,2.0
131,52.55,52.58,52.57,52.55,3.0
132,52.97,52.98,,52.97,4.0
133,53.38,53.37,53.38,53.37,1.0
134,53.78,53.77,53.79,53.78,2.0
135,54.18,54.19,54.18,54.18,3.0
136,54.58,,54.57,54.58,4.0
137,54.96,,54.97,54.95,1.0
138,55.35,,55.35,55.34,2.0
139,55.73,55.77,55.75,55.72,3.0
140,56.14,56.16,56.16,,4.0
141,56.51,56.53,56.51,56.51,1.0
142,56.91,56.97,56.89,56.92,2.0
143,57.31,57.35,57.3,57.31,3.0
144,57.71,57.75,57.71,57.71,4.0
145,58.11,58.1,58.1,58.11,1.0
146,58.51,,58.51,58.51,2.0
147,58.91,,58.92,58.92,3.0
148,59.31,,59.3,59.31,4.0
149,59.7,59.75,59.7,59.69,1.0
150,60.1,60.11,60.1,60.09,2.0
151,60.49,,60.49,60.48,3.0
152,60.88,60.91,60.88,60.87,4.0
153,61.28,61.35,61.28,61.27,1.0
154,61.67,,61.68,61.71,2.0
155,62.06,62.04,62.07,,3.0
156,62.45,62.45,62.45,62.44,4.0
157,62.87,,62.87,62.87,1.0
158,63.25,63.29,63.27,63.25,2.0
159,63.66,,63.66,,3.0
160,64.06,,64.07,64.05,4.0
161,64.47,,64.44,,1.0
162,64.88,64.89,64.88,64.88,2.0
163,65.27,65.26,65.27,65.27,3.0
164,65.69,65.7,65.69,65.68,4.0
165,66.09,66.11,66.1,66.09,1.0
166,66.5,66.5,66.51,66.48,2.0
167,66.88,,66.89,66.87,3.0
168,67.28,,67.28,67.27,4.0
169,67.65,,67.66,67.64,1.0
170,68.05,,68.06,68.04,2.0
171,68.44,68.45,68.46,68.43,3.0
172,68.83,68.83,,68.79,4.0
173,69.22,,69.26,69.22,1.0
174,69.62,69.62,69.63,69.6,2.0
175,70.01,70.01,70.02,70.01,3.0
176,70.41,70.41,70.42,70.42,4.0
177,70.79,70.77,70.8,70.79,1.0
