,beats,piano,bass,drums,metre_auto
0,0.22,0.21,0.22,0.23,2.0
1,0.49,0.5,0.47,0.5,3.0
2,0.75,,0.75,0.75,4.0
3,1.02,1.03,1.02,1.02,1.0
4,1.28,1.3,1.28,1.29,2.0
5,1.55,1.55,1.56,,3.0
6,1.82,1.84,1.8,1.82,4.0
7,2.09,2.09,,2.09,1.0
8,2.36,2.36,2.36,2.37,2.0
9,2.63,2.66,2.62,2.62,3.0
10,2.89,2.91,2.89,2.89,4.0
11,3.16,3.19,3.15,3.15,1.0
12,3.42,3.43,3.43,3.43,2.0
13,3.68,3.73,3.68,3.7,3.0
14,3.94,,3.94,3.95,4.0
15,4.21,,4.21,4.21,1.0
16,4.48,,4.48,4.48,2.0
17,4.75,,4.75,4.75,3.0
18,5.01,5.04,5.01,5.01,4.0
19,5.28,,5.28,5.28,1.0
20,5.54,,5.55,5.54,2.0
21,5.8,5.8,5.8,5.8,3.0
22,6.07,,6.07,6.08,4.0
23,6.34,6.34,6.34,6.37,1.0
24,6.6,,6.6,6.61,2.0
25,6.88,,6.88,6.87,3.0
26,7.13,,7.13,7.15,4.0
27,7.4,,7.4,,1.0
28,7.66,7.67,,7.65,2.0
29,7.92,7.93,7.9,7.91,3.0
30,8.19,8.19,8.18,,4.0
31,8.45,8.48,8.45,,1.0
32,8.71,,8.71,8.7,2.0
33,8.99,9.0,8.98,8.97,3.0
34,9.24,,9.25,9.24,4.0
35,9.51,9.51,9.51,9.51,1.0
36,9.78,,,9.78,2.0
37,10.05,10.04,10.07,10.04,3.0
38,10.31,10.32,10.29,10.3,4.0
39,10.57,10.6,10.58,10.56,1.0
40,10.83,,10.82,10.83,2.0
41,11.1,,11.1,11.1,3.0
42,11.37,11.37,,11.37,4.0
43,11.62,11.63,11.61,11.62,1.0
44,11.89,11.9,11.87,11.88,2.0
45,12.16,12.18,12.13,12.16,3.0
46,12.41,,,12.41,4.0
47,12.68,12.72,12.68,,1.0
48,12.94,12.96,,12.94,2.0
49,13.21,13.22,13.21,13.2,3.0
50,13.46,13.49,13.46,13.46,4.0
