,beats,piano,bass,drums,metre_auto
0,0.1,0.11,0.09,,3.0
1,0.33,,0.33,0.31,4.0
2,0.6,0.61,0.6,,1.0
3,0.85,,0.85,0.83,2.0
4,1.11,1.11,1.14,1.08,3.0
5,1.37,1.37,1.38,1.34,4.0
6,1.62,,1.64,,1.0
7,1.85,1.9,1.86,1.84,2.0
8,2.11,2.12,2.11,,3.0
9,2.35,,2.36,2.34,4.0
10,2.6,,2.61,2.6,1.0
11,2.84,2.85,2.85,2.84,2.0
12,3.11,3.12,3.09,3.1,3.0
13,3.34,,3.31,3.35,4.0
14,3.59,,3.59,3.59,1.0
15,3.83,3.81,3.82,3.85,2.0
16,4.09,,4.09,4.08,3.0
17,4.34,,4.33,4.34,4.0
18,4.59,4.61,4.59,4.59,1.0
19,4.82,4.88,4.83,4.8,2.0
20,5.07,5.11,5.06,5.07,3.0
21,5.3,5.33,5.34,5.28,4.0
22,5.56,,5.57,5.56,1.0
23,5.82,,5.82,5.83,2.0
24,6.08,,6.08,6.08,3.0
25,6.32,6.32,6.32,6.32,4.0
26,6.56,,6.55,6.57,1.0
27,6.8,6.84,6.78,6.8,2.0
28,7.06,7.05,7.08,7.07,3.0
29,7.31,,,7.31,4.0
30,7.57,,,,1.0
31,7.82,7.82,,7.82,2.0
32,8.08,8.09,8.05,,3.0
33,8.31,,8.31,8.31,4.0
34,8.56,8.58,8.55,8.56,1.0
35,8.81,,8.8,8.81,2.0
36,9.07,,9.06,,3.0
37,9.32,9.32,9.3,9.34,4.0
38,9.58,9.59,9.58,9.59,1.0
39,9.82,,9.82,9.82,2.0
40,10.06,10.07,10.06,10.05,3.0
41,10.31,10.31,10.31,10.31,4.0
42,10.57,,10.57,,1.0
43,10.81,,10.81,10.8,2.0
44,11.06,11.06,11.06,11.05,3.0
45,11.31,,11.31,11.32,4.0
46,11.57,,11.55,,1.0
47,11.82,,11.82,11.81,2.0
48,12.08,12.08,,12.08,3.0
49,12.33,12.3,,12.33,4.0
50,12.58,,,,1.0
51,12.81,12.82,12.79,12.82,2.0
52,13.05,,13.05,,3.0
53,13.3,13.34,13.3,13.31,4.0
54,13.57,13.58,13.56,13.56,1.0
55,13.82,13.83,13.79,13.83,2.0
56,14.06,,14.08,,3.0
57,14.32,14.36,14.32,14.31,4.0
58,14.59,14.59,14.57,,1.0
59,14.83,14.83,14.8,14.84,2.0
60,15.08,,,,3.0
61,15.33,,15.34,15.33,4.0
62,15.6,15.61,15.6,15.58,1.0
63,15.83,15.84,15.86,15.83,2.0
64,16.09,,16.1,16.15,3.0
65,16.33,,16.34,16.32,4.0
66,16.57,,16.57,16.57,1.0
67,16.83,,16.8,16.84,2.0
