,beats,piano,bass,drums,metre_auto
0,0.06,,,,3.0
1,0.38,0.35,,,4.0
2,0.7,,0.67,,1.0
3,1.02,1.01,1.0,1.0,2.0
4,1.34,1.35,1.31,1.33,3.0
5,1.67,1.68,1.65,1.66,4.0
6,1.98,1.99,1.97,1.97,1.0
7,2.31,2.33,2.31,2.32,2.0
8,2.63,,2.61,2.63,3.0
9,2.95,2.96,2.96,2.94,4.0
10,3.26,3.29,3.29,3.26,1.0
11,3.59,3.61,3.61,3.58,2.0
12,3.9,3.94,3.91,3.9,3.0
13,4.22,4.26,4.22,4.2,4.0
14,4.54,4.59,4.56,4.53,1.0
15,4.87,4.91,4.88,4.84,2.0
16,5.18,5.19,5.19,5.18,3.0
17,5.51,,5.51,5.51,4.0
18,5.83,,5.82,5.83,1.0
19,6.15,6.21,6.15,6.18,2.0
20,6.47,,6.47,6.48,3.0
21,6.78,6.8,6.79,6.81,4.0
22,7.09,7.11,7.11,7.13,1.0
23,7.4,7.39,7.44,7.46,2.0
24,7.71,7.71,7.72,7.77,3.0
25,8.01,8.0,8.0,,4.0
26,8.33,8.33,,,1.0
27,8.64,8.64,8.66,8.65,2.0
28,8.95,8.95,,8.97,3.0
29,9.26,9.27,,,4.0
30,9.56,9.61,9.57,,1.0
31,9.88,9.95,,,2.0
32,10.18,,,,3.0
33,10.49,,,,4.0
34,10.81,,,,1.0
35,11.11,,,,2.0
36,11.42,,,,3.0
37,11.73,,,,4.0
38,12.04,12.03,,,1.0
39,12.35,12.34,,12.32,2.0
40,12.66,12.66,12.63,12.65,3.0
41,12.98,12.99,12.96,12.97,4.0
42,13.3,13.34,13.29,13.3,1.0
43,13.62,13.64,13.61,13.61,2.0
44,13.95,13.97,13.95,13.94,3.0
45,14.26,14.27,14.25,14.26,4.0
46,14.58,14.59,14.56,14.57,1.0
47,14.89,14.92,14.88,14.89,2.0
48,15.22,15.25,15.22,15.2,3.0
49,15.53,15.54,15.53,15.53,4.0
50,15.85,15.87,15.85,15.84,1.0
51,16.16,16.18,16.17,16.16,2.0
52,16.49,16.51,16.49,16.49,3.0
53,16.8,16.82,16.8,16.8,4.0
54,17.12,17.17,17.12,17.11,1.0
55,17.45,17.45,17.43,17.43,2.0
56,17.77,17.77,17.75,17.78,3.0
57,18.09,18.1,18.07,18.08,4.0
58,18.41,18.41,18.38,,1.0
59,18.71,18.73,18.69,18.71,2.0
60,19.03,19.02,19.02,19.02,3.0
61,19.35,19.35,19.33,19.35,4.0
62,19.68,,,,1.0
63,19.99,20.01,19.98,19.98,2.0
64,20.31,20.3,20.3,20.31,3.0
65,20.63,20.64,20.61,20.63,4.0
66,20.96,20.97,20.95,20.95,1.0
67,21.28,21.29,21.26,21.28,2.0
68,21.6,21.61,21.59,21.61,3.0
69,21.91,21.93,21.91,21.91,4.0
70,22.24,22.27,22.23,,1.0
71,22.56,22.55,22.55,22.56,2.0
72,22.87,22.92,22.86,22.89,3.0
73,23.18,23.18,23.18,23.18,4.0
74,23.5,23.5,23.51,23.5,1.0
75,23.81,23.81,23.81,23.81,2.0
76,24.12,24.12,24.12,24.14,3.0
77,24.45,24.47,24.44,24.44,4.0
78,24.76,24.81,24.76,24.76,1.0
79,25.08,25.13,25.06,25.08,2.0
80,25.41,25.45,25.4,25.41,3.0
81,25.72,25.75,25.7,25.72,4.0
82,26.04,26.08,26.01,26.04,1.0
83,26.37,,,26.37,2.0
84,26.69,26.72,26.66,26.7,3.0
85,27.01,27.01,27.0,27.0,4.0
86,27.33,,27.3,27.32,1.0
87,27.64,27.65,27.63,27.64,2.0
88,27.96,27.96,27.95,27.95,3.0
89,28.27,28.28,28.28,28.27,4.0
90,28.58,28.58,,,1.0
91,28.9,28.9,28.9,28.9,2.0
92,29.22,29.22,29.21,29.22,3.0
93,29.53,29.55,29.52,29.52,4.0
94,29.84,29.87,29.84,29.83,1.0
95,30.16,30.18,30.15,30.15,2.0
96,30.48,30.5,30.46,30.46,3.0
97,30.78,,30.78,30.77,4.0
98,31.1,31.14,31.1,31.11,1.0
99,31.42,31.47,31.41,31.42,2.0
100,31.74,31.77,31.74,31.74,3.0
101,32.05,32.04,32.05,32.05,4.0
102,32.38,32.4,32.36,32.38,1.0
103,32.69,32.69,32.68,32.69,2.0
104,33.01,33.01,32.99,33.02,3.0
105,33.32,33.33,33.31,33.32,4.0
106,33.64,33.67,33.62,33.64,1.0
107,33.96,33.95,33.94,33.96,2.0
108,34.28,34.3,34.25,34.28,3.0
109,34.58,34.61,34.58,34.58,4.0
110,34.91,34.93,,34.89,1.0
111,35.21,,35.22,35.21,2.0
112,35.52,35.52,35.53,35.51,3.0
113,35.83,35.87,35.83,35.82,4.0
114,36.14,36.19,,36.14,1.0
115,36.46,,36.46,36.46,2.0
116,36.78,36.82,36.77,36.78,3.0
117,37.09,37.11,37.08,37.08,4.0
118,37.4,37.43,37.39,37.4,1.0
119,37.71,37.76,37.7,37.71,2.0
120,38.03,38.03,38.03,38.04,3.0
121,38.34,38.38,38.34,38.33,4.0
122,38.65,38.67,38.65,,1.0
123,38.96,38.96,38.96,38.96,2.0
124,39.29,39.29,39.28,39.27,3.0
125,39.59,39.61,39.57,39.59,4.0
126,39.9,39.91,39.89,39.91,1.0
127,40.22,40.2,40.2,40.22,2.0
128,40.54,40.56,40.53,40.54,3.0
129,40.85,40.88,40.84,40.85,4.0
130,41.18,41.21,41.17,41.18,1.0
131,41.49,,41.49,41.48,2.0
132,41.81,41.84,41.8,41.81,3.0
133,42.12,42.12,42.11,42.12,4.0
134,42.44,42.44,,42.43,1.0
135,42.75,42.77,42.75,42.75,2.0
136,43.06,43.08,43.06,43.07,3.0
137,43.38,,43.39,43.38,4.0
138,43.7,,43.7,43.7,1.0
139,44.01,,44.01,44.01,2.0
140,44.32,44.32,44.31,44.33,3.0
141,44.63,44.65,44.64,44.63,4.0
142,44.95,44.96,44.94,44.94,1.0
143,45.25,,45.26,45.25,2.0
144,45.56,45.6,45.57,45.56,3.0
145,45.87,45.88,45.88,45.87,4.0
146,46.2,46.24,46.2,46.19,1.0
147,46.51,46.52,46.52,46.5,2.0
148,46.84,46.84,46.84,,3.0
149,47.15,47.15,47.13,47.15,4.0
150,47.47,47.47,47.45,47.47,1.0
151,47.77,47.79,47.78,47.77,2.0
152,48.09,48.1,48.09,48.1,3.0
153,48.4,,48.4,48.4,4.0
154,48.71,48.72,48.72,48.72,1.0
155,49.01,49.02,49.02,49.01,2.0
156,49.33,49.34,49.34,49.33,3.0
157,49.64,49.64,49.63,49.64,4.0
158,49.96,49.96,49.95,49.95,1.0
159,50.28,,50.29,50.27,2.0
160,50.59,50.59,50.59,50.59,3.0
161,50.91,50.93,50.89,50.91,4.0
162,51.24,51.23,51.22,51.23,1.0
163,51.55,,51.55,51.55,2.0
164,51.88,,,51.88,3.0
165,52.18,52.18,52.16,52.18,4.0
166,52.49,52.5,52.49,52.48,1.0
167,52.81,52.83,52.8,52.8,2.0
168,53.13,53.12,53.12,53.13,3.0
169,53.43,,53.43,53.43,4.0
170,53.74,53.72,53.74,53.75,1.0
171,54.06,54.07,54.07,54.05,2.0
172,54.37,54.36,54.36,54.37,3.0
173,54.68,54.68,,54.67,4.0
174,54.99,54.99,54.98,,1.0
175,55.3,,55.28,55.3,2.0
176,55.63,55.6,55.6,55.63,3.0
177,55.93,55.92,55.91,55.93,4.0
178,56.24,56.24,56.22,56.25,1.0
179,56.55,56.54,56.53,56.55,2.0
180,56.87,56.88,56.85,56.88,3.0
181,57.18,,57.17,57.19,4.0
182,57.49,57.5,57.49,,1.0
183,57.8,,57.8,57.8,2.0
184,58.11,58.1,58.11,58.13,3.0
185,58.42,58.43,58.41,58.43,4.0
186,58.72,58.75,58.71,58.74,1.0
187,59.04,59.06,59.03,59.03,2.0
188,59.34,59.38,59.35,59.33,3.0
189,59.65,59.69,59.64,,4.0
190,59.97,59.99,,,1.0
191,60.28,60.29,60.26,60.28,2.0
192,60.59,60.62,60.57,60.59,3.0
193,60.9,60.93,60.88,60.9,4.0
194,61.21,61.21,61.18,61.21,1.0
195,61.51,61.53,61.5,61.51,2.0
196,61.83,61.83,61.81,61.87,3.0
197,62.13,62.17,62.11,62.13,4.0
198,62.44,62.42,62.43,,1.0
199,62.76,62.78,62.73,62.76,2.0
200,63.07,63.06,63.06,63.07,3.0
201,63.38,63.39,63.37,,4.0
202,63.69,63.69,63.68,63.7,1.0
203,64.0,64.0,64.0,64.0,2.0
204,64.32,64.33,64.29,64.33,3.0
205,64.62,64.63,64.6,64.62,4.0
206,64.93,64.93,64.93,,1.0
207,65.25,65.25,65.24,65.25,2.0
208,65.55,65.54,65.55,65.56,3.0
209,65.86,65.89,65.86,65.86,4.0
210,66.18,66.21,66.17,66.17,1.0
211,66.49,66.48,66.48,66.49,2.0
212,66.8,66.82,66.8,66.82,3.0
213,67.11,67.13,67.11,67.11,4.0
214,67.42,67.44,67.42,67.44,1.0
215,67.73,67.75,67.74,67.73,2.0
216,68.04,68.04,68.04,68.04,3.0
217,68.34,68.39,68.35,68.34,4.0
