,beats,piano,bass,drums,metre_auto
0,0.2,0.25,0.2,0.2,4.0
1,0.47,,0.47,0.47,1.0
2,0.71,0.76,0.72,0.71,2.0
3,0.97,1.03,0.97,0.97,3.0
4,1.22,,1.24,1.22,4.0
5,1.48,1.51,1.48,1.48,1.0
6,1.73,1.76,1.74,1.73,2.0
7,1.99,,2.0,1.98,3.0
8,2.24,,2.25,2.24,4.0
9,2.5,2.53,2.5,2.48,1.0
10,2.74,2.78,2.75,2.74,2.0
11,3.01,3.01,3.02,2.99,3.0
12,3.26,,3.26,3.25,4.0
13,3.52,3.55,3.51,3.51,1.0
14,3.77,3.78,3.78,3.77,2.0
15,4.03,4.03,4.05,4.03,3.0
16,4.28,4.31,4.28,4.28,4.0
17,4.55,4.56,4.55,4.54,1.0
18,4.79,4.84,4.78,4.78,2.0
19,5.06,5.09,5.06,5.04,3.0
20,5.3,,5.3,5.3,4.0
21,5.56,5.59,5.56,5.55,1.0
22,5.82,5.84,5.82,5.82,2.0
23,6.08,,6.08,6.07,3.0
24,6.33,,6.32,6.32,4.0
25,6.6,6.62,6.6,6.57,1.0
26,6.85,,6.85,6.84,2.0
27,7.09,,7.12,7.08,3.0
28,7.34,,7.36,7.34,4.0
29,7.6,,7.6,7.6,1.0
30,7.84,,7.87,7.83,2.0
31,8.11,8.09,8.11,8.11,3.0
32,8.35,8.37,8.36,8.35,4.0
33,8.61,,8.6,8.61,1.0
34,8.85,8.89,8.85,8.84,2.0
35,9.1,9.14,9.1,9.1,3.0
36,9.35,,9.35,9.34,4.0
37,9.61,9.66,9.62,9.6,1.0
38,9.86,9.91,9.86,9.86,2.0
39,10.12,10.14,10.12,10.11,3.0
40,10.37,,10.38,10.36,4.0
41,10.63,10.64,10.62,10.62,1.0
42,10.87,,10.88,10.87,2.0
43,11.14,11.14,11.14,11.12,3.0
44,11.38,11.42,11.38,11.38,4.0
45,11.63,11.66,11.62,11.64,1.0
46,11.89,,11.89,11.89,2.0
47,12.15,12.18,12.14,12.14,3.0
48,12.39,,12.4,12.39,4.0
49,12.65,,12.69,12.65,1.0
50,12.9,12.94,12.9,12.9,2.0
51,13.15,,13.16,13.16,3.0
52,13.41,,13.42,13.41,4.0
53,13.67,13.71,13.67,13.67,1.0
54,13.91,,13.91,13.92,2.0
55,14.18,14.17,,14.19,3.0
56,14.42,14.43,14.42,14.43,4.0
57,14.68,14.7,14.66,14.69,1.0
58,14.93,,14.94,14.93,2.0
59,15.19,,15.18,15.2,3.0
60,15.44,,15.45,15.44,4.0
61,15.71,,15.71,15.71,1.0
62,15.97,15.98,15.95,15.96,2.0
63,16.22,16.25,16.22,16.22,3.0
64,16.47,,16.47,16.47,4.0
65,16.74,16.76,16.74,16.73,1.0
66,16.98,17.03,16.98,16.99,2.0
67,17.25,17.28,17.25,17.25,3.0
68,17.5,17.53,17.51,17.49,4.0
69,17.77,17.8,17.77,17.76,1.0
70,18.02,18.07,18.03,18.01,2.0
71,18.27,18.32,18.25,18.27,3.0
72,18.52,18.58,18.53,18.52,4.0
73,18.79,18.82,18.79,18.79,1.0
74,19.04,,19.04,19.03,2.0
75,19.3,19.32,19.3,19.29,3.0
76,19.55,,19.55,19.54,4.0
77,19.81,19.81,19.81,19.8,1.0
78,20.06,20.07,20.04,20.06,2.0
79,20.32,,20.32,20.33,3.0
80,20.56,,20.56,20.55,4.0
81,20.83,,20.82,20.83,1.0
82,21.08,,21.09,21.06,2.0
83,21.32,,21.32,21.34,3.0
84,21.57,,21.57,21.57,4.0
85,21.83,21.86,21.83,21.82,1.0
86,22.09,22.13,22.1,22.08,2.0
87,22.35,22.36,22.35,22.33,3.0
88,22.59,22.63,22.6,22.59,4.0
89,22.85,,22.86,22.84,1.0
90,23.09,23.09,23.13,23.09,2.0
91,23.36,,23.36,23.35,3.0
92,23.61,,23.64,23.61,4.0
93,23.86,23.84,23.86,23.86,1.0
94,24.11,24.13,24.12,24.11,2.0
95,24.37,,24.37,24.37,3.0
96,24.62,,24.62,24.63,4.0
97,24.89,24.91,24.89,24.88,1.0
98,25.13,25.1,25.13,25.13,2.0
99,25.4,25.46,25.4,25.39,3.0
100,25.65,25.71,25.65,25.65,4.0
101,25.92,25.95,25.92,25.91,1.0
102,26.17,,26.17,26.17,2.0
103,26.43,26.44,26.43,26.43,3.0
104,26.68,26.71,26.68,26.68,4.0
105,26.95,26.95,26.96,26.94,1.0
106,27.19,,27.2,27.19,2.0
107,27.45,27.46,27.45,27.45,3.0
108,27.71,27.71,27.71,27.72,4.0
109,27.98,,27.98,27.97,1.0
110,28.22,,28.25,28.22,2.0
111,28.49,28.5,28.49,28.49,3.0
112,28.74,,28.74,28.73,4.0
113,29.0,29.01,28.99,28.99,1.0
114,29.25,,29.25,29.25,2.0
115,29.51,,29.51,29.51,3.0
116,29.76,,29.77,29.76,4.0
117,30.02,29.99,30.01,30.02,1.0
118,30.27,30.33,30.27,30.28,2.0
119,30.54,30.57,30.52,30.55,3.0
120,30.8,30.85,30.81,30.8,4.0
121,31.06,31.1,31.07,31.07,1.0
122,31.31,,31.31,31.31,2.0
123,31.57,31.54,31.57,31.58,3.0
124,31.83,31.85,31.83,31.83,4.0
125,32.09,32.12,32.09,32.09,1.0
126,32.35,,32.35,32.35,2.0
127,32.61,,32.59,32.61,3.0
128,32.86,32.89,32.87,32.87,4.0
129,33.11,,33.11,33.13,1.0
130,33.38,33.41,33.38,33.38,2.0
131,33.64,33.66,33.64,,3.0
132,33.9,,33.9,33.9,4.0
133,34.16,,34.16,34.15,1.0
134,34.41,,34.42,34.41,2.0
135,34.67,,34.68,34.67,3.0
136,34.93,,34.93,34.92,4.0
137,35.17,,35.17,35.18,1.0
138,35.43,,35.43,35.43,2.0
139,35.69,35.74,35.69,35.7,3.0
140,35.95,35.97,35.94,35.95,4.0
141,36.21,36.22,36.19,36.21,1.0
142,36.46,36.48,36.47,36.45,2.0
143,36.71,,36.71,36.72,3.0
144,36.97,36.98,36.97,36.97,4.0
145,37.23,37.22,37.24,37.23,1.0
146,37.48,,37.48,37.48,2.0
147,37.75,37.77,37.76,37.74,3.0
148,38.0,38.01,38.0,37.99,4.0
149,38.26,38.28,38.27,38.25,1.0
150,38.51,38.54,38.52,38.5,2.0
151,38.77,,38.77,38.79,3.0
152,39.02,39.07,39.03,39.02,4.0
153,39.28,,39.28,,1.0
154,39.53,,39.54,39.53,2.0
155,39.8,,39.8,39.8,3.0
156,40.05,,40.05,40.05,4.0
157,40.31,40.33,40.3,40.3,1.0
158,40.56,40.53,40.57,40.56,2.0
159,40.83,40.87,40.82,40.84,3.0
160,41.08,,41.08,41.07,4.0
161,41.34,41.38,41.35,41.33,1.0
162,41.59,41.65,41.6,41.58,2.0
163,41.86,41.86,41.86,41.85,3.0
164,42.1,42.12,42.09,42.1,4.0
165,42.37,42.4,,42.37,1.0
166,42.62,,42.61,42.63,2.0
167,42.88,42.92,42.88,42.89,3.0
168,43.14,43.17,43.14,43.15,4.0
169,43.4,43.42,43.4,43.4,1.0
170,43.66,43.68,43.66,43.66,2.0
171,43.92,43.93,43.93,43.93,3.0
172,44.17,,44.17,44.17,4.0
173,44.43,44.44,44.43,44.43,1.0
174,44.68,,44.68,44.68,2.0
175,44.94,44.94,44.94,44.94,3.0
176,45.19,45.21,45.19,45.2,4.0
177,45.46,,45.46,45.46,1.0
178,45.71,45.71,45.7,45.71,2.0
179,45.97,,45.98,45.98,3.0
180,46.23,46.24,46.22,46.23,4.0
181,46.5,46.52,46.5,46.49,1.0
182,46.75,,46.73,46.75,2.0
183,47.01,,47.0,47.02,3.0
184,47.27,47.29,47.26,47.27,4.0
185,47.52,,47.53,47.53,1.0
186,47.78,,47.78,47.78,2.0
187,48.03,48.06,48.03,48.04,3.0
188,48.29,,48.29,48.29,4.0
189,48.55,48.59,48.55,48.55,1.0
190,48.8,48.86,48.79,48.8,2.0
191,49.06,49.1,49.06,49.06,3.0
192,49.31,,49.31,49.31,4.0
193,49.57,49.59,49.58,49.57,1.0
194,49.82,49.84,49.82,49.81,2.0
195,50.08,50.1,50.1,50.07,3.0
196,50.32,50.38,50.33,50.32,4.0
197,50.58,,50.57,50.58,1.0
