,beats,piano,bass,drums,metre_auto
0,0.39,0.43,0.38,0.39,2.0
1,0.95,0.94,0.97,0.96,3.0
2,1.54,1.53,1.53,1.55,4.0
3,2.1,2.15,2.1,2.1,1.0
4,2.66,2.65,2.66,2.69,2.0
5,3.25,3.26,3.23,3.26,3.0
6,3.84,3.85,3.81,3.84,4.0
7,4.4,4.45,4.4,4.42,1.0
8,5.0,5.01,4.97,4.99,2.0
9,5.58,5.59,5.55,5.58,3.0
10,6.13,6.13,6.14,6.13,4.0
11,6.7,6.7,6.68,6.7,1.0
12,7.26,7.26,7.25,7.26,2.0
13,7.83,7.84,7.81,7.81,3.0
14,8.37,8.37,8.39,8.37,4.0
15,8.96,8.96,8.95,8.98,1.0
16,9.54,9.54,9.51,9.54,2.0
17,10.09,10.07,10.09,10.11,3.0
18,10.67,10.67,10.67,10.67,4.0
19,11.26,11.27,11.25,11.24,1.0
20,11.84,,11.82,11.85,2.0
21,12.41,12.41,12.42,12.42,3.0
22,13.0,,12.98,13.0,4.0
23,13.57,13.57,13.58,13.58,1.0
24,14.15,14.16,14.14,14.16,2.0
25,14.73,14.74,14.72,14.74,3.0
26,15.3,15.27,15.32,15.3,4.0
27,15.88,15.89,,15.89,1.0
28,16.46,16.49,16.45,16.45,2.0
29,17.06,17.06,17.02,17.04,3.0
30,17.62,,17.62,17.62,4.0
31,18.21,18.21,18.22,18.21,1.0
32,18.79,,18.78,18.79,2.0
33,19.17,19.18,19.26,19.22,3.0
34,19.58,,,19.58,4.0
35,19.97,19.98,19.95,19.98,1.0
36,20.56,,20.55,20.56,2.0
37,21.13,21.13,21.12,21.13,3.0
38,21.55,21.57,21.54,21.54,4.0
39,21.93,,,,1.0
40,22.33,,22.28,22.33,2.0
41,22.7,22.68,22.69,22.74,3.0
42,23.11,,,,4.0
43,23.51,23.53,23.47,23.5,1.0
44,24.09,,24.08,24.1,2.0
45,24.46,24.47,,,3.0
46,24.89,24.9,24.93,,4.0
47,25.29,25.29,25.24,25.3,1.0
48,25.87,25.93,25.85,25.87,2.0
49,26.45,26.46,26.42,26.46,3.0
50,27.05,27.01,27.02,27.05,4.0
51,27.61,27.6,,27.61,1.0
52,28.19,28.19,28.16,28.19,2.0
53,28.78,28.78,28.74,28.79,3.0
54,29.36,29.38,29.33,29.36,4.0
55,29.95,29.97,29.93,29.95,1.0
56,30.51,30.56,30.51,30.5,2.0
57,31.09,31.14,31.09,31.12,3.0
58,31.68,31.7,31.68,31.68,4.0
59,32.26,32.26,32.25,32.29,1.0
60,32.84,32.88,32.82,32.84,2.0
61,33.42,33.45,33.41,33.41,3.0
62,34.0,34.01,34.0,34.01,4.0
63,34.58,34.61,34.55,34.57,1.0
64,35.14,35.15,35.14,35.14,2.0
65,35.72,,35.72,35.73,3.0
66,36.3,36.33,36.3,36.3,4.0
67,36.87,36.88,36.85,36.87,1.0
68,37.45,37.46,37.42,37.45,2.0
69,38.02,38.03,38.01,38.02,3.0
70,38.59,38.59,38.58,38.59,4.0
71,39.16,39.16,39.15,39.16,1.0
72,39.72,,39.7,39.73,2.0
73,40.26,40.27,40.27,40.31,3.0
74,40.84,40.84,40.87,40.83,4.0
75,41.42,,41.43,41.42,1.0
76,41.99,41.99,41.98,41.99,2.0
77,42.56,42.57,42.54,42.57,3.0
78,43.12,43.12,43.09,43.13,4.0
79,43.7,43.68,,43.7,1.0
80,44.23,44.31,44.24,44.23,2.0
81,44.8,44.81,44.8,44.79,3.0
82,45.34,45.33,45.33,45.34,4.0
83,45.93,45.93,45.9,45.93,1.0
84,46.5,46.5,46.49,46.5,2.0
85,47.09,47.1,47.04,47.08,3.0
86,47.65,47.69,47.63,47.65,4.0
87,48.26,48.27,48.22,48.22,1.0
88,48.82,,48.82,48.82,2.0
89,49.41,49.41,49.41,49.41,3.0
90,49.99,,49.99,49.99,4.0
91,50.37,50.37,,50.4,1.0
92,50.79,,,,2.0
93,51.18,51.22,51.16,51.18,3.0
94,51.56,51.56,,51.59,4.0
95,51.94,,,,1.0
96,52.34,,52.33,52.34,2.0
97,52.74,,52.78,52.78,3.0
98,53.11,53.09,,53.12,4.0
99,53.5,53.44,53.5,53.51,1.0
100,53.92,53.92,,53.92,2.0
101,54.39,54.4,54.48,,3.0
102,54.86,,,,4.0
103,55.28,55.29,55.23,55.23,1.0
104,55.84,55.84,55.84,55.84,2.0
105,56.42,56.42,56.4,56.42,3.0
106,57.01,,56.97,57.01,4.0
107,57.59,57.59,57.58,57.61,1.0
108,58.16,58.17,58.16,58.16,2.0
109,58.77,58.77,58.71,58.77,3.0
110,59.35,,59.3,59.35,4.0
111,59.92,59.92,59.93,59.93,1.0
112,60.5,60.45,60.5,60.5,2.0
113,61.08,61.1,61.06,61.08,3.0
114,61.64,61.64,61.65,61.64,4.0
115,62.18,62.18,62.19,62.22,1.0
116,62.78,62.74,62.77,62.79,2.0
117,63.34,63.33,63.35,63.36,3.0
118,63.92,,63.91,63.92,4.0
119,64.51,64.51,64.48,64.5,1.0
120,65.07,65.08,65.06,65.05,2.0
121,65.68,65.69,65.64,65.64,3.0
122,66.24,66.25,66.24,66.24,4.0
123,66.84,66.86,66.82,66.84,1.0
124,67.42,67.39,67.41,67.42,2.0
125,67.98,67.98,67.99,68.0,3.0
126,68.58,68.57,68.58,68.58,4.0
127,69.15,69.17,69.15,69.15,1.0
128,69.74,69.76,69.73,69.74,2.0
129,70.32,,70.32,70.33,3.0
130,70.88,70.89,70.89,70.89,4.0
131,71.47,71.5,71.46,71.46,1.0
132,72.03,72.06,72.04,72.03,2.0
133,72.62,72.63,72.61,72.62,3.0
134,73.19,73.22,73.19,73.18,4.0
135,73.76,73.77,,73.76,1.0
136,74.32,74.32,74.32,74.32,2.0
137,74.87,74.87,74.91,74.9,3.0
138,75.45,75.42,75.46,75.45,4.0
139,76.04,76.05,76.05,76.04,1.0
140,76.62,76.63,76.63,76.63,2.0
141,77.21,77.21,77.18,77.21,3.0
142,77.77,77.78,77.77,77.76,4.0
143,78.35,78.38,78.35,78.35,1.0
144,78.92,,78.91,78.93,2.0
145,79.48,79.48,79.5,79.51,3.0
146,80.05,80.05,80.06,80.05,4.0
147,80.63,80.64,80.6,80.64,1.0
148,81.18,81.25,81.19,81.18,2.0
149,81.75,81.75,81.75,81.72,3.0
150,82.31,82.33,82.31,82.31,4.0
151,82.89,82.88,82.87,82.9,1.0
152,83.47,83.49,83.47,83.47,2.0
153,84.05,84.06,84.06,84.06,3.0
154,84.63,,84.61,84.63,4.0
155,85.2,85.21,85.21,85.21,1.0
156,85.8,,85.78,85.8,2.0
157,86.37,86.38,86.38,86.38,3.0
158,86.95,,86.96,86.94,4.0
159,87.53,,87.52,87.53,1.0
160,88.11,88.11,88.12,88.11,2.0
161,88.68,88.63,88.69,88.68,3.0
162,89.25,89.3,89.25,89.25,4.0
163,89.83,89.85,89.78,89.82,1.0
164,90.39,90.44,90.38,90.39,2.0
165,90.95,90.98,90.95,90.95,3.0
166,91.52,91.48,91.5,91.52,4.0
167,92.09,92.09,92.09,92.09,1.0
168,92.68,92.68,92.66,92.68,2.0
169,93.24,,93.24,93.25,3.0
170,93.84,93.84,93.84,93.84,4.0
171,94.4,94.48,94.39,94.4,1.0
172,95.0,,94.99,95.0,2.0
173,95.58,95.59,95.56,95.58,3.0
174,96.17,,96.15,96.17,4.0
175,96.73,96.79,96.72,96.76,1.0
176,97.16,,97.15,97.16,2.0
177,97.55,97.55,,,3.0
178,97.94,97.95,97.9,97.93,4.0
179,98.51,,98.48,98.51,1.0
180,98.93,,,98.93,2.0
181,99.31,,,99.31,3.0
182,99.7,,99.66,99.7,4.0
183,100.27,,100.26,100.27,1.0
184,100.85,,100.84,100.85,2.0
185,101.45,101.46,101.42,101.44,3.0
186,102.01,,102.02,102.01,4.0
187,102.61,102.61,102.6,102.61,1.0
188,103.2,,103.17,103.2,2.0
189,103.78,103.78,103.78,103.81,3.0
190,104.36,,104.33,104.37,4.0
191,104.93,104.94,104.92,104.94,1.0
192,105.34,105.34,,105.38,2.0
193,105.71,105.71,,105.77,3.0
194,106.1,106.12,106.1,106.1,4.0
195,106.7,106.7,106.66,106.71,1.0
196,107.25,107.25,107.24,107.29,2.0
197,107.84,107.87,107.82,107.84,3.0
198,108.44,108.46,108.38,108.42,4.0
199,109.0,109.01,108.98,109.0,1.0
200,109.59,109.61,109.57,109.63,2.0
201,110.0,110.01,,109.98,3.0
202,110.41,110.43,,,4.0
203,110.82,110.82,,110.76,1.0
204,111.35,,111.32,111.32,2.0
205,111.95,111.95,111.92,111.92,3.0
206,112.51,112.52,112.49,112.51,4.0
207,113.12,113.13,113.08,113.11,1.0
208,113.69,,113.68,113.69,2.0
209,114.1,114.19,,114.12,3.0
210,114.49,,114.47,,4.0
211,114.88,,114.85,114.87,1.0
212,115.25,115.25,115.25,115.32,2.0
213,115.67,,,115.68,3.0
