,beats,piano,bass,drums,metre_auto
0,0.15,0.15,,0.15,4.0
1,0.53,,0.54,0.52,1.0
2,0.92,,0.92,0.93,2.0
3,1.31,1.36,1.32,1.31,3.0
4,1.69,,1.7,1.69,4.0
5,2.09,2.11,2.1,2.09,1.0
6,2.48,,2.47,2.49,2.0
7,2.87,2.9,2.87,2.88,3.0
8,3.27,3.27,3.24,3.28,4.0
9,3.65,3.67,3.65,,1.0
10,4.05,,4.04,4.05,2.0
11,4.45,4.45,4.45,4.44,3.0
12,4.84,,4.85,4.81,4.0
13,5.23,5.22,5.23,5.22,1.0
14,5.6,,5.61,5.59,2.0
15,5.99,6.02,5.99,5.98,3.0
16,6.38,,6.38,6.39,4.0
17,6.77,,6.77,6.77,1.0
18,7.15,7.22,7.17,7.14,2.0
19,7.54,,7.55,7.54,3.0
20,7.92,,7.94,7.91,4.0
21,8.32,8.31,8.32,,1.0
22,8.7,,8.71,8.71,2.0
23,9.08,9.12,9.08,9.08,3.0
24,9.47,9.52,9.46,9.47,4.0
25,9.87,9.9,9.86,9.87,1.0
26,10.25,10.29,10.24,10.26,2.0
27,10.64,10.67,10.64,10.65,3.0
28,11.04,11.08,11.04,11.04,4.0
29,11.43,,11.41,11.43,1.0
30,11.83,11.84,11.82,11.84,2.0
31,12.22,12.23,12.21,12.24,3.0
32,12.62,12.64,12.6,12.62,4.0
33,12.99,13.08,12.98,13.02,1.0
34,13.4,13.41,13.38,13.4,2.0
35,13.78,13.82,13.78,13.81,3.0
36,14.18,14.25,14.16,14.19,4.0
37,14.57,14.63,14.57,14.59,1.0
38,14.97,15.04,14.93,14.97,2.0
39,15.35,15.41,15.35,15.35,3.0
40,15.75,15.75,15.74,15.75,4.0
41,16.13,,16.13,,1.0
42,16.52,,16.51,16.54,2.0
43,16.91,16.93,16.91,16.91,3.0
44,17.28,17.28,17.28,17.31,4.0
45,17.68,17.71,17.68,17.68,1.0
46,18.08,18.1,18.05,18.08,2.0
47,18.47,18.51,18.46,18.47,3.0
48,18.87,18.88,18.84,18.87,4.0
49,19.24,19.29,19.23,19.25,1.0
50,19.65,19.72,19.62,19.65,2.0
51,20.05,20.05,20.01,20.02,3.0
52,20.42,20.45,20.4,20.42,4.0
53,20.8,20.86,20.8,20.81,1.0
54,21.2,21.2,21.18,21.2,2.0
55,21.6,21.61,21.56,21.59,3.0
56,21.98,22.02,21.95,21.97,4.0
57,22.36,22.41,22.36,22.37,1.0
58,22.75,22.77,22.72,22.75,2.0
59,23.12,,23.12,23.13,3.0
60,23.54,23.55,23.51,23.52,4.0
61,23.92,23.94,23.91,23.92,1.0
62,24.32,24.32,24.3,24.32,2.0
63,24.69,24.72,24.69,,3.0
64,25.07,25.1,25.06,25.07,4.0
65,25.45,25.48,25.45,25.44,1.0
66,25.85,25.85,25.84,25.85,2.0
67,26.25,26.25,26.25,26.24,3.0
68,26.64,26.65,26.64,26.65,4.0
69,27.03,27.03,27.02,27.04,1.0
70,27.42,27.44,27.41,27.42,2.0
71,27.81,27.78,27.81,27.81,3.0
72,28.2,28.19,28.19,28.21,4.0
73,28.58,28.6,28.57,,1.0
