,beats,piano,bass,drums,metre_auto
0,0.06,0.09,0.06,0.1,3.0
1,0.31,0.32,0.32,0.34,4.0
2,0.57,0.59,0.57,,1.0
3,0.82,,0.82,,2.0
4,1.05,1.05,1.07,,3.0
5,1.3,,1.3,1.27,4.0
6,1.55,1.56,1.55,,1.0
7,1.79,,1.79,1.77,2.0
8,2.03,,2.04,,3.0
9,2.28,2.26,2.29,2.27,4.0
10,2.53,,2.52,,1.0
11,2.79,2.8,2.78,2.76,2.0
12,3.03,3.05,3.03,,3.0
13,3.27,,3.27,3.26,4.0
14,3.53,3.57,3.53,,1.0
15,3.77,3.83,3.77,3.75,2.0
16,4.02,4.06,4.02,,3.0
17,4.27,4.29,4.26,4.25,4.0
18,4.53,4.54,4.52,,1.0
19,4.77,,4.76,4.75,2.0
20,5.02,5.02,5.02,,3.0
21,5.27,,5.26,5.26,4.0
22,5.52,5.53,5.53,,1.0
23,5.77,,5.78,5.76,2.0
24,6.03,,6.03,,3.0
25,6.28,6.28,6.28,6.25,4.0
26,6.53,6.54,6.52,6.54,1.0
27,6.78,,6.78,,2.0
28,7.02,7.04,7.03,,3.0
29,7.27,,7.26,7.26,4.0
30,7.53,7.56,7.53,7.51,1.0
31,7.77,7.81,7.76,7.75,2.0
32,8.03,8.07,8.03,8.01,3.0
33,8.28,8.28,8.28,,4.0
34,8.52,8.52,8.54,8.49,1.0
35,8.77,8.74,8.78,8.75,2.0
36,9.01,9.01,9.02,,3.0
37,9.26,9.26,9.27,9.25,4.0
38,9.51,9.51,9.52,9.49,1.0
39,9.77,,9.78,9.74,2.0
40,10.0,,10.0,10.0,3.0
41,10.25,10.28,10.25,10.23,4.0
42,10.5,,10.5,10.55,1.0
43,10.75,10.76,10.74,10.73,2.0
44,11.0,11.02,10.99,10.98,3.0
45,11.23,,11.24,11.21,4.0
46,11.49,11.46,11.5,11.47,1.0
47,11.72,11.7,11.74,11.72,2.0
48,11.97,11.96,11.98,,3.0
49,12.23,12.28,12.24,12.22,4.0
50,12.48,,12.48,12.45,1.0
51,12.72,,12.72,12.7,2.0
52,12.97,,12.97,12.95,3.0
53,13.21,,13.21,13.2,4.0
54,13.46,13.43,13.47,,1.0
55,13.7,,13.71,13.67,2.0
56,13.94,13.97,13.95,13.92,3.0
57,14.17,,14.18,14.16,4.0
58,14.42,,14.42,14.4,1.0
59,14.66,,14.66,14.65,2.0
60,14.91,14.92,14.91,14.91,3.0
61,15.15,15.17,15.15,15.13,4.0
62,15.4,15.41,15.4,15.39,1.0
63,15.65,,15.65,15.63,2.0
64,15.88,15.88,15.9,15.88,3.0
65,16.13,,16.13,16.13,4.0
66,16.38,16.43,16.38,16.35,1.0
67,16.62,,16.63,16.6,2.0
68,16.87,16.92,16.87,16.85,3.0
69,17.11,,17.11,17.09,4.0
70,17.36,,17.36,,1.0
71,17.59,17.64,17.59,17.57,2.0
72,17.84,,17.84,17.82,3.0
73,18.07,,18.09,18.06,4.0
74,18.33,18.33,18.32,18.38,1.0
75,18.56,18.61,18.56,18.54,2.0
76,18.81,18.85,18.81,18.79,3.0
77,19.05,19.09,19.05,19.03,4.0
78,19.3,19.32,19.29,19.29,1.0
79,19.53,,19.53,19.52,2.0
80,19.79,19.81,19.78,19.77,3.0
81,20.02,,20.02,20.02,4.0
82,20.27,,20.27,20.27,1.0
83,20.51,,20.51,20.51,2.0
84,20.76,,20.76,20.76,3.0
85,21.0,21.06,21.01,21.0,4.0
86,21.25,21.25,21.26,21.25,1.0
87,21.5,,21.5,21.5,2.0
88,21.74,21.73,21.74,21.76,3.0
89,21.99,22.0,21.99,21.99,4.0
90,22.25,22.27,22.24,22.24,1.0
91,22.49,,22.49,22.49,2.0
92,22.74,22.75,22.75,22.74,3.0
93,22.99,,22.99,22.98,4.0
94,23.23,23.24,23.24,23.23,1.0
95,23.49,23.49,23.51,23.48,2.0
96,23.73,23.73,23.73,23.72,3.0
97,23.97,24.03,23.97,23.97,4.0
98,24.21,24.22,24.22,24.24,1.0
99,24.46,24.46,24.47,24.45,2.0
100,24.7,24.7,24.72,24.7,3.0
101,24.95,,24.95,24.95,4.0
102,25.21,,25.23,,1.0
103,25.44,,25.45,25.43,2.0
104,25.7,25.71,25.7,25.68,3.0
105,25.95,,25.94,,4.0
106,26.18,26.22,26.18,,1.0
107,26.43,,26.43,,2.0
108,26.68,26.68,26.68,,3.0
109,26.91,,26.92,26.88,4.0
110,27.15,27.2,27.16,27.15,1.0
111,27.4,,27.4,27.39,2.0
112,27.65,27.66,27.64,27.64,3.0
113,27.88,,27.89,27.88,4.0
114,28.13,,28.13,,1.0
115,28.38,,28.38,28.37,2.0
116,28.62,28.63,28.6,28.63,3.0
117,28.86,,28.85,28.86,4.0
118,29.11,,29.12,29.11,1.0
119,29.35,,29.36,29.35,2.0
120,29.61,29.65,29.62,29.6,3.0
121,29.86,,29.86,,4.0
122,30.09,30.09,30.08,30.1,1.0
123,30.33,,30.33,30.34,2.0
124,30.58,30.62,30.58,30.59,3.0
125,30.83,30.84,30.83,30.83,4.0
126,31.09,31.09,31.1,31.09,1.0
127,31.32,31.36,31.31,31.33,2.0
128,31.56,31.57,31.56,31.57,3.0
129,31.81,31.86,31.82,31.81,4.0
130,32.06,32.08,32.05,32.07,1.0
131,32.3,32.34,32.3,32.29,2.0
132,32.56,32.57,32.56,32.55,3.0
