,beats,piano,bass,drums,metre_auto
0,0.02,0.04,0.01,0.03,2.0
1,0.5,0.51,0.51,0.53,3.0
2,0.99,1.01,0.99,1.0,4.0
3,1.51,1.57,1.51,1.48,1.0
4,1.98,2.03,1.99,2.02,2.0
5,2.47,2.5,2.48,2.42,3.0
6,2.96,3.01,2.96,3.0,4.0
7,3.46,,3.46,3.57,1.0
8,3.95,3.98,3.95,4.03,2.0
9,4.45,,4.45,,3.0
10,4.94,4.93,4.93,5.03,4.0
11,5.43,,5.43,5.52,1.0
12,5.92,5.89,5.92,5.89,2.0
13,6.4,6.43,6.39,6.4,3.0
14,6.86,6.91,6.86,,4.0
15,7.34,7.28,7.34,7.35,1.0
16,7.83,7.82,7.83,7.89,2.0
17,8.33,8.36,8.33,8.4,3.0
18,8.83,8.81,8.83,8.8,4.0
19,9.31,9.25,9.33,9.33,1.0
20,9.78,9.77,9.8,9.83,2.0
21,10.26,10.22,10.26,10.27,3.0
22,10.73,10.73,10.73,,4.0
23,11.21,11.15,11.21,11.3,1.0
24,11.69,11.69,11.69,11.69,2.0
25,12.19,12.19,12.19,12.27,3.0
26,12.65,12.66,12.64,,4.0
27,13.13,13.11,13.12,,1.0
28,13.62,13.62,13.6,13.74,2.0
29,14.11,14.21,14.1,,3.0
30,14.59,14.58,14.6,14.69,4.0
31,15.08,15.07,15.09,,1.0
32,15.57,15.61,15.57,,2.0
33,16.07,16.01,16.07,16.05,3.0
34,16.54,16.52,16.54,16.63,4.0
35,17.02,17.03,17.02,17.04,1.0
36,17.51,17.49,17.51,,2.0
37,17.99,,18.0,18.0,3.0
38,18.47,18.52,18.47,18.48,4.0
39,18.95,19.01,18.95,18.95,1.0
40,19.43,19.47,19.44,19.42,2.0
41,19.91,19.94,19.91,19.9,3.0
42,20.38,20.43,20.38,20.39,4.0
43,20.85,20.92,20.84,20.9,1.0
44,21.33,21.28,21.33,21.35,2.0
45,21.81,21.76,21.81,21.82,3.0
46,22.29,22.32,22.28,22.27,4.0
47,22.77,22.79,22.76,22.76,1.0
48,23.26,23.24,23.26,23.23,2.0
49,23.74,23.79,23.73,23.71,3.0
50,24.23,24.31,24.22,24.22,4.0
51,24.73,24.75,24.73,24.75,1.0
52,25.21,25.25,25.21,25.21,2.0
53,25.71,25.7,25.71,25.71,3.0
54,26.2,26.21,26.19,26.21,4.0
55,26.68,26.71,26.67,,1.0
56,27.19,27.19,27.17,27.19,2.0
57,27.65,,27.65,27.69,3.0
58,28.16,28.2,28.16,28.21,4.0
59,28.66,28.7,28.63,28.67,1.0
60,29.15,29.16,29.11,29.16,2.0
61,29.63,29.72,29.62,29.63,3.0
62,30.12,30.1,30.12,30.12,4.0
63,30.6,30.67,30.61,30.58,1.0
64,31.09,31.07,31.09,31.15,2.0
65,31.59,31.66,31.59,31.64,3.0
66,32.07,32.06,32.07,32.11,4.0
67,32.56,32.55,32.57,32.55,1.0
68,33.04,33.02,33.04,33.09,2.0
69,33.52,33.55,33.52,33.53,3.0
70,33.99,34.0,33.99,33.98,4.0
71,34.48,34.49,34.47,34.49,1.0
72,34.96,34.96,34.96,34.95,2.0
73,35.43,35.47,35.42,35.45,3.0
74,35.9,35.91,35.9,35.92,4.0
75,36.38,36.4,36.37,36.39,1.0
76,36.86,36.86,36.86,36.88,2.0
77,37.36,37.4,37.36,37.37,3.0
78,37.84,37.88,37.83,37.83,4.0
79,38.34,38.36,38.33,38.33,1.0
80,38.83,38.84,38.81,38.89,2.0
81,39.33,39.35,39.33,39.35,3.0
82,39.79,39.75,39.8,39.83,4.0
83,40.29,40.24,40.31,,1.0
84,40.76,40.73,40.77,40.76,2.0
85,41.24,41.28,41.24,41.25,3.0
86,41.71,41.72,41.71,41.74,4.0
87,42.2,42.22,42.18,42.26,1.0
88,42.69,42.7,42.66,42.65,2.0
89,43.18,43.17,43.16,43.16,3.0
90,43.67,43.64,43.63,43.73,4.0
91,44.16,44.13,44.15,44.15,1.0
92,44.65,44.61,44.62,44.61,2.0
93,45.14,45.26,45.12,45.21,3.0
94,45.63,45.63,45.6,45.67,4.0
95,46.12,46.12,46.07,46.12,1.0
96,46.61,46.58,46.55,,2.0
97,47.1,47.07,47.05,47.17,3.0
98,47.59,47.55,,47.63,4.0
99,48.08,48.06,48.03,48.08,1.0
100,48.57,48.53,48.53,,2.0
101,49.06,49.07,49.02,49.04,3.0
102,49.56,49.56,49.5,,4.0
103,50.04,50.07,50.02,50.09,1.0
104,50.54,50.56,50.54,50.52,2.0
105,51.03,51.04,51.02,51.14,3.0
106,51.51,51.53,51.5,51.51,4.0
107,52.01,52.02,52.0,,1.0
108,52.49,52.51,52.48,52.53,2.0
109,52.98,,52.98,53.05,3.0
110,53.48,53.5,53.46,53.53,4.0
111,53.97,54.03,53.96,54.01,1.0
112,54.48,54.48,54.47,54.45,2.0
113,54.96,54.99,54.95,55.0,3.0
114,55.45,55.46,55.44,55.51,4.0
115,55.95,55.96,55.94,55.98,1.0
116,56.44,56.45,56.42,56.46,2.0
117,56.93,56.94,56.93,56.93,3.0
118,57.41,57.42,57.4,57.38,4.0
119,57.89,57.94,57.88,57.91,1.0
120,58.4,58.4,58.41,58.39,2.0
121,58.88,58.88,,58.89,3.0
122,59.38,59.37,59.36,59.38,4.0
123,59.87,59.87,59.85,59.85,1.0
124,60.36,,60.36,60.41,2.0
125,60.83,60.83,60.84,60.8,3.0
126,61.34,61.33,61.31,61.4,4.0
127,61.83,61.83,61.83,61.83,1.0
128,62.31,62.31,62.32,62.28,2.0
129,62.8,62.81,62.81,62.82,3.0
130,63.28,63.3,63.27,63.29,4.0
131,63.76,63.8,63.75,63.74,1.0
132,64.28,64.29,64.27,64.26,2.0
133,64.77,64.8,64.77,64.8,3.0
134,65.26,65.27,65.27,65.34,4.0
135,65.75,65.76,65.77,65.73,1.0
136,66.24,66.27,66.24,66.26,2.0
137,66.73,66.68,66.74,66.76,3.0
138,67.22,67.24,67.23,67.24,4.0
139,67.7,,67.73,67.75,1.0
140,68.18,68.17,68.22,68.23,2.0
141,68.66,68.73,68.71,68.71,3.0
142,69.14,69.15,69.2,69.26,4.0
143,69.62,69.62,69.67,69.69,1.0
144,70.1,70.11,70.15,70.14,2.0
145,70.58,70.55,70.63,70.66,3.0
146,71.06,71.13,71.09,71.13,4.0
147,71.54,71.59,71.59,71.57,1.0
148,72.02,72.04,72.04,72.04,2.0
149,72.5,72.45,72.53,72.52,3.0
150,72.98,72.99,72.99,,4.0
151,73.46,73.46,73.47,73.5,1.0
152,73.94,73.94,73.95,73.99,2.0
153,74.42,74.44,74.43,74.44,3.0
154,74.88,74.91,74.88,74.86,4.0
155,75.36,75.38,75.38,75.34,1.0
156,75.84,75.83,75.84,75.88,2.0
157,76.32,76.36,76.3,76.35,3.0
158,76.8,76.79,76.79,76.79,4.0
159,77.28,,77.26,77.29,1.0
160,77.76,77.78,77.74,77.76,2.0
161,78.24,78.25,78.22,,3.0
162,78.72,78.7,78.71,78.72,4.0
163,79.2,79.2,79.2,79.21,1.0
164,79.68,79.68,79.67,79.66,2.0
165,80.16,80.17,80.16,80.14,3.0
166,80.67,80.67,80.66,80.66,4.0
167,81.15,81.14,81.15,81.16,1.0
168,81.63,81.64,81.62,81.63,2.0
169,82.14,82.14,82.13,82.13,3.0
170,82.61,82.61,82.61,82.61,4.0
171,83.1,83.12,83.1,83.12,1.0
172,83.57,83.57,83.57,83.58,2.0
173,84.06,84.18,84.06,84.06,3.0
174,84.54,84.54,84.54,84.51,4.0
175,85.04,85.07,85.04,85.02,1.0
176,85.51,85.51,85.49,85.48,2.0
177,85.98,,85.98,85.98,3.0
178,86.47,86.48,86.47,86.49,4.0
179,86.96,87.05,86.95,86.97,1.0
180,87.44,87.45,87.45,87.43,2.0
181,87.92,87.93,87.91,87.91,3.0
182,88.39,88.4,88.39,88.39,4.0
183,88.88,88.9,88.88,88.89,1.0
184,89.36,89.37,89.35,89.37,2.0
185,89.87,,89.84,89.88,3.0
186,90.34,90.37,90.33,90.36,4.0
187,90.82,90.86,90.83,90.86,1.0
