,beats,piano,bass,drums,metre_auto
0,0.34,0.38,0.39,0.34,2.0
1,0.8,0.86,,0.8,3.0
2,1.26,1.34,1.27,1.26,4.0
3,1.76,1.79,1.79,,1.0
4,2.2,,,2.2,2.0
5,2.69,,2.69,,3.0
6,3.16,3.17,,3.15,4.0
7,3.62,3.57,3.63,3.61,1.0
8,4.1,,,4.1,2.0
9,4.56,4.57,4.6,4.56,3.0
10,5.04,,5.03,5.04,4.0
11,5.52,5.53,5.52,,1.0
12,5.97,6.01,,5.94,2.0
13,6.43,,6.52,6.43,3.0
14,6.93,,,6.92,4.0
15,7.4,7.38,7.4,7.4,1.0
16,7.86,7.81,,7.86,2.0
17,8.34,8.38,8.35,8.33,3.0
18,8.81,8.84,8.8,8.81,4.0
19,9.27,9.3,9.27,9.27,1.0
20,9.75,,9.76,9.74,2.0
21,10.21,10.23,10.2,10.24,3.0
22,10.68,10.77,10.69,10.66,4.0
23,11.15,,,11.15,1.0
24,11.61,,11.61,11.63,2.0
25,12.1,,12.1,12.12,3.0
26,12.58,12.67,12.58,12.62,4.0
27,13.05,13.15,13.05,13.02,1.0
28,13.53,,13.53,13.49,2.0
29,14.0,,14.01,13.96,3.0
30,14.44,,14.45,14.43,4.0
31,14.92,,14.93,14.88,1.0
32,15.38,,15.4,15.38,2.0
33,15.88,,,15.86,3.0
34,16.34,,,16.34,4.0
35,16.83,16.83,16.83,16.84,1.0
36,17.32,17.32,17.32,17.27,2.0
37,17.76,17.79,17.77,17.76,3.0
38,18.23,18.23,18.23,18.21,4.0
39,18.72,18.72,,18.67,1.0
40,19.16,19.21,19.19,19.15,2.0
41,19.65,19.66,19.68,19.64,3.0
42,20.1,20.07,20.12,20.1,4.0
43,20.6,,20.63,20.6,1.0
44,21.07,,,21.03,2.0
45,21.51,21.56,21.56,21.52,3.0
46,22.0,,,22.0,4.0
47,22.45,22.47,22.48,22.45,1.0
48,22.92,22.9,22.95,22.91,2.0
49,23.39,,23.43,23.38,3.0
50,23.89,23.9,23.92,23.85,4.0
51,24.33,,24.34,24.33,1.0
52,24.81,,24.84,24.81,2.0
53,25.28,,25.32,25.28,3.0
54,25.77,25.8,25.77,25.74,4.0
55,26.26,26.31,,26.32,1.0
56,26.71,26.78,26.72,26.69,2.0
57,27.16,27.11,27.18,27.16,3.0
