,beats,piano,bass,drums,metre_auto
0,0.0,0.01,,0.02,3.0
1,0.24,0.23,,0.24,4.0
2,0.47,0.5,0.47,0.44,1.0
3,0.73,,0.72,0.75,2.0
4,1.0,1.03,0.99,1.0,3.0
5,1.24,1.21,1.25,1.25,4.0
6,1.5,,1.5,1.5,1.0
7,1.75,,1.75,1.77,2.0
8,2.02,2.07,2.02,2.03,3.0
9,2.27,2.29,2.28,2.26,4.0
10,2.54,2.57,2.55,,1.0
11,2.78,2.8,2.79,2.78,2.0
12,3.04,3.05,3.04,3.03,3.0
13,3.28,3.29,3.28,3.29,4.0
14,3.54,3.57,3.54,3.53,1.0
15,3.8,3.84,3.8,,2.0
16,4.07,4.12,4.07,,3.0
17,4.31,4.33,4.32,,4.0
18,4.57,,4.58,,1.0
19,4.82,4.79,4.83,4.82,2.0
20,5.06,5.06,5.09,,3.0
21,5.31,,5.33,5.3,4.0
22,5.56,5.55,5.59,5.57,1.0
23,5.82,,5.84,5.82,2.0
24,6.07,,6.09,,3.0
25,6.33,6.35,6.33,6.33,4.0
26,6.59,6.61,6.59,6.59,1.0
27,6.84,6.86,6.85,6.83,2.0
28,7.1,7.13,7.11,7.1,3.0
29,7.34,7.37,7.35,7.34,4.0
30,7.58,,7.61,7.58,1.0
31,7.84,7.88,7.85,,2.0
32,8.09,8.15,,8.08,3.0
33,8.34,8.4,8.34,8.34,4.0
34,8.6,,8.61,,1.0
35,8.85,8.87,,8.84,2.0
36,9.11,9.11,9.12,9.11,3.0
37,9.35,9.41,9.35,9.37,4.0
38,9.62,9.68,9.63,9.63,1.0
39,9.87,9.89,9.87,9.87,2.0
40,10.13,10.19,10.14,10.14,3.0
41,10.38,10.42,10.39,10.38,4.0
42,10.65,10.69,10.66,10.62,1.0
43,10.88,10.94,10.89,10.88,2.0
44,11.15,11.18,11.16,11.15,3.0
45,11.39,,11.39,11.4,4.0
46,11.64,,11.64,,1.0
47,11.89,,11.9,11.9,2.0
48,12.16,12.13,12.17,12.16,3.0
49,12.41,12.39,12.41,12.42,4.0
50,12.67,,12.68,,1.0
51,12.93,12.97,12.94,12.93,2.0
52,13.2,,13.21,13.19,3.0
53,13.45,,13.45,13.42,4.0
54,13.72,13.73,13.72,,1.0
55,13.96,14.0,13.96,,2.0
56,14.2,,14.21,14.19,3.0
57,14.44,14.5,14.45,,4.0
58,14.69,14.73,14.7,14.69,1.0
59,14.94,14.98,14.93,14.95,2.0
60,15.2,15.26,15.2,,3.0
61,15.45,15.5,15.46,15.45,4.0
62,15.7,,15.7,15.7,1.0
63,15.94,,15.95,,2.0
64,16.2,16.23,16.21,16.21,3.0
65,16.44,16.47,16.44,16.43,4.0
66,16.71,,16.74,,1.0
67,16.96,17.02,16.97,16.98,2.0
68,17.23,17.28,17.23,,3.0
69,17.46,17.43,17.48,17.46,4.0
70,17.73,17.71,17.76,17.73,1.0
71,17.98,17.98,17.98,17.98,2.0
72,18.25,18.22,18.26,,3.0
73,18.5,18.5,18.52,18.49,4.0
74,18.77,18.81,18.78,18.77,1.0
75,19.02,18.99,19.03,19.01,2.0
76,19.29,,19.29,19.29,3.0
77,19.55,19.58,,19.56,4.0
78,19.81,19.83,19.79,19.81,1.0
79,20.05,20.11,20.06,20.06,2.0
80,20.31,,20.33,20.31,3.0
81,20.57,,20.58,20.59,4.0
