,beats,piano,bass,drums,metre_auto
0,0.08,0.07,0.09,0.07,4.0
1,0.46,0.47,0.47,0.44,1.0
2,0.84,0.86,0.83,0.83,2.0
3,1.22,1.26,1.23,1.22,3.0
4,1.61,1.63,1.61,1.61,4.0
5,1.99,2.04,1.99,1.98,1.0
6,2.39,2.42,2.39,2.38,2.0
7,2.78,2.81,2.78,2.75,3.0
8,3.16,3.2,3.16,3.15,4.0
9,3.55,3.57,3.55,3.53,1.0
10,3.94,3.96,3.93,3.91,2.0
11,4.33,4.34,4.32,4.29,3.0
12,4.69,4.72,4.69,4.69,4.0
13,5.08,5.09,5.08,5.08,1.0
14,5.47,5.51,5.47,5.45,2.0
15,5.85,5.88,5.85,5.83,3.0
16,6.22,6.26,6.23,6.22,4.0
17,6.6,6.65,6.61,6.59,1.0
18,6.98,7.06,6.98,6.98,2.0
19,7.37,7.43,7.38,7.37,3.0
20,7.75,7.82,7.76,7.75,4.0
21,8.15,8.18,8.15,8.11,1.0
22,8.52,8.53,8.53,8.5,2.0
23,8.89,8.85,8.9,8.89,3.0
24,9.28,9.24,9.29,9.28,4.0
25,9.65,9.7,9.67,9.64,1.0
26,10.05,10.06,10.05,10.03,2.0
27,10.42,10.44,10.41,10.41,3.0
28,10.81,10.84,10.81,10.79,4.0
29,11.18,,11.19,11.17,1.0
30,11.56,,,11.55,2.0
31,11.95,11.96,11.96,11.92,3.0
32,12.33,12.34,12.34,12.31,4.0
33,12.71,12.74,12.72,12.68,1.0
34,13.11,13.12,13.1,13.08,2.0
35,13.48,13.52,13.48,13.45,3.0
36,13.86,,13.87,13.84,4.0
37,14.24,14.26,14.24,14.23,1.0
38,14.63,14.63,14.62,14.6,2.0
39,15.0,15.01,15.01,14.98,3.0
40,15.39,15.39,15.38,15.36,4.0
41,15.78,15.81,15.76,,1.0
42,16.17,16.16,16.15,16.26,2.0
43,16.56,16.58,16.53,,3.0
44,16.95,16.92,16.91,,4.0
45,17.34,17.36,,17.42,1.0
46,17.73,,,17.79,2.0
47,18.13,,,,3.0
48,18.51,18.5,,18.53,4.0
49,18.9,,,18.99,1.0
50,19.31,19.29,,19.36,2.0
51,19.7,19.72,,19.72,3.0
52,20.07,,,20.13,4.0
53,20.48,20.47,,20.47,1.0
54,20.86,20.86,,20.86,2.0
55,21.24,21.23,,21.25,3.0
56,21.65,,,21.65,4.0
57,22.02,22.02,,22.01,1.0
58,22.42,22.41,22.5,22.49,2.0
59,22.82,22.82,22.89,22.88,3.0
60,23.21,23.19,23.28,23.27,4.0
61,23.6,23.56,23.64,23.63,1.0
62,23.99,24.06,24.01,24.02,2.0
63,24.38,24.43,24.39,24.39,3.0
64,24.77,24.74,24.77,24.78,4.0
65,25.16,,25.16,25.15,1.0
66,25.54,25.54,25.54,25.54,2.0
67,25.92,25.97,25.91,25.92,3.0
68,26.3,26.3,26.3,26.31,4.0
69,26.69,26.71,26.7,26.68,1.0
70,27.07,27.09,27.07,27.07,2.0
71,27.46,27.49,27.46,27.45,3.0
72,27.84,27.85,27.84,27.84,4.0
73,28.23,28.23,28.24,28.22,1.0
74,28.61,28.65,28.61,28.6,2.0
75,28.99,29.0,28.99,28.98,3.0
76,29.36,,,29.36,4.0
77,29.75,,29.75,29.73,1.0
78,30.12,,30.12,30.11,2.0
79,30.51,,30.51,30.48,3.0
80,30.88,,30.88,30.85,4.0
81,31.26,,31.26,31.25,1.0
82,31.64,31.68,31.65,31.61,2.0
83,32.03,32.05,32.03,31.99,3.0
84,32.4,32.42,32.4,32.36,4.0
85,32.79,32.79,32.8,,1.0
86,33.15,33.17,33.16,33.14,2.0
87,33.54,33.55,33.54,33.53,3.0
88,33.92,33.94,33.93,33.92,4.0
89,34.3,34.33,34.31,34.29,1.0
90,34.68,34.7,34.67,34.68,2.0
91,35.07,35.07,35.07,35.07,3.0
92,35.46,,35.45,35.48,4.0
93,35.83,35.83,35.83,35.85,1.0
94,36.22,,36.22,36.22,2.0
95,36.6,36.61,36.6,36.58,3.0
96,36.98,37.0,36.97,37.0,4.0
97,37.36,37.41,37.36,37.36,1.0
98,37.74,,37.74,37.75,2.0
99,38.12,38.17,38.11,38.12,3.0
100,38.5,38.54,38.5,38.52,4.0
101,38.86,38.82,38.87,38.85,1.0
102,39.25,,39.24,39.26,2.0
103,39.63,39.68,39.64,39.62,3.0
104,40.01,40.05,40.01,39.97,4.0
105,40.38,,40.39,40.37,1.0
106,40.78,40.8,40.78,40.78,2.0
107,41.16,,41.16,41.16,3.0
108,41.54,41.52,41.55,41.54,4.0
109,41.91,41.91,41.92,41.9,1.0
110,42.3,42.33,42.31,42.29,2.0
111,42.68,42.73,42.69,42.67,3.0
112,43.06,43.1,43.06,43.06,4.0
113,43.44,43.5,43.45,43.42,1.0
114,43.82,,43.84,43.81,2.0
115,44.2,,44.21,44.19,3.0
116,44.58,44.62,44.59,44.58,4.0
117,44.96,44.98,44.96,44.94,1.0
118,45.33,,45.34,45.32,2.0
119,45.71,45.78,45.71,45.7,3.0
120,46.09,46.17,46.1,46.08,4.0
121,46.48,46.5,46.49,46.46,1.0
122,46.85,,46.85,46.83,2.0
123,47.23,,47.23,47.21,3.0
124,47.6,47.67,47.59,47.58,4.0
125,48.0,,48.0,,1.0
126,48.36,48.36,48.37,48.34,2.0
127,48.75,48.76,48.75,48.73,3.0
128,49.12,,49.11,49.12,4.0
129,49.5,,49.5,49.5,1.0
130,49.88,49.86,49.88,49.88,2.0
131,50.26,50.28,50.27,50.26,3.0
132,50.64,50.64,50.64,50.62,4.0
133,51.03,51.05,51.03,51.0,1.0
134,51.42,51.43,51.42,,2.0
135,51.78,51.79,51.82,51.77,3.0
136,52.16,52.2,52.17,52.13,4.0
137,52.55,52.56,52.55,52.52,1.0
138,52.92,,52.91,52.9,2.0
139,53.3,53.32,53.3,53.27,3.0
140,53.69,53.7,53.66,53.65,4.0
141,54.08,,54.08,54.09,1.0
142,54.44,,,54.42,2.0
143,54.82,54.87,54.82,54.8,3.0
144,55.2,,55.19,55.18,4.0
145,55.58,55.62,55.58,55.57,1.0
146,55.96,55.96,55.96,55.95,2.0
147,56.35,,56.32,56.37,3.0
148,56.72,56.76,56.71,56.73,4.0
149,57.1,57.09,57.08,57.16,1.0
150,57.48,57.49,57.48,,2.0
151,57.86,57.88,57.87,57.89,3.0
152,58.25,58.25,58.23,58.26,4.0
153,58.64,58.64,58.62,58.65,1.0
154,59.02,59.06,59.01,59.02,2.0
155,59.39,59.45,59.39,59.35,3.0
156,59.78,59.82,59.78,59.75,4.0
157,60.17,60.2,60.17,60.17,1.0
158,60.55,60.56,60.55,60.53,2.0
159,60.95,60.97,60.94,60.97,3.0
160,61.32,,61.32,,4.0
161,61.71,61.76,61.71,61.73,1.0
162,62.08,62.13,62.08,62.06,2.0
163,62.46,62.51,62.46,62.53,3.0
164,62.85,,62.84,62.88,4.0
165,63.25,,,,1.0
166,63.63,,63.63,63.63,2.0
167,64.02,64.11,64.02,64.02,3.0
168,64.4,64.44,64.4,64.4,4.0
169,64.79,64.84,64.79,64.8,1.0
170,65.17,65.18,65.18,65.17,2.0
171,65.57,65.62,65.56,65.56,3.0
172,65.94,,65.95,65.94,4.0
173,66.33,66.35,66.33,66.31,1.0
174,66.7,66.76,66.71,66.7,2.0
175,67.09,67.1,67.1,67.08,3.0
176,67.46,67.45,67.47,67.46,4.0
177,67.85,,,67.85,1.0
178,68.24,68.26,68.25,68.23,2.0
179,68.63,,68.63,68.62,3.0
180,69.01,,69.01,68.99,4.0
181,69.4,69.41,69.39,69.39,1.0
182,69.78,69.78,,69.76,2.0
183,70.16,,70.15,70.15,3.0
184,70.55,,70.55,70.52,4.0
185,70.92,,70.91,70.93,1.0
186,71.33,71.34,71.31,71.29,2.0
187,71.7,,71.69,71.71,3.0
188,72.09,,72.08,72.06,4.0
189,72.48,72.52,72.49,72.47,1.0
190,72.88,72.89,72.87,72.86,2.0
191,73.26,,73.26,73.25,3.0
192,73.65,,73.65,73.62,4.0
193,74.04,,74.02,74.02,1.0
194,74.43,74.39,74.42,,2.0
195,74.82,74.84,74.8,74.79,3.0
196,75.21,,75.17,75.17,4.0
197,75.62,75.63,,,1.0
198,75.99,,75.99,75.97,2.0
199,76.4,76.41,76.4,76.38,3.0
200,76.78,76.79,76.79,76.76,4.0
201,77.18,77.2,77.19,77.16,1.0
202,77.56,77.56,77.56,77.56,2.0
203,77.95,77.97,77.95,77.94,3.0
204,78.35,,78.35,78.34,4.0
205,78.73,,,78.73,1.0
206,79.12,,79.12,79.12,2.0
207,79.52,79.54,79.54,79.52,3.0
208,79.91,,79.91,79.91,4.0
209,80.3,80.34,80.3,80.3,1.0
210,80.69,,80.69,80.69,2.0
211,81.08,,81.1,81.08,3.0
212,81.47,81.5,81.48,81.46,4.0
213,81.85,81.88,81.84,81.85,1.0
214,82.25,82.26,82.25,82.24,2.0
215,82.64,,82.63,82.64,3.0
216,83.03,83.07,83.05,83.01,4.0
217,83.42,83.42,83.43,83.41,1.0
218,83.81,83.83,83.82,83.79,2.0
219,84.2,84.21,84.2,84.17,3.0
220,84.57,84.59,84.57,84.56,4.0
221,84.96,85.01,84.96,84.96,1.0
222,85.35,85.36,85.35,85.35,2.0
223,85.75,85.76,85.75,85.74,3.0
224,86.13,86.14,86.13,86.11,4.0
225,86.53,86.55,86.52,86.51,1.0
226,86.9,86.93,86.91,86.89,2.0
227,87.3,,87.3,87.29,3.0
228,87.68,87.69,87.68,87.66,4.0
229,88.08,,88.08,88.05,1.0
230,88.45,88.49,88.46,88.43,2.0
231,88.84,88.86,88.83,88.82,3.0
232,89.22,89.23,89.23,89.22,4.0
233,89.63,89.64,89.63,89.6,1.0
234,90.01,90.04,90.01,89.99,2.0
235,90.4,90.41,90.4,90.37,3.0
236,90.77,90.78,90.78,90.77,4.0
237,91.17,91.17,91.19,91.15,1.0
238,91.56,,91.57,91.54,2.0
239,91.94,91.96,91.94,91.93,3.0
240,92.32,,92.33,92.31,4.0
241,92.7,92.72,92.7,92.7,1.0
242,93.09,93.11,93.09,93.06,2.0
243,93.46,,,93.45,3.0
244,93.84,,93.85,93.82,4.0
245,94.25,94.26,,94.23,1.0
246,94.61,,94.62,94.61,2.0
247,95.0,95.05,95.0,95.0,3.0
248,95.4,95.41,,95.38,4.0
249,95.79,95.82,95.8,95.76,1.0
250,96.18,96.18,96.19,96.15,2.0
251,96.56,,96.56,96.55,3.0
252,96.94,,96.94,96.93,4.0
253,97.32,97.33,97.33,97.33,1.0
254,97.7,97.71,97.7,97.71,2.0
255,98.08,98.14,98.08,98.09,3.0
256,98.47,98.48,98.46,98.47,4.0
257,98.84,,98.83,98.84,1.0
258,99.23,99.22,99.23,99.22,2.0
259,99.61,99.66,99.6,99.62,3.0
260,100.02,100.03,,99.99,4.0
261,100.4,100.44,100.4,100.38,1.0
262,100.79,100.82,100.79,100.78,2.0
263,101.17,101.2,101.17,101.16,3.0
264,101.55,101.57,101.55,101.55,4.0
265,101.93,101.98,101.93,101.94,1.0
266,102.32,102.38,102.32,102.33,2.0
267,102.72,102.74,102.73,102.72,3.0
268,103.11,103.13,103.11,103.09,4.0
269,103.51,,103.52,103.49,1.0
270,103.89,103.89,103.89,103.87,2.0
271,104.28,104.32,104.28,104.28,3.0
272,104.66,,104.66,104.66,4.0
273,105.06,105.11,105.06,105.04,1.0
274,105.44,105.45,105.44,105.43,2.0
275,105.82,,105.82,105.81,3.0
276,106.22,,106.22,106.21,4.0
277,106.61,,106.61,,1.0
278,107.0,,107.0,107.0,2.0
279,107.39,107.41,107.39,107.38,3.0
280,107.77,,107.77,107.75,4.0
281,108.15,108.2,108.15,108.15,1.0
282,108.53,108.57,108.53,108.53,2.0
283,108.93,108.99,108.94,108.9,3.0
284,109.32,109.37,109.32,109.29,4.0
285,109.72,109.73,109.71,,1.0
286,110.08,110.11,110.1,110.05,2.0
287,110.48,110.53,110.48,110.51,3.0
288,110.86,110.87,110.86,110.84,4.0
289,111.24,111.26,111.23,111.23,1.0
290,111.61,111.64,111.61,111.61,2.0
291,112.0,112.04,112.0,112.0,3.0
292,112.39,,112.38,112.39,4.0
293,112.79,112.81,112.79,112.78,1.0
294,113.17,,113.17,113.16,2.0
295,113.57,113.6,113.57,113.56,3.0
296,113.95,,113.95,113.95,4.0
297,114.34,114.38,114.33,114.34,1.0
298,114.72,114.72,114.72,114.72,2.0
299,115.1,,115.1,115.1,3.0
300,115.5,,115.5,115.49,4.0
301,115.89,115.92,115.89,115.87,1.0
302,116.28,116.37,116.28,116.26,2.0
303,116.66,116.67,116.67,116.67,3.0
304,117.05,117.07,117.06,117.05,4.0
305,117.43,117.44,117.43,117.41,1.0
306,117.81,117.79,117.82,117.8,2.0
307,118.19,118.19,118.19,118.21,3.0
308,118.56,118.59,118.57,118.55,4.0
309,118.95,,118.95,118.96,1.0
310,119.33,,119.32,119.33,2.0
311,119.72,119.8,119.72,119.73,3.0
312,120.1,120.08,120.09,120.1,4.0
313,120.48,,120.48,120.52,1.0
314,120.85,,120.86,120.82,2.0
315,121.24,121.21,121.24,121.23,3.0
316,121.62,121.64,121.63,121.59,4.0
317,122.0,122.0,122.01,121.99,1.0
318,122.37,122.38,122.37,122.37,2.0
319,122.77,122.81,122.77,122.76,3.0
320,123.14,123.19,123.15,123.13,4.0
321,123.52,123.54,123.53,123.51,1.0
322,123.91,123.87,123.91,123.91,2.0
323,124.29,124.32,124.3,124.3,3.0
324,124.68,124.67,124.69,124.68,4.0
325,125.06,125.09,125.06,125.06,1.0
326,125.45,125.43,125.46,125.47,2.0
327,125.84,125.88,125.84,125.84,3.0
328,126.23,126.28,126.23,126.23,4.0
329,126.63,126.65,126.63,126.64,1.0
330,127.03,127.06,127.02,127.03,2.0
331,127.42,127.4,127.43,127.43,3.0
332,127.79,127.78,127.8,127.8,4.0
333,128.19,128.2,128.19,128.2,1.0
334,128.58,128.58,128.58,128.59,2.0
335,128.97,129.01,128.97,128.97,3.0
336,129.35,129.33,129.36,129.35,4.0
337,129.73,129.69,129.74,129.74,1.0
338,130.14,130.16,130.14,130.12,2.0
339,130.51,130.54,130.52,130.51,3.0
340,130.9,,130.9,130.9,4.0
341,131.28,,131.29,131.28,1.0
342,131.66,131.66,131.67,131.66,2.0
343,132.05,,132.06,132.03,3.0
344,132.42,,132.43,132.43,4.0
345,132.81,,132.81,132.8,1.0
346,133.19,133.16,133.2,133.19,2.0
347,133.58,133.57,133.58,133.55,3.0
348,133.97,133.97,133.97,,4.0
349,134.36,,134.37,,1.0
350,134.74,134.76,134.74,,2.0
351,135.11,,135.1,,3.0
352,135.48,,135.49,135.45,4.0
353,135.86,,135.86,135.86,1.0
354,136.24,136.21,136.24,136.24,2.0
355,136.62,136.67,136.61,136.62,3.0
356,137.0,,137.01,136.99,4.0
357,137.41,137.43,137.4,137.41,1.0
358,137.78,,137.79,137.76,2.0
359,138.17,138.18,138.17,138.15,3.0
360,138.53,,138.56,138.53,4.0
361,138.93,138.94,138.93,138.9,1.0
362,139.32,,139.33,,2.0
363,139.71,139.67,139.72,139.75,3.0
364,140.1,140.1,140.09,,4.0
365,140.49,,140.49,140.47,1.0
366,140.87,,140.87,140.87,2.0
367,141.26,,141.26,141.26,3.0
368,141.65,141.72,141.64,141.66,4.0
369,142.03,142.05,142.04,142.01,1.0
370,142.4,142.39,142.4,142.42,2.0
371,142.81,142.83,142.8,142.78,3.0
372,143.2,,143.2,,4.0
373,143.58,143.66,143.59,143.56,1.0
374,143.96,143.97,143.96,143.96,2.0
375,144.35,,144.35,144.35,3.0
376,144.75,144.75,144.75,144.74,4.0
377,145.14,145.15,145.14,145.13,1.0
378,145.53,145.57,145.52,145.52,2.0
379,145.93,145.94,145.92,145.89,3.0
380,146.3,,146.3,146.29,4.0
381,146.71,146.72,146.71,146.67,1.0
382,147.09,147.09,147.09,147.06,2.0
383,147.47,147.47,147.48,147.45,3.0
384,147.85,,147.86,147.83,4.0
385,148.24,148.23,148.25,148.21,1.0
386,148.63,,148.63,148.6,2.0
387,149.03,149.04,149.02,149.0,3.0
388,149.41,149.41,149.41,149.39,4.0
