,beats,piano,bass,drums,metre_auto
0,0.25,0.28,0.25,0.26,4.0
1,0.53,,0.53,,1.0
2,0.79,0.85,0.79,0.8,2.0
3,1.07,,1.07,,3.0
4,1.34,,1.35,1.36,4.0
5,1.61,,1.6,,1.0
6,1.88,,1.89,,2.0
7,2.15,2.21,2.16,,3.0
8,2.42,,2.43,2.42,4.0
9,2.69,,2.71,,1.0
10,2.96,,2.97,,2.0
11,3.23,,3.24,,3.0
12,3.5,3.56,3.5,3.49,4.0
13,3.77,3.81,3.77,,1.0
14,4.03,4.07,4.02,4.04,2.0
15,4.31,4.37,4.3,,3.0
16,4.58,4.63,4.58,4.58,4.0
17,4.85,4.88,4.85,,1.0
18,5.11,5.12,5.11,5.12,2.0
19,5.38,5.44,5.38,,3.0
20,5.65,5.69,5.65,5.64,4.0
21,5.92,5.96,5.92,,1.0
22,6.19,6.22,6.19,6.18,2.0
23,6.46,6.51,6.45,,3.0
24,6.73,6.78,6.72,6.72,4.0
25,7.0,7.03,6.99,,1.0
26,7.27,,7.27,7.27,2.0
27,7.54,7.54,7.53,,3.0
28,7.81,7.82,7.8,7.83,4.0
29,8.08,,8.08,,1.0
30,8.36,,8.35,8.37,2.0
31,8.64,8.64,8.63,8.65,3.0
32,8.91,,8.91,8.9,4.0
33,9.18,,9.18,,1.0
34,9.45,,9.45,9.44,2.0
35,9.72,9.74,9.72,,3.0
36,9.99,,9.99,9.99,4.0
37,10.26,,10.26,,1.0
38,10.52,,10.53,10.51,2.0
39,10.8,,10.81,,3.0
40,11.07,11.11,11.08,11.06,4.0
41,11.34,11.39,11.35,,1.0
42,11.61,,11.61,11.61,2.0
43,11.88,11.94,11.89,,3.0
44,12.15,12.18,12.15,12.14,4.0
45,12.42,12.46,12.43,,1.0
46,12.69,12.73,12.7,12.69,2.0
47,12.96,,12.98,,3.0
48,13.23,13.27,13.22,13.23,4.0
49,13.5,13.56,13.49,,1.0
50,13.77,13.8,13.77,13.76,2.0
51,14.04,,14.04,,3.0
52,14.31,14.33,14.31,14.3,4.0
53,14.58,14.59,14.58,,1.0
54,14.84,14.86,14.84,14.83,2.0
55,15.11,15.12,15.11,,3.0
56,15.38,15.41,15.38,15.37,4.0
57,15.66,,15.66,15.65,1.0
58,15.92,15.96,15.92,15.92,2.0
59,16.2,16.25,16.17,,3.0
60,16.46,16.51,16.46,16.46,4.0
61,16.73,16.77,16.72,,1.0
62,17.01,,17.0,17.01,2.0
63,17.28,17.3,17.27,,3.0
64,17.55,,17.55,17.55,4.0
65,17.82,,17.82,,1.0
66,18.08,18.06,18.08,18.07,2.0
67,18.37,18.39,18.37,,3.0
68,18.65,,18.65,18.64,4.0
69,18.93,18.95,18.93,,1.0
70,19.19,19.23,19.2,19.19,2.0
71,19.47,19.51,19.47,,3.0
72,19.74,19.79,19.74,19.74,4.0
73,20.01,20.05,20.01,,1.0
74,20.27,,20.28,20.27,2.0
75,20.54,20.51,20.54,,3.0
76,20.81,20.81,20.81,20.8,4.0
77,21.08,21.12,21.08,,1.0
78,21.35,,21.34,21.35,2.0
79,21.63,21.67,21.63,,3.0
80,21.9,21.95,21.9,21.89,4.0
81,22.16,22.21,22.16,,1.0
82,22.44,22.48,22.44,22.44,2.0
83,22.71,22.75,22.71,,3.0
84,22.99,23.01,22.99,22.98,4.0
85,23.25,23.29,23.25,,1.0
86,23.52,,23.52,23.52,2.0
87,23.79,23.83,23.79,,3.0
88,24.06,24.07,24.06,24.06,4.0
89,24.33,24.39,24.34,,1.0
90,24.6,,24.61,24.6,2.0
91,24.88,24.91,24.88,,3.0
92,25.15,,25.17,25.12,4.0
93,25.41,,25.43,25.41,1.0
94,25.69,,25.7,25.66,2.0
95,25.96,25.98,25.96,,3.0
96,26.22,,26.22,26.21,4.0
97,26.5,,26.5,,1.0
98,26.77,26.81,26.78,26.77,2.0
99,27.04,27.05,27.05,,3.0
100,27.31,27.36,27.31,27.31,4.0
101,27.58,27.62,27.59,,1.0
102,27.85,27.88,27.85,27.86,2.0
103,28.12,28.15,28.13,,3.0
104,28.39,,28.4,28.4,4.0
105,28.66,,28.67,,1.0
106,28.93,,28.93,28.92,2.0
107,29.19,,29.19,,3.0
108,29.46,,29.46,29.46,4.0
109,29.74,,29.74,,1.0
110,30.01,,30.02,30.0,2.0
111,30.28,30.33,30.28,,3.0
112,30.55,,30.55,30.54,4.0
113,30.82,,30.82,,1.0
114,31.09,,31.1,31.08,2.0
115,31.36,31.41,31.36,,3.0
116,31.62,31.68,31.62,31.62,4.0
117,31.9,31.95,31.9,,1.0
118,32.16,,32.16,32.16,2.0
119,32.43,32.44,32.42,,3.0
120,32.7,,32.69,32.68,4.0
121,32.97,32.98,32.97,,1.0
122,33.24,33.25,33.24,33.23,2.0
123,33.51,33.53,33.5,,3.0
124,33.78,33.8,33.78,33.78,4.0
125,34.05,34.08,34.05,,1.0
126,34.34,34.35,34.33,34.33,2.0
127,34.62,34.63,34.63,,3.0
128,34.89,34.9,34.88,34.88,4.0
129,35.16,35.17,35.15,,1.0
130,35.43,35.42,35.43,35.43,2.0
131,35.71,35.72,35.7,,3.0
132,35.98,36.0,35.96,36.0,4.0
133,36.26,,36.26,,1.0
134,36.53,36.55,36.52,36.53,2.0
135,36.8,,36.81,,3.0
136,37.07,37.13,37.07,37.08,4.0
137,37.34,,37.35,,1.0
138,37.62,37.64,37.62,37.62,2.0
139,37.91,37.92,37.91,,3.0
140,38.17,38.21,38.17,38.17,4.0
141,38.46,38.5,38.46,,1.0
142,38.72,38.75,38.72,38.71,2.0
143,39.0,39.04,39.0,,3.0
144,39.27,39.31,,39.25,4.0
145,39.56,39.58,39.56,,1.0
146,39.82,39.85,39.82,39.79,2.0
147,40.09,40.12,40.08,,3.0
148,40.36,40.39,40.35,40.35,4.0
149,40.63,,40.63,,1.0
150,40.9,40.92,40.9,40.89,2.0
151,41.18,,41.18,,3.0
152,41.44,41.48,41.44,41.43,4.0
153,41.71,,41.72,41.76,1.0
154,41.98,41.95,41.98,41.97,2.0
155,42.25,,42.25,,3.0
156,42.52,42.53,42.51,42.51,4.0
157,42.79,42.79,42.77,,1.0
158,43.06,43.07,43.06,43.06,2.0
159,43.33,,43.33,43.34,3.0
160,43.6,43.61,43.6,43.6,4.0
161,43.87,43.93,43.87,43.9,1.0
162,44.14,44.13,44.14,44.14,2.0
163,44.43,44.44,44.42,44.41,3.0
164,44.7,,44.71,44.7,4.0
165,44.97,,44.97,,1.0
166,45.24,45.23,45.24,45.24,2.0
167,45.52,45.53,45.52,,3.0
168,45.79,45.85,45.79,45.79,4.0
