,beats,piano,bass,drums,metre_auto
0,0.26,,,,3.0
1,0.8,,,,4.0
2,1.42,1.42,,,1.0
3,1.99,,,,2.0
4,2.6,,,,3.0
5,3.17,,,,4.0
6,3.77,3.78,,,1.0
7,4.34,,,,2.0
8,4.95,,,,3.0
9,5.53,,,,4.0
10,6.08,6.2,,,1.0
11,6.7,,,,2.0
12,7.27,,,,3.0
13,7.84,,,,4.0
14,8.38,8.36,8.35,8.33,1.0
15,8.97,8.94,8.95,8.94,2.0
16,9.56,9.59,9.57,9.54,3.0
17,10.15,,,10.13,4.0
18,10.74,10.74,10.75,10.72,1.0
19,11.35,,11.35,11.31,2.0
20,11.95,11.97,11.98,11.9,3.0
21,12.54,,,12.49,4.0
22,13.1,13.16,13.15,13.1,1.0
23,13.72,,13.73,13.71,2.0
24,14.31,14.32,14.33,14.29,3.0
25,14.88,,,14.88,4.0
26,15.47,15.51,15.46,15.47,1.0
27,16.06,,16.06,16.07,2.0
28,16.66,16.66,16.68,16.67,3.0
29,17.26,,,17.26,4.0
30,17.85,17.88,17.88,17.85,1.0
31,18.43,,18.46,18.42,2.0
32,19.01,19.07,19.05,19.0,3.0
33,19.62,,,19.62,4.0
34,20.19,20.24,20.18,20.18,1.0
35,20.79,20.91,20.8,20.78,2.0
36,21.38,21.35,21.38,21.38,3.0
37,21.96,21.94,21.96,21.96,4.0
38,22.54,22.52,22.56,22.54,1.0
39,23.13,23.14,23.15,23.14,2.0
40,23.73,23.74,23.72,23.72,3.0
41,24.29,24.28,24.31,24.31,4.0
42,24.88,24.88,24.87,24.88,1.0
43,25.46,25.49,25.45,25.46,2.0
44,26.06,26.08,26.05,26.06,3.0
45,26.66,,,26.65,4.0
46,27.26,27.28,27.25,27.25,1.0
47,27.85,,27.85,27.85,2.0
48,28.41,28.44,28.46,28.41,3.0
49,29.01,29.05,,29.0,4.0
50,29.58,,29.61,29.58,1.0
51,30.18,30.19,30.18,30.17,2.0
52,30.77,30.78,,30.76,3.0
53,31.36,,31.37,31.35,4.0
54,31.95,31.96,31.96,31.94,1.0
55,32.53,32.55,32.53,32.53,2.0
56,33.11,33.12,33.13,33.11,3.0
57,33.7,33.69,33.69,33.71,4.0
58,34.29,34.3,34.28,34.28,1.0
59,34.87,,34.87,34.86,2.0
60,35.42,35.41,35.46,35.43,3.0
61,36.01,,36.02,36.0,4.0
62,36.58,,36.6,36.58,1.0
63,37.17,37.18,37.17,37.15,2.0
64,37.74,37.74,37.77,37.74,3.0
65,38.33,,,38.33,4.0
66,38.92,38.94,38.91,38.91,1.0
67,39.49,39.49,39.5,39.46,2.0
68,40.06,40.07,40.09,40.06,3.0
69,40.65,,,40.63,4.0
70,41.25,41.25,41.28,41.21,1.0
71,41.81,,41.82,41.81,2.0
72,42.39,42.39,42.41,42.39,3.0
73,42.97,42.97,,42.98,4.0
74,43.56,43.55,43.58,43.56,1.0
75,44.13,44.14,44.14,44.13,2.0
76,44.72,44.72,44.75,44.71,3.0
77,45.3,,,45.3,4.0
78,45.9,45.9,45.9,45.9,1.0
79,46.47,,46.47,46.47,2.0
80,47.05,47.06,47.06,47.05,3.0
81,47.64,47.64,47.64,47.63,4.0
82,48.21,48.24,48.2,48.19,1.0
83,48.8,48.82,48.8,48.79,2.0
84,49.39,49.39,49.37,49.39,3.0
85,49.97,49.98,49.97,49.97,4.0
86,50.55,50.55,50.56,50.55,1.0
87,51.11,51.12,51.14,51.13,2.0
88,51.7,51.7,51.69,51.69,3.0
89,52.28,52.3,52.28,52.27,4.0
90,52.85,52.85,52.87,52.84,1.0
91,53.42,53.44,53.42,53.42,2.0
92,53.99,53.99,54.02,53.99,3.0
93,54.56,,,54.57,4.0
94,55.13,55.14,55.16,55.12,1.0
95,55.71,,55.74,55.72,2.0
96,56.28,56.31,56.29,56.27,3.0
97,56.89,56.9,56.9,56.89,4.0
98,57.47,57.46,57.49,57.47,1.0
99,58.06,58.06,58.06,58.05,2.0
100,58.64,,58.65,58.64,3.0
101,59.23,,59.24,59.22,4.0
102,59.81,59.82,59.81,59.8,1.0
103,60.39,60.39,60.39,60.39,2.0
104,60.97,60.98,60.96,60.97,3.0
105,61.56,,61.57,61.56,4.0
106,62.14,62.16,62.13,62.13,1.0
107,62.73,62.73,62.74,62.73,2.0
108,63.31,,63.31,63.3,3.0
109,63.89,,63.9,63.89,4.0
110,64.47,64.51,64.49,64.47,1.0
111,65.07,65.04,65.08,65.07,2.0
112,65.65,65.68,65.65,65.64,3.0
113,66.25,66.25,66.24,66.23,4.0
114,66.83,66.84,66.83,66.81,1.0
115,67.41,67.41,67.41,67.41,2.0
116,67.99,68.0,,67.99,3.0
117,68.59,68.6,68.59,68.58,4.0
118,69.18,69.17,69.18,69.15,1.0
119,69.76,69.76,69.76,69.75,2.0
120,70.33,70.34,70.35,70.32,3.0
121,70.91,70.92,70.92,70.9,4.0
122,71.47,71.5,71.5,71.46,1.0
123,72.05,72.06,72.07,72.04,2.0
124,72.62,72.67,72.65,72.61,3.0
125,73.2,,73.23,73.2,4.0
126,73.76,73.76,73.78,73.76,1.0
127,74.34,74.38,74.35,74.33,2.0
128,74.9,74.93,74.93,74.89,3.0
129,75.48,75.48,75.49,75.48,4.0
130,76.04,76.03,76.06,76.04,1.0
131,76.62,76.62,76.63,76.61,2.0
132,77.2,77.2,77.21,77.2,3.0
133,77.77,77.77,77.81,77.77,4.0
134,78.36,78.39,78.36,78.35,1.0
135,78.95,,78.95,78.94,2.0
136,79.52,79.53,79.52,79.51,3.0
137,80.09,80.09,80.11,80.08,4.0
138,80.65,80.65,80.67,80.64,1.0
139,81.22,,81.24,81.21,2.0
140,81.79,81.82,,81.78,3.0
141,82.37,82.35,82.35,82.37,4.0
142,82.96,82.96,82.92,82.96,1.0
143,83.51,,83.51,83.53,2.0
144,84.07,84.11,84.07,84.06,3.0
145,84.65,84.64,84.65,84.66,4.0
146,85.23,85.28,85.23,85.22,1.0
147,85.81,85.81,85.82,85.8,2.0
148,86.37,86.34,86.38,86.37,3.0
149,86.92,86.91,86.97,86.92,4.0
150,87.5,87.52,87.55,87.49,1.0
151,88.11,,88.12,88.07,2.0
152,88.66,,88.68,88.66,3.0
153,89.26,89.27,89.28,89.24,4.0
154,89.81,89.75,89.83,89.8,1.0
155,90.4,90.46,90.41,90.4,2.0
