,beats,piano,bass,drums,metre_auto
0,0.11,0.1,0.1,0.11,1.0
1,0.39,0.39,0.39,0.36,2.0
2,0.67,0.68,0.68,0.66,3.0
3,0.95,0.95,0.95,,4.0
4,1.24,1.27,1.24,,1.0
5,1.52,1.56,1.51,,2.0
6,1.8,1.83,1.81,1.78,3.0
7,2.08,2.09,2.09,2.06,4.0
8,2.36,2.36,,2.37,1.0
9,2.63,2.63,2.63,,2.0
10,2.9,2.95,2.95,2.9,3.0
11,3.18,3.19,3.18,3.19,4.0
12,3.47,3.47,3.48,,1.0
13,3.75,3.75,3.73,3.75,2.0
14,4.02,4.02,4.03,4.05,3.0
15,4.31,,4.31,4.31,4.0
16,4.59,4.6,4.59,,1.0
17,4.86,,4.86,4.86,2.0
18,5.13,5.1,5.13,5.12,3.0
19,5.41,5.46,,5.4,4.0
20,5.7,5.72,5.72,5.7,1.0
21,5.98,6.01,5.98,5.97,2.0
22,6.26,6.26,6.26,6.26,3.0
23,6.54,6.53,6.53,6.55,4.0
24,6.81,6.81,,,1.0
25,7.08,7.09,7.11,7.08,2.0
26,7.37,7.37,7.37,7.37,3.0
27,7.63,7.63,7.63,,4.0
28,7.91,7.91,7.91,7.91,1.0
29,8.18,8.17,8.18,8.18,2.0
30,8.47,8.48,8.46,8.48,3.0
31,8.72,8.73,,8.71,4.0
32,9.01,9.01,9.02,9.01,1.0
33,9.29,,9.29,,2.0
34,9.57,9.59,9.57,9.57,3.0
35,9.83,,9.82,9.84,4.0
36,10.11,,10.1,,1.0
37,10.38,10.38,10.38,10.39,2.0
38,10.66,10.67,10.66,,3.0
39,10.92,10.95,10.93,10.92,4.0
40,11.21,11.22,11.21,,1.0
41,11.48,11.5,11.49,11.47,2.0
42,11.76,11.77,11.76,11.78,3.0
43,12.03,,12.04,12.03,4.0
44,12.3,12.29,12.29,12.32,1.0
45,12.57,,12.58,12.57,2.0
46,12.85,12.85,12.85,12.87,3.0
47,13.12,13.12,13.12,,4.0
48,13.39,13.39,13.4,13.4,1.0
49,13.68,,,13.68,2.0
50,13.95,13.99,13.95,13.95,3.0
51,14.21,14.21,14.21,14.21,4.0
52,14.49,14.51,14.48,14.49,1.0
53,14.77,14.8,14.79,14.76,2.0
54,15.04,15.05,15.07,15.04,3.0
55,15.33,,,15.33,4.0
56,15.6,15.61,15.61,15.6,1.0
57,15.87,,,15.86,2.0
58,16.16,16.17,16.16,16.15,3.0
59,16.43,16.44,16.43,,4.0
60,16.69,16.69,16.69,16.71,1.0
61,16.98,16.98,16.99,,2.0
62,17.25,17.24,17.26,17.26,3.0
63,17.51,17.52,17.53,17.5,4.0
64,17.79,17.79,17.81,17.79,1.0
65,18.06,,18.06,18.06,2.0
66,18.33,18.32,,18.32,3.0
67,18.6,,,18.61,4.0
68,18.89,18.91,,,1.0
69,19.17,19.17,,19.17,2.0
70,19.44,19.44,,19.44,3.0
71,19.7,19.7,19.7,19.7,4.0
72,19.98,19.98,,,1.0
73,20.26,,,20.26,2.0
74,20.53,20.52,,20.55,3.0
75,20.81,20.8,,20.82,4.0
76,21.09,21.1,,21.09,1.0
77,21.36,21.37,,21.35,2.0
78,21.64,21.67,,21.65,3.0
79,21.91,,21.93,21.91,4.0
80,22.19,,22.23,22.18,1.0
81,22.48,22.49,,22.48,2.0
82,22.75,22.76,22.77,22.74,3.0
83,23.03,23.02,,23.03,4.0
84,23.29,23.29,23.29,23.3,1.0
85,23.56,,,23.56,2.0
86,23.84,23.83,23.83,23.85,3.0
87,24.11,24.13,,24.11,4.0
88,24.39,24.39,24.4,,1.0
89,24.67,24.73,24.73,24.67,2.0
90,24.93,24.95,,24.92,3.0
91,25.19,25.23,,25.18,4.0
92,25.48,25.49,25.49,25.46,1.0
93,25.74,25.75,25.75,,2.0
94,26.0,26.03,,26.0,3.0
95,26.29,26.31,26.34,,4.0
96,26.57,26.59,,26.57,1.0
97,26.84,26.84,26.85,26.83,2.0
98,27.1,27.11,27.13,,3.0
99,27.35,,,27.35,4.0
100,27.64,,,27.63,1.0
101,27.91,,27.91,27.88,2.0
102,28.17,28.2,28.17,28.16,3.0
103,28.43,28.46,,28.44,4.0
104,28.7,,,,1.0
105,28.96,,28.97,28.96,2.0
106,29.24,29.25,29.24,29.24,3.0
107,29.5,,29.52,,4.0
108,29.79,29.79,29.79,,1.0
109,30.06,30.08,30.04,30.06,2.0
110,30.32,30.35,30.3,30.31,3.0
111,30.6,,30.6,,4.0
112,30.87,30.88,30.88,30.87,1.0
113,31.13,,31.1,31.12,2.0
114,31.4,31.41,31.39,31.4,3.0
115,31.65,31.7,,31.65,4.0
116,31.94,31.95,31.95,31.93,1.0
117,32.21,32.21,32.2,,2.0
118,32.47,32.45,32.49,32.46,3.0
119,32.76,32.76,32.75,32.75,4.0
120,33.03,,33.03,,1.0
121,33.3,33.3,33.3,33.32,2.0
122,33.57,33.57,33.56,,3.0
123,33.84,33.84,33.81,33.88,4.0
124,34.11,34.11,,,1.0
125,34.37,34.36,,34.38,2.0
126,34.65,34.65,,34.66,3.0
127,34.92,34.91,,34.92,4.0
128,35.21,,,35.21,1.0
129,35.48,35.46,,35.48,2.0
130,35.77,35.79,35.77,35.77,3.0
131,36.04,36.04,36.04,36.04,4.0
