,beats,piano,bass,drums,metre_auto
0,0.09,0.14,0.11,0.08,1.0
1,0.4,,0.4,0.4,2.0
2,0.71,0.75,0.7,0.72,3.0
3,1.03,,1.03,1.02,4.0
4,1.34,1.37,1.35,1.34,1.0
5,1.65,1.69,1.66,1.64,2.0
6,1.96,,1.97,1.96,3.0
7,2.26,,2.27,2.26,4.0
8,2.57,,2.58,2.58,1.0
9,2.87,,2.85,2.86,2.0
10,3.18,,3.19,3.19,3.0
11,3.48,,,3.48,4.0
12,3.8,,3.81,3.81,1.0
13,4.11,,4.12,4.1,2.0
14,4.42,4.48,4.42,4.42,3.0
15,4.72,4.78,4.72,4.71,4.0
16,5.02,5.08,5.03,5.02,1.0
17,5.32,5.36,5.32,5.31,2.0
18,5.63,5.7,5.64,5.63,3.0
19,5.93,,5.93,5.94,4.0
20,6.24,6.25,6.25,6.25,1.0
21,6.55,6.55,6.56,6.55,2.0
22,6.86,,6.85,6.87,3.0
23,7.15,7.18,7.15,7.16,4.0
24,7.46,,7.46,7.47,1.0
25,7.77,7.79,7.77,7.76,2.0
26,8.08,8.12,8.07,8.08,3.0
27,8.38,8.42,8.38,8.39,4.0
28,8.7,8.74,8.7,8.71,1.0
29,9.0,9.01,9.01,9.0,2.0
30,9.32,,9.32,9.32,3.0
31,9.62,9.65,9.63,9.62,4.0
32,9.92,,9.92,9.93,1.0
33,10.22,,10.22,10.23,2.0
34,10.53,10.53,10.54,10.55,3.0
35,10.84,10.84,10.85,10.85,4.0
36,11.16,11.18,11.14,11.16,1.0
37,11.45,,11.46,11.45,2.0
38,11.77,,11.76,11.78,3.0
39,12.06,,12.06,12.07,4.0
40,12.38,,12.39,12.39,1.0
41,12.68,,12.69,12.68,2.0
42,12.99,,12.98,12.98,3.0
43,13.28,,13.29,13.28,4.0
44,13.6,,13.59,13.61,1.0
45,13.89,,13.88,13.91,2.0
46,14.21,,14.21,14.24,3.0
47,14.51,14.54,14.52,14.52,4.0
48,14.83,14.84,14.84,14.84,1.0
49,15.14,,15.14,15.14,2.0
50,15.45,15.46,15.46,15.46,3.0
51,15.76,15.79,15.77,15.76,4.0
52,16.07,16.14,16.07,16.07,1.0
53,16.37,16.44,16.38,16.36,2.0
54,16.68,16.72,16.69,16.68,3.0
55,16.98,17.02,16.98,16.97,4.0
56,17.3,,17.3,17.31,1.0
57,17.59,17.57,17.61,17.57,2.0
58,17.9,,17.9,17.91,3.0
59,18.21,,18.21,18.21,4.0
60,18.52,18.59,18.53,18.53,1.0
61,18.81,,18.81,18.8,2.0
62,19.12,19.15,19.12,19.13,3.0
63,19.43,19.46,19.43,19.43,4.0
64,19.74,19.81,19.73,19.76,1.0
65,20.05,,20.04,20.05,2.0
66,20.36,20.37,20.37,20.38,3.0
67,20.67,20.71,20.66,20.69,4.0
68,20.99,21.01,21.01,21.01,1.0
69,21.3,21.3,21.31,21.31,2.0
70,21.61,21.66,21.63,21.63,3.0
71,21.91,21.93,21.91,21.92,4.0
72,22.23,,22.23,22.25,1.0
73,22.53,,22.54,22.53,2.0
74,22.85,22.91,22.85,22.85,3.0
75,23.15,23.2,23.13,23.16,4.0
76,23.47,23.52,23.46,23.48,1.0
77,23.77,,23.78,23.78,2.0
78,24.08,24.14,24.09,24.09,3.0
79,24.39,24.42,24.38,24.4,4.0
80,24.7,,24.71,24.71,1.0
81,25.0,25.07,25.0,24.99,2.0
82,25.32,25.35,25.32,25.32,3.0
83,25.62,,,25.62,4.0
84,25.94,,25.93,25.94,1.0
85,26.23,26.23,26.24,26.23,2.0
86,26.54,,26.53,26.55,3.0
