,beats,piano,bass,drums,metre_auto
0,0.11,0.11,0.16,,1.0
1,0.38,0.39,0.37,0.35,2.0
2,0.67,,,0.65,3.0
3,0.96,0.98,0.95,0.95,4.0
4,1.25,1.28,1.24,1.24,1.0
5,1.54,1.56,1.53,1.54,2.0
6,1.83,1.85,1.83,1.83,3.0
7,2.13,,2.15,2.13,4.0
8,2.41,,2.42,2.4,1.0
9,2.71,,,2.72,2.0
10,3.0,3.02,2.97,3.01,3.0
11,3.29,3.33,3.32,3.29,4.0
12,3.57,,3.61,3.59,1.0
13,3.85,3.83,3.89,3.89,2.0
14,4.13,4.14,,4.19,3.0
15,4.41,4.45,4.41,4.41,4.0
16,4.68,4.67,,4.7,1.0
17,4.97,4.98,,,2.0
18,5.25,5.27,,5.31,3.0
19,5.52,,,,4.0
20,5.81,5.88,5.81,,1.0
21,6.08,,,,2.0
22,6.36,,,,3.0
23,6.64,6.62,,,4.0
24,6.92,6.92,6.89,6.89,1.0
25,7.2,7.21,7.18,7.18,2.0
26,7.49,,,7.48,3.0
27,7.78,7.76,7.75,7.77,4.0
28,8.07,8.08,8.05,8.08,1.0
29,8.36,,8.36,8.36,2.0
30,8.66,,8.66,8.66,3.0
31,8.95,,8.99,8.95,4.0
32,9.24,9.26,9.27,9.25,1.0
33,9.53,9.56,9.55,9.54,2.0
34,9.82,9.88,9.85,9.84,3.0
35,10.1,10.17,10.15,10.07,4.0
36,10.38,,,10.35,1.0
37,10.65,10.64,,10.64,2.0
38,10.94,10.94,,10.95,3.0
39,11.22,11.23,,,4.0
40,11.5,11.55,,11.54,1.0
41,11.78,11.82,,11.83,2.0
42,12.05,12.11,,,3.0
43,12.33,,,,4.0
44,12.61,,,,1.0
45,12.89,12.86,,,2.0
46,13.17,,,,3.0
47,13.45,,,13.42,4.0
48,13.74,13.71,,,1.0
49,14.03,,,14.0,2.0
50,14.32,,,14.29,3.0
51,14.61,14.59,,14.59,4.0
52,14.9,,,14.88,1.0
53,15.19,15.19,15.16,15.2,2.0
54,15.48,,15.47,15.48,3.0
55,15.77,15.75,15.74,,4.0
56,16.06,16.1,,16.05,1.0
57,16.35,16.34,,16.35,2.0
58,16.65,,16.68,16.64,3.0
59,16.94,16.93,,16.95,4.0
60,17.23,,17.29,17.24,1.0
61,17.52,17.58,,17.54,2.0
62,17.81,17.83,17.79,17.81,3.0
63,18.1,18.12,,18.11,4.0
64,18.39,,,18.39,1.0
65,18.68,18.7,,18.69,2.0
66,18.97,,18.94,18.98,3.0
67,19.26,19.31,19.25,19.29,4.0
68,19.55,19.52,,19.58,1.0
69,19.84,19.89,,19.81,2.0
70,20.12,20.11,,20.18,3.0
71,20.42,20.46,,20.39,4.0
72,20.71,20.75,20.73,20.77,1.0
73,21.0,,,,2.0
74,21.28,21.33,21.31,21.35,3.0
75,21.56,21.62,,21.54,4.0
76,21.84,,,,1.0
77,22.11,22.11,22.12,,2.0
78,22.39,22.38,,,3.0
79,22.67,22.67,22.68,22.71,4.0
80,22.96,22.97,22.99,,1.0
81,23.23,23.3,23.28,,2.0
82,23.52,23.57,,,3.0
83,23.79,,,,4.0
84,24.07,,,,1.0
85,24.36,,,,2.0
86,24.63,,,,3.0
87,24.92,24.89,,,4.0
88,25.21,25.18,,,1.0
89,25.5,25.48,,,2.0
90,25.79,25.77,,,3.0
91,26.08,,,26.06,4.0
92,26.37,26.37,,26.38,1.0
93,26.66,26.66,26.73,26.67,2.0
94,26.96,,,26.97,3.0
95,27.25,27.26,27.3,27.25,4.0
96,27.54,27.54,,27.55,1.0
97,27.82,27.81,27.85,27.83,2.0
98,28.11,28.1,,28.12,3.0
99,28.41,28.41,,28.4,4.0
100,28.69,28.69,,28.69,1.0
101,28.98,28.97,,28.98,2.0
102,29.27,29.27,,,3.0
103,29.56,29.56,,29.56,4.0
104,29.85,29.83,29.82,29.84,1.0
105,30.14,30.12,30.13,30.12,2.0
106,30.43,30.43,,30.43,3.0
107,30.72,30.72,30.69,30.7,4.0
108,31.01,30.99,31.02,31.01,1.0
109,31.3,,31.29,31.29,2.0
110,31.59,,31.57,31.59,3.0
111,31.88,,31.88,31.88,4.0
112,32.17,32.18,32.18,32.18,1.0
113,32.47,32.49,32.48,32.47,2.0
114,32.76,,32.78,32.76,3.0
115,33.05,,33.06,33.05,4.0
116,33.34,33.35,33.37,33.34,1.0
117,33.63,33.64,33.64,33.63,2.0
118,33.92,33.93,33.93,33.92,3.0
119,34.21,34.22,34.21,34.2,4.0
120,34.5,34.5,34.5,34.5,1.0
121,34.78,34.75,34.78,34.79,2.0
122,35.08,,35.07,35.08,3.0
123,35.37,,35.38,35.36,4.0
124,35.66,35.68,35.66,35.66,1.0
125,35.95,35.98,35.96,35.94,2.0
126,36.24,36.26,36.25,36.23,3.0
127,36.53,36.56,36.53,36.52,4.0
128,36.82,36.83,36.82,36.81,1.0
129,37.1,37.12,37.11,37.08,2.0
130,37.38,,37.35,37.38,3.0
131,37.66,37.66,37.64,37.66,4.0
132,37.96,37.97,37.95,37.96,1.0
133,38.23,38.24,38.23,38.22,2.0
134,38.53,38.53,38.52,38.51,3.0
135,38.8,38.82,38.8,38.8,4.0
136,39.09,39.11,39.09,39.09,1.0
137,39.37,39.38,39.34,39.36,2.0
138,39.65,,39.65,39.65,3.0
139,39.94,,39.93,39.94,4.0
140,40.24,40.3,40.23,40.24,1.0
141,40.52,40.49,40.49,40.52,2.0
142,40.81,,40.81,40.81,3.0
143,41.09,41.1,41.09,41.09,4.0
144,41.38,41.38,41.39,41.38,1.0
145,41.67,,,41.67,2.0
146,41.95,41.94,41.96,41.97,3.0
147,42.23,,42.23,42.23,4.0
148,42.52,42.52,42.53,42.52,1.0
149,42.8,,42.79,42.8,2.0
150,43.08,43.07,43.09,43.08,3.0
151,43.36,,43.36,43.36,4.0
152,43.65,43.65,43.64,43.65,1.0
153,43.92,,43.92,43.91,2.0
154,44.21,,44.21,44.21,3.0
155,44.49,,,44.48,4.0
156,44.78,44.78,,44.78,1.0
157,45.07,45.07,45.06,45.06,2.0
158,45.35,45.35,,45.35,3.0
159,45.63,45.63,,45.63,4.0
160,45.92,45.92,,45.92,1.0
161,46.2,46.21,,46.19,2.0
162,46.5,46.5,,46.48,3.0
163,46.78,46.8,,46.77,4.0
164,47.06,47.05,,47.06,1.0
165,47.35,47.35,,47.35,2.0
166,47.64,47.64,,47.63,3.0
167,47.91,47.91,,47.91,4.0
168,48.2,48.2,48.17,48.2,1.0
169,48.47,48.46,,48.48,2.0
