,beats,piano,bass,drums,metre_auto
0,0.05,0.01,0.03,0.05,4.0
1,0.41,,,0.41,1.0
2,0.78,0.79,0.75,0.77,2.0
3,1.14,1.18,1.12,1.14,3.0
4,1.47,1.46,1.49,1.44,4.0
5,1.85,,1.84,1.84,1.0
6,2.21,2.21,2.23,2.18,2.0
7,2.56,2.56,2.55,,3.0
8,2.92,,,2.91,4.0
9,3.29,,,,1.0
10,3.63,,3.62,3.64,2.0
11,3.98,,,3.98,3.0
12,4.32,4.36,4.31,4.32,4.0
13,4.7,4.73,4.7,4.67,1.0
14,5.03,5.09,5.03,5.02,2.0
15,5.39,5.44,5.39,5.38,3.0
16,5.76,5.79,,5.72,4.0
17,6.12,,,6.08,1.0
18,6.48,,,,2.0
19,6.83,6.84,6.83,6.8,3.0
20,7.19,7.2,,,4.0
21,7.52,7.56,7.52,7.51,1.0
22,7.87,,7.91,7.86,2.0
23,8.25,,,8.24,3.0
24,8.6,,8.6,8.58,4.0
25,8.96,,,8.96,1.0
26,9.32,9.34,9.32,9.3,2.0
27,9.69,9.69,9.69,9.66,3.0
28,10.05,10.1,10.05,,4.0
29,10.4,10.48,10.4,10.36,1.0
30,10.76,10.82,10.75,,2.0
31,11.12,11.19,11.12,11.09,3.0
32,11.45,11.52,11.47,11.44,4.0
33,11.82,11.89,,11.8,1.0
34,12.16,12.21,12.17,12.15,2.0
35,12.52,,12.52,12.51,3.0
36,12.9,12.91,12.9,12.87,4.0
37,13.26,13.26,13.27,13.23,1.0
38,13.59,13.6,13.6,13.58,2.0
39,13.96,,13.98,13.95,3.0
40,14.3,14.31,14.3,14.3,4.0
41,14.66,,14.65,,1.0
42,15.02,15.03,15.01,15.02,2.0
43,15.38,,15.37,15.38,3.0
44,15.73,15.75,15.72,15.72,4.0
45,16.09,16.1,,16.08,1.0
46,16.43,16.43,16.45,16.43,2.0
47,16.79,,16.8,16.79,3.0
48,17.15,17.17,17.12,17.15,4.0
49,17.51,,,17.5,1.0
50,17.87,17.88,,17.87,2.0
51,18.22,,,18.22,3.0
52,18.56,18.57,18.56,18.56,4.0
53,18.93,,,18.93,1.0
54,19.28,,19.29,19.27,2.0
55,19.63,,19.63,19.62,3.0
56,19.97,,20.0,19.96,4.0
57,20.34,,20.32,,1.0
58,20.69,20.7,20.71,20.68,2.0
59,21.04,,21.04,21.04,3.0
60,21.41,21.43,21.4,21.37,4.0
61,21.76,21.8,21.76,21.72,1.0
62,22.09,22.16,22.11,22.08,2.0
63,22.46,22.51,22.46,22.44,3.0
64,22.8,22.85,22.81,22.79,4.0
65,23.15,23.23,23.14,23.14,1.0
66,23.49,23.46,,23.49,2.0
67,23.84,,23.86,23.84,3.0
68,24.2,24.22,24.2,24.16,4.0
69,24.58,24.58,,,1.0
70,24.9,24.91,24.91,24.86,2.0
71,25.24,25.28,25.24,25.22,3.0
72,25.58,25.61,25.58,25.56,4.0
73,25.93,,,25.93,1.0
74,26.27,26.27,,26.28,2.0
75,26.62,,26.61,26.62,3.0
76,26.96,26.96,,26.96,4.0
77,27.32,,27.32,27.32,1.0
78,27.68,27.68,27.69,27.68,2.0
79,28.05,,28.12,28.05,3.0
80,28.39,28.38,,28.39,4.0
81,28.75,,,28.76,1.0
82,29.09,29.1,,29.08,2.0
83,29.45,,29.45,29.45,3.0
84,29.79,,29.81,29.79,4.0
85,30.14,30.15,30.15,30.15,1.0
86,30.51,,30.52,30.49,2.0
87,30.86,,30.86,30.86,3.0
88,31.18,,31.18,31.17,4.0
89,31.56,,31.56,,1.0
90,31.9,31.9,,31.9,2.0
91,32.26,,32.26,32.26,3.0
92,32.6,,32.61,32.6,4.0
93,32.97,32.98,,32.97,1.0
94,33.31,33.32,,33.3,2.0
95,33.66,33.67,33.67,33.65,3.0
96,33.99,,34.0,33.99,4.0
97,34.35,,,34.33,1.0
98,34.69,34.69,34.65,34.68,2.0
99,35.04,35.06,35.04,35.03,3.0
100,35.38,,35.36,35.37,4.0
101,35.74,35.8,35.74,35.74,1.0
102,36.09,36.09,36.1,36.07,2.0
103,36.43,36.43,36.43,36.45,3.0
104,36.77,,36.76,36.77,4.0
105,37.13,,,,1.0
106,37.46,37.46,37.47,37.46,2.0
107,37.82,,37.84,37.82,3.0
108,38.16,,38.17,38.14,4.0
109,38.49,38.53,,38.49,1.0
110,38.83,38.85,38.83,38.8,2.0
111,39.19,39.2,39.18,39.16,3.0
112,39.52,,39.5,39.52,4.0
113,39.86,,39.85,39.84,1.0
114,40.2,40.21,,40.19,2.0
115,40.57,40.56,40.57,40.57,3.0
116,40.9,,40.9,40.87,4.0
117,41.25,41.25,41.25,41.23,1.0
118,41.58,41.56,,,2.0
119,41.91,,,,3.0
120,42.24,,42.25,42.27,4.0
121,42.55,,42.58,42.54,1.0
122,42.91,42.96,42.92,42.92,2.0
123,43.26,43.31,43.26,43.25,3.0
124,43.61,43.63,43.61,43.57,4.0
125,43.93,,43.94,43.93,1.0
126,44.27,44.28,44.27,44.27,2.0
127,44.6,44.68,44.61,44.61,3.0
128,44.93,45.0,44.96,44.93,4.0
129,45.28,45.25,,45.28,1.0
130,45.63,45.68,45.66,45.62,2.0
131,45.97,45.94,45.94,45.97,3.0
132,46.31,,46.31,46.31,4.0
133,46.65,46.66,,46.66,1.0
134,46.98,47.06,46.99,46.98,2.0
135,47.32,,47.34,47.31,3.0
136,47.66,47.64,47.65,47.66,4.0
137,48.01,48.01,48.01,48.02,1.0
138,48.34,48.39,48.33,48.35,2.0
139,48.69,,48.67,48.69,3.0
140,49.02,49.04,49.01,49.02,4.0
141,49.39,49.4,,49.36,1.0
142,49.71,49.73,49.7,49.7,2.0
