,beats,piano,bass,drums,metre_auto
0,0.15,0.14,0.17,0.17,3.0
1,0.37,,,,4.0
2,0.57,0.58,0.56,0.58,1.0
3,0.78,,0.78,,2.0
4,1.0,1.02,1.01,0.99,3.0
5,1.19,1.18,1.23,1.19,4.0
6,1.41,,1.42,1.4,1.0
7,1.62,1.62,1.63,1.59,2.0
8,1.82,1.83,1.83,1.82,3.0
9,2.04,,2.05,,4.0
10,2.23,2.23,2.24,2.29,1.0
11,2.44,,2.44,2.42,2.0
12,2.65,2.65,2.65,2.64,3.0
13,2.84,2.84,2.85,2.83,4.0
14,3.05,,3.06,3.04,1.0
15,3.24,3.25,3.25,3.22,2.0
16,3.45,3.44,3.46,3.44,3.0
17,3.64,,3.66,3.64,4.0
18,3.86,3.86,3.87,3.84,1.0
19,4.06,4.06,4.08,4.03,2.0
20,4.28,4.28,4.29,,3.0
21,4.47,4.47,4.49,4.44,4.0
22,4.68,4.69,4.69,4.65,1.0
23,4.87,4.87,4.88,4.84,2.0
24,5.08,5.08,5.09,5.05,3.0
25,5.28,5.28,5.28,5.25,4.0
26,5.48,5.49,5.48,,1.0
27,5.68,,5.68,5.67,2.0
28,5.89,5.91,5.89,5.87,3.0
29,6.08,6.11,6.09,6.08,4.0
30,6.29,,6.3,6.27,1.0
31,6.49,,6.51,6.49,2.0
32,6.71,6.7,6.72,,3.0
33,6.91,6.91,6.92,6.96,4.0
34,7.11,7.11,7.12,,1.0
35,7.3,,,7.28,2.0
36,7.5,7.5,7.52,7.49,3.0
37,7.81,7.81,,7.8,4.0
38,8.08,,8.11,8.08,1.0
39,8.3,8.31,8.3,,2.0
40,8.49,8.49,8.5,8.49,3.0
41,8.7,8.73,8.69,8.69,4.0
42,8.89,,8.91,8.89,1.0
43,9.1,9.12,9.11,9.1,2.0
44,9.29,9.3,9.31,9.29,3.0
45,9.51,,9.5,9.5,4.0
46,9.71,9.71,9.7,9.69,1.0
47,9.9,9.95,9.91,9.89,2.0
48,10.1,10.13,,10.09,3.0
49,10.31,10.31,10.31,10.31,4.0
50,10.51,10.5,10.51,10.5,1.0
51,10.71,,10.7,10.71,2.0
52,10.91,10.93,10.93,10.9,3.0
53,11.11,11.11,11.13,,4.0
54,11.3,11.29,11.32,11.31,1.0
55,11.51,11.52,11.52,11.5,2.0
56,11.7,11.7,11.73,11.71,3.0
57,11.91,11.9,,11.91,4.0
58,12.1,12.11,12.07,12.11,1.0
59,12.32,12.32,12.35,12.31,2.0
60,12.51,12.5,12.54,12.5,3.0
61,12.9,12.9,12.93,12.9,4.0
62,13.1,,13.11,13.1,1.0
63,13.3,13.28,13.31,13.3,2.0
64,13.49,13.49,13.51,,3.0
65,13.7,,13.69,13.7,4.0
66,13.9,13.9,13.91,13.9,1.0
67,14.1,14.12,14.11,14.09,2.0
68,14.49,14.5,14.51,14.49,3.0
69,14.87,14.88,14.9,14.87,4.0
70,15.08,15.09,15.11,,1.0
71,15.28,15.28,15.28,15.28,2.0
72,15.48,15.49,15.48,,3.0
73,15.67,,15.68,15.68,4.0
74,15.88,15.88,,15.88,1.0
75,16.08,16.09,16.08,16.08,2.0
76,16.28,16.28,16.28,,3.0
77,16.47,,16.49,16.47,4.0
78,16.68,16.68,,16.66,1.0
79,16.88,16.89,16.87,16.87,2.0
80,17.08,17.1,17.07,,3.0
81,17.27,17.28,17.28,17.26,4.0
82,17.48,17.5,17.48,17.46,1.0
83,17.67,17.69,17.68,17.67,2.0
84,17.88,17.89,17.87,,3.0
85,18.08,18.09,18.08,18.07,4.0
86,18.28,18.28,18.28,18.28,1.0
87,18.48,18.51,18.49,18.48,2.0
88,18.69,18.71,18.69,,3.0
89,18.89,18.95,18.89,18.88,4.0
90,19.09,19.09,19.1,,1.0
91,19.28,19.32,19.29,19.28,2.0
92,19.49,19.51,19.49,19.49,3.0
93,19.68,19.69,19.68,19.68,4.0
94,19.88,19.88,19.89,,1.0
95,20.09,,20.1,20.08,2.0
96,20.29,20.33,20.29,20.29,3.0
97,20.48,,20.49,20.48,4.0
98,20.69,20.69,20.7,20.69,1.0
99,20.88,20.91,20.9,20.88,2.0
100,21.08,21.11,21.09,21.08,3.0
101,21.29,21.3,21.3,21.29,4.0
102,21.49,21.49,21.49,,1.0
103,21.69,,21.7,21.69,2.0
104,21.89,21.92,21.91,21.89,3.0
105,22.08,,22.09,22.08,4.0
106,22.29,22.29,22.3,22.28,1.0
107,22.48,22.5,22.49,22.48,2.0
108,22.69,22.7,22.68,22.72,3.0
109,22.88,22.9,22.89,22.88,4.0
110,23.09,23.09,23.09,23.09,1.0
111,23.28,23.3,23.29,23.28,2.0
112,23.49,23.5,23.51,23.5,3.0
113,23.69,,23.7,23.69,4.0
114,23.88,23.88,23.9,,1.0
115,24.09,24.09,24.1,24.07,2.0
116,24.29,24.29,24.29,,3.0
117,24.48,24.49,24.49,24.48,4.0
118,24.68,24.69,24.68,,1.0
119,24.88,24.89,24.88,24.87,2.0
120,25.27,25.28,25.28,25.27,3.0
121,25.47,25.48,25.47,,4.0
122,25.67,25.67,25.68,25.67,1.0
123,25.87,25.9,25.87,25.86,2.0
124,26.06,26.04,26.06,26.06,3.0
125,26.27,26.28,,26.29,4.0
126,26.46,,26.47,26.46,1.0
127,26.67,26.69,26.68,26.67,2.0
128,26.87,26.9,26.87,26.87,3.0
129,27.07,27.06,27.07,,4.0
130,27.38,,,27.37,1.0
131,27.65,27.65,27.67,27.64,2.0
132,27.85,27.84,27.86,27.86,3.0
133,28.05,,28.06,28.05,4.0
134,28.24,28.24,28.25,28.24,1.0
135,28.44,28.44,28.47,28.43,2.0
136,28.83,28.85,28.85,28.82,3.0
137,29.03,29.04,29.04,29.03,4.0
138,29.23,,29.23,29.22,1.0
139,29.42,29.41,29.43,29.42,2.0
140,29.63,29.64,29.64,29.61,3.0
141,30.01,30.02,30.02,30.01,4.0
