,beats,piano,bass,drums,metre_auto
0,0.0,0.01,,0.01,4.0
1,0.29,0.28,0.31,0.29,1.0
2,0.61,0.62,,0.6,2.0
3,0.93,0.93,,0.93,3.0
4,1.22,1.21,,1.22,4.0
5,1.55,,1.57,1.56,1.0
6,1.85,,,1.85,2.0
7,2.18,2.21,2.19,2.18,3.0
8,2.49,2.51,2.49,2.49,4.0
9,2.81,2.82,2.81,2.81,1.0
10,3.12,3.12,3.13,3.11,2.0
11,3.44,,3.45,3.44,3.0
12,3.74,3.74,,3.74,4.0
13,4.07,,,4.07,1.0
14,4.36,4.36,4.36,4.36,2.0
15,4.68,4.71,4.73,4.68,3.0
16,4.97,,,4.96,4.0
17,5.3,,5.32,5.3,1.0
18,5.59,5.57,5.62,5.59,2.0
19,5.92,5.91,5.91,5.92,3.0
20,6.22,6.23,6.25,6.22,4.0
21,6.55,6.56,6.55,6.54,1.0
22,6.85,6.85,6.87,6.84,2.0
23,7.17,7.21,7.17,7.17,3.0
24,7.46,,7.48,7.46,4.0
25,7.79,7.8,7.8,7.79,1.0
26,8.09,8.16,8.1,8.08,2.0
27,8.4,8.47,,8.4,3.0
28,8.7,8.77,8.73,8.7,4.0
29,9.02,9.06,9.03,9.02,1.0
30,9.3,9.33,9.34,9.29,2.0
31,9.62,9.63,9.63,9.62,3.0
32,9.92,,9.93,9.9,4.0
33,10.24,,10.24,10.23,1.0
34,10.53,10.6,10.54,10.52,2.0
35,10.86,10.87,10.85,10.84,3.0
36,11.15,11.18,11.15,11.13,4.0
37,11.47,11.5,11.47,11.46,1.0
38,11.77,11.82,11.78,11.76,2.0
39,12.08,12.12,12.08,12.07,3.0
40,12.37,12.41,,12.36,4.0
41,12.7,12.73,12.72,12.69,1.0
42,12.99,13.04,13.0,12.98,2.0
43,13.31,13.34,13.31,13.31,3.0
44,13.6,13.64,13.61,13.6,4.0
45,13.92,13.97,13.9,13.92,1.0
46,14.21,14.28,14.22,14.21,2.0
47,14.53,14.51,14.52,14.53,3.0
48,14.83,14.9,14.83,14.82,4.0
49,15.16,15.17,,15.14,1.0
50,15.46,15.46,15.45,15.44,2.0
51,15.77,,15.76,15.77,3.0
52,16.07,16.11,16.09,16.06,4.0
53,16.39,16.38,16.38,16.38,1.0
