,beats,piano,bass,drums,metre_auto
0,0.35,0.35,,,2.0
1,0.65,0.65,0.65,,3.0
2,0.93,0.94,,0.93,4.0
3,1.2,1.25,,1.21,1.0
4,1.49,1.53,,,2.0
5,1.76,,1.8,1.82,3.0
6,2.05,,,,4.0
7,2.33,,,,1.0
8,2.6,,,,2.0
9,2.88,,,,3.0
10,3.16,3.23,3.23,,4.0
11,3.44,,,,1.0
12,3.73,,,3.71,2.0
13,4.03,4.04,,4.02,3.0
14,4.31,4.31,4.31,4.31,4.0
15,4.6,4.6,4.6,4.58,1.0
16,4.9,4.9,,,2.0
17,5.18,,5.16,5.18,3.0
18,5.47,5.47,,,4.0
19,5.77,5.79,,,1.0
20,6.06,6.1,6.04,6.06,2.0
21,6.35,,,6.37,3.0
22,6.64,,,6.66,4.0
23,6.93,6.95,6.94,,1.0
24,7.21,7.2,,7.2,2.0
25,7.51,7.5,7.52,7.5,3.0
26,7.79,7.78,,7.78,4.0
27,8.09,,,8.09,1.0
28,8.38,8.39,,8.37,2.0
29,8.66,8.68,8.65,8.65,3.0
30,8.95,,8.93,8.96,4.0
31,9.25,9.24,9.26,,1.0
32,9.54,9.55,,9.53,2.0
33,9.83,,,,3.0
34,10.11,10.11,,10.1,4.0
35,10.4,10.41,,10.4,1.0
36,10.69,10.68,10.7,10.7,2.0
37,10.97,10.97,,10.97,3.0
38,11.26,11.25,11.26,11.25,4.0
39,11.56,11.56,,,1.0
40,11.85,11.86,11.86,11.83,2.0
41,12.14,12.14,,12.15,3.0
42,12.42,12.42,12.45,12.42,4.0
43,12.7,12.68,12.68,12.71,1.0
44,12.99,12.99,,12.99,2.0
45,13.27,13.27,13.29,,3.0
46,13.57,13.57,,13.55,4.0
47,13.85,13.89,13.83,13.83,1.0
48,14.15,14.17,,14.15,2.0
49,14.44,14.45,,,3.0
50,14.71,14.74,14.7,14.7,4.0
51,15.0,,15.0,,1.0
52,15.3,15.31,,,2.0
53,15.57,15.58,15.59,15.57,3.0
54,15.87,,,15.84,4.0
55,16.14,,,16.14,1.0
56,16.43,16.44,16.42,,2.0
57,16.73,16.74,16.74,16.72,3.0
58,17.02,,,,4.0
59,17.3,17.3,,17.31,1.0
60,17.57,17.58,17.6,17.57,2.0
61,17.87,17.88,17.87,17.86,3.0
62,18.16,18.16,18.2,18.15,4.0
63,18.45,18.45,18.45,18.42,1.0
64,18.72,18.72,,18.71,2.0
65,19.01,19.02,19.01,19.01,3.0
66,19.31,19.32,,19.29,4.0
67,19.59,19.59,,19.58,1.0
68,19.86,19.91,,19.86,2.0
69,20.16,20.16,,20.14,3.0
70,20.43,20.43,,20.43,4.0
71,20.72,20.73,20.71,20.72,1.0
72,21.0,,,20.99,2.0
73,21.28,21.28,,21.29,3.0
74,21.56,,,21.57,4.0
75,21.84,,,21.86,1.0
76,22.11,22.09,,22.14,2.0
77,22.39,22.39,22.39,22.42,3.0
78,22.67,22.66,,22.68,4.0
79,22.96,22.98,22.97,22.94,1.0
80,23.24,23.27,,23.23,2.0
81,23.52,23.54,,23.51,3.0
82,23.79,,23.82,23.78,4.0
83,24.09,,,24.08,1.0
84,24.37,,,24.34,2.0
85,24.65,,,24.64,3.0
86,24.94,,,24.91,4.0
87,25.23,25.23,25.23,,1.0
88,25.53,25.54,,25.51,2.0
89,25.82,25.83,,25.79,3.0
90,26.09,,,,4.0
91,26.37,26.36,26.37,26.37,1.0
92,26.66,,,26.66,2.0
93,26.95,26.96,,26.94,3.0
94,27.23,27.23,,27.22,4.0
95,27.52,,27.53,27.5,1.0
96,27.79,27.81,27.79,27.78,2.0
97,28.07,28.04,28.07,28.08,3.0
98,28.37,28.4,,,4.0
99,28.66,,28.66,28.64,1.0
100,28.94,28.96,,28.93,2.0
101,29.23,29.26,,29.22,3.0
102,29.52,29.56,29.52,29.5,4.0
103,29.8,29.82,29.77,29.79,1.0
104,30.08,30.1,,30.07,2.0
105,30.38,,,30.38,3.0
106,30.67,30.67,,,4.0
107,30.95,,30.93,30.95,1.0
108,31.24,31.28,,31.23,2.0
109,31.52,31.52,31.51,31.52,3.0
110,31.81,31.81,31.81,31.8,4.0
111,32.11,32.11,32.1,,1.0
112,32.39,32.39,32.38,32.4,2.0
113,32.69,32.68,32.69,32.69,3.0
114,32.97,,32.96,32.96,4.0
115,33.27,33.32,,33.27,1.0
116,33.56,33.55,33.59,,2.0
117,33.84,33.84,,33.83,3.0
118,34.14,,,34.13,4.0
119,34.43,,,,1.0
120,34.72,,34.73,34.71,2.0
121,35.0,,,,3.0
122,35.27,35.32,,35.26,4.0
123,35.56,,35.54,35.55,1.0
124,35.84,,35.84,35.84,2.0
125,36.13,36.13,36.13,,3.0
126,36.42,36.43,36.43,36.42,4.0
127,36.7,36.68,36.7,36.72,1.0
128,36.99,,36.99,36.99,2.0
129,37.29,37.31,37.28,37.28,3.0
130,37.56,37.56,37.56,37.57,4.0
131,37.86,,37.86,,1.0
132,38.14,,38.15,38.13,2.0
133,38.43,38.44,38.43,38.42,3.0
134,38.72,38.73,38.72,38.69,4.0
135,39.0,39.05,39.02,38.99,1.0
136,39.29,39.32,39.3,39.28,2.0
137,39.59,39.6,39.58,,3.0
138,39.86,39.86,39.86,39.85,4.0
139,40.15,,,40.15,1.0
140,40.44,40.44,40.45,40.41,2.0
141,40.73,,40.74,40.73,3.0
142,41.02,41.01,41.02,41.0,4.0
143,41.31,,41.3,,1.0
144,41.59,,41.59,41.59,2.0
145,41.89,41.9,41.86,41.88,3.0
146,42.16,42.16,42.16,42.15,4.0
147,42.46,42.51,42.45,42.45,1.0
148,42.74,42.76,42.74,42.74,2.0
149,43.04,,43.03,,3.0
150,43.32,43.36,43.3,43.31,4.0
151,43.61,43.63,43.59,43.59,1.0
152,43.9,43.92,43.89,43.88,2.0
153,44.19,44.16,44.18,44.18,3.0
154,44.48,44.48,44.47,44.47,4.0
155,44.77,44.77,44.78,44.76,1.0
156,45.06,45.05,45.05,45.05,2.0
157,45.35,45.34,45.35,45.34,3.0
158,45.65,45.66,45.63,,4.0
159,45.93,45.93,45.93,45.93,1.0
160,46.22,46.27,46.2,46.22,2.0
161,46.51,46.5,46.51,,3.0
162,46.8,46.79,46.79,46.81,4.0
163,47.1,47.14,47.08,47.1,1.0
164,47.39,,47.37,47.4,2.0
