,beats,piano,bass,drums,metre_auto
0,0.29,0.33,0.3,,3.0
1,0.6,0.61,0.68,0.58,4.0
2,0.87,0.89,0.88,0.86,1.0
3,1.18,1.17,,1.25,2.0
4,1.45,1.47,1.45,,3.0
5,1.73,1.73,,1.74,4.0
6,2.02,2.01,2.03,2.01,1.0
7,2.38,2.39,2.41,2.37,2.0
8,2.77,,2.77,2.75,3.0
9,3.14,3.2,3.12,3.14,4.0
10,3.51,3.53,3.51,3.51,1.0
11,3.88,3.88,3.89,3.88,2.0
12,4.25,,4.26,4.26,3.0
13,4.62,4.61,4.63,4.62,4.0
14,4.98,5.0,5.01,4.98,1.0
15,5.28,5.28,,5.35,2.0
16,5.55,5.63,5.57,5.55,3.0
17,5.84,5.9,,5.84,4.0
18,6.13,6.2,6.13,6.09,1.0
19,6.48,6.48,6.49,6.49,2.0
20,6.85,6.83,6.87,6.85,3.0
21,7.23,7.23,7.24,7.21,4.0
22,7.61,,7.62,7.59,1.0
23,7.98,,7.99,7.98,2.0
24,8.35,8.38,8.35,8.35,3.0
25,8.67,8.67,8.72,8.72,4.0
26,8.94,8.94,8.93,,1.0
27,9.29,9.31,9.29,9.28,2.0
28,9.66,9.67,9.67,,3.0
29,10.02,10.05,10.02,10.01,4.0
30,10.4,,10.4,10.39,1.0
31,10.77,,10.77,10.75,2.0
32,11.14,,11.15,11.14,3.0
33,11.51,11.57,11.52,11.52,4.0
34,11.82,,,11.81,1.0
35,12.09,12.1,12.09,12.06,2.0
36,12.46,12.46,12.49,12.46,3.0
37,12.85,12.85,12.87,12.82,4.0
38,13.21,13.23,13.24,13.28,1.0
39,13.5,,,13.56,2.0
40,13.79,13.78,13.82,,3.0
41,14.16,14.16,14.17,14.23,4.0
42,14.54,14.54,14.55,14.53,1.0
43,14.91,14.92,14.92,14.91,2.0
44,15.21,15.21,,15.2,3.0
45,15.48,15.5,15.48,15.47,4.0
46,15.78,15.77,,15.8,1.0
47,16.05,16.06,16.06,16.02,2.0
48,16.41,16.43,16.43,16.41,3.0
49,16.79,16.84,16.81,,4.0
50,17.11,17.11,,17.1,1.0
51,17.38,17.39,17.4,17.35,2.0
52,17.75,17.75,17.75,17.74,3.0
53,18.12,18.12,18.13,18.12,4.0
54,18.5,18.5,18.48,18.5,1.0
55,18.86,18.86,18.87,18.85,2.0
56,19.23,19.24,19.22,19.23,3.0
57,19.51,19.51,,19.58,4.0
58,19.8,,19.8,,1.0
59,20.15,20.18,20.15,,2.0
60,20.52,20.51,20.51,20.53,3.0
61,20.8,20.8,,20.79,4.0
62,21.07,21.1,21.07,21.05,1.0
63,21.43,21.46,21.43,21.43,2.0
64,21.8,21.81,21.81,21.81,3.0
