,beats,piano,bass,drums,metre_auto
0,0.2,0.2,,,2.0
1,0.44,,0.46,0.45,3.0
2,0.69,0.69,,,4.0
3,0.92,,0.91,0.92,1.0
4,1.17,,,,2.0
5,1.39,1.44,1.39,1.4,3.0
6,1.63,1.64,1.64,,4.0
7,1.86,1.85,,1.86,1.0
8,2.11,2.1,2.13,,2.0
9,2.34,2.33,2.36,2.34,3.0
10,2.56,2.55,,,4.0
11,2.8,,,2.81,1.0
12,3.04,,,,2.0
13,3.26,,,3.28,3.0
14,3.47,3.47,,3.51,4.0
15,3.69,3.68,3.73,3.73,1.0
16,3.93,,3.95,,2.0
17,4.18,,4.19,4.18,3.0
18,4.39,4.39,4.4,,4.0
19,4.63,4.62,,4.63,1.0
20,4.86,,4.87,,2.0
21,5.1,,5.11,5.11,3.0
22,5.31,5.32,,,4.0
23,5.53,5.53,5.57,5.57,1.0
24,5.76,,,,2.0
25,6.0,6.0,6.05,6.02,3.0
26,6.21,6.2,,,4.0
27,6.46,,6.49,6.47,1.0
28,6.68,6.68,6.73,,2.0
29,6.93,,6.95,6.92,3.0
30,7.16,,7.17,,4.0
31,7.39,,7.4,7.38,1.0
32,7.62,7.62,7.63,,2.0
33,7.84,,7.85,7.84,3.0
34,8.08,,8.09,,4.0
35,8.32,8.32,8.33,8.31,1.0
36,8.55,,8.56,,2.0
37,8.76,,8.78,8.76,3.0
38,9.0,9.0,9.01,,4.0
39,9.21,9.2,9.24,9.23,1.0
40,9.46,,9.47,,2.0
41,9.69,9.69,9.71,9.69,3.0
42,9.91,9.91,9.94,,4.0
43,10.14,10.14,10.16,10.15,1.0
44,10.37,,10.36,,2.0
45,10.62,,,10.63,3.0
46,10.85,10.84,10.87,10.85,4.0
47,11.09,11.09,11.09,,1.0
48,11.32,11.33,,,2.0
49,11.54,11.54,11.55,11.54,3.0
50,11.77,11.77,11.79,,4.0
51,11.98,11.98,12.02,12.01,1.0
52,12.22,,12.25,,2.0
53,12.44,12.44,12.47,12.46,3.0
54,12.68,,12.7,12.7,4.0
55,12.9,12.9,12.92,12.92,1.0
56,13.11,13.11,13.16,,2.0
57,13.36,,13.39,13.38,3.0
58,13.57,,,,4.0
59,13.8,13.79,13.84,13.83,1.0
60,14.03,,14.06,,2.0
61,14.27,,14.28,14.28,3.0
62,14.48,14.48,14.51,14.51,4.0
63,14.72,14.74,14.73,14.72,1.0
64,14.93,,,,2.0
65,15.17,15.17,15.2,15.18,3.0
66,15.39,15.39,15.43,,4.0
67,15.64,15.67,15.66,15.63,1.0
68,15.85,15.85,15.89,,2.0
69,16.08,16.08,16.11,16.08,3.0
70,16.29,16.29,16.33,,4.0
71,16.53,16.53,16.55,16.53,1.0
72,16.76,,16.79,16.76,2.0
73,16.98,,17.02,16.98,3.0
74,17.2,17.25,17.22,,4.0
75,17.41,,17.46,17.45,1.0
76,17.63,17.66,17.64,17.63,2.0
77,17.87,,17.88,,3.0
78,18.08,18.08,,18.08,4.0
79,18.32,18.32,18.33,18.3,1.0
80,18.54,18.54,18.58,,2.0
81,18.76,18.76,,18.76,3.0
82,18.99,19.0,,,4.0
83,19.24,,19.24,,1.0
84,19.46,,19.47,19.45,2.0
85,19.68,,19.68,19.68,3.0
86,19.89,19.88,19.92,19.91,4.0
87,20.11,20.11,20.1,,1.0
88,20.35,20.35,20.34,20.35,2.0
89,20.56,,20.56,20.58,3.0
90,20.79,20.81,20.77,,4.0
91,21.01,,,21.02,1.0
92,21.22,,,,2.0
93,21.44,21.44,,21.45,3.0
94,21.67,21.67,21.67,,4.0
95,21.9,21.9,,21.9,1.0
96,22.14,,,,2.0
97,22.36,22.36,22.38,22.36,3.0
98,22.59,22.6,,22.59,4.0
99,22.83,,,22.83,1.0
100,23.05,23.05,,23.05,2.0
101,23.29,23.3,23.28,23.3,3.0
102,23.54,23.52,,23.54,4.0
103,23.76,23.76,,23.76,1.0
104,23.97,23.98,23.98,23.97,2.0
105,24.2,24.18,24.23,,3.0
106,24.42,,24.45,24.42,4.0
107,24.65,24.65,24.66,24.64,1.0
108,24.86,,,,2.0
109,25.09,,25.11,25.07,3.0
110,25.33,,25.35,25.32,4.0
111,25.54,25.54,25.55,25.55,1.0
112,25.78,,25.78,,2.0
113,26.02,26.02,26.01,26.03,3.0
114,26.25,26.23,,26.24,4.0
115,26.48,26.48,26.47,,1.0
116,26.72,,,26.72,2.0
117,26.94,26.95,26.93,26.94,3.0
118,27.18,,27.18,,4.0
119,27.41,27.39,27.43,27.42,1.0
120,27.66,,,,2.0
121,27.9,,,27.9,3.0
122,28.12,28.11,,,4.0
123,28.36,28.35,28.34,28.36,1.0
124,28.6,,,,2.0
125,28.81,28.79,28.85,28.82,3.0
126,29.06,,29.07,29.06,4.0
127,29.28,,29.29,29.29,1.0
128,29.5,29.49,,29.54,2.0
129,29.74,,29.74,29.75,3.0
130,29.97,,30.0,29.97,4.0
131,30.18,30.18,30.2,,1.0
132,30.4,,30.4,,2.0
133,30.65,,30.64,30.65,3.0
134,30.87,30.87,30.88,,4.0
135,31.1,31.1,31.1,31.11,1.0
136,31.33,31.33,31.36,,2.0
137,31.56,31.55,31.57,31.57,3.0
138,31.78,31.77,31.81,,4.0
