,beats,piano,bass,drums,metre_auto
0,0.26,,,,3.0
1,0.54,0.55,,0.61,4.0
2,0.84,,,,1.0
3,1.15,1.16,,,2.0
4,1.43,,,,3.0
5,1.73,,,,4.0
6,2.03,,,,1.0
7,2.33,,,,2.0
8,2.63,,,,3.0
9,2.93,2.91,,,4.0
10,3.23,,3.21,,1.0
11,3.53,,,3.51,2.0
12,3.83,3.81,,,3.0
13,4.13,,,4.1,4.0
14,4.44,,,,1.0
15,4.73,,,4.7,2.0
16,5.03,,,,3.0
17,5.33,5.33,,,4.0
18,5.63,5.6,,,1.0
19,5.93,,,,2.0
20,6.23,6.24,,,3.0
21,6.53,6.54,,,4.0
22,6.83,6.8,,,1.0
23,7.13,,,,2.0
24,7.43,7.43,,,3.0
25,7.74,7.75,,7.71,4.0
26,8.04,,,8.01,1.0
27,8.33,8.33,,8.31,2.0
28,8.63,,,,3.0
29,8.93,8.94,,8.93,4.0
30,9.23,9.23,,,1.0
31,9.53,9.52,,9.53,2.0
32,9.84,9.82,,,3.0
33,10.13,10.14,,10.12,4.0
34,10.43,,,,1.0
35,10.73,,,,2.0
36,11.03,11.09,,,3.0
37,11.33,11.31,,11.31,4.0
38,11.63,,,,1.0
39,11.93,11.93,,11.91,2.0
40,12.23,12.23,,,3.0
41,12.54,12.55,,,4.0
42,12.84,12.84,,12.82,1.0
43,13.13,13.13,,13.12,2.0
44,13.44,13.44,,,3.0
45,13.74,13.76,,13.75,4.0
46,14.04,14.05,,,1.0
47,14.34,14.35,,14.35,2.0
48,14.64,14.67,,,3.0
49,14.94,14.95,,14.94,4.0
50,15.24,15.24,,,1.0
51,15.54,15.55,,15.54,2.0
52,15.84,15.85,,,3.0
53,16.14,16.15,,16.14,4.0
54,16.44,16.45,,,1.0
55,16.74,16.76,,16.74,2.0
56,17.04,17.04,,17.04,3.0
57,17.34,17.35,,,4.0
58,17.64,17.65,,17.65,1.0
59,17.92,17.93,17.91,,2.0
60,18.22,18.22,18.2,18.22,3.0
61,18.53,18.54,18.53,18.54,4.0
62,18.82,18.81,,18.85,1.0
63,19.13,19.14,19.14,19.1,2.0
64,19.43,19.44,,,3.0
65,19.72,19.73,19.73,19.7,4.0
66,20.03,20.03,20.05,20.02,1.0
67,20.33,20.33,20.33,,2.0
68,20.62,20.62,20.62,20.6,3.0
69,20.91,20.92,20.97,20.92,4.0
70,21.22,21.22,,,1.0
71,21.51,21.51,21.49,21.5,2.0
72,21.8,21.81,,21.8,3.0
73,22.09,22.12,22.12,22.07,4.0
74,22.4,22.4,,22.37,1.0
75,22.69,22.66,,,2.0
76,22.98,22.98,,22.97,3.0
77,23.28,23.28,,,4.0
78,23.58,23.59,,,1.0
79,23.86,,,23.86,2.0
80,24.15,,,,3.0
81,24.44,24.44,,24.44,4.0
82,24.74,24.75,,24.73,1.0
83,25.02,,25.01,,2.0
84,25.32,25.32,,25.31,3.0
85,25.61,25.65,,25.61,4.0
86,25.91,,,,1.0
87,26.2,26.2,26.21,26.19,2.0
88,26.48,,,26.48,3.0
89,26.78,,,,4.0
90,27.06,27.06,,27.06,1.0
91,27.35,27.42,,27.35,2.0
92,27.66,27.67,27.65,,3.0
93,27.95,27.96,,27.95,4.0
94,28.23,28.23,,,1.0
95,28.52,,,,2.0
96,28.82,28.82,,,3.0
97,29.1,29.09,29.1,29.09,4.0
98,29.4,29.4,,,1.0
99,29.68,,29.71,,2.0
100,29.98,29.98,,29.98,3.0
101,30.26,30.26,30.28,30.26,4.0
102,30.56,30.58,,,1.0
103,30.86,,30.87,30.86,2.0
104,31.16,31.18,,31.15,3.0
105,31.44,31.51,31.45,31.43,4.0
106,31.74,31.73,,,1.0
107,32.03,32.03,,32.01,2.0
108,32.32,,,,3.0
109,32.61,32.64,,32.61,4.0
110,32.91,,,,1.0
111,33.2,,,33.19,2.0
112,33.51,33.52,,33.49,3.0
113,33.81,33.82,,,4.0
114,34.09,34.1,,34.08,1.0
115,34.39,34.39,34.38,34.38,2.0
116,34.7,34.7,,34.71,3.0
117,35.0,35.01,,,4.0
118,35.3,,,,1.0
119,35.58,35.58,35.59,35.59,2.0
120,35.87,35.87,35.88,35.9,3.0
121,36.16,36.15,36.17,36.16,4.0
122,36.46,36.47,36.45,,1.0
123,36.76,36.79,,,2.0
124,37.05,37.05,37.05,,3.0
125,37.33,37.32,37.35,37.31,4.0
126,37.63,37.64,37.65,37.6,1.0
127,37.92,37.94,37.94,37.89,2.0
128,38.22,38.2,38.23,38.23,3.0
129,38.53,38.53,38.53,38.52,4.0
130,38.83,38.85,38.83,,1.0
131,39.12,39.13,39.13,39.12,2.0
132,39.41,39.4,,,3.0
133,39.71,39.72,,39.7,4.0
134,40.01,,40.01,,1.0
135,40.29,40.31,40.29,40.28,2.0
136,40.59,40.61,40.59,40.57,3.0
137,40.88,40.89,40.88,40.86,4.0
138,41.18,,,41.16,1.0
139,41.47,41.47,,41.45,2.0
140,41.76,41.76,,,3.0
141,42.05,,,42.06,4.0
142,42.36,,,,1.0
143,42.65,42.65,42.64,42.63,2.0
144,42.95,,42.95,42.94,3.0
145,43.23,,43.23,43.22,4.0
146,43.52,43.52,,43.52,1.0
147,43.82,43.84,43.81,43.81,2.0
148,44.12,44.13,44.11,44.1,3.0
149,44.41,44.41,,44.39,4.0
150,44.71,,44.73,44.69,1.0
151,45.0,,45.02,44.98,2.0
152,45.29,45.29,45.3,45.29,3.0
153,45.57,,45.56,45.56,4.0
154,45.86,,45.88,45.87,1.0
155,46.16,,,46.16,2.0
156,46.45,46.44,,,3.0
157,46.73,46.7,,46.7,4.0
158,47.02,47.02,,,1.0
159,47.33,,47.33,47.31,2.0
160,47.63,47.66,,47.61,3.0
161,47.91,,,47.9,4.0
162,48.2,,,,1.0
163,48.5,48.57,,48.49,2.0
164,48.8,48.83,48.8,48.78,3.0
165,49.1,,49.11,49.07,4.0
166,49.41,49.42,49.38,,1.0
167,49.7,49.77,,,2.0
168,50.01,50.02,49.99,49.98,3.0
169,50.29,,50.29,50.28,4.0
170,50.6,50.63,50.59,,1.0
171,50.88,50.89,,50.87,2.0
172,51.18,,51.17,51.18,3.0
173,51.48,,,51.48,4.0
174,51.77,,,,1.0
175,52.07,,,52.07,2.0
176,52.37,52.37,52.38,,3.0
177,52.67,52.67,,52.67,4.0
178,52.98,,52.97,,1.0
179,53.27,,53.27,53.26,2.0
180,53.56,53.56,53.56,53.56,3.0
181,53.86,,53.84,53.87,4.0
182,54.15,,,,1.0
183,54.44,54.45,54.43,54.43,2.0
184,54.74,54.75,,54.74,3.0
185,55.03,55.03,55.02,,4.0
186,55.34,55.34,55.33,,1.0
187,55.64,55.65,55.62,55.64,2.0
188,55.94,55.94,,,3.0
189,56.24,56.24,,,4.0
190,56.53,,,56.53,1.0
191,56.82,56.82,,56.89,2.0
192,57.12,57.12,,,3.0
193,57.42,57.42,,57.42,4.0
194,57.72,57.73,,,1.0
195,58.02,,,58.02,2.0
196,58.32,,,,3.0
197,58.61,58.62,,58.61,4.0
198,58.91,,,,1.0
199,59.2,59.21,,59.19,2.0
200,59.48,59.48,,59.49,3.0
201,59.78,,,59.78,4.0
202,60.08,,,,1.0
203,60.37,60.37,60.39,60.34,2.0
204,60.66,60.66,60.68,60.66,3.0
205,60.95,,60.94,60.96,4.0
206,61.25,,,,1.0
207,61.53,,,61.52,2.0
208,61.83,,,61.83,3.0
209,62.11,62.11,,62.12,4.0
210,62.4,62.41,62.4,,1.0
211,62.7,62.7,62.69,62.69,2.0
212,63.0,,63.03,62.99,3.0
213,63.29,,63.3,63.29,4.0
214,63.58,,63.57,,1.0
215,63.86,,63.83,63.86,2.0
216,64.16,,,64.15,3.0
217,64.44,64.44,,64.44,4.0
218,64.73,64.73,,,1.0
219,65.03,65.03,,65.03,2.0
220,65.33,,65.32,65.32,3.0
221,65.62,,,65.62,4.0
222,65.91,,,,1.0
223,66.19,,66.19,66.19,2.0
224,66.5,66.53,,66.49,3.0
225,66.78,66.78,,66.79,4.0
226,67.07,67.07,,,1.0
227,67.36,67.36,,67.37,2.0
228,67.66,67.66,,,3.0
229,67.94,,67.95,67.94,4.0
230,68.24,68.23,,,1.0
231,68.52,,68.52,68.53,2.0
232,68.82,,68.84,,3.0
233,69.1,69.09,69.12,,4.0
234,69.41,,,69.42,1.0
235,69.7,,69.71,69.71,2.0
236,70.0,69.99,,70.0,3.0
237,70.29,70.3,70.29,,4.0
238,70.59,,70.57,,1.0
239,70.88,70.89,70.92,70.87,2.0
240,71.18,,,71.16,3.0
241,71.49,71.49,,71.46,4.0
242,71.77,71.76,,,1.0
