,beats,piano,bass,drums,metre_auto
0,0.26,0.26,,0.24,4.0
1,0.68,,0.63,0.64,1.0
2,1.11,,,1.11,2.0
3,1.54,1.53,1.51,1.51,3.0
4,1.97,1.96,1.92,,4.0
5,2.4,,2.37,2.39,1.0
6,2.83,2.82,2.82,,2.0
7,3.28,3.28,3.25,3.28,3.0
8,3.7,3.71,3.68,3.71,4.0
9,4.14,4.16,4.12,4.15,1.0
10,4.55,4.63,4.55,4.6,2.0
11,5.0,5.04,5.0,5.0,3.0
12,5.43,5.45,5.44,5.43,4.0
13,5.86,5.9,5.85,5.86,1.0
14,6.29,6.3,6.25,6.3,2.0
15,6.71,6.67,6.7,6.71,3.0
16,7.15,7.16,7.14,7.14,4.0
17,7.56,,7.56,7.56,1.0
18,7.99,8.0,7.98,8.04,2.0
19,8.43,8.41,8.41,8.43,3.0
20,8.84,8.89,8.82,8.86,4.0
21,9.27,9.31,9.25,9.27,1.0
22,9.71,9.71,9.69,9.71,2.0
23,10.13,10.19,10.12,10.13,3.0
24,10.56,10.6,10.56,10.57,4.0
25,10.98,11.04,11.0,10.98,1.0
26,11.4,11.44,11.41,11.42,2.0
27,11.82,11.89,11.84,11.86,3.0
28,12.24,12.34,12.27,12.29,4.0
29,12.66,,12.69,12.71,1.0
30,13.08,13.03,13.12,13.16,2.0
31,13.5,,13.56,13.59,3.0
32,13.91,,14.0,13.91,4.0
33,14.34,14.38,14.42,,1.0
34,14.76,14.78,14.85,,2.0
35,15.18,15.2,,,3.0
36,15.6,15.63,,15.66,4.0
37,16.0,,,16.08,1.0
38,16.42,,,16.51,2.0
39,16.86,16.93,,,3.0
40,17.26,17.36,,,4.0
41,17.68,,,,1.0
42,18.1,,,,2.0
43,18.52,,,,3.0
44,18.94,,,,4.0
45,19.37,,,,1.0
46,19.8,,,,2.0
47,20.2,,,,3.0
48,20.62,20.57,,,4.0
49,21.04,21.0,,,1.0
50,21.46,,21.41,21.42,2.0
51,21.88,21.87,21.84,21.87,3.0
52,22.3,22.29,22.27,22.3,4.0
53,22.72,22.73,22.71,22.73,1.0
54,23.14,23.09,23.13,23.14,2.0
55,23.57,23.58,23.57,23.58,3.0
56,24.0,24.0,24.0,24.0,4.0
57,24.43,24.43,24.43,,1.0
58,24.84,24.87,24.85,24.83,2.0
59,25.27,25.29,25.26,25.27,3.0
60,25.7,25.71,25.68,25.71,4.0
61,26.13,26.13,26.11,,1.0
62,26.56,,26.55,26.56,2.0
63,27.0,27.03,26.99,27.0,3.0
64,27.43,27.44,27.43,27.51,4.0
65,27.87,27.87,27.87,27.91,1.0
66,28.28,,28.28,28.33,2.0
67,28.73,28.75,28.73,28.75,3.0
68,29.16,,29.15,29.18,4.0
69,29.58,29.61,29.59,29.57,1.0
70,30.02,30.03,30.02,30.02,2.0
71,30.44,30.48,30.45,30.43,3.0
72,30.88,30.93,30.89,30.88,4.0
73,31.3,31.25,31.33,31.29,1.0
74,31.71,31.7,31.75,31.7,2.0
75,32.15,32.1,32.17,32.14,3.0
76,32.59,32.63,32.6,32.68,4.0
77,33.02,33.05,33.02,,1.0
78,33.42,33.47,33.42,33.52,2.0
79,33.87,33.88,33.82,,3.0
80,34.27,,34.26,34.25,4.0
81,34.71,34.73,34.71,34.71,1.0
82,35.13,35.15,35.12,35.11,2.0
83,35.57,35.58,35.56,35.56,3.0
84,35.99,36.0,35.96,35.97,4.0
85,36.42,36.43,36.39,36.42,1.0
86,36.85,36.88,,36.83,2.0
87,37.28,,37.24,37.27,3.0
88,37.73,37.75,,37.75,4.0
89,38.15,38.16,38.1,38.14,1.0
90,38.57,38.59,38.54,38.56,2.0
91,39.0,38.99,38.95,39.02,3.0
92,39.43,39.42,39.38,39.46,4.0
93,39.86,39.83,39.82,39.83,1.0
94,40.29,40.28,40.26,40.24,2.0
95,40.72,40.69,40.69,,3.0
96,41.15,,41.11,41.13,4.0
97,41.58,,41.56,41.58,1.0
98,42.01,,42.0,42.0,2.0
99,42.44,42.48,42.42,42.45,3.0
100,42.88,,42.86,42.88,4.0
101,43.31,43.31,43.28,43.32,1.0
102,43.74,43.75,43.71,43.74,2.0
103,44.18,,44.15,44.19,3.0
104,44.61,44.64,44.59,44.61,4.0
105,45.04,45.07,45.0,45.05,1.0
106,45.47,45.47,45.44,45.47,2.0
107,45.88,45.93,45.87,45.91,3.0
108,46.33,46.35,46.31,46.34,4.0
109,46.75,46.75,46.73,,1.0
110,47.18,47.21,47.17,47.19,2.0
111,47.62,47.63,47.6,47.63,3.0
112,48.05,48.11,48.04,48.06,4.0
113,48.48,48.52,48.47,,1.0
114,48.91,48.92,48.9,48.91,2.0
115,49.34,,49.33,49.35,3.0
116,49.77,49.81,49.76,49.77,4.0
117,50.19,50.22,50.18,50.2,1.0
118,50.62,50.62,50.6,50.62,2.0
119,51.04,51.04,51.03,51.04,3.0
120,51.47,51.48,51.45,51.47,4.0
121,51.89,51.91,51.84,51.91,1.0
122,52.31,52.32,52.3,52.31,2.0
123,52.72,,52.72,52.73,3.0
124,53.15,53.16,,53.14,4.0
