,beats,piano,bass,drums,metre_auto
0,0.31,,0.32,0.28,1.0
1,0.7,0.73,0.71,0.68,2.0
2,1.05,1.05,1.08,,3.0
3,1.44,1.45,1.45,1.42,4.0
4,1.81,,1.82,1.78,1.0
5,2.17,2.21,2.18,2.16,2.0
6,2.54,,2.54,,3.0
7,2.92,,2.92,2.91,4.0
8,3.29,3.37,3.3,3.29,1.0
9,3.67,3.69,3.66,3.66,2.0
10,4.05,4.08,4.05,4.03,3.0
11,4.41,4.42,4.42,4.4,4.0
12,4.78,,4.79,4.77,1.0
13,5.17,5.21,5.17,5.16,2.0
14,5.54,5.58,5.54,5.54,3.0
15,5.91,5.98,5.94,5.91,4.0
16,6.28,6.31,6.28,6.27,1.0
17,6.66,,6.68,6.64,2.0
18,7.04,,7.05,7.02,3.0
19,7.41,,7.42,7.39,4.0
20,7.78,7.82,7.78,7.77,1.0
21,8.15,8.17,8.15,8.14,2.0
22,8.54,,8.54,8.53,3.0
23,8.92,,8.93,8.9,4.0
24,9.29,9.3,9.3,9.29,1.0
25,9.66,,9.67,9.66,2.0
26,10.04,10.02,10.05,10.03,3.0
27,10.4,,10.4,10.4,4.0
28,10.77,10.82,10.78,10.78,1.0
29,11.17,11.22,11.14,11.17,2.0
30,11.54,11.6,11.54,11.55,3.0
31,11.94,11.96,11.9,11.93,4.0
32,12.32,,12.32,12.32,1.0
33,12.7,12.75,12.69,12.69,2.0
34,13.07,13.11,13.06,13.07,3.0
35,13.45,13.47,13.44,13.45,4.0
36,13.84,,13.85,13.83,1.0
37,14.22,,14.22,14.21,2.0
38,14.61,14.66,14.61,14.61,3.0
39,14.99,15.06,14.99,14.99,4.0
40,15.39,15.4,15.38,15.37,1.0
41,15.75,15.78,15.75,15.75,2.0
42,16.15,16.16,16.14,16.14,3.0
43,16.53,,16.54,16.51,4.0
44,16.91,,16.91,16.91,1.0
45,17.28,17.3,17.29,17.25,2.0
46,17.66,17.75,17.66,17.64,3.0
47,18.03,18.0,18.03,18.02,4.0
48,18.41,,18.42,,1.0
49,18.8,18.84,18.81,18.79,2.0
50,19.19,,19.18,19.18,3.0
51,19.57,19.6,19.57,19.57,4.0
52,19.97,20.04,19.97,19.96,1.0
53,20.37,20.4,20.37,20.35,2.0
54,20.75,20.79,20.74,20.74,3.0
55,21.14,21.17,21.14,21.13,4.0
56,21.53,21.53,21.52,21.51,1.0
57,21.91,21.95,21.91,21.89,2.0
58,22.31,22.31,22.3,22.28,3.0
59,22.68,22.72,22.69,22.67,4.0
60,23.07,23.11,23.07,23.07,1.0
61,23.46,23.49,23.47,23.45,2.0
62,23.86,,23.86,23.86,3.0
63,24.25,,24.25,24.23,4.0
64,24.63,24.64,24.62,24.62,1.0
65,25.0,25.02,25.0,24.99,2.0
66,25.39,,25.4,25.38,3.0
67,25.76,25.79,25.76,25.76,4.0
68,26.16,26.16,26.15,26.15,1.0
69,26.53,,26.54,26.52,2.0
70,26.92,26.92,26.92,26.92,3.0
71,27.3,,27.29,27.29,4.0
72,27.7,,27.69,,1.0
73,28.06,28.11,28.06,28.05,2.0
74,28.43,28.41,28.45,28.44,3.0
75,28.81,,28.81,28.81,4.0
76,29.19,29.24,29.18,29.21,1.0
77,29.58,29.64,29.56,29.58,2.0
78,29.95,,29.95,29.96,3.0
79,30.34,30.38,30.32,30.33,4.0
80,30.74,,30.73,,1.0
81,31.1,,31.13,31.09,2.0
82,31.5,,31.5,31.49,3.0
83,31.89,31.91,31.89,31.88,4.0
84,32.28,32.33,32.28,32.26,1.0
85,32.66,,32.66,32.65,2.0
86,33.04,33.03,33.05,33.05,3.0
87,33.43,33.45,33.44,33.42,4.0
88,33.83,,33.83,33.82,1.0
89,34.21,34.24,34.21,34.2,2.0
90,34.6,34.6,34.61,34.6,3.0
91,34.99,35.05,35.0,34.98,4.0
92,35.39,,35.39,35.38,1.0
93,35.77,35.77,35.77,35.76,2.0
94,36.14,36.13,36.15,36.14,3.0
95,36.53,36.54,36.54,36.53,4.0
96,36.91,36.91,36.91,36.88,1.0
97,37.29,,37.31,37.28,2.0
98,37.68,37.7,37.69,37.67,3.0
99,38.05,,38.06,38.04,4.0
100,38.45,,38.44,38.45,1.0
101,38.84,,38.83,38.83,2.0
102,39.24,,39.24,,3.0
103,39.59,39.67,39.6,39.58,4.0
104,39.99,40.05,39.99,39.97,1.0
105,40.38,,40.39,40.36,2.0
106,40.75,40.76,40.76,40.75,3.0
107,41.11,41.08,41.1,,4.0
108,41.51,,41.51,41.49,1.0
109,41.87,41.92,41.89,41.87,2.0
110,42.26,42.27,42.27,,3.0
111,42.62,42.66,42.64,42.62,4.0
112,43.02,43.04,43.02,43.01,1.0
113,43.4,43.45,43.41,43.39,2.0
114,43.8,43.81,43.78,,3.0
115,44.15,,44.17,44.14,4.0
116,44.54,44.57,44.54,44.54,1.0
117,44.92,44.96,44.93,44.9,2.0
118,45.29,45.28,45.29,45.32,3.0
119,45.69,45.72,45.69,45.68,4.0
120,46.09,46.09,46.08,46.07,1.0
121,46.46,46.46,46.46,46.45,2.0
122,46.86,46.9,46.85,46.84,3.0
123,47.24,47.27,47.24,47.23,4.0
124,47.64,47.67,47.63,47.64,1.0
125,48.02,,48.02,48.01,2.0
126,48.4,,48.4,48.4,3.0
127,48.78,48.79,48.79,48.78,4.0
128,49.17,49.19,49.17,49.17,1.0
129,49.55,49.59,49.54,49.54,2.0
130,49.94,,49.94,49.94,3.0
131,50.34,50.35,50.34,50.33,4.0
132,50.73,,50.73,50.73,1.0
133,51.11,,51.11,51.11,2.0
134,51.49,51.49,51.51,51.5,3.0
135,51.89,51.91,51.89,51.87,4.0
136,52.27,52.28,52.28,52.25,1.0
137,52.64,,52.67,52.63,2.0
138,53.05,,53.05,53.03,3.0
139,53.42,53.43,53.43,53.4,4.0
140,53.81,,53.81,53.79,1.0
141,54.18,54.2,54.19,54.16,2.0
142,54.55,54.62,54.54,54.55,3.0
143,54.94,54.91,54.95,54.94,4.0
144,55.32,55.29,55.33,55.33,1.0
145,55.71,,55.72,55.69,2.0
146,56.08,56.07,56.12,56.06,3.0
147,56.46,56.47,56.48,56.44,4.0
148,56.87,56.89,56.88,56.83,1.0
149,57.24,57.25,57.25,57.22,2.0
150,57.64,,57.64,57.62,3.0
151,58.03,58.06,58.04,58.02,4.0
152,58.43,,58.42,58.42,1.0
153,58.81,58.85,58.81,58.8,2.0
154,59.2,59.21,59.19,59.2,3.0
155,59.59,59.61,59.59,59.56,4.0
156,59.99,60.0,59.97,59.96,1.0
157,60.35,,60.36,60.34,2.0
158,60.75,60.75,60.75,,3.0
159,61.12,,61.13,61.11,4.0
160,61.52,61.53,61.52,61.51,1.0
161,61.91,,61.92,61.9,2.0
162,62.3,62.3,62.29,,3.0
163,62.68,62.7,62.68,62.67,4.0
164,63.09,,63.09,63.09,1.0
165,63.47,,63.47,63.46,2.0
166,63.85,63.86,63.86,,3.0
167,64.23,64.24,64.23,64.21,4.0
168,64.61,,64.61,64.6,1.0
169,64.98,65.02,64.99,64.96,2.0
170,65.36,65.37,65.37,65.35,3.0
171,65.73,65.75,65.74,65.71,4.0
172,66.13,66.13,66.12,66.11,1.0
173,66.51,66.51,66.5,66.51,2.0
174,66.91,66.94,66.89,66.9,3.0
175,67.29,,67.29,67.29,4.0
176,67.68,67.71,67.68,67.68,1.0
177,68.07,,68.07,68.06,2.0
178,68.47,68.49,68.47,68.45,3.0
179,68.85,68.93,68.86,68.83,4.0
180,69.24,,69.24,69.25,1.0
181,69.63,69.65,69.64,69.62,2.0
182,70.02,70.11,70.02,70.02,3.0
183,70.41,70.48,70.41,70.4,4.0
184,70.79,70.75,70.79,70.79,1.0
185,71.2,71.21,71.19,71.19,2.0
186,71.58,71.59,71.57,71.6,3.0
187,71.98,72.05,71.98,71.98,4.0
188,72.37,72.37,72.37,72.39,1.0
189,72.76,72.77,72.75,72.77,2.0
