,beats,piano,bass,drums,metre_auto
0,0.23,,,,1.0
1,0.52,0.52,,0.55,2.0
2,0.75,0.8,0.75,,3.0
3,1.02,1.02,,1.05,4.0
4,1.29,1.29,,1.27,1.0
5,1.53,1.53,,,2.0
6,1.75,1.75,,1.76,3.0
7,2.03,2.03,,2.03,4.0
8,2.27,2.28,,,1.0
9,2.51,,2.52,2.5,2.0
10,2.79,,2.79,2.84,3.0
11,3.07,3.05,,,4.0
12,3.36,3.42,,,1.0
13,3.66,3.65,3.66,,2.0
14,3.87,,,,3.0
15,4.1,,4.08,4.1,4.0
16,4.32,4.38,4.32,4.38,1.0
17,4.53,,4.59,,2.0
18,4.76,4.75,,,3.0
19,4.98,,,4.98,4.0
20,5.19,5.17,5.19,,1.0
21,5.43,5.43,5.44,5.42,2.0
22,5.64,,,,3.0
23,5.86,,5.87,5.86,4.0
24,6.15,6.15,,,1.0
25,6.45,,6.46,,2.0
26,6.73,6.73,6.76,,3.0
27,6.97,7.0,,,4.0
28,7.19,7.17,7.2,7.2,1.0
29,7.4,,,,2.0
30,7.63,,,7.63,3.0
31,7.84,7.9,7.83,,4.0
32,8.06,8.05,8.08,,1.0
33,8.31,8.31,,,2.0
34,8.56,8.56,,,3.0
35,8.85,8.84,8.9,8.83,4.0
36,9.15,,9.17,9.14,1.0
37,9.39,9.41,,9.39,2.0
38,9.68,9.68,,,3.0
39,9.98,,10.03,,4.0
40,10.25,10.26,10.24,10.26,1.0
41,10.54,10.54,10.53,10.59,2.0
42,10.81,,,10.79,3.0
43,11.1,11.1,11.13,,4.0
44,11.4,11.4,,11.43,1.0
45,11.63,,,11.62,2.0
46,11.84,11.84,11.84,11.87,3.0
47,12.06,12.06,12.06,12.04,4.0
48,12.36,,12.4,12.38,1.0
49,12.62,12.61,,12.64,2.0
50,12.85,12.84,12.9,12.9,3.0
51,13.06,,13.07,13.06,4.0
52,13.28,13.26,,,1.0
53,13.5,13.48,13.51,,2.0
54,13.8,13.77,13.8,13.8,3.0
55,14.09,,14.1,14.11,4.0
56,14.37,14.36,,,1.0
57,14.66,14.66,,,2.0
58,14.95,14.99,14.96,14.92,3.0
59,15.25,15.25,,,4.0
60,15.51,15.57,15.51,,1.0
61,15.79,15.77,15.79,15.84,2.0
62,16.01,16.04,,16.01,3.0
63,16.3,16.27,,16.3,4.0
64,16.58,16.59,16.56,16.58,1.0
65,16.85,16.9,,,2.0
66,17.13,17.12,,,3.0
67,17.37,,17.38,17.37,4.0
68,17.65,17.64,,17.66,1.0
69,17.9,,,,2.0
70,18.12,,,18.12,3.0
71,18.4,18.39,,18.43,4.0
72,18.65,,,,1.0
73,18.89,18.9,,18.94,2.0
74,19.18,19.18,19.19,,3.0
75,19.46,19.44,,19.48,4.0
76,19.75,19.75,,,1.0
77,20.05,,20.07,,2.0
78,20.34,20.34,20.33,20.32,3.0
79,20.59,20.6,,20.64,4.0
80,20.81,,20.8,20.85,1.0
81,21.02,21.0,,21.01,2.0
82,21.26,21.3,21.25,,3.0
83,21.55,21.56,,,4.0
84,21.85,,21.86,21.87,1.0
85,22.14,22.16,,22.13,2.0
86,22.43,22.43,,,3.0
87,22.72,22.72,22.72,22.73,4.0
88,23.0,23.05,23.05,23.0,1.0
89,23.3,23.33,,23.31,2.0
90,23.57,23.55,23.57,,3.0
91,23.81,,,23.81,4.0
92,24.09,,,24.1,1.0
93,24.37,24.38,24.4,24.37,2.0
94,24.63,24.64,,,3.0
95,24.87,24.88,,24.87,4.0
96,25.13,25.19,,,1.0
97,25.39,,25.42,25.39,2.0
98,25.65,25.64,25.65,25.67,3.0
99,25.88,,,25.88,4.0
100,26.12,26.13,,,1.0
101,26.38,26.4,26.38,,2.0
102,26.63,,,,3.0
103,26.89,26.86,,26.9,4.0
104,27.14,,,27.13,1.0
105,27.42,27.43,,27.4,2.0
106,27.7,,,27.7,3.0
107,27.93,27.93,,27.95,4.0
108,28.14,28.2,28.15,,1.0
109,28.36,28.34,,28.37,2.0
110,28.66,28.63,,28.67,3.0
111,28.95,28.95,28.99,28.94,4.0
112,29.21,29.21,29.26,,1.0
113,29.42,,29.42,29.4,2.0
114,29.7,29.7,,29.7,3.0
115,29.98,29.98,30.03,,4.0
116,30.2,,30.2,30.21,1.0
117,30.42,30.41,,,2.0
118,30.72,30.73,30.76,30.71,3.0
119,31.01,31.0,,31.04,4.0
120,31.22,,,31.21,1.0
121,31.47,31.47,,31.5,2.0
122,31.74,31.75,,,3.0
123,32.02,32.02,32.02,,4.0
124,32.29,32.29,32.31,,1.0
125,32.57,,32.63,32.62,2.0
126,32.87,,32.89,32.87,3.0
127,33.12,,33.12,33.1,4.0
128,33.42,33.47,33.42,33.42,1.0
129,33.7,33.76,33.68,,2.0
130,34.0,34.04,,,3.0
131,34.22,,34.23,34.2,4.0
132,34.44,34.43,,34.44,1.0
133,34.65,,,34.64,2.0
134,34.92,34.92,,,3.0
135,35.19,35.2,35.24,35.23,4.0
136,35.49,35.49,35.48,35.51,1.0
137,35.76,35.76,,,2.0
138,36.04,36.02,,,3.0
139,36.34,,36.34,,4.0
140,36.61,,36.63,36.59,1.0
141,36.82,36.81,,36.82,2.0
142,37.05,37.09,37.06,,3.0
143,37.26,37.25,,37.26,4.0
144,37.49,37.52,37.5,37.55,1.0
145,37.7,,,37.7,2.0
146,37.93,37.94,37.95,37.96,3.0
147,38.14,,,38.14,4.0
148,38.43,,38.43,38.44,1.0
149,38.71,38.71,,,2.0
150,38.99,38.99,,39.0,3.0
151,39.29,39.29,39.3,39.28,4.0
152,39.58,,,39.59,1.0
153,39.85,,,39.86,2.0
154,40.08,,,,3.0
155,40.32,40.29,40.34,40.33,4.0
156,40.56,40.58,40.56,40.53,1.0
157,40.77,,,40.78,2.0
158,41.0,,41.02,,3.0
159,41.21,41.22,,41.21,4.0
160,41.47,41.47,41.46,41.45,1.0
161,41.77,,,,2.0
162,42.06,42.06,,42.06,3.0
163,42.32,,42.33,,4.0
164,42.54,42.54,42.56,,1.0
165,42.83,,,,2.0
166,43.13,43.17,,43.11,3.0
167,43.41,43.41,,,4.0
168,43.7,43.73,43.71,43.67,1.0
169,43.98,43.96,,44.03,2.0
170,44.28,44.28,,44.27,3.0
171,44.56,44.58,44.57,44.55,4.0
172,44.85,,,44.84,1.0
173,45.15,45.2,,,2.0
174,45.44,45.44,45.44,,3.0
175,45.73,,,45.74,4.0
176,46.02,46.04,46.04,46.08,1.0
177,46.28,,,,2.0
178,46.54,46.54,,46.51,3.0
179,46.84,46.83,,,4.0
180,47.13,47.18,,47.13,1.0
181,47.42,47.44,,,2.0
182,47.66,,47.67,,3.0
183,47.95,,,47.95,4.0
184,48.25,48.27,,,1.0
185,48.54,,48.55,48.54,2.0
186,48.78,,,48.78,3.0
187,49.04,49.09,,49.04,4.0
188,49.25,49.25,49.29,,1.0
189,49.5,49.5,,49.5,2.0
190,49.79,,,49.78,3.0
191,50.0,,,49.99,4.0
192,50.28,50.28,50.28,,1.0
193,50.51,50.55,50.51,,2.0
194,50.81,50.81,,50.86,3.0
195,51.09,,51.08,51.12,4.0
196,51.39,51.38,51.41,,1.0
197,51.68,,51.68,,2.0
198,51.96,,52.01,51.98,3.0
199,52.26,,52.27,52.3,4.0
200,52.54,52.56,52.56,52.54,1.0
201,52.83,52.84,52.85,,2.0
202,53.12,53.13,53.13,53.12,3.0
203,53.35,,,,4.0
204,53.56,,,,1.0
205,53.78,53.78,,,2.0
206,54.05,54.04,,54.06,3.0
207,54.27,,54.28,,4.0
208,54.48,54.54,54.46,54.48,1.0
209,54.75,54.74,,54.72,2.0
210,55.05,55.05,,,3.0
211,55.34,55.33,,55.35,4.0
212,55.63,55.6,55.64,55.63,1.0
213,55.85,55.85,,,2.0
214,56.14,56.14,,56.12,3.0
215,56.41,56.42,,,4.0
216,56.66,56.65,56.67,56.66,1.0
217,56.91,56.91,,,2.0
218,57.14,,,,3.0
219,57.37,57.35,57.42,,4.0
220,57.67,,,57.67,1.0
221,57.96,57.96,57.98,,2.0
222,58.24,58.25,58.26,58.23,3.0
223,58.52,,,,4.0
224,58.81,,58.81,58.78,1.0
225,59.11,59.11,59.1,,2.0
226,59.4,,59.43,59.37,3.0
227,59.69,59.68,59.72,,4.0
228,59.97,59.97,,59.95,1.0
229,60.27,,,,2.0
230,60.51,60.55,,60.54,3.0
231,60.72,60.73,60.72,60.74,4.0
232,60.95,,60.95,60.95,1.0
233,61.21,,61.22,61.2,2.0
234,61.42,61.42,,,3.0
235,61.68,61.71,,61.71,4.0
236,61.89,,,61.89,1.0
237,62.11,62.12,62.1,62.08,2.0
238,62.39,,62.37,62.39,3.0
239,62.67,,62.67,62.68,4.0
240,62.93,62.92,62.96,,1.0
241,63.18,63.18,,63.21,2.0
242,63.47,63.5,63.53,63.47,3.0
243,63.68,63.67,,63.71,4.0
244,63.92,63.92,,,1.0
245,64.17,64.17,64.22,64.17,2.0
246,64.45,,64.47,64.44,3.0
247,64.72,64.72,,,4.0
248,64.94,64.97,,,1.0
249,65.17,65.17,,65.17,2.0
250,65.38,65.42,65.36,65.38,3.0
251,65.66,65.66,,,4.0
252,65.96,65.98,65.96,65.95,1.0
253,66.18,66.17,66.18,66.22,2.0
254,66.39,66.38,,,3.0
255,66.61,66.62,66.61,66.66,4.0
256,66.84,66.84,66.82,66.81,1.0
257,67.14,67.19,,67.14,2.0
258,67.4,,,67.4,3.0
259,67.66,67.69,67.67,67.63,4.0
260,67.9,67.9,67.9,,1.0
261,68.14,68.13,,68.13,2.0
262,68.39,68.36,68.39,,3.0
263,68.62,,68.66,68.61,4.0
264,68.83,68.83,,,1.0
265,69.06,,69.11,69.1,2.0
266,69.28,69.29,69.26,,3.0
267,69.57,69.57,,69.57,4.0
268,69.87,69.86,,,1.0
269,70.15,70.13,70.15,70.14,2.0
270,70.44,,,,3.0
271,70.73,70.73,70.72,70.74,4.0
272,71.02,71.03,71.02,71.0,1.0
273,71.31,,,71.29,2.0
274,71.6,71.61,,71.57,3.0
275,71.9,71.89,71.94,,4.0
276,72.19,,,72.23,1.0
277,72.46,72.45,72.47,,2.0
278,72.73,72.73,72.72,,3.0
279,73.03,73.03,,,4.0
280,73.32,73.32,73.32,,1.0
281,73.56,73.59,,,2.0
282,73.77,73.81,73.77,73.78,3.0
283,74.07,,,74.09,4.0
284,74.36,,74.36,74.38,1.0
285,74.6,74.58,74.61,74.66,2.0
286,74.88,74.87,,,3.0
287,75.15,75.14,75.16,75.17,4.0
288,75.45,75.45,,,1.0
289,75.71,75.68,,,2.0
290,76.01,75.99,76.04,,3.0
291,76.22,,76.22,,4.0
292,76.47,76.46,,76.48,1.0
293,76.75,76.74,,76.8,2.0
294,77.05,,77.06,77.1,3.0
295,77.28,,77.27,77.28,4.0
296,77.51,,,77.51,1.0
297,77.72,77.78,,,2.0
298,77.95,,77.96,,3.0
299,78.25,,,78.26,4.0
300,78.5,78.55,78.5,,1.0
301,78.71,78.71,78.77,78.72,2.0
302,78.96,78.99,,,3.0
303,79.17,,,79.18,4.0
304,79.4,79.41,,,1.0
305,79.7,,79.7,,2.0
306,79.99,,79.99,,3.0
307,80.26,,80.26,,4.0
308,80.5,,80.51,,1.0
309,80.73,80.72,80.76,80.74,2.0
310,81.03,,,,3.0
311,81.31,,,81.32,4.0
