,beats,piano,bass,drums,metre_auto
0,0.27,,,,1.0
1,0.53,,,,2.0
2,0.79,0.77,,,3.0
3,1.05,1.04,1.05,,4.0
4,1.31,1.31,1.34,,1.0
5,1.58,1.58,1.62,,2.0
6,1.84,1.86,1.81,1.87,3.0
7,2.1,2.11,2.15,,4.0
8,2.34,,,2.39,1.0
9,2.57,,2.58,,2.0
10,2.82,2.84,2.87,,3.0
11,3.05,3.11,,,4.0
12,3.29,,,,1.0
13,3.53,,,,2.0
14,3.78,,,,3.0
15,4.04,4.03,4.01,,4.0
16,4.3,4.29,4.3,4.28,1.0
17,4.57,,4.58,4.54,2.0
18,4.82,4.8,4.84,,3.0
19,5.08,5.06,5.09,5.06,4.0
20,5.35,5.35,5.36,,1.0
21,5.6,5.6,5.61,5.59,2.0
22,5.87,,5.89,,3.0
23,6.13,,6.15,6.13,4.0
24,6.39,6.36,6.44,,1.0
25,6.64,6.64,6.68,6.63,2.0
26,6.91,,6.93,,3.0
27,7.15,7.15,7.18,7.14,4.0
28,7.41,7.39,7.44,,1.0
29,7.67,7.66,7.67,7.66,2.0
30,7.94,,7.96,,3.0
31,8.19,,8.21,8.18,4.0
32,8.43,8.41,8.45,,1.0
33,8.69,8.7,8.7,8.7,2.0
34,8.95,8.94,8.96,,3.0
35,9.21,,9.22,9.18,4.0
36,9.47,,9.48,9.46,1.0
37,9.71,9.7,9.72,9.71,2.0
38,9.97,9.96,9.97,,3.0
39,10.23,,10.22,10.22,4.0
40,10.48,10.48,10.48,,1.0
41,10.73,,10.74,10.72,2.0
42,10.99,,11.0,,3.0
43,11.23,11.22,11.24,11.24,4.0
44,11.49,,11.49,,1.0
45,11.75,,11.76,,2.0
46,11.99,11.96,12.0,12.0,3.0
47,12.24,,12.24,12.26,4.0
48,12.48,,12.5,,1.0
49,12.72,12.7,12.75,12.74,2.0
50,12.98,,12.99,,3.0
51,13.22,,13.23,,4.0
52,13.46,13.45,13.51,13.46,1.0
53,13.72,,13.74,13.72,2.0
54,13.97,,13.99,,3.0
55,14.2,14.19,14.23,14.21,4.0
56,14.46,14.45,14.47,,1.0
57,14.7,,14.7,14.7,2.0
58,14.94,14.93,14.95,,3.0
59,15.19,15.18,15.18,15.19,4.0
60,15.43,15.43,15.43,,1.0
61,15.68,15.7,15.68,15.71,2.0
62,15.93,,15.93,,3.0
63,16.2,16.19,16.19,16.2,4.0
64,16.43,16.4,16.43,,1.0
65,16.67,16.66,16.67,16.69,2.0
66,16.93,16.91,16.93,,3.0
67,17.19,17.23,17.18,,4.0
68,17.42,17.41,17.42,,1.0
69,17.67,,17.68,17.66,2.0
70,17.91,,17.91,,3.0
71,18.17,18.17,18.17,18.21,4.0
72,18.44,18.43,18.44,,1.0
73,18.68,18.69,18.66,18.68,2.0
74,18.93,,18.9,,3.0
75,19.19,,,19.18,4.0
76,19.43,19.42,19.44,,1.0
77,19.69,19.66,19.69,19.68,2.0
78,19.93,,19.93,,3.0
79,20.17,20.15,20.19,20.16,4.0
80,20.4,20.39,20.43,20.42,1.0
81,20.65,20.64,20.66,20.67,2.0
82,20.9,,20.9,,3.0
83,21.13,,21.14,21.16,4.0
84,21.37,21.37,,,1.0
85,21.64,21.64,21.66,21.64,2.0
86,21.9,,21.9,,3.0
87,22.14,,22.14,22.15,4.0
88,22.37,22.36,22.37,,1.0
89,22.62,22.61,22.64,22.65,2.0
90,22.89,,22.89,,3.0
91,23.12,,23.13,23.11,4.0
92,23.37,23.36,,,1.0
93,23.61,,23.62,23.59,2.0
94,23.87,,23.87,23.86,3.0
95,24.11,24.09,24.12,24.12,4.0
96,24.34,24.34,24.35,24.38,1.0
97,24.59,24.58,24.58,24.62,2.0
98,24.82,,24.81,,3.0
99,25.08,,25.06,25.1,4.0
100,25.31,25.3,,25.36,1.0
101,25.58,,25.58,25.61,2.0
102,25.83,,25.83,,3.0
103,26.06,26.03,,26.09,4.0
104,26.32,,26.32,,1.0
105,26.57,,26.57,26.57,2.0
106,26.8,26.79,,,3.0
107,27.05,,27.05,,4.0
108,27.31,,27.28,27.31,1.0
109,27.54,27.53,27.53,27.57,2.0
110,27.79,,27.77,,3.0
111,28.03,28.01,28.02,28.04,4.0
112,28.26,28.25,28.29,,1.0
113,28.51,,28.51,28.55,2.0
114,28.75,,28.75,28.74,3.0
115,28.98,,28.98,29.01,4.0
116,29.23,29.22,29.24,,1.0
117,29.47,29.48,29.47,29.48,2.0
118,29.72,29.72,29.72,,3.0
119,29.97,29.97,29.98,29.99,4.0
120,30.24,30.25,30.24,,1.0
121,30.48,30.48,30.48,30.49,2.0
122,30.72,30.72,30.73,30.75,3.0
123,30.97,30.97,30.97,30.98,4.0
124,31.2,31.2,31.21,31.23,1.0
125,31.45,31.45,31.45,31.46,2.0
126,31.69,31.69,31.7,31.72,3.0
127,31.95,31.95,31.93,31.94,4.0
