,beats,piano,bass,drums,metre_auto
0,0.3,,,0.27,2.0
1,0.69,0.71,0.7,0.67,3.0
2,1.06,,,1.06,4.0
3,1.45,1.47,1.45,1.44,1.0
4,1.86,,,,2.0
5,2.23,2.22,2.22,2.23,3.0
6,2.64,,,2.65,4.0
7,3.03,3.05,3.0,3.04,1.0
8,3.44,3.46,,,2.0
9,3.82,,3.78,,3.0
10,4.22,4.22,,,4.0
11,4.62,,,4.59,1.0
12,5.02,,,,2.0
13,5.42,,,5.39,3.0
14,5.82,,,,4.0
15,6.22,6.22,6.2,6.2,1.0
16,6.64,6.69,,,2.0
17,7.04,,7.0,7.05,3.0
18,7.44,7.44,,,4.0
19,7.83,,7.82,7.86,1.0
20,8.22,8.22,,,2.0
21,8.64,,8.65,8.64,3.0
22,9.04,9.06,,,4.0
23,9.44,9.41,9.49,9.45,1.0
24,9.84,9.87,,,2.0
25,10.24,,10.28,10.27,3.0
26,10.64,,,,4.0
27,11.04,11.02,11.08,11.07,1.0
28,11.4,,,,2.0
29,11.8,11.87,11.86,,3.0
30,12.16,12.14,,12.16,4.0
31,12.55,,,,1.0
32,12.95,12.96,,,2.0
33,13.31,,,,3.0
34,13.71,13.71,13.77,,4.0
35,14.07,,,14.14,1.0
36,14.45,,,,2.0
37,14.85,,,,3.0
38,15.23,,,,4.0
39,15.59,15.55,15.6,,1.0
40,15.97,15.95,,15.94,2.0
41,16.37,16.36,,,3.0
42,16.77,,16.74,16.77,4.0
43,17.19,17.2,,,1.0
44,17.57,,17.57,17.57,2.0
45,17.99,18.0,,,3.0
46,18.38,18.39,18.38,18.38,4.0
47,18.79,,,,1.0
48,19.18,19.21,19.21,19.19,2.0
49,19.56,,,,3.0
50,19.94,,20.02,20.03,4.0
51,20.32,20.31,,,1.0
52,20.69,20.78,,20.7,2.0
53,21.07,21.07,,,3.0
54,21.44,,,,4.0
55,21.84,21.93,,,1.0
56,22.2,22.19,,,2.0
57,22.62,,,,3.0
58,23.0,,,,4.0
59,23.4,23.37,23.36,23.39,1.0
60,23.8,,,,2.0
61,24.21,,24.2,24.23,3.0
62,24.6,,,24.57,4.0
63,25.01,,25.02,25.0,1.0
64,25.42,25.42,,,2.0
65,25.81,25.85,25.81,25.81,3.0
66,26.22,26.28,,,4.0
67,26.62,,26.63,26.65,1.0
68,27.02,27.08,,,2.0
69,27.42,27.51,27.44,27.49,3.0
70,27.8,,,27.8,4.0
71,28.16,,,,1.0
72,28.55,,,,2.0
73,28.97,29.0,,29.0,3.0
74,29.34,29.34,,,4.0
75,29.71,29.68,29.72,,1.0
76,30.11,,,,2.0
77,30.47,30.48,,,3.0
78,30.85,,,,4.0
79,31.24,,,,1.0
80,31.64,,31.61,31.63,2.0
81,32.04,32.01,,,3.0
82,32.45,32.44,32.41,32.46,4.0
83,32.86,32.85,,,1.0
84,33.26,,33.24,33.28,2.0
85,33.66,,,,3.0
86,34.06,34.15,34.08,34.12,4.0
87,34.46,34.43,,34.48,1.0
88,34.86,,34.91,34.95,2.0
89,35.22,,,,3.0
90,35.6,35.6,,35.61,4.0
91,36.0,,,,1.0
92,36.4,,,,2.0
93,36.82,,,,3.0
94,37.2,,,,4.0
95,37.62,,,,1.0
96,38.0,,,,2.0
97,38.42,,,,3.0
98,38.8,38.78,,,4.0
99,39.2,,,39.17,1.0
100,39.6,39.61,,39.56,2.0
101,40.0,,39.99,39.96,3.0
102,40.4,,,40.37,4.0
103,40.8,,40.81,40.8,1.0
104,41.2,41.22,,41.19,2.0
105,41.6,41.62,41.6,41.59,3.0
106,42.0,,,41.99,4.0
107,42.41,42.45,42.41,42.41,1.0
108,42.82,,,42.83,2.0
109,43.22,,43.23,43.21,3.0
110,43.62,,,43.63,4.0
111,44.02,44.11,44.05,44.02,1.0
112,44.42,44.46,,44.42,2.0
113,44.82,,44.84,44.79,3.0
114,45.2,45.28,,45.2,4.0
115,45.61,,45.61,45.58,1.0
116,46.02,46.03,,45.99,2.0
117,46.41,,46.41,46.37,3.0
118,46.8,46.88,,46.8,4.0
119,47.19,47.15,47.21,47.19,1.0
120,47.59,,,47.59,2.0
121,47.99,48.02,47.99,47.98,3.0
122,48.4,48.39,,48.4,4.0
123,48.8,48.84,48.79,48.79,1.0
124,49.2,49.25,,49.2,2.0
125,49.6,49.66,49.6,49.6,3.0
126,50.0,50.06,,50.0,4.0
127,50.41,50.46,50.42,50.42,1.0
128,50.8,50.89,,50.79,2.0
129,51.19,,51.23,51.18,3.0
130,51.59,51.57,51.63,51.59,4.0
131,52.01,52.09,52.03,52.01,1.0
132,52.4,,,52.4,2.0
133,52.8,,52.82,52.8,3.0
134,53.2,53.26,,53.2,4.0
135,53.61,53.67,53.61,53.61,1.0
136,54.01,,,54.0,2.0
137,54.39,54.48,54.42,54.39,3.0
138,54.81,54.82,,54.82,4.0
139,55.21,,55.2,55.24,1.0
140,55.61,,,55.63,2.0
141,56.0,56.0,56.0,56.0,3.0
142,56.4,56.44,,56.4,4.0
143,56.81,56.82,56.81,56.8,1.0
144,57.19,,,57.19,2.0
145,57.6,57.62,57.61,57.57,3.0
146,57.98,,,57.98,4.0
147,58.39,58.43,58.39,58.39,1.0
148,58.78,,,58.78,2.0
149,59.17,59.17,59.17,59.16,3.0
150,59.54,,,59.54,4.0
151,59.95,59.96,59.95,59.95,1.0
152,60.33,,,60.32,2.0
153,60.72,60.81,60.76,60.71,3.0
154,61.12,,,61.11,4.0
155,61.5,61.59,61.49,61.51,1.0
156,61.9,61.96,,61.9,2.0
157,62.28,,62.29,62.28,3.0
158,62.68,,,62.68,4.0
159,63.08,,63.08,63.09,1.0
160,63.46,,,63.45,2.0
161,63.84,63.86,63.84,63.83,3.0
162,64.21,64.27,,64.21,4.0
163,64.61,64.66,64.61,64.59,1.0
164,64.97,,,64.97,2.0
165,65.37,65.42,65.38,65.36,3.0
166,65.77,65.81,,65.77,4.0
167,66.16,66.21,66.16,66.16,1.0
168,66.56,66.6,,66.55,2.0
169,66.95,67.01,66.95,66.96,3.0
170,67.32,,,67.32,4.0
171,67.73,67.75,67.74,67.72,1.0
172,68.11,68.16,,68.11,2.0
173,68.49,68.53,68.52,68.49,3.0
174,68.88,68.95,,68.87,4.0
175,69.28,69.37,69.28,69.28,1.0
176,69.66,,,69.65,2.0
177,70.07,,70.07,70.05,3.0
178,70.45,70.53,70.5,70.45,4.0
179,70.87,,70.88,70.87,1.0
180,71.26,71.29,,71.25,2.0
181,71.65,,71.66,71.64,3.0
182,72.05,,,72.05,4.0
183,72.47,72.49,72.45,72.47,1.0
184,72.85,72.92,,72.85,2.0
185,73.27,73.35,73.26,73.24,3.0
186,73.65,,,73.65,4.0
187,74.06,,74.08,74.06,1.0
188,74.45,,,74.44,2.0
189,74.86,74.87,74.87,74.85,3.0
190,75.27,,,75.27,4.0
191,75.66,75.64,75.65,75.68,1.0
192,76.06,76.06,,76.03,2.0
193,76.43,76.44,76.44,76.41,3.0
194,76.81,,,76.8,4.0
195,77.21,77.22,77.22,77.21,1.0
196,77.58,,,77.57,2.0
197,77.97,77.95,77.96,77.99,3.0
198,78.39,,,78.39,4.0
199,78.77,78.76,78.77,78.79,1.0
200,79.18,,,79.18,2.0
201,79.56,79.56,79.55,79.57,3.0
202,79.95,,,79.95,4.0
203,80.35,80.35,80.34,80.35,1.0
204,80.73,,,80.73,2.0
205,81.14,81.14,81.15,81.12,3.0
206,81.52,81.55,81.56,81.52,4.0
207,81.92,81.97,81.93,81.92,1.0
208,82.3,,,82.3,2.0
209,82.71,82.69,82.72,82.72,3.0
210,83.1,,,83.1,4.0
211,83.52,83.53,83.52,83.51,1.0
212,83.91,,,83.9,2.0
213,84.32,84.38,84.32,84.32,3.0
