,beats,piano,bass,drums,metre_auto
0,0.09,,0.05,0.09,4.0
1,0.47,,0.46,0.48,1.0
2,0.85,,0.86,0.85,2.0
3,1.23,1.24,1.19,1.22,3.0
4,1.59,1.62,,1.59,4.0
5,1.97,,1.98,1.97,1.0
6,2.35,2.38,2.37,2.35,2.0
7,2.73,2.72,2.75,2.74,3.0
8,3.1,,3.11,3.1,4.0
9,3.49,,3.46,3.49,1.0
10,3.86,3.83,3.84,3.86,2.0
11,4.23,,4.24,4.24,3.0
12,4.6,4.6,4.6,4.61,4.0
13,4.98,4.99,4.98,4.99,1.0
14,5.37,,5.35,5.37,2.0
15,5.74,,5.74,5.75,3.0
16,6.12,6.18,,6.12,4.0
17,6.49,6.48,,6.49,1.0
18,6.86,,6.86,6.86,2.0
19,7.24,,7.23,7.25,3.0
20,7.61,7.61,7.58,7.61,4.0
21,7.98,7.98,7.99,7.99,1.0
22,8.35,8.35,8.37,8.35,2.0
23,8.72,8.73,8.7,8.73,3.0
24,9.09,9.13,9.06,9.1,4.0
25,9.48,,,9.49,1.0
26,9.85,,,9.86,2.0
27,10.2,10.17,10.18,10.23,3.0
28,10.59,10.59,10.55,10.59,4.0
29,10.95,10.98,10.93,10.98,1.0
30,11.31,11.33,11.32,11.31,2.0
31,11.68,11.67,11.69,11.7,3.0
32,12.06,12.04,12.06,12.07,4.0
33,12.44,12.43,12.43,12.45,1.0
34,12.8,12.8,12.78,12.8,2.0
35,13.17,13.2,,13.18,3.0
36,13.56,13.55,,13.56,4.0
37,13.95,13.95,13.91,13.95,1.0
38,14.31,14.33,14.3,14.31,2.0
39,14.68,14.67,14.68,14.68,3.0
40,15.04,15.05,15.05,15.04,4.0
41,15.43,15.41,15.43,15.43,1.0
42,15.8,15.77,15.8,15.8,2.0
43,16.17,16.17,16.16,16.17,3.0
44,16.53,16.56,16.52,16.53,4.0
45,16.91,16.92,16.9,16.88,1.0
46,17.27,,17.28,17.27,2.0
47,17.63,17.66,17.63,17.63,3.0
48,17.99,,18.03,17.99,4.0
49,18.38,18.38,18.4,18.38,1.0
50,18.74,18.74,18.76,18.74,2.0
51,19.12,,19.12,19.12,3.0
52,19.48,19.46,19.49,19.49,4.0
53,19.85,19.84,19.86,19.86,1.0
54,20.22,20.23,20.21,20.22,2.0
55,20.58,20.57,20.55,20.58,3.0
56,20.94,20.97,,20.94,4.0
57,21.32,,21.29,21.32,1.0
58,21.69,,,21.7,2.0
59,22.07,,,22.06,3.0
60,22.44,,,22.44,4.0
61,22.79,22.79,22.78,,1.0
62,23.15,23.15,23.13,23.16,2.0
63,23.52,23.51,23.52,23.52,3.0
64,23.88,23.89,23.88,23.88,4.0
65,24.25,24.27,,24.25,1.0
66,24.61,,24.62,24.61,2.0
67,24.98,24.99,24.99,24.98,3.0
68,25.34,,25.35,25.34,4.0
69,25.71,25.7,25.71,25.71,1.0
70,26.07,,26.09,26.07,2.0
71,26.44,26.43,26.44,26.45,3.0
72,26.81,26.82,,26.81,4.0
73,27.18,,,27.19,1.0
74,27.53,27.5,,27.53,2.0
75,27.9,,27.9,27.9,3.0
76,28.27,28.26,28.27,28.27,4.0
77,28.64,,28.65,28.64,1.0
78,29.01,,,29.01,2.0
79,29.37,29.37,29.37,29.38,3.0
80,29.73,29.8,,29.73,4.0
81,30.11,30.13,,30.1,1.0
82,30.48,30.48,30.44,30.47,2.0
83,30.85,,,30.85,3.0
84,31.21,31.26,31.23,31.21,4.0
85,31.59,31.58,,31.59,1.0
86,31.96,31.93,31.96,31.96,2.0
87,32.31,32.29,32.32,32.31,3.0
88,32.67,32.63,32.68,32.67,4.0
89,33.04,33.02,,33.04,1.0
90,33.41,33.37,33.41,33.41,2.0
91,33.75,33.73,,33.75,3.0
92,34.12,34.1,34.13,34.12,4.0
93,34.49,34.46,34.49,34.5,1.0
94,34.87,34.86,34.83,34.87,2.0
95,35.25,35.26,35.22,35.25,3.0
96,35.63,35.65,35.63,35.63,4.0
97,36.01,,36.01,36.01,1.0
98,36.37,36.38,,36.37,2.0
99,36.76,,36.78,36.76,3.0
100,37.12,37.14,37.14,37.11,4.0
101,37.5,,37.51,37.5,1.0
102,37.87,37.85,37.9,37.87,2.0
103,38.25,,38.26,38.24,3.0
104,38.61,,38.63,38.61,4.0
105,38.99,38.99,39.0,38.99,1.0
106,39.36,39.35,,39.36,2.0
107,39.74,,39.71,39.73,3.0
108,40.1,40.1,40.11,40.09,4.0
109,40.48,,40.51,40.47,1.0
110,40.85,,40.86,40.85,2.0
111,41.22,,41.26,41.22,3.0
112,41.59,41.6,41.61,41.59,4.0
113,41.96,41.96,42.0,41.95,1.0
114,42.34,42.35,42.35,42.34,2.0
115,42.72,42.72,,42.73,3.0
116,43.11,43.1,43.1,43.11,4.0
117,43.49,43.46,,43.49,1.0
118,43.85,43.81,43.83,43.85,2.0
119,44.21,44.18,44.17,44.22,3.0
120,44.58,44.57,44.62,44.58,4.0
121,44.96,44.95,44.92,44.96,1.0
122,45.35,45.32,,45.36,2.0
123,45.7,45.69,45.67,45.7,3.0
124,46.07,46.06,,46.07,4.0
125,46.44,46.44,46.43,46.46,1.0
126,46.83,46.84,,46.83,2.0
127,47.2,47.19,,47.2,3.0
128,47.57,47.57,47.57,47.57,4.0
129,47.95,47.96,47.98,47.95,1.0
130,48.33,48.33,48.35,48.33,2.0
131,48.71,48.73,48.72,48.71,3.0
132,49.07,,49.07,49.07,4.0
133,49.45,49.44,49.45,49.46,1.0
134,49.84,49.82,49.84,49.84,2.0
135,50.21,50.19,50.3,50.21,3.0
136,50.59,50.58,50.55,50.59,4.0
137,50.96,,,50.97,1.0
138,51.33,51.34,51.32,51.33,2.0
139,51.71,51.7,51.68,51.68,3.0
140,52.07,52.1,52.09,52.07,4.0
141,52.45,52.43,52.45,52.46,1.0
142,52.82,52.81,52.79,52.82,2.0
143,53.2,53.2,53.21,53.2,3.0
144,53.57,53.6,53.58,53.57,4.0
145,53.95,53.93,53.95,53.95,1.0
146,54.31,54.3,54.32,54.31,2.0
147,54.69,54.68,54.7,54.69,3.0
148,55.05,55.05,55.05,55.05,4.0
149,55.43,55.44,55.41,55.43,1.0
150,55.79,,55.77,55.8,2.0
151,56.14,56.15,56.14,56.17,3.0
152,56.52,56.52,,56.52,4.0
153,56.88,56.87,56.88,56.89,1.0
154,57.24,57.28,,57.24,2.0
155,57.58,57.59,57.59,57.61,3.0
156,57.94,57.93,57.94,57.95,4.0
157,58.3,58.26,58.31,,1.0
158,58.67,58.68,58.67,58.67,2.0
159,59.05,59.08,59.06,59.05,3.0
160,59.41,59.42,59.42,59.41,4.0
161,59.79,,59.79,59.79,1.0
162,60.16,60.15,,60.17,2.0
163,60.53,,60.51,60.51,3.0
164,60.92,60.92,60.94,60.92,4.0
165,61.31,61.32,61.27,61.3,1.0
166,61.67,61.67,61.69,61.67,2.0
167,62.03,62.03,62.05,62.03,3.0
168,62.38,62.37,62.4,62.37,4.0
169,62.76,62.73,62.78,62.76,1.0
170,63.12,63.11,63.13,63.12,2.0
171,63.47,63.47,,63.48,3.0
172,63.83,63.82,63.83,63.83,4.0
173,64.19,64.18,64.18,64.2,1.0
174,64.56,64.56,64.57,64.56,2.0
175,64.93,64.92,64.93,64.94,3.0
176,65.29,65.31,65.33,65.29,4.0
177,65.66,65.65,65.68,65.67,1.0
178,66.03,66.04,,66.03,2.0
179,66.39,66.44,66.37,66.37,3.0
180,66.76,66.75,66.78,66.76,4.0
181,67.12,67.12,67.13,67.12,1.0
182,67.49,67.51,67.49,67.49,2.0
183,67.86,67.87,67.86,67.86,3.0
184,68.23,68.21,68.21,68.23,4.0
185,68.6,,68.59,68.6,1.0
186,68.95,68.95,68.95,68.95,2.0
187,69.33,69.41,69.34,69.34,3.0
188,69.68,69.68,69.68,69.67,4.0
189,70.05,70.05,70.02,70.05,1.0
190,70.41,70.42,70.4,70.41,2.0
191,70.8,70.78,70.8,70.81,3.0
192,71.17,,71.17,71.17,4.0
193,71.56,71.56,71.56,71.56,1.0
194,71.92,71.92,,71.92,2.0
195,72.31,72.3,72.31,72.31,3.0
196,72.66,72.66,72.67,72.65,4.0
197,73.04,73.02,73.05,73.05,1.0
198,73.41,73.39,73.41,73.42,2.0
199,73.79,73.78,73.79,73.8,3.0
200,74.16,74.19,74.16,74.16,4.0
201,74.53,74.52,74.54,74.53,1.0
202,74.89,74.92,74.91,74.89,2.0
203,75.27,75.26,,75.27,3.0
204,75.63,75.62,75.65,75.63,4.0
205,76.01,75.98,76.01,76.01,1.0
206,76.37,76.38,,76.37,2.0
207,76.74,76.76,76.71,76.75,3.0
208,77.1,77.17,,77.1,4.0
209,77.46,77.46,77.45,77.48,1.0
210,77.84,77.84,77.8,77.84,2.0
211,78.21,78.2,78.21,78.22,3.0
212,78.57,78.57,78.57,78.58,4.0
213,78.95,78.95,78.95,78.94,1.0
214,79.32,79.37,79.32,79.32,2.0
215,79.69,79.67,79.68,79.69,3.0
216,80.05,80.06,80.04,80.05,4.0
217,80.41,80.4,80.42,80.44,1.0
218,80.8,80.77,,80.81,2.0
219,81.15,,81.14,81.18,3.0
220,81.54,81.61,,81.54,4.0
221,81.89,81.86,81.89,81.93,1.0
222,82.25,82.23,,82.25,2.0
223,82.62,82.6,82.63,82.65,3.0
224,82.99,83.0,82.99,83.0,4.0
225,83.37,83.37,83.38,83.38,1.0
226,83.74,83.72,83.73,83.74,2.0
227,84.11,84.11,84.1,84.11,3.0
228,84.48,84.45,84.46,84.49,4.0
229,84.86,84.84,84.86,84.86,1.0
230,85.23,85.26,85.23,85.23,2.0
231,85.61,85.6,85.63,85.61,3.0
232,85.97,85.97,85.97,85.97,4.0
233,86.35,86.31,86.35,86.35,1.0
234,86.72,86.71,86.71,86.72,2.0
235,87.09,87.18,87.1,87.1,3.0
236,87.47,87.44,87.43,87.47,4.0
237,87.84,87.8,87.81,,1.0
238,88.2,,88.2,88.19,2.0
239,88.57,88.57,88.58,88.57,3.0
240,88.93,88.93,88.95,88.93,4.0
241,89.33,89.33,89.34,89.32,1.0
242,89.68,89.7,89.68,89.68,2.0
243,90.07,90.09,90.1,90.07,3.0
244,90.45,90.42,90.46,90.45,4.0
245,90.83,,90.84,90.83,1.0
246,91.19,91.16,91.18,91.2,2.0
247,91.55,91.53,,91.56,3.0
248,91.92,91.93,91.95,91.92,4.0
249,92.28,92.29,92.28,92.3,1.0
