,beats,piano,bass,drums,metre_auto
0,0.14,,0.14,0.1,1.0
1,0.61,,0.62,0.6,2.0
2,1.11,,,,3.0
3,1.58,1.6,1.6,1.58,4.0
4,2.07,2.07,2.09,2.06,1.0
5,2.54,2.56,2.57,2.54,2.0
6,3.02,,3.03,3.02,3.0
7,3.5,3.51,3.5,3.5,4.0
8,3.99,,4.01,3.97,1.0
9,4.46,4.48,4.47,4.45,2.0
10,4.95,,4.97,4.95,3.0
11,5.41,5.36,5.47,5.41,4.0
12,5.89,5.87,5.92,5.89,1.0
13,6.37,6.39,6.38,6.37,2.0
14,6.83,6.88,6.84,6.83,3.0
15,7.32,,7.33,7.31,4.0
16,7.8,7.9,7.8,7.81,1.0
17,8.26,8.22,8.29,8.26,2.0
18,8.76,8.76,8.77,,3.0
19,9.22,9.26,9.22,9.21,4.0
20,9.71,9.71,9.73,9.71,1.0
21,10.19,10.2,10.19,10.19,2.0
22,10.68,,10.69,10.68,3.0
23,11.16,11.16,11.17,11.16,4.0
24,11.65,,11.66,11.65,1.0
25,12.11,12.08,,12.11,2.0
26,12.6,12.64,12.61,12.6,3.0
27,13.09,13.1,13.11,13.08,4.0
28,13.59,13.59,13.6,13.57,1.0
29,14.07,,14.07,14.06,2.0
30,14.56,14.62,14.58,14.56,3.0
31,15.02,15.02,15.01,15.03,4.0
32,15.5,15.5,15.52,15.51,1.0
33,16.0,16.01,15.99,15.99,2.0
34,16.46,,16.45,16.49,3.0
35,16.94,16.92,16.94,16.96,4.0
36,17.42,17.41,17.43,17.44,1.0
37,17.92,,17.92,17.91,2.0
38,18.4,18.39,18.39,18.41,3.0
39,18.89,18.87,18.89,18.88,4.0
40,19.36,19.34,19.37,19.38,1.0
41,19.85,19.84,19.87,19.85,2.0
42,20.33,20.33,20.35,,3.0
43,20.83,20.85,20.83,20.82,4.0
44,21.33,21.34,21.33,,1.0
45,21.79,21.83,21.82,21.78,2.0
46,22.29,22.28,22.31,22.3,3.0
47,22.76,22.78,22.79,22.76,4.0
48,23.26,23.25,23.26,,1.0
49,23.74,23.72,23.75,23.74,2.0
50,24.22,,24.21,24.25,3.0
51,24.71,24.7,24.7,24.7,4.0
52,25.19,,25.19,25.2,1.0
53,25.67,25.67,25.67,25.67,2.0
54,26.17,,26.17,26.16,3.0
55,26.64,26.67,26.66,26.63,4.0
56,27.12,,27.15,27.11,1.0
57,27.6,27.61,27.63,27.59,2.0
58,28.09,28.16,28.09,28.09,3.0
59,28.58,28.55,28.58,28.57,4.0
60,29.07,29.07,29.08,29.07,1.0
61,29.55,29.54,29.54,29.55,2.0
62,30.03,,30.03,,3.0
63,30.53,30.53,30.5,30.53,4.0
64,31.02,31.03,31.02,30.99,1.0
65,31.49,31.5,31.49,31.48,2.0
66,31.97,,31.97,,3.0
67,32.46,32.48,32.45,32.46,4.0
68,32.94,,32.92,32.95,1.0
69,33.42,33.42,33.44,33.41,2.0
70,33.9,,33.91,33.91,3.0
71,34.38,34.41,,34.37,4.0
72,34.85,,34.86,34.86,1.0
73,35.33,35.36,35.31,35.33,2.0
74,35.81,35.84,35.82,35.81,3.0
75,36.29,36.31,36.32,36.28,4.0
76,36.79,36.78,36.8,36.82,1.0
77,37.27,37.28,37.3,37.26,2.0
78,37.77,,37.77,37.76,3.0
79,38.23,38.23,38.27,38.22,4.0
80,38.72,,38.72,38.71,1.0
81,39.19,39.23,39.21,39.19,2.0
82,39.68,,39.69,39.66,3.0
83,40.13,40.18,40.18,40.14,4.0
84,40.64,40.64,40.65,40.63,1.0
85,41.09,41.11,41.13,41.09,2.0
86,41.59,41.71,41.62,41.57,3.0
87,42.05,42.05,42.08,42.05,4.0
88,42.55,,42.55,42.52,1.0
89,43.0,43.01,43.03,43.0,2.0
90,43.5,43.49,43.51,43.46,3.0
91,43.96,,43.97,43.96,4.0
92,44.45,44.45,44.49,44.48,1.0
93,44.93,,44.97,44.92,2.0
94,45.43,45.41,45.47,45.45,3.0
95,45.89,,45.92,45.89,4.0
96,46.4,46.4,46.4,46.41,1.0
97,46.86,,46.88,46.86,2.0
98,47.35,47.34,47.38,47.39,3.0
99,47.81,,47.86,47.81,4.0
100,48.32,48.31,48.32,48.33,1.0
101,48.78,,48.8,48.78,2.0
102,49.27,49.26,49.28,49.29,3.0
103,49.73,49.75,,49.73,4.0
104,50.23,50.22,50.26,50.25,1.0
105,50.69,50.73,,50.69,2.0
106,51.2,51.21,51.23,51.19,3.0
107,51.66,,51.69,51.66,4.0
108,52.17,52.18,52.16,52.14,1.0
109,52.62,,52.66,52.62,2.0
110,53.13,53.14,53.14,53.11,3.0
111,53.58,,53.62,53.57,4.0
112,54.09,54.1,54.09,54.07,1.0
113,54.54,,54.57,54.53,2.0
114,55.05,55.05,55.02,55.02,3.0
115,55.5,,55.54,55.5,4.0
116,55.99,55.99,56.01,56.0,1.0
117,56.44,56.46,56.48,56.44,2.0
118,56.94,,56.96,56.93,3.0
119,57.4,57.43,57.46,57.4,4.0
120,57.89,,57.93,57.88,1.0
121,58.36,58.38,58.4,58.35,2.0
122,58.84,58.9,58.86,58.83,3.0
123,59.33,59.29,59.36,59.31,4.0
124,59.79,,59.83,59.79,1.0
125,60.26,60.27,60.28,60.26,2.0
