,beats,piano,bass,drums,metre_auto
0,0.17,,0.16,0.17,3.0
1,0.46,,0.44,0.47,1.0
2,0.76,0.82,0.75,,2.0
3,1.06,1.07,1.04,,3.0
4,1.35,,1.32,1.36,1.0
5,1.65,1.71,1.64,1.66,2.0
6,1.95,1.93,1.93,,3.0
7,2.26,2.27,2.24,2.26,1.0
8,2.56,2.57,2.54,,2.0
9,2.86,2.88,2.86,,3.0
10,3.16,3.16,3.16,3.16,1.0
11,3.46,3.49,3.45,3.46,2.0
12,3.74,3.74,3.75,,3.0
13,4.05,4.08,4.05,,1.0
14,4.33,4.31,4.34,4.33,2.0
15,4.64,4.67,4.62,4.64,3.0
16,4.93,4.93,4.94,4.92,1.0
17,5.23,5.25,5.22,,2.0
18,5.52,5.54,5.5,,3.0
19,5.81,5.81,5.8,5.81,1.0
20,6.09,,6.09,6.09,2.0
21,6.38,,6.37,6.38,3.0
22,6.67,6.66,6.67,6.67,1.0
23,6.97,6.98,6.98,,2.0
24,7.25,7.24,7.26,7.24,3.0
25,7.55,7.55,7.55,7.53,1.0
26,7.83,7.84,7.84,7.82,2.0
27,8.13,8.14,8.13,8.13,3.0
28,8.41,8.41,8.4,8.41,1.0
29,8.7,8.74,8.7,8.7,2.0
30,8.99,9.0,8.98,9.0,3.0
31,9.28,9.3,9.27,9.28,1.0
32,9.58,9.58,9.57,9.56,2.0
33,9.86,,9.87,9.85,3.0
34,10.14,,10.14,10.14,1.0
35,10.43,10.47,10.42,10.42,2.0
36,10.71,10.7,10.69,10.73,3.0
37,11.01,11.02,11.01,11.01,1.0
38,11.3,11.28,11.3,11.31,2.0
39,11.59,11.6,11.56,,3.0
40,11.87,11.85,11.85,11.89,1.0
41,12.16,12.19,12.14,12.16,2.0
42,12.46,12.49,12.44,12.45,3.0
43,12.74,12.77,12.71,12.74,1.0
44,13.02,13.05,13.01,13.02,2.0
45,13.31,,13.29,13.31,3.0
46,13.61,13.61,,13.63,1.0
47,13.91,13.91,13.93,13.9,2.0
48,14.19,14.19,14.19,14.2,3.0
49,14.49,14.49,,14.49,1.0
50,14.79,14.79,,14.78,2.0
51,15.07,15.07,15.09,15.04,3.0
52,15.36,15.36,,15.35,1.0
53,15.64,15.64,15.64,15.63,2.0
54,15.92,,15.91,15.91,3.0
55,16.2,16.25,16.19,16.2,1.0
56,16.49,16.51,16.48,16.49,2.0
57,16.78,16.75,16.78,,3.0
58,17.07,17.07,,17.06,1.0
59,17.35,17.36,17.35,17.35,2.0
60,17.64,17.67,17.64,,3.0
61,17.92,17.92,17.91,17.92,1.0
62,18.22,18.25,18.22,18.2,2.0
63,18.49,18.52,18.49,18.49,3.0
64,18.77,18.77,18.76,18.78,1.0
65,19.08,19.09,,,2.0
66,19.36,19.37,19.36,,3.0
67,19.63,19.61,19.63,,1.0
68,19.91,19.92,19.92,19.91,2.0
69,20.19,20.22,20.18,20.18,3.0
70,20.47,20.51,20.46,20.47,1.0
71,20.76,20.8,,20.76,2.0
72,21.03,,,21.03,3.0
73,21.34,21.34,21.33,21.32,1.0
74,21.63,21.62,21.64,21.64,2.0
75,21.91,21.91,21.89,,3.0
76,22.18,,22.15,22.17,1.0
77,22.46,,22.46,22.46,2.0
78,22.74,22.77,22.74,22.73,3.0
79,23.02,,23.01,23.01,1.0
80,23.3,23.33,23.28,,2.0
81,23.6,23.62,,,3.0
82,23.88,23.89,23.85,23.86,1.0
83,24.16,24.17,,24.13,2.0
84,24.43,24.48,24.43,24.44,3.0
85,24.71,24.76,24.69,,1.0
86,24.99,25.05,24.98,25.0,2.0
87,25.29,25.31,25.28,25.29,3.0
88,25.58,25.61,25.57,25.58,1.0
89,25.85,25.91,25.84,,2.0
90,26.13,26.18,26.12,,3.0
91,26.42,26.43,26.41,26.43,1.0
92,26.7,26.74,26.69,,2.0
93,26.98,,26.97,27.01,3.0
94,27.27,27.28,27.26,,1.0
95,27.57,27.59,27.59,27.54,2.0
96,27.84,27.86,,27.82,3.0
97,28.12,28.12,28.12,28.11,1.0
98,28.43,28.44,,,2.0
99,28.71,28.72,,28.7,3.0
100,28.99,29.0,28.98,28.99,1.0
101,29.3,29.3,,,2.0
102,29.57,29.55,,,3.0
103,29.87,29.88,,29.84,1.0
104,30.14,,,30.12,2.0
105,30.43,,,,3.0
106,30.72,30.71,,30.73,1.0
107,31.01,31.02,30.99,,2.0
108,31.3,31.31,31.29,,3.0
109,31.6,31.59,31.6,31.61,1.0
110,31.89,31.89,31.89,,2.0
111,32.19,,32.2,32.16,3.0
112,32.48,,32.48,32.49,1.0
113,32.78,32.8,32.77,,2.0
