,beats,piano,bass,drums,metre_auto
0,0.2,0.2,0.23,0.23,1.0
1,0.44,,0.44,0.44,2.0
2,0.7,0.72,0.68,0.75,3.0
3,0.95,0.99,0.94,0.98,4.0
4,1.2,,1.19,1.19,1.0
5,1.45,1.43,1.45,1.45,2.0
6,1.7,1.7,1.68,1.7,3.0
7,1.95,1.95,1.95,,4.0
8,2.2,,2.21,,1.0
9,2.44,2.49,2.43,,2.0
10,2.69,,2.68,2.68,3.0
11,2.95,2.97,2.95,2.95,4.0
12,3.2,3.21,3.18,,1.0
13,3.44,3.47,,3.45,2.0
14,3.7,3.71,,3.7,3.0
15,3.93,3.96,3.92,3.94,4.0
16,4.18,4.2,4.17,,1.0
17,4.43,4.43,4.43,4.42,2.0
18,4.68,4.69,4.66,,3.0
19,4.92,4.95,,4.92,4.0
20,5.17,,5.15,5.16,1.0
21,5.4,,5.4,5.4,2.0
22,5.64,5.69,5.65,5.66,3.0
23,5.88,,5.88,5.89,4.0
24,6.13,6.11,6.15,6.16,1.0
25,6.38,,6.38,6.4,2.0
26,6.64,6.69,6.64,6.64,3.0
27,6.88,,6.87,6.9,4.0
28,7.14,7.17,7.15,7.12,1.0
29,7.37,,7.37,7.37,2.0
30,7.63,7.65,,7.62,3.0
31,7.88,,7.87,7.89,4.0
32,8.13,8.13,8.12,,1.0
33,8.35,,8.34,8.36,2.0
34,8.61,8.62,,8.6,3.0
35,8.85,8.88,8.83,8.85,4.0
36,9.11,9.13,,9.1,1.0
37,9.34,9.36,9.34,9.33,2.0
38,9.6,9.62,9.59,9.61,3.0
39,9.84,9.86,9.84,9.87,4.0
40,10.08,,10.08,,1.0
41,10.32,,10.32,10.32,2.0
42,10.57,10.58,10.56,,3.0
43,10.81,,10.79,10.81,4.0
44,11.06,11.08,11.04,11.08,1.0
45,11.28,,11.29,11.27,2.0
46,11.54,11.56,11.53,11.57,3.0
47,11.79,,11.77,11.8,4.0
48,12.02,,12.02,12.01,1.0
49,12.27,,12.27,12.27,2.0
50,12.53,12.56,12.53,,3.0
51,12.78,12.8,,,4.0
52,13.03,13.03,13.01,13.03,1.0
53,13.26,13.26,13.26,,2.0
54,13.52,13.55,13.51,13.52,3.0
55,13.77,13.79,,,4.0
56,14.01,14.05,14.0,,1.0
57,14.26,14.28,14.24,14.26,2.0
58,14.5,14.54,14.49,14.51,3.0
59,14.74,14.77,14.73,14.74,4.0
60,14.99,14.99,14.98,,1.0
61,15.21,15.2,15.2,15.22,2.0
62,15.47,15.48,,15.5,3.0
63,15.71,,15.71,,4.0
64,15.97,16.0,15.96,,1.0
65,16.2,16.21,16.2,16.2,2.0
66,16.46,16.47,16.44,16.46,3.0
67,16.7,16.73,16.68,16.71,4.0
68,16.96,16.98,,16.97,1.0
69,17.18,17.22,17.18,17.18,2.0
70,17.44,17.47,17.43,17.45,3.0
71,17.68,17.69,17.66,17.68,4.0
72,17.93,17.93,17.92,,1.0
73,18.15,,18.16,18.14,2.0
74,18.4,18.44,18.4,,3.0
75,18.65,18.67,,18.64,4.0
76,18.9,18.91,,18.91,1.0
77,19.12,19.15,,19.12,2.0
78,19.37,19.41,19.36,19.4,3.0
79,19.62,19.63,,19.64,4.0
80,19.85,19.87,19.84,19.85,1.0
81,20.09,20.12,20.08,20.09,2.0
82,20.34,20.36,20.34,20.34,3.0
83,20.6,20.61,,,4.0
84,20.84,20.85,,,1.0
85,21.08,21.08,21.07,21.07,2.0
86,21.34,21.36,,21.34,3.0
87,21.59,21.59,,21.59,4.0
88,21.82,21.83,,,1.0
89,22.04,,22.02,22.06,2.0
90,22.27,,22.29,22.32,3.0
91,22.51,,22.52,22.51,4.0
92,22.76,,22.76,22.76,1.0
93,22.99,,23.02,22.99,2.0
94,23.24,,23.27,23.24,3.0
95,23.49,23.54,23.49,23.48,4.0
96,23.75,,23.73,23.75,1.0
97,23.99,23.99,23.98,24.03,2.0
98,24.25,24.27,24.25,,3.0
99,24.48,24.52,24.48,24.48,4.0
100,24.74,24.75,24.74,24.73,1.0
101,24.98,25.01,24.98,24.98,2.0
102,25.23,25.24,25.23,25.23,3.0
103,25.46,25.47,25.46,25.46,4.0
104,25.72,25.73,,25.72,1.0
105,25.95,,25.93,25.95,2.0
106,26.2,26.25,26.2,26.21,3.0
107,26.44,26.48,26.42,26.45,4.0
108,26.7,26.75,26.69,,1.0
109,26.93,26.94,26.94,26.92,2.0
110,27.19,27.19,27.17,,3.0
111,27.43,,,27.43,4.0
112,27.67,,27.66,,1.0
113,27.89,,27.89,27.89,2.0
114,28.15,,28.15,28.13,3.0
115,28.38,28.38,28.38,28.37,4.0
116,28.6,,,28.59,1.0
117,28.85,,,28.85,2.0
118,29.09,,29.09,,3.0
119,29.34,,29.33,29.34,4.0
120,29.59,29.63,29.59,29.58,1.0
121,29.82,,29.8,29.82,2.0
122,30.08,,30.1,,3.0
123,30.32,30.37,30.33,30.32,4.0
124,30.58,30.63,30.59,30.58,1.0
125,30.81,,30.79,30.81,2.0
126,31.06,31.1,31.06,31.05,3.0
127,31.31,31.34,31.31,31.32,4.0
128,31.56,31.58,31.54,,1.0
129,31.81,,31.81,,2.0
130,32.07,32.07,,,3.0
131,32.29,32.33,32.29,32.29,4.0
132,32.54,32.59,32.52,32.54,1.0
133,32.78,32.82,32.77,,2.0
134,33.02,33.05,33.03,33.02,3.0
135,33.28,33.3,33.26,33.28,4.0
136,33.53,33.54,,,1.0
137,33.77,33.77,,,2.0
138,34.0,34.04,34.0,33.99,3.0
139,34.23,34.26,,34.22,4.0
140,34.49,34.51,34.48,34.48,1.0
141,34.72,34.74,,34.7,2.0
142,34.98,34.98,34.97,34.99,3.0
143,35.2,35.24,35.19,,4.0
144,35.44,35.45,35.44,,1.0
145,35.68,,35.69,35.68,2.0
146,35.93,35.97,35.92,35.94,3.0
147,36.19,36.22,,36.18,4.0
148,36.43,36.46,,36.43,1.0
149,36.65,,36.65,36.65,2.0
150,36.91,36.93,,36.91,3.0
151,37.15,37.15,,37.15,4.0
152,37.4,,,37.41,1.0
153,37.65,37.65,,37.65,2.0
154,37.89,37.9,37.87,,3.0
155,38.11,,,38.11,4.0
156,38.35,38.34,38.34,38.37,1.0
157,38.6,38.61,,38.62,2.0
158,38.85,38.88,38.84,38.86,3.0
159,39.07,,39.05,39.07,4.0
160,39.32,39.32,,39.31,1.0
161,39.57,,39.55,39.57,2.0
162,39.83,39.84,,39.82,3.0
163,40.06,40.09,,40.08,4.0
164,40.28,,40.27,40.28,1.0
165,40.53,,40.52,40.53,2.0
166,40.78,40.81,40.77,40.78,3.0
167,41.04,41.05,,,4.0
168,41.29,,,,1.0
169,41.54,41.55,,,2.0
170,41.78,41.78,,,3.0
171,42.0,42.02,41.98,42.02,4.0
172,42.25,42.26,42.24,,1.0
173,42.48,42.51,42.47,42.47,2.0
174,42.74,42.76,42.72,,3.0
175,42.97,43.01,42.95,42.98,4.0
176,43.21,,43.2,43.23,1.0
177,43.47,43.51,43.46,43.47,2.0
178,43.69,,43.69,43.69,3.0
179,43.93,,43.93,43.94,4.0
180,44.19,44.23,44.2,,1.0
181,44.43,,44.43,44.47,2.0
182,44.68,,44.69,44.67,3.0
183,44.93,44.95,44.93,44.93,4.0
184,45.18,,45.18,45.19,1.0
185,45.42,,45.41,45.41,2.0
186,45.64,45.67,45.65,45.64,3.0
187,45.88,,45.88,45.88,4.0
188,46.14,,46.15,,1.0
189,46.37,46.36,46.38,,2.0
190,46.62,46.64,46.62,46.62,3.0
191,46.85,,46.85,46.86,4.0
192,47.07,,47.1,,1.0
193,47.32,47.3,47.32,47.31,2.0
194,47.58,47.63,47.59,47.56,3.0
195,47.83,,47.83,47.82,4.0
196,48.08,,48.09,,1.0
197,48.33,48.38,48.33,48.32,2.0
198,48.58,48.62,48.59,,3.0
199,48.82,,48.84,48.81,4.0
200,49.08,49.09,49.08,49.06,1.0
201,49.31,49.34,49.31,49.31,2.0
202,49.56,,49.56,49.56,3.0
203,49.78,49.82,49.76,49.78,4.0
204,50.04,50.05,50.03,50.05,1.0
205,50.26,50.31,50.26,50.29,2.0
206,50.52,,50.51,,3.0
207,50.74,50.78,50.73,50.75,4.0
208,51.0,51.01,50.98,51.0,1.0
209,51.24,51.26,51.23,51.25,2.0
210,51.48,51.52,51.47,51.48,3.0
211,51.72,51.75,51.71,51.71,4.0
212,51.98,51.98,51.97,51.98,1.0
213,52.21,52.24,52.19,52.22,2.0
214,52.45,52.46,52.44,,3.0
215,52.68,52.69,,52.68,4.0
216,52.93,52.93,,,1.0
217,53.16,,53.15,53.16,2.0
218,53.41,53.43,53.39,53.41,3.0
219,53.63,53.68,53.64,53.63,4.0
220,53.89,53.92,53.88,53.9,1.0
221,54.14,54.16,54.12,54.15,2.0
222,54.37,54.38,54.36,54.35,3.0
223,54.6,,54.6,54.59,4.0
224,54.85,,54.85,54.87,1.0
225,55.09,55.13,55.09,55.09,2.0
226,55.35,,55.35,55.35,3.0
227,55.6,55.62,,55.59,4.0
228,55.83,,55.84,55.83,1.0
229,56.08,56.1,,56.09,2.0
230,56.31,56.32,56.3,,3.0
231,56.55,,56.53,56.55,4.0
