,beats,piano,bass,drums,metre_auto
0,0.23,0.25,0.23,0.23,2.0
1,0.73,0.74,0.7,0.72,3.0
2,1.21,1.24,1.19,1.21,4.0
3,1.7,1.7,1.7,1.7,1.0
4,2.2,2.19,2.2,2.18,2.0
5,2.69,2.71,2.69,2.67,3.0
6,3.18,3.19,3.18,3.16,4.0
7,3.67,3.7,3.66,3.66,1.0
8,4.15,4.16,4.15,4.14,2.0
9,4.63,4.64,4.64,4.63,3.0
10,5.12,5.11,5.12,5.1,4.0
11,5.62,5.62,5.62,5.6,1.0
12,6.1,6.12,6.1,6.08,2.0
13,6.58,6.59,6.57,6.57,3.0
14,7.06,7.07,7.06,7.06,4.0
15,7.55,7.58,7.55,7.55,1.0
16,8.04,8.08,8.04,8.04,2.0
17,8.52,8.58,8.52,8.52,3.0
18,9.01,,9.0,9.01,4.0
19,9.49,9.61,9.48,9.5,1.0
20,9.98,9.99,9.97,9.98,2.0
21,10.47,10.52,10.46,10.47,3.0
22,10.95,10.99,10.95,10.94,4.0
23,11.44,11.5,11.45,11.44,1.0
24,11.92,11.96,11.92,11.91,2.0
25,12.41,12.43,12.41,12.4,3.0
26,12.88,12.9,12.87,12.88,4.0
27,13.37,13.37,13.36,13.38,1.0
28,13.85,13.84,13.85,13.87,2.0
29,14.33,14.35,14.33,14.35,3.0
30,14.84,14.84,14.83,14.82,4.0
31,15.31,15.26,15.32,15.32,1.0
32,15.81,15.82,15.81,15.8,2.0
33,16.3,16.32,16.29,16.3,3.0
34,16.79,16.79,16.81,16.79,4.0
35,17.27,17.27,17.27,17.28,1.0
36,17.77,17.78,17.77,17.76,2.0
37,18.26,18.31,18.26,18.26,3.0
38,18.75,18.79,18.75,18.74,4.0
39,19.26,19.27,19.24,19.23,1.0
40,19.73,19.73,19.72,19.71,2.0
41,20.22,,20.22,20.21,3.0
42,20.72,20.73,20.71,20.72,4.0
43,21.21,21.27,21.2,21.2,1.0
44,21.7,,21.7,21.69,2.0
45,22.18,,22.19,22.18,3.0
46,22.69,22.7,22.68,22.67,4.0
47,23.18,23.24,23.17,23.18,1.0
48,23.67,23.68,23.67,23.66,2.0
49,24.15,,24.14,24.15,3.0
50,24.64,24.67,24.62,24.64,4.0
51,25.14,25.17,25.13,25.13,1.0
52,25.62,,25.62,25.62,2.0
53,26.12,,26.12,26.12,3.0
54,26.61,26.56,26.6,26.62,4.0
55,27.1,27.15,27.09,27.11,1.0
56,27.59,27.58,27.59,27.59,2.0
57,28.07,,28.06,28.07,3.0
58,28.55,28.56,28.54,28.56,4.0
59,29.04,29.08,29.04,29.04,1.0
60,29.53,29.55,29.52,29.54,2.0
61,30.02,,30.01,30.04,3.0
62,30.51,30.53,30.51,30.53,4.0
63,31.01,31.13,31.03,31.02,1.0
64,31.49,31.44,31.52,31.52,2.0
65,31.97,31.91,32.02,32.02,3.0
66,32.45,32.4,32.51,32.51,4.0
67,32.91,32.9,33.0,33.01,1.0
68,33.41,33.39,33.49,33.42,2.0
69,33.88,33.85,33.89,34.0,3.0
70,34.37,,34.48,34.35,4.0
71,34.85,34.85,,34.89,1.0
72,35.31,35.32,,,2.0
73,35.81,35.84,,,3.0
74,36.27,36.34,,,4.0
75,36.75,36.84,,36.85,1.0
76,37.23,37.33,,,2.0
77,37.71,37.8,37.81,37.81,3.0
78,38.19,,,,4.0
79,38.67,38.63,,,1.0
80,39.15,,,39.21,2.0
81,39.63,39.75,,39.59,3.0
82,40.13,,,40.14,4.0
83,40.59,40.56,,,1.0
84,41.07,,,41.03,2.0
85,41.55,,,,3.0
86,42.05,,,42.14,4.0
87,42.53,,,,1.0
88,42.99,,,,2.0
89,43.49,,,,3.0
90,43.95,,,43.89,4.0
91,44.43,44.43,,44.46,1.0
92,44.92,,,,2.0
93,45.41,,,,3.0
94,45.89,,,,4.0
95,46.35,,,,1.0
96,46.85,,,46.91,2.0
97,47.31,47.29,47.25,47.25,3.0
98,47.79,47.77,47.74,47.74,4.0
99,48.27,48.24,48.24,48.24,1.0
100,48.76,48.75,48.74,48.72,2.0
101,49.25,49.22,49.23,49.21,3.0
102,49.74,,49.71,49.71,4.0
103,50.23,50.22,50.21,50.22,1.0
104,50.72,50.73,50.71,50.71,2.0
105,51.21,51.28,51.22,51.2,3.0
106,51.7,51.79,51.69,51.7,4.0
107,52.19,52.22,52.17,52.18,1.0
108,52.68,52.7,52.66,52.68,2.0
109,53.17,,53.15,53.16,3.0
110,53.66,,53.65,53.65,4.0
111,54.16,54.16,54.12,54.14,1.0
112,54.64,54.74,54.64,54.64,2.0
113,55.13,55.16,55.13,55.13,3.0
114,55.63,55.62,55.63,55.64,4.0
115,56.12,56.12,56.1,56.12,1.0
116,56.61,,56.59,56.61,2.0
117,57.1,57.09,57.11,57.09,3.0
118,57.59,,57.59,57.58,4.0
119,58.07,,58.06,58.08,1.0
120,58.59,58.59,58.57,58.59,2.0
121,59.07,59.09,59.07,59.08,3.0
122,59.57,59.63,59.56,59.57,4.0
123,60.06,60.12,60.07,60.05,1.0
124,60.55,,60.54,60.55,2.0
125,61.03,61.0,61.03,61.04,3.0
126,61.53,61.47,61.54,61.54,4.0
127,62.02,62.06,62.02,62.03,1.0
128,62.51,62.54,62.53,62.55,2.0
129,63.0,63.02,63.0,63.02,3.0
130,63.49,63.51,63.5,63.51,4.0
131,63.98,64.02,63.99,64.0,1.0
132,64.47,64.53,64.49,64.49,2.0
133,64.96,65.0,64.98,64.96,3.0
134,65.45,,65.45,65.46,4.0
135,65.94,65.93,65.95,65.94,1.0
136,66.43,66.46,66.43,66.42,2.0
137,66.91,66.86,66.92,66.9,3.0
138,67.38,67.32,67.37,67.4,4.0
139,67.88,67.9,67.88,67.89,1.0
140,68.38,68.39,68.37,68.39,2.0
141,68.87,68.89,68.86,68.86,3.0
142,69.35,69.35,69.34,69.35,4.0
143,69.84,69.82,69.84,69.84,1.0
144,70.33,70.35,70.33,70.33,2.0
145,70.81,70.85,70.8,70.82,3.0
146,71.31,71.36,71.3,71.32,4.0
147,71.78,71.8,71.78,71.79,1.0
148,72.27,72.31,72.27,72.28,2.0
149,72.76,72.77,72.76,72.76,3.0
150,73.26,73.3,73.26,73.26,4.0
151,73.75,73.8,73.74,73.75,1.0
152,74.23,74.25,74.23,74.24,2.0
153,74.72,74.72,74.73,74.72,3.0
154,75.2,75.21,75.2,75.21,4.0
155,75.69,75.71,75.69,75.68,1.0
156,76.18,76.2,76.18,76.18,2.0
157,76.68,76.68,76.68,76.67,3.0
158,77.17,77.18,77.16,77.16,4.0
159,77.67,77.67,77.67,77.66,1.0
160,78.16,78.16,78.16,78.16,2.0
161,78.64,78.67,78.63,78.64,3.0
162,79.14,79.16,79.14,79.14,4.0
163,79.63,79.63,79.62,79.64,1.0
164,80.11,80.11,80.11,80.12,2.0
165,80.6,80.72,80.59,80.61,3.0
166,81.09,,81.08,81.1,4.0
167,81.59,81.6,81.59,81.59,1.0
168,82.08,82.11,82.08,82.08,2.0
169,82.57,82.6,82.55,82.57,3.0
170,83.06,83.07,83.06,83.07,4.0
171,83.54,83.53,83.54,83.55,1.0
172,84.04,84.05,84.03,84.04,2.0
173,84.52,84.52,84.52,84.52,3.0
174,85.0,85.04,84.99,85.01,4.0
175,85.5,85.51,85.49,85.5,1.0
176,86.0,86.0,85.99,86.0,2.0
177,86.48,86.48,86.48,86.5,3.0
178,86.97,87.0,86.97,86.97,4.0
179,87.46,87.48,87.45,87.46,1.0
180,87.95,87.95,87.95,87.96,2.0
181,88.44,88.45,88.43,88.45,3.0
182,88.93,,88.93,88.94,4.0
183,89.43,89.46,89.42,89.43,1.0
184,89.92,89.96,89.92,89.91,2.0
185,90.4,90.43,90.39,90.4,3.0
186,90.9,90.91,90.86,90.9,4.0
187,91.37,91.4,91.35,91.37,1.0
188,91.87,91.88,91.86,91.86,2.0
189,92.35,92.37,92.34,92.33,3.0
190,92.84,,92.82,92.83,4.0
191,93.34,93.38,93.33,93.33,1.0
192,93.84,93.85,93.83,93.84,2.0
193,94.33,,94.32,94.33,3.0
194,94.82,94.82,94.8,94.83,4.0
