Tap Time,ITI,Asynchornies,Tone Time,IOI
0.27,0.21000000000000002,0.020000000000000018,0.25,0.16999999999999998
0.5,0.22999999999999998,-0.010000000000000009,0.51,0.26
0.72,0.21999999999999997,-0.010000000000000009,0.73,0.21999999999999997
0.93,0.21000000000000008,-0.009999999999999898,0.94,0.20999999999999996
1.07,0.14,-0.050000000000000044,1.12,0.18000000000000016
1.33,0.26,0.0,1.33,0.20999999999999996
,,,1.54,0.20999999999999996
1.75,,0.0,1.75,0.20999999999999996
1.97,0.21999999999999997,0.040000000000000036,1.93,0.17999999999999994
2.17,0.19999999999999996,0.029999999999999805,2.14,0.2100000000000002
2.34,0.16999999999999993,0.0,2.34,0.19999999999999973
2.57,0.22999999999999998,,,
2.78,0.20999999999999996,,,
2.96,0.18000000000000016,0.0,2.96,
3.18,0.2200000000000002,0.0,3.18,0.2200000000000002
3.39,0.20999999999999996,-0.009999999999999787,3.4,0.21999999999999975
3.59,0.19999999999999973,-0.010000000000000231,3.6,0.20000000000000018
3.8,0.20999999999999996,-0.010000000000000231,3.81,0.20999999999999996
4.03,0.23000000000000043,0.010000000000000675,4.02,0.20999999999999952
4.22,0.1899999999999995,0.009999999999999787,4.21,0.1900000000000004
4.42,0.20000000000000018,-0.009999999999999787,4.43,0.21999999999999975
,,,4.62,0.1900000000000004
,,,,
5.06,,0.019999999999999574,5.04,
,,,5.26,0.21999999999999975
,,,5.47,0.20999999999999996
,,,5.68,0.20999999999999996
5.91,,0.009999999999999787,5.9,0.22000000000000064
6.1,0.1899999999999995,-0.010000000000000675,6.11,0.20999999999999996
6.35,0.25,0.019999999999999574,6.33,0.21999999999999975
6.53,0.1800000000000006,-0.019999999999999574,6.55,0.21999999999999975
6.76,0.22999999999999954,0.0,6.76,0.20999999999999996
,,,6.96,0.20000000000000018
7.2,,0.020000000000000462,7.18,0.21999999999999975
7.4,0.20000000000000018,0.020000000000000462,7.38,0.20000000000000018
7.6,0.1999999999999993,0.009999999999999787,7.59,0.20999999999999996
7.79,0.1900000000000004,-0.009999999999999787,7.8,0.20999999999999996
7.99,0.20000000000000018,-0.019999999999999574,8.01,0.20999999999999996
,,,8.22,0.21000000000000085
8.43,,0.009999999999999787,8.42,0.1999999999999993
8.61,0.17999999999999972,-0.02000000000000135,8.63,0.21000000000000085
8.83,0.22000000000000064,0.009999999999999787,8.82,0.1899999999999995
9.03,0.1999999999999993,0.0,9.03,0.20999999999999908
9.25,0.22000000000000064,0.019999999999999574,9.23,0.20000000000000107
9.44,0.1899999999999995,0.019999999999999574,9.42,0.1899999999999995
9.67,0.23000000000000043,0.02999999999999936,9.64,0.22000000000000064
9.87,0.1999999999999993,0.019999999999999574,9.85,0.20999999999999908
10.06,0.19000000000000128,-0.009999999999999787,10.07,0.22000000000000064
10.26,0.1999999999999993,0.009999999999999787,10.25,0.17999999999999972
10.46,0.20000000000000107,0.010000000000001563,10.45,0.1999999999999993
10.68,0.21999999999999886,0.019999999999999574,10.66,0.21000000000000085
,,,10.85,0.1899999999999995
11.09,,0.009999999999999787,11.08,0.23000000000000043
11.31,0.22000000000000064,0.009999999999999787,11.3,0.22000000000000064
,,,11.51,0.20999999999999908
11.72,,0.009999999999999787,11.71,0.20000000000000107
,,,11.89,0.17999999999999972
,,,12.11,0.21999999999999886
,,,12.32,0.21000000000000085
,,,12.55,0.23000000000000043
12.75,,0.02999999999999936,12.72,0.16999999999999993
12.95,0.1999999999999993,0.0,12.95,0.22999999999999865
,,,13.15,0.20000000000000107
,,,13.35,0.1999999999999993
13.59,,0.02999999999999936,13.56,0.21000000000000085
13.79,0.1999999999999993,0.019999999999999574,13.77,0.20999999999999908
13.99,0.20000000000000107,,,
14.21,0.22000000000000064,,,
14.43,0.21999999999999886,0.03999999999999915,14.39,
14.63,0.20000000000000107,0.010000000000001563,14.62,0.22999999999999865
14.83,0.1999999999999993,-0.009999999999999787,14.84,0.22000000000000064
15.06,0.23000000000000043,0.02000000000000135,15.04,0.1999999999999993
15.29,0.22999999999999865,0.02999999999999936,15.26,0.22000000000000064
15.49,0.20000000000000107,0.009999999999999787,15.48,0.22000000000000064
15.7,0.20999999999999908,0.009999999999999787,15.69,0.20999999999999908
15.87,0.16999999999999993,-0.030000000000001137,15.9,0.21000000000000085
16.07,0.20000000000000107,-0.00999999999999801,16.08,0.17999999999999794
16.29,0.21999999999999886,-0.010000000000001563,16.3,0.22000000000000242
,,,16.48,0.17999999999999972
16.71,,0.030000000000001137,16.68,0.1999999999999993
16.94,0.23000000000000043,0.05000000000000071,16.89,0.21000000000000085
,,,17.07,0.17999999999999972
17.33,,0.04999999999999716,17.28,0.21000000000000085
17.55,0.22000000000000242,0.05000000000000071,17.5,0.21999999999999886
17.75,0.1999999999999993,0.05000000000000071,17.7,0.1999999999999993
17.97,0.21999999999999886,0.03999999999999915,17.93,0.23000000000000043
18.18,0.21000000000000085,0.030000000000001137,18.15,0.21999999999999886
18.37,0.19000000000000128,0.030000000000001137,18.34,0.19000000000000128
18.56,0.18999999999999773,0.0,18.56,0.21999999999999886
18.77,0.21000000000000085,0.0,18.77,0.21000000000000085
18.99,0.21999999999999886,0.019999999999999574,18.97,0.1999999999999993
19.19,0.20000000000000284,0.0,19.19,0.22000000000000242
19.4,0.2099999999999973,0.03999999999999915,19.36,0.16999999999999815
19.61,0.21000000000000085,0.019999999999999574,19.59,0.23000000000000043
19.81,0.1999999999999993,0.00999999999999801,19.8,0.21000000000000085
19.99,0.17999999999999972,-0.030000000000001137,20.02,0.21999999999999886
