,beats,piano,bass,drums,metre_auto
0,0.0,0.01,,0.03,4.0
1,0.3,0.31,0.3,0.27,1.0
2,0.6,0.6,0.59,0.59,2.0
3,0.91,0.91,0.91,0.9,3.0
4,1.21,1.24,1.21,1.21,4.0
5,1.54,1.57,1.55,1.54,1.0
6,1.84,1.85,1.85,1.84,2.0
7,2.16,2.19,2.15,2.15,3.0
8,2.47,2.5,2.47,2.47,4.0
9,2.8,,2.81,2.8,1.0
10,3.12,3.15,3.12,3.11,2.0
11,3.43,,3.43,3.43,3.0
12,3.75,3.76,3.73,3.74,4.0
13,4.06,4.04,4.08,4.05,1.0
14,4.38,4.38,4.4,4.37,2.0
15,4.69,4.71,4.7,4.69,3.0
16,5.0,5.01,5.01,5.0,4.0
17,5.32,5.36,5.32,5.32,1.0
18,5.63,5.63,5.65,5.62,2.0
19,5.96,5.97,5.96,5.94,3.0
20,6.26,6.29,6.27,6.26,4.0
21,6.58,6.59,6.59,6.57,1.0
22,6.89,6.9,6.9,6.88,2.0
23,7.2,,7.19,7.2,3.0
24,7.5,7.55,7.5,7.5,4.0
25,7.82,7.85,,7.81,1.0
26,8.13,8.14,8.14,8.12,2.0
27,8.45,8.46,8.43,8.45,3.0
28,8.76,8.77,,,4.0
29,9.06,9.07,9.05,,1.0
30,9.36,9.36,9.37,,2.0
31,9.67,9.69,,,3.0
32,9.99,9.99,9.96,9.99,4.0
33,10.29,10.29,10.28,10.3,1.0
34,10.59,,10.59,10.59,2.0
35,10.9,,10.9,10.9,3.0
36,11.22,11.24,,11.21,4.0
37,11.53,11.53,11.51,11.53,1.0
38,11.83,11.84,,11.83,2.0
39,12.14,12.15,,12.14,3.0
40,12.45,12.46,12.44,12.45,4.0
41,12.76,12.76,12.74,12.76,1.0
42,13.07,13.07,13.05,13.08,2.0
43,13.39,13.36,13.38,13.39,3.0
44,13.7,13.71,13.69,13.7,4.0
45,14.01,14.01,14.0,14.02,1.0
46,14.31,14.34,14.29,14.31,2.0
47,14.64,,14.63,14.63,3.0
48,14.94,14.95,14.95,14.94,4.0
49,15.24,15.22,15.27,,1.0
50,15.56,15.53,15.56,15.56,2.0
51,15.88,15.91,15.87,15.87,3.0
52,16.18,16.18,16.17,16.2,4.0
53,16.51,16.5,16.51,16.51,1.0
54,16.82,16.82,16.83,16.82,2.0
55,17.14,17.14,17.14,17.14,3.0
56,17.45,17.46,17.46,17.45,4.0
57,17.76,17.76,17.77,17.76,1.0
58,18.07,18.08,18.07,18.07,2.0
59,18.39,,18.39,18.39,3.0
60,18.7,,18.7,18.7,4.0
61,19.0,18.99,19.0,19.01,1.0
62,19.31,19.33,19.31,19.31,2.0
63,19.62,19.61,19.62,19.62,3.0
64,19.94,19.95,19.96,19.94,4.0
65,20.26,,20.26,20.26,1.0
66,20.56,20.56,20.57,20.56,2.0
67,20.88,20.88,20.88,20.88,3.0
68,21.19,21.19,,21.17,4.0
69,21.48,21.47,,,1.0
70,21.8,21.81,,21.79,2.0
71,22.11,22.12,,22.11,3.0
72,22.42,22.43,,22.42,4.0
73,22.73,22.73,,22.73,1.0
74,23.03,23.06,,23.02,2.0
75,23.33,23.35,,23.33,3.0
76,23.63,23.65,,23.61,4.0
77,23.92,23.89,23.92,23.93,1.0
78,24.24,,,24.24,2.0
79,24.55,24.59,24.53,24.57,3.0
80,24.85,24.87,24.85,24.84,4.0
81,25.16,25.17,,,1.0
82,25.47,25.47,,25.49,2.0
83,25.8,,,25.8,3.0
84,26.1,,26.1,26.11,4.0
85,26.4,,,,1.0
86,26.7,26.71,26.72,26.7,2.0
87,27.0,,,27.0,3.0
88,27.31,27.33,27.3,27.32,4.0
89,27.62,27.61,,27.64,1.0
90,27.93,27.91,,27.94,2.0
91,28.25,28.25,,28.26,3.0
92,28.56,28.55,28.59,28.56,4.0
93,28.86,28.87,,,1.0
94,29.17,29.16,29.16,29.17,2.0
95,29.48,29.48,29.49,29.48,3.0
96,29.8,29.8,29.81,29.81,4.0
97,30.12,,30.13,30.11,1.0
98,30.44,,30.44,30.44,2.0
99,30.74,,30.73,30.74,3.0
100,31.04,31.03,31.05,31.04,4.0
101,31.33,31.32,31.37,,1.0
102,31.64,31.65,31.65,31.63,2.0
103,31.95,31.96,32.0,31.95,3.0
104,32.26,32.29,32.29,32.26,4.0
105,32.57,32.56,32.58,32.57,1.0
106,32.88,32.89,32.89,32.88,2.0
107,33.2,,33.19,,3.0
108,33.5,33.5,33.51,33.5,4.0
109,33.82,33.83,,33.82,1.0
110,34.13,34.15,34.13,34.12,2.0
111,34.43,34.43,34.44,34.43,3.0
112,34.74,34.77,34.75,34.74,4.0
113,35.06,35.09,35.08,,1.0
114,35.35,35.38,35.37,35.34,2.0
115,35.67,35.71,,35.65,3.0
116,35.96,36.01,35.97,35.95,4.0
117,36.28,36.31,36.28,36.27,1.0
118,36.57,36.6,36.59,36.56,2.0
119,36.89,36.9,36.88,,3.0
120,37.18,,37.17,37.18,4.0
121,37.49,,37.5,37.48,1.0
122,37.8,37.8,,37.8,2.0
123,38.1,38.09,38.1,38.11,3.0
124,38.41,38.41,38.4,38.42,4.0
125,38.72,38.71,,38.74,1.0
