Tone Time,IOI,Asynchornies,Tap Time,ITI
0.59,0.3999999999999999,-0.020000000000000018,0.61,0.38
0.99,0.4,0.0,0.99,0.38
1.39,0.3999999999999999,0.0,1.39,0.3999999999999999
1.78,0.3900000000000001,0.010000000000000009,1.77,0.3800000000000001
2.18,0.4000000000000001,-0.009999999999999787,2.19,0.4199999999999999
2.56,0.3799999999999999,-0.009999999999999787,2.57,0.3799999999999999
2.97,0.4100000000000001,0.0,2.97,0.4000000000000003
3.36,0.3899999999999997,0.009999999999999787,3.35,0.3799999999999999
3.75,0.3900000000000001,0.009999999999999787,3.74,0.3900000000000001
4.14,0.3899999999999997,0.009999999999999787,4.13,0.3899999999999997
4.53,0.3900000000000005,0.010000000000000675,4.52,0.3899999999999997
4.92,0.3899999999999997,0.019999999999999574,4.9,0.3800000000000008
5.32,0.4000000000000003,0.020000000000000462,5.3,0.3999999999999994
5.7,0.3799999999999999,0.0,5.7,0.4000000000000003
6.11,0.4100000000000001,0.020000000000000462,6.09,0.3899999999999997
6.48,0.3700000000000001,0.010000000000000675,6.47,0.3799999999999999
6.88,0.3999999999999994,0.009999999999999787,6.87,0.4000000000000003
7.25,0.3700000000000001,0.0,7.25,0.3799999999999999
7.64,0.3899999999999997,0.0,7.64,0.3899999999999997
8.02,0.3799999999999999,0.0,8.02,0.3799999999999999
8.42,0.4000000000000003,,,
8.8,0.3800000000000008,0.0,8.8,
9.2,0.3999999999999986,0.009999999999999787,9.19,0.3899999999999988
9.57,0.370000000000001,-0.009999999999999787,9.58,0.3900000000000005
9.98,0.4100000000000001,0.0,9.98,0.4000000000000003
10.36,0.379999999999999,0.0,10.36,0.379999999999999
10.77,0.4100000000000001,0.02999999999999936,10.74,0.3800000000000008
11.15,0.3800000000000008,0.019999999999999574,11.13,0.3900000000000005
11.55,0.4000000000000003,0.040000000000000924,11.51,0.379999999999999
11.93,0.379999999999999,0.0,11.93,0.4199999999999999
12.32,0.3900000000000005,0.019999999999999574,12.3,0.370000000000001
12.69,0.3699999999999992,-0.009999999999999787,12.7,0.3999999999999986
13.09,0.4000000000000003,0.0,13.09,0.3900000000000005
13.48,0.3900000000000005,0.0,13.48,0.3900000000000005
13.88,0.4000000000000003,0.010000000000001563,13.87,0.3899999999999988
14.27,0.3899999999999988,0.009999999999999787,14.26,0.3900000000000005
14.67,0.4000000000000003,0.019999999999999574,14.65,0.3900000000000005
15.06,0.3900000000000005,0.009999999999999787,15.05,0.4000000000000003
15.46,0.4000000000000003,0.010000000000001563,15.45,0.3999999999999986
15.84,0.379999999999999,0.0,15.84,0.3900000000000005
16.24,0.3999999999999986,0.0,16.24,0.3999999999999986
16.63,0.3900000000000005,-0.010000000000001563,16.64,0.4000000000000021
17.03,0.4000000000000021,0.019999999999999574,17.01,0.370000000000001
17.41,0.379999999999999,0.0,17.41,0.3999999999999986
17.82,0.4100000000000001,0.010000000000001563,17.81,0.3999999999999986
18.2,0.379999999999999,-0.019999999999999574,18.22,0.4100000000000001
18.61,0.4100000000000001,0.00999999999999801,18.6,0.3800000000000025
18.98,0.370000000000001,-0.030000000000001137,19.01,0.4100000000000001
19.39,0.4100000000000001,0.0,19.39,0.379999999999999
19.78,0.3900000000000005,0.0,19.78,0.3900000000000005
20.18,0.3999999999999986,0.019999999999999574,20.16,0.379999999999999
20.57,0.3900000000000005,0.010000000000001563,20.56,0.3999999999999986
20.98,0.4100000000000001,0.010000000000001563,20.97,0.4100000000000001
21.36,0.379999999999999,0.0,21.36,0.3900000000000005
21.76,0.4000000000000021,-0.00999999999999801,21.77,0.4100000000000001
22.14,0.379999999999999,-0.019999999999999574,22.16,0.3900000000000005
22.54,0.3999999999999986,0.00999999999999801,22.53,0.370000000000001
22.95,0.4100000000000001,0.0,22.95,0.4199999999999981
23.35,0.4000000000000021,0.010000000000001563,23.34,0.3900000000000005
23.72,0.3699999999999974,-0.019999999999999574,23.74,0.3999999999999986
24.13,0.4100000000000001,0.019999999999999574,24.11,0.370000000000001
24.53,0.4000000000000021,0.019999999999999574,24.51,0.4000000000000021
24.92,0.3900000000000005,0.0,24.92,0.4100000000000001
25.32,0.3999999999999986,0.010000000000001563,25.31,0.389999999999997
25.72,0.3999999999999986,0.019999999999999574,25.7,0.3900000000000005
26.11,0.3900000000000005,0.019999999999999574,26.09,0.3900000000000005
26.5,0.3900000000000005,0.0,26.5,0.4100000000000001
26.88,0.379999999999999,-0.010000000000001563,26.89,0.3900000000000005
27.28,0.4000000000000021,0.010000000000001563,27.27,0.379999999999999
27.67,0.3900000000000005,0.0,27.67,0.4000000000000021
28.07,0.3999999999999986,0.019999999999999574,28.05,0.379999999999999
28.46,0.3900000000000005,0.010000000000001563,28.45,0.3999999999999986
28.86,0.3999999999999986,0.00999999999999801,28.85,0.4000000000000021
29.24,0.379999999999999,-0.010000000000001563,29.25,0.3999999999999986
29.65,0.4100000000000001,0.019999999999999574,29.63,0.379999999999999
30.04,0.3900000000000005,0.00999999999999801,30.03,0.4000000000000021
30.44,0.4000000000000021,0.0,30.44,0.4100000000000001
30.83,0.389999999999997,0.019999999999999574,30.81,0.3699999999999974
31.23,0.4000000000000021,0.019999999999999574,31.21,0.4000000000000021
31.61,0.379999999999999,0.00999999999999801,31.6,0.3900000000000005
32.02,0.4100000000000037,0.0400000000000027,31.98,0.379999999999999
32.4,0.3799999999999954,0.00999999999999801,32.39,0.4100000000000001
32.81,0.4100000000000037,0.010000000000005116,32.8,0.4099999999999966
33.18,0.3699999999999974,-0.00999999999999801,33.19,0.3900000000000005
33.6,0.4200000000000017,0.030000000000001137,33.57,0.3800000000000025
33.99,0.3900000000000005,0.020000000000003126,33.97,0.3999999999999986
34.39,0.3999999999999986,0.00999999999999801,34.38,0.4100000000000037
34.77,0.3800000000000025,0.030000000000001137,34.74,0.3599999999999994
35.18,0.4099999999999966,0.020000000000003126,35.16,0.4199999999999946
35.55,0.3699999999999974,0.00999999999999801,35.54,0.3800000000000025
35.95,0.4000000000000057,0.020000000000003126,35.93,0.3900000000000005
36.33,0.3799999999999954,0.0,36.33,0.3999999999999986
36.73,0.3999999999999986,0.01999999999999602,36.71,0.3800000000000025
37.11,0.3800000000000025,0.0,37.11,0.3999999999999986
37.51,0.3999999999999986,0.030000000000001137,37.48,0.3699999999999974
37.88,0.3700000000000045,0.010000000000005116,37.87,0.3900000000000005
38.28,0.3999999999999986,0.0,38.28,0.4100000000000037
38.65,0.3699999999999974,0.0,38.65,0.3699999999999974
39.06,0.4100000000000037,0.020000000000003126,39.04,0.3900000000000005
39.42,0.3599999999999994,0.0,39.42,0.3800000000000025
39.82,0.3999999999999986,0.00999999999999801,39.81,0.3900000000000005
40.19,0.3699999999999974,0.0,40.19,0.3799999999999954
40.6,0.4100000000000037,0.00999999999999801,40.59,0.4000000000000057
40.97,0.3699999999999974,-0.020000000000003126,40.99,0.3999999999999986
41.38,0.4100000000000037,0.010000000000005116,41.37,0.3799999999999954
41.76,0.3799999999999954,-0.010000000000005116,41.77,0.4000000000000057
42.17,0.4100000000000037,0.0,42.17,0.3999999999999986
42.55,0.3799999999999954,0.0,42.55,0.3799999999999954
42.96,0.4100000000000037,0.020000000000003126,42.94,0.3900000000000005
43.35,0.3900000000000005,-0.00999999999999801,43.36,0.4200000000000017
43.75,0.3999999999999986,0.00999999999999801,43.74,0.3800000000000025
44.12,0.3699999999999974,-0.020000000000003126,44.14,0.3999999999999986
44.52,0.4000000000000057,-0.01999999999999602,44.54,0.3999999999999986
44.91,0.3899999999999934,0.00999999999999801,44.9,0.3599999999999994
45.31,0.4000000000000057,-0.00999999999999801,45.32,0.4200000000000017
45.7,0.3900000000000005,0.0,45.7,0.3800000000000025
46.1,0.3999999999999986,0.00999999999999801,46.09,0.3900000000000005
46.49,0.3900000000000005,0.020000000000003126,46.47,0.3799999999999954
46.9,0.4099999999999966,0.01999999999999602,46.88,0.4100000000000037
47.27,0.3700000000000045,0.0,47.27,0.3900000000000005
47.68,0.4099999999999966,0.00999999999999801,47.67,0.3999999999999986
48.07,0.3900000000000005,0.020000000000003126,48.05,0.3799999999999954
48.47,0.3999999999999986,0.030000000000001137,48.44,0.3900000000000005
48.86,0.3900000000000005,0.03999999999999915,48.82,0.3800000000000025
49.24,0.3800000000000025,0.010000000000005116,49.23,0.4099999999999966
49.64,0.3999999999999986,0.020000000000003126,49.62,0.3900000000000005
50.02,0.3800000000000025,0.010000000000005116,50.01,0.3900000000000005
50.41,0.3899999999999934,-0.020000000000003126,50.43,0.4200000000000017
50.8,0.3900000000000005,0.00999999999999801,50.79,0.3599999999999994
51.18,0.3800000000000025,0.00999999999999801,51.17,0.3800000000000025
51.57,0.3900000000000005,0.00999999999999801,51.56,0.3900000000000005
51.96,0.3900000000000005,0.00999999999999801,51.95,0.3900000000000005
52.37,0.4099999999999966,0.00999999999999801,52.36,0.4099999999999966
52.76,0.3900000000000005,0.0,52.76,0.3999999999999986
53.15,0.3900000000000005,,,
53.55,0.3999999999999986,0.01999999999999602,53.53,
53.95,0.4000000000000057,,,
54.33,0.3799999999999954,,,
54.73,0.3999999999999986,,,
55.11,0.3800000000000025,,,
55.5,0.3900000000000005,,,
55.88,0.3800000000000025,,,
56.28,0.3999999999999986,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
60.0,,,,
,,,60.36,
60.76,,,,
61.15,0.3900000000000005,,,
