Tone Time,IOI,Asynchornies,Tap Time,ITI
0.81,0.5,0.040000000000000036,0.77,
1.26,0.4499999999999999,-0.040000000000000036,1.3,0.53
1.7,0.4399999999999999,-0.040000000000000036,1.74,0.4399999999999999
2.15,0.4499999999999999,-0.020000000000000018,2.17,0.4299999999999999
2.61,0.4599999999999999,-0.010000000000000231,2.62,0.4500000000000002
3.05,0.4399999999999999,-0.010000000000000231,3.06,0.4399999999999999
3.49,0.4400000000000004,-0.009999999999999787,3.5,0.4399999999999999
3.94,0.4499999999999997,-0.010000000000000231,3.95,0.4500000000000002
4.38,0.4399999999999999,-0.020000000000000462,4.4,0.4500000000000002
4.82,0.4400000000000004,-0.02999999999999936,4.85,0.4499999999999993
5.29,0.4699999999999997,0.0,5.29,0.4400000000000004
5.72,0.4299999999999997,0.0,5.72,0.4299999999999997
6.16,0.4400000000000004,0.0,6.16,0.4400000000000004
6.6,0.4399999999999995,-0.010000000000000675,6.61,0.4500000000000002
7.05,0.4500000000000002,0.0,7.05,0.4399999999999995
7.48,0.4300000000000006,-0.009999999999999787,7.49,0.4400000000000004
7.92,0.4399999999999995,,,
8.37,0.4499999999999993,0.009999999999999787,8.36,
8.81,0.4400000000000013,-0.009999999999999787,8.82,0.4600000000000008
9.25,0.4399999999999995,-0.009999999999999787,9.26,0.4399999999999995
9.7,0.4499999999999993,0.009999999999999787,9.69,0.4299999999999997
10.14,0.4400000000000013,0.0,10.14,0.450000000000001
10.58,0.4399999999999995,0.0,10.58,0.4399999999999995
11.02,0.4399999999999995,0.009999999999999787,11.01,0.4299999999999997
11.47,0.450000000000001,0.009999999999999787,11.46,0.450000000000001
11.91,0.4399999999999995,0.0,11.91,0.4499999999999993
12.35,0.4399999999999995,-0.019999999999999574,12.37,0.4599999999999991
12.8,0.450000000000001,-0.009999999999999787,12.81,0.4400000000000013
13.23,0.4299999999999997,0.009999999999999787,13.22,0.4100000000000001
13.68,0.4499999999999993,0.009999999999999787,13.67,0.4499999999999993
14.13,0.450000000000001,0.02000000000000135,14.11,0.4399999999999995
14.56,0.4299999999999997,0.009999999999999787,14.55,0.4400000000000013
15.01,0.4499999999999993,0.0,15.01,0.4599999999999991
15.46,0.450000000000001,0.0,15.46,0.450000000000001
15.9,0.4399999999999995,-0.009999999999999787,15.91,0.4499999999999993
16.34,0.4399999999999995,0.010000000000001563,16.33,0.4199999999999981
16.79,0.4499999999999993,0.0,16.79,0.4600000000000008
17.22,0.4299999999999997,-0.010000000000001563,17.23,0.4400000000000013
17.67,0.4500000000000028,-0.019999999999999574,17.69,0.4600000000000008
18.11,0.4399999999999977,-0.019999999999999574,18.13,0.4399999999999977
18.56,0.4499999999999993,-0.019999999999999574,18.58,0.4499999999999993
18.99,0.4299999999999997,-0.030000000000001137,19.02,0.4400000000000013
19.45,0.4600000000000008,-0.019999999999999574,19.47,0.4499999999999993
19.91,0.4600000000000008,0.0,19.91,0.4400000000000013
20.35,0.4400000000000013,0.0,20.35,0.4400000000000013
20.78,0.4299999999999997,-0.019999999999999574,20.8,0.4499999999999993
21.23,0.4499999999999993,-0.00999999999999801,21.24,0.4399999999999977
21.68,0.4499999999999993,0.0,21.68,0.4400000000000013
22.13,0.4499999999999993,0.00999999999999801,22.12,0.4400000000000013
22.58,0.4499999999999993,0.00999999999999801,22.57,0.4499999999999993
23.03,0.4500000000000028,0.0,23.03,0.4600000000000008
23.47,0.4399999999999977,0.0,23.47,0.4399999999999977
23.93,0.4600000000000008,0.05000000000000071,23.88,0.4100000000000001
24.38,0.4499999999999993,0.019999999999999574,24.36,0.4800000000000004
24.83,0.4499999999999993,0.0,24.83,0.4699999999999988
25.27,0.4400000000000013,-0.010000000000001563,25.28,0.4500000000000028
25.72,0.4499999999999993,-0.019999999999999574,25.74,0.4599999999999973
26.16,0.4400000000000013,0.0,26.16,0.4200000000000017
26.61,0.4499999999999993,-0.019999999999999574,26.63,0.4699999999999988
27.05,0.4400000000000013,-0.00999999999999801,27.06,0.4299999999999997
27.5,0.4499999999999993,-0.010000000000001563,27.51,0.4500000000000028
27.94,0.4400000000000013,0.0,27.94,0.4299999999999997
28.39,0.4499999999999993,-0.00999999999999801,28.4,0.4599999999999973
28.83,0.4399999999999977,-0.010000000000001563,28.84,0.4400000000000013
29.26,0.4300000000000032,-0.03999999999999915,29.3,0.4600000000000008
29.72,0.4599999999999973,-0.010000000000001563,29.73,0.4299999999999997
30.18,0.4600000000000008,0.030000000000001137,30.15,0.4199999999999981
30.64,0.4600000000000008,0.019999999999999574,30.62,0.4700000000000024
31.09,0.4499999999999993,0.0,31.09,0.4699999999999988
31.55,0.4600000000000008,0.0,31.55,0.4600000000000008
32.01,0.4599999999999973,0.00999999999999801,32.0,0.4499999999999993
32.45,0.4400000000000048,0.0,32.45,0.4500000000000028
32.91,0.4599999999999937,0.01999999999999602,32.89,0.4399999999999977
33.35,0.4400000000000048,0.0,33.35,0.4600000000000008
33.8,0.4499999999999957,0.00999999999999801,33.79,0.4399999999999977
34.25,0.4500000000000028,0.00999999999999801,34.24,0.4500000000000028
34.7,0.4500000000000028,0.020000000000003126,34.68,0.4399999999999977
35.13,0.4299999999999997,-0.00999999999999801,35.14,0.4600000000000008
35.58,0.4499999999999957,-0.020000000000003126,35.6,0.4600000000000008
36.03,0.4500000000000028,-0.01999999999999602,36.05,0.4499999999999957
36.48,0.4499999999999957,-0.010000000000005116,36.49,0.4400000000000048
36.94,0.4600000000000008,,,
37.38,0.4400000000000048,0.030000000000001137,37.35,
37.82,0.4399999999999977,0.00999999999999801,37.81,0.4600000000000008
38.26,0.4399999999999977,0.0,38.26,0.4499999999999957
38.71,0.4500000000000028,0.0,38.71,0.4500000000000028
39.16,0.4499999999999957,0.0,39.16,0.4499999999999957
39.6,0.4400000000000048,0.0,39.6,0.4400000000000048
40.05,0.4499999999999957,0.00999999999999801,40.04,0.4399999999999977
40.5,0.4500000000000028,0.00999999999999801,40.49,0.4500000000000028
40.95,0.4500000000000028,0.010000000000005116,40.94,0.4499999999999957
41.39,0.4399999999999977,0.0,41.39,0.4500000000000028
41.84,0.4500000000000028,-0.00999999999999801,41.85,0.4600000000000008
42.28,0.4399999999999977,-0.01999999999999602,42.3,0.4499999999999957
42.73,0.4499999999999957,-0.010000000000005116,42.74,0.4400000000000048
43.17,0.4400000000000048,0.0,43.17,0.4299999999999997
43.63,0.4600000000000008,0.010000000000005116,43.62,0.4499999999999957
44.1,0.4699999999999988,-0.00999999999999801,44.11,0.490000000000002
44.56,0.4600000000000008,0.010000000000005116,44.55,0.4399999999999977
45.0,0.4399999999999977,-0.00999999999999801,45.01,0.4600000000000008
45.44,0.4399999999999977,-0.010000000000005116,45.45,0.4400000000000048
45.91,0.4699999999999988,0.00999999999999801,45.9,0.4499999999999957
46.35,0.4400000000000048,0.0,46.35,0.4500000000000028
46.81,0.4600000000000008,0.020000000000003126,46.79,0.4399999999999977
47.27,0.4600000000000008,0.0,47.27,0.480000000000004
47.72,0.4499999999999957,0.01999999999999602,47.7,0.4299999999999997
48.17,0.4500000000000028,0.020000000000003126,48.15,0.4499999999999957
48.61,0.4399999999999977,0.0,48.61,0.4600000000000008
49.06,0.4500000000000028,-0.00999999999999801,49.07,0.4600000000000008
49.5,0.4399999999999977,-0.020000000000003126,49.52,0.4500000000000028
49.95,0.4500000000000028,0.0,49.95,0.4299999999999997
50.39,0.4399999999999977,-0.00999999999999801,50.4,0.4499999999999957
50.85,0.4600000000000008,-0.00999999999999801,50.86,0.4600000000000008
51.3,0.4499999999999957,0.0,51.3,0.4399999999999977
51.75,0.4500000000000028,-0.00999999999999801,51.76,0.4600000000000008
52.19,0.4399999999999977,0.0,52.19,0.4299999999999997
52.64,0.4500000000000028,-0.00999999999999801,52.65,0.4600000000000008
53.09,0.4500000000000028,0.0,53.09,0.4400000000000048
53.55,0.4599999999999937,0.00999999999999801,53.54,0.4499999999999957
53.97,0.4200000000000017,-0.03999999999999915,54.01,0.4699999999999988
54.44,0.4699999999999988,,,
54.89,0.4500000000000028,0.0,54.89,
55.34,0.4500000000000028,0.0,55.34,0.4500000000000028
55.78,0.4399999999999977,-0.00999999999999801,55.79,0.4499999999999957
56.24,0.4600000000000008,0.0,56.24,0.4500000000000028
56.69,0.4499999999999957,0.00999999999999801,56.68,0.4399999999999977
57.14,0.4500000000000028,0.0,57.14,0.4600000000000008
57.59,0.4500000000000028,-0.00999999999999801,57.6,0.4600000000000008
58.05,0.4599999999999937,-0.010000000000005116,58.06,0.4600000000000008
58.5,0.4500000000000028,-0.00999999999999801,58.51,0.4499999999999957
58.95,0.4500000000000028,-0.00999999999999801,58.96,0.4500000000000028
59.39,0.4399999999999977,-0.00999999999999801,59.4,0.4399999999999977
59.84,0.4500000000000028,-0.00999999999999801,59.85,0.4500000000000028
60.29,0.4499999999999957,-0.00999999999999801,60.3,0.4499999999999957
60.74,0.4500000000000028,-0.00999999999999801,60.75,0.4500000000000028
61.19,0.4499999999999957,0.0,61.19,0.4399999999999977
61.64,0.4500000000000028,-0.00999999999999801,61.65,0.4600000000000008
62.09,0.4500000000000028,-0.00999999999999801,62.1,0.4500000000000028
62.54,0.4499999999999957,-0.020000000000003126,62.56,0.4600000000000008
63.01,0.4699999999999988,-0.010000000000005116,63.02,0.4600000000000008
63.45,0.4400000000000048,-0.01999999999999602,63.47,0.4499999999999957
