Tone Time,IOI,Asynchornies,Tap Time,ITI
0.64,0.5700000000000001,0.0,0.64,0.63
1.19,0.5499999999999999,,,
1.76,0.5700000000000001,-0.010000000000000009,1.77,
2.32,0.5599999999999998,-0.040000000000000036,2.36,0.5899999999999999
2.87,0.5500000000000003,,,
3.44,0.5699999999999998,0.009999999999999787,3.43,
4.0,0.56,-0.04999999999999982,4.05,0.6199999999999997
4.56,0.5599999999999996,-0.040000000000000036,4.6,0.5499999999999998
5.13,0.5700000000000003,-0.0600000000000005,5.19,0.5900000000000007
5.7,0.5700000000000003,-0.019999999999999574,5.72,0.5299999999999994
6.26,0.5599999999999996,0.0,6.26,0.54
6.83,0.5700000000000003,0.009999999999999787,6.82,0.5600000000000005
7.39,0.5599999999999996,-0.020000000000000462,7.41,0.5899999999999999
7.95,0.5600000000000005,-0.009999999999999787,7.96,0.5499999999999998
8.51,0.5599999999999996,,,
9.07,0.5600000000000005,0.0,9.07,
9.64,0.5700000000000003,-0.009999999999999787,9.65,0.5800000000000001
10.2,0.5599999999999987,,,
10.75,0.5500000000000007,,,
11.31,0.5600000000000005,0.0,11.31,
11.87,0.5599999999999987,-0.0600000000000005,11.93,0.6199999999999992
12.42,0.5500000000000007,-0.05000000000000071,12.47,0.5400000000000009
12.98,0.5600000000000005,,,
13.54,0.5599999999999987,-0.02000000000000135,13.56,
14.1,0.5600000000000005,-0.019999999999999574,14.12,0.5599999999999987
14.65,0.5500000000000007,-0.049999999999998934,14.7,0.5800000000000001
15.22,0.5700000000000003,-0.08000000000000007,15.3,0.6000000000000014
15.75,0.5299999999999994,-0.009999999999999787,15.76,0.4599999999999991
,,,,
16.86,,-0.05000000000000071,16.91,
,,,17.48,0.5700000000000003
18.0,,0.0,18.0,0.5199999999999996
18.56,0.5599999999999987,,,
19.11,0.5500000000000007,,,
19.68,0.5700000000000003,,,
20.25,0.5700000000000003,,,
,,,20.79,
21.37,,0.0,21.37,0.5800000000000018
,,,,
22.48,,-0.019999999999999574,22.5,
