Tone Time,IOI,Asynchornies,Tap Time,ITI
0.31,,-0.03999999999999998,0.35,0.3
0.63,0.32,,,
0.92,0.29,-0.019999999999999907,0.94,
1.23,0.3099999999999999,0.020000000000000018,1.21,0.27
1.53,0.3,-0.010000000000000009,1.54,0.33
1.83,0.3,-0.020000000000000018,1.85,0.31
2.11,0.2799999999999998,-0.050000000000000266,2.16,0.31
2.4,0.29,-0.06000000000000005,2.46,0.2999999999999998
2.71,0.31,-0.020000000000000018,2.73,0.27
3.01,0.2999999999999998,-0.050000000000000266,3.06,0.33
3.31,0.3000000000000002,-0.029999999999999805,3.34,0.2799999999999998
3.61,0.2999999999999998,,,
3.91,0.3000000000000002,0.0,3.91,
4.2,0.29,,,
4.5,0.2999999999999998,-0.009999999999999787,4.51,
4.8,0.2999999999999998,-0.03000000000000025,4.83,0.3200000000000003
5.08,0.2800000000000002,-0.05999999999999961,5.14,0.3099999999999996
5.37,0.29,-0.04999999999999982,5.42,0.2800000000000002
5.67,0.2999999999999998,-0.03000000000000025,5.7,0.2800000000000002
5.96,0.29,,,
6.26,0.2999999999999998,-0.04999999999999982,6.31,
6.55,0.29,,,
,,,,
7.13,,-0.03000000000000025,7.16,
7.43,0.2999999999999998,-0.03000000000000025,7.46,0.2999999999999998
,,,,
8.01,,-0.02999999999999936,8.04,
8.3,0.2900000000000009,-0.019999999999999574,8.32,0.2800000000000011
8.6,0.2999999999999989,-0.030000000000001137,8.63,0.3100000000000005
8.9,0.3000000000000007,,,
9.2,0.2999999999999989,-0.02000000000000135,9.22,
9.5,0.3000000000000007,,,
9.79,0.2899999999999991,,,
10.09,0.3000000000000007,,,
10.37,0.2799999999999993,-0.02000000000000135,10.39,
10.66,0.2900000000000009,-0.019999999999999574,10.68,0.2899999999999991
10.95,0.2899999999999991,-0.030000000000001137,10.98,0.3000000000000007
11.22,0.2700000000000013,-0.049999999999998934,11.27,0.2899999999999991
11.53,0.3099999999999987,-0.009999999999999787,11.54,0.2699999999999996
11.81,0.2800000000000011,0.0,11.81,0.2700000000000013
12.1,0.2899999999999991,-0.08999999999999986,12.19,0.379999999999999
12.39,0.2900000000000009,-0.009999999999999787,12.4,0.2100000000000008
12.69,0.2999999999999989,-0.02000000000000135,12.71,0.3100000000000005
12.98,0.2900000000000009,-0.019999999999999574,13.0,0.2899999999999991
13.28,0.2999999999999989,-0.02000000000000135,13.3,0.3000000000000007
13.56,0.2800000000000011,,,
13.86,0.2999999999999989,0.009999999999999787,13.85,
14.14,0.2800000000000011,-0.009999999999999787,14.15,0.3000000000000007
14.43,0.2899999999999991,-0.040000000000000924,14.47,0.3200000000000003
14.73,0.3000000000000007,-0.019999999999999574,14.75,0.2799999999999993
15.02,0.2899999999999991,-0.030000000000001137,15.05,0.3000000000000007
15.29,0.2699999999999996,,,
15.6,0.3100000000000005,-0.08000000000000007,15.68,
15.88,0.2800000000000011,-0.019999999999999574,15.9,0.2200000000000006
16.17,0.2900000000000009,-0.019999999999999574,16.19,0.2900000000000009
16.47,0.2999999999999971,-0.0400000000000027,16.51,0.3200000000000003
16.77,0.3000000000000007,-0.019999999999999574,16.79,0.2799999999999976
17.05,0.2800000000000011,-0.019999999999999574,17.07,0.2800000000000011
17.35,0.3000000000000007,-0.019999999999999574,17.37,0.3000000000000007
17.64,0.2899999999999991,-0.00999999999999801,17.65,0.2799999999999976
17.93,0.2899999999999991,,,
18.23,0.3000000000000007,-0.030000000000001137,18.26,
18.51,0.2800000000000011,-0.029999999999997584,18.54,0.2799999999999976
18.8,0.2899999999999991,-0.029999999999997584,18.83,0.2899999999999991
19.1,0.3000000000000007,-0.019999999999999574,19.12,0.2900000000000027
19.38,0.2799999999999976,,,
19.67,0.2900000000000027,-0.03999999999999915,19.71,
19.96,0.2899999999999991,0.010000000000001563,19.95,0.2399999999999984
20.25,0.2899999999999991,-0.019999999999999574,20.27,0.3200000000000003
20.54,0.2899999999999991,-0.010000000000001563,20.55,0.2800000000000011
20.82,0.2800000000000011,-0.07000000000000028,20.89,0.3399999999999998
21.11,0.2899999999999991,-0.05000000000000071,21.16,0.2699999999999996
21.4,0.2899999999999991,-0.0400000000000027,21.44,0.2800000000000011
21.69,0.2900000000000027,,,
22.0,0.3099999999999987,-0.010000000000001563,22.01,
22.29,0.2899999999999991,,,
22.58,0.2899999999999991,,,
22.87,0.2900000000000027,0.030000000000001137,22.84,
23.14,0.2699999999999996,,,
,,,,
23.73,,-0.05999999999999872,23.79,
24.0,0.2699999999999996,0.010000000000001563,23.99,0.1999999999999993
24.3,0.3000000000000007,-0.05999999999999872,24.36,0.370000000000001
24.58,0.2799999999999976,-0.0400000000000027,24.62,0.2600000000000015
24.87,0.2900000000000027,-0.029999999999997584,24.9,0.2799999999999976
25.15,0.2799999999999976,-0.05000000000000071,25.2,0.3000000000000007
25.44,0.2900000000000027,,,
25.72,0.2799999999999976,-0.030000000000001137,25.75,
26.01,0.2900000000000027,-0.04999999999999716,26.06,0.3099999999999987
,,,26.33,0.2699999999999996
26.57,,-0.03999999999999915,26.61,0.2800000000000011
26.88,0.3099999999999987,,,
27.17,0.2900000000000027,0.0,27.17,
