,beats,piano,bass,drums,metre_auto
0,0.2,0.2,,0.22,2.0
1,0.45,0.46,0.44,,3.0
2,0.71,0.72,0.72,0.7,4.0
3,0.96,1.01,,,1.0
4,1.21,1.21,1.22,1.19,2.0
5,1.44,1.43,1.46,,3.0
6,1.69,1.7,1.68,1.69,4.0
7,1.94,1.93,,,1.0
8,2.19,2.18,2.21,2.19,2.0
9,2.43,2.42,2.49,,3.0
10,2.68,2.69,2.7,,4.0
11,2.91,,2.92,2.91,1.0
12,3.16,3.19,3.16,,2.0
13,3.39,3.38,3.43,3.42,3.0
14,3.64,3.67,3.67,3.66,4.0
15,3.87,3.87,3.88,,1.0
16,4.13,4.16,4.12,4.14,2.0
17,4.39,4.37,4.38,4.39,3.0
18,4.65,4.64,,4.65,4.0
19,4.89,,,4.89,1.0
20,5.15,5.16,,5.13,2.0
21,5.39,5.39,,5.39,3.0
22,5.64,5.65,5.64,5.63,4.0
23,5.89,5.89,,,1.0
24,6.13,6.15,6.12,6.13,2.0
25,6.4,6.4,,,3.0
26,6.63,6.66,6.64,6.62,4.0
27,6.87,6.87,,,1.0
28,7.14,,7.16,7.12,2.0
29,7.4,7.41,,,3.0
30,7.64,7.64,7.68,7.64,4.0
31,7.9,7.9,,,1.0
32,8.15,8.15,8.16,8.15,2.0
33,8.4,,,,3.0
34,8.63,8.63,8.64,8.64,4.0
35,8.9,8.91,,8.9,1.0
36,9.17,,9.23,,2.0
37,9.41,9.41,9.42,9.42,3.0
38,9.67,9.67,,9.67,4.0
39,9.91,9.93,9.91,,1.0
40,10.17,10.17,10.18,10.18,2.0
41,10.42,,,10.42,3.0
42,10.67,10.67,10.7,,4.0
43,10.92,10.92,,10.92,1.0
44,11.17,,11.18,11.16,2.0
45,11.43,11.43,,11.42,3.0
46,11.68,11.68,,11.66,4.0
47,11.92,11.92,,,1.0
48,12.17,,12.17,12.17,2.0
49,12.41,,,12.45,3.0
50,12.65,12.64,12.66,12.68,4.0
51,12.89,,12.95,12.94,1.0
52,13.12,,,,2.0
53,13.36,13.36,,,3.0
54,13.63,13.62,13.63,13.64,4.0
55,13.88,13.88,13.9,,1.0
56,14.13,14.13,14.15,14.14,2.0
57,14.39,14.4,14.4,14.4,3.0
58,14.62,,14.59,14.66,4.0
59,14.86,,,,1.0
60,15.1,15.15,,15.11,2.0
61,15.39,15.39,15.42,15.39,3.0
62,15.62,15.61,15.64,,4.0
63,15.86,,,,1.0
64,16.14,16.13,,16.12,2.0
65,16.4,,,16.4,3.0
66,16.66,,,,4.0
67,16.93,16.93,,16.9,1.0
68,17.16,,,17.16,2.0
69,17.42,,,,3.0
70,17.67,,,17.66,4.0
71,17.92,17.92,17.91,,1.0
72,18.21,18.22,,18.2,2.0
73,18.49,,18.54,,3.0
74,18.76,,,18.8,4.0
75,19.05,,19.08,19.06,1.0
76,19.33,19.34,19.34,19.33,2.0
77,19.6,19.61,,19.57,3.0
78,19.89,,19.9,19.94,4.0
79,20.17,,20.17,20.17,1.0
80,20.44,,,20.43,2.0
81,20.68,20.69,,20.67,3.0
82,20.94,20.95,20.92,,4.0
83,21.21,21.21,,21.24,1.0
84,21.45,21.45,21.42,,2.0
85,21.69,21.7,,21.68,3.0
86,21.95,21.96,21.97,21.94,4.0
87,22.19,,22.19,22.18,1.0
88,22.43,,,22.4,2.0
89,22.67,,,22.65,3.0
90,22.91,22.91,22.95,,4.0
91,23.15,,,23.15,1.0
92,23.41,23.42,,23.42,2.0
93,23.66,,,,3.0
94,23.9,23.9,,23.92,4.0
95,24.15,24.15,,,1.0
96,24.39,,24.38,24.4,2.0
97,24.63,,,24.64,3.0
98,24.87,24.87,24.89,,4.0
99,25.12,,,25.12,1.0
100,25.35,,,25.35,2.0
101,25.59,25.6,,,3.0
102,25.83,25.84,,25.82,4.0
103,26.08,26.08,,26.06,1.0
104,26.32,,26.33,,2.0
105,26.56,,,26.56,3.0
106,26.79,26.78,26.83,26.8,4.0
107,27.03,,,,1.0
108,27.28,,,27.3,2.0
109,27.51,27.51,,27.53,3.0
110,27.75,27.77,27.73,27.76,4.0
111,28.0,28.0,27.99,28.0,1.0
112,28.23,,,,2.0
113,28.48,28.47,28.49,28.48,3.0
114,28.73,,28.74,28.72,4.0
115,28.97,28.95,28.98,,1.0
116,29.2,29.18,,29.2,2.0
117,29.44,29.45,29.44,29.46,3.0
118,29.72,,,29.78,4.0
119,30.01,,30.02,30.04,1.0
120,30.28,30.27,,30.26,2.0
121,30.57,,30.6,30.56,3.0
122,30.84,30.83,,30.86,4.0
123,31.09,31.09,31.11,,1.0
124,31.34,31.38,31.34,31.33,2.0
125,31.62,31.62,,31.66,3.0
126,31.91,,,31.97,4.0
127,32.19,32.2,,32.21,1.0
128,32.44,32.43,,,2.0
129,32.7,32.67,,32.7,3.0
130,32.99,33.0,,33.03,4.0
131,33.25,33.22,33.26,33.26,1.0
132,33.48,33.48,,,2.0
133,33.74,,,33.73,3.0
134,33.97,,33.95,33.98,4.0
135,34.23,34.26,,,1.0
136,34.51,34.54,,34.57,2.0
137,34.8,34.8,,34.79,3.0
138,35.07,35.06,35.1,35.12,4.0
139,35.33,35.36,35.35,35.38,1.0
140,35.57,,,35.61,2.0
141,35.81,35.85,35.82,,3.0
142,36.05,36.04,36.06,,4.0
143,36.29,,36.3,36.27,1.0
144,36.52,36.53,36.52,36.52,2.0
145,36.76,36.77,,36.77,3.0
146,37.0,37.01,36.99,36.99,4.0
147,37.25,37.26,37.26,,1.0
148,37.49,37.51,37.49,37.48,2.0
149,37.73,37.73,37.73,37.73,3.0
150,38.0,,,,4.0
151,38.26,38.25,,,1.0
152,38.49,,38.48,38.49,2.0
153,38.76,38.77,,38.76,3.0
154,39.0,39.01,38.97,38.98,4.0
155,39.27,39.28,,,1.0
156,39.52,39.53,39.49,,2.0
157,39.78,39.78,,,3.0
158,40.02,40.02,,39.99,4.0
159,40.27,40.27,,,1.0
160,40.52,40.51,,40.53,2.0
161,40.78,,,40.78,3.0
162,41.01,41.0,41.02,41.02,4.0
163,41.26,41.27,41.27,,1.0
164,41.51,41.5,41.52,41.53,2.0
165,41.76,41.75,41.81,,3.0
166,41.99,41.99,,41.99,4.0
167,42.24,42.23,42.26,42.26,1.0
168,42.47,42.46,42.47,42.5,2.0
169,42.73,,,42.75,3.0
170,42.97,42.97,42.99,42.99,4.0
171,43.23,43.2,,43.23,1.0
172,43.46,43.44,43.5,43.5,2.0
173,43.71,,,43.73,3.0
174,43.94,,,,4.0
175,44.18,44.18,,44.21,1.0
176,44.42,44.42,,44.47,2.0
177,44.66,44.66,,44.71,3.0
178,44.94,44.92,,44.96,4.0
179,45.18,45.19,,45.21,1.0
180,45.42,45.42,45.4,45.46,2.0
181,45.68,,,,3.0
182,45.93,,,,4.0
183,46.17,46.17,,46.17,1.0
184,46.4,46.39,46.39,46.43,2.0
185,46.68,,,,3.0
186,46.96,,,,4.0
187,47.25,47.25,47.25,,1.0
188,47.53,,,,2.0
189,47.78,,,47.81,3.0
190,48.04,48.04,,48.06,4.0
191,48.33,,48.38,48.37,1.0
192,48.56,,,,2.0
193,48.8,48.8,48.79,48.78,3.0
194,49.08,,49.13,49.13,4.0
195,49.32,,,49.3,1.0
196,49.56,49.57,49.53,49.55,2.0
197,49.79,,,49.8,3.0
198,50.07,,,50.05,4.0
199,50.35,,50.34,,1.0
200,50.64,50.64,,,2.0
201,50.88,50.88,50.88,50.92,3.0
202,51.15,,,51.15,4.0
203,51.38,51.4,,51.38,1.0
204,51.62,51.62,51.6,,2.0
205,51.89,51.88,,51.89,3.0
206,52.13,52.14,52.11,,4.0
207,52.37,52.37,52.34,,1.0
208,52.62,,52.63,52.65,2.0
209,52.89,,,52.88,3.0
210,53.18,53.24,,,4.0
211,53.46,,53.46,,1.0
212,53.7,,,,2.0
213,53.94,,53.94,,3.0
214,54.18,54.15,,54.19,4.0
215,54.41,,,54.45,1.0
216,54.66,54.63,,,2.0
217,54.89,,,,3.0
218,55.13,55.12,55.15,,4.0
219,55.38,55.37,55.38,55.39,1.0
220,55.62,55.61,,55.62,2.0
221,55.85,55.83,,,3.0
222,56.11,,,56.1,4.0
223,56.39,56.4,56.4,56.43,1.0
224,56.63,,,,2.0
225,56.87,56.87,56.88,56.87,3.0
226,57.1,,57.1,57.14,4.0
227,57.34,,57.36,,1.0
228,57.63,57.67,57.63,,2.0
229,57.91,57.91,,,3.0
230,58.19,58.25,,58.18,4.0
231,58.46,58.46,58.44,58.5,1.0
