,beats,piano,bass,drums,metre_auto
0,0.32,,,0.32,1.0
1,0.54,0.55,,0.54,2.0
2,0.74,0.78,0.74,0.75,3.0
3,0.93,,,,4.0
4,1.13,,,,1.0
5,1.33,1.33,,,2.0
6,1.55,1.55,,1.55,3.0
7,1.76,,1.78,,4.0
8,1.96,,1.99,,1.0
9,2.15,,,,2.0
10,2.35,,,2.35,3.0
11,2.55,,,2.56,4.0
12,2.75,,,,1.0
13,2.96,,,,2.0
14,3.16,3.19,3.16,3.16,3.0
15,3.37,,3.37,,4.0
16,3.59,,3.6,,1.0
17,3.79,,3.81,3.78,2.0
18,4.01,,4.02,,3.0
19,4.22,,4.23,,4.0
20,4.43,,4.46,,1.0
21,4.64,,,4.66,2.0
22,4.84,4.85,,,3.0
23,5.04,5.09,,5.08,4.0
24,5.23,,,,1.0
25,5.43,5.45,5.41,,2.0
26,5.64,,,5.62,3.0
27,5.85,,5.85,5.84,4.0
28,6.06,,,6.05,1.0
29,6.27,,6.3,6.27,2.0
30,6.49,6.54,6.52,6.48,3.0
31,6.7,,6.73,6.7,4.0
32,6.91,6.89,6.95,6.92,1.0
33,7.12,7.11,,7.14,2.0
34,7.32,7.32,7.31,,3.0
35,7.52,,,7.51,4.0
36,7.72,,,,1.0
37,7.92,,,,2.0
38,8.11,,,,3.0
39,8.31,,8.31,,4.0
40,8.52,,8.5,,1.0
41,8.73,,8.73,8.71,2.0
42,8.94,,8.93,8.95,3.0
43,9.16,,9.18,9.17,4.0
44,9.37,,,9.37,1.0
45,9.58,9.61,,9.59,2.0
46,9.79,,,9.82,3.0
47,10.0,,10.02,10.04,4.0
48,10.21,,,,1.0
49,10.42,10.42,,,2.0
50,10.62,10.6,,10.61,3.0
51,10.84,10.85,10.83,,4.0
52,11.05,11.06,,,1.0
53,11.25,11.28,11.25,11.26,2.0
54,11.44,,,,3.0
55,11.64,,,11.69,4.0
56,11.84,11.83,11.88,,1.0
57,12.04,12.04,,,2.0
58,12.25,12.24,,12.23,3.0
59,12.47,12.51,,,4.0
60,12.68,12.69,12.71,12.68,1.0
61,12.89,12.92,12.92,12.91,2.0
62,13.09,13.12,13.12,13.14,3.0
63,13.29,,13.34,13.27,4.0
64,13.49,,,13.49,1.0
65,13.68,,,,2.0
66,13.88,13.93,,,3.0
67,14.09,14.13,,14.11,4.0
68,14.28,,,,1.0
69,14.48,,14.46,,2.0
70,14.68,14.7,14.68,,3.0
71,14.88,,14.89,14.88,4.0
72,15.1,15.11,15.12,15.09,1.0
73,15.31,15.31,15.32,15.31,2.0
74,15.52,15.55,15.55,15.52,3.0
75,15.73,,15.76,15.73,4.0
76,15.94,15.95,15.97,15.94,1.0
77,16.14,16.19,,16.18,2.0
78,16.34,,,16.39,3.0
79,16.54,16.55,,,4.0
80,16.73,16.73,,16.72,1.0
81,16.94,,16.97,16.97,2.0
82,17.14,17.18,17.19,17.18,3.0
83,17.33,,,,4.0
84,17.53,17.53,,,1.0
85,17.73,17.72,,,2.0
86,17.94,17.93,,17.92,3.0
87,18.15,18.16,18.14,18.14,4.0
88,18.36,18.41,,18.36,1.0
89,18.57,,18.56,18.58,2.0
90,18.79,18.84,,18.79,3.0
91,18.99,19.04,18.98,,4.0
92,19.2,19.25,19.19,19.25,1.0
93,19.42,,19.41,19.43,2.0
94,19.63,19.68,19.63,19.65,3.0
95,19.84,,19.87,19.86,4.0
96,20.05,,20.07,20.07,1.0
97,20.24,20.24,,20.28,2.0
98,20.44,20.44,,20.44,3.0
99,20.65,20.64,,,4.0
100,20.85,20.86,,,1.0
