,beats,piano,bass,drums,metre_auto
0,0.07,0.08,,,3.0
1,0.36,0.38,,0.37,1.0
2,0.69,,0.69,0.68,2.0
3,1.0,,,,3.0
4,1.32,1.31,,,1.0
5,1.64,,1.64,1.61,2.0
6,1.94,,,1.95,3.0
7,2.26,2.27,,2.26,1.0
8,2.57,,2.58,2.57,2.0
9,2.87,,2.87,2.87,3.0
10,3.2,3.2,3.2,3.2,1.0
11,3.52,,,,2.0
12,3.82,,,,3.0
13,4.13,4.11,4.16,4.13,1.0
14,4.46,,4.45,,2.0
15,4.78,,4.78,4.75,3.0
16,5.07,5.06,,5.08,1.0
17,5.38,5.38,5.43,5.38,2.0
18,5.7,,5.72,5.7,3.0
19,6.02,6.06,,6.02,1.0
20,6.32,,6.32,6.32,2.0
21,6.63,6.67,6.62,,3.0
22,6.93,6.93,6.96,6.92,1.0
23,7.25,,7.26,7.25,2.0
24,7.55,,,7.55,3.0
25,7.86,7.86,7.9,7.86,1.0
26,8.16,,,8.16,2.0
27,8.49,,,,3.0
28,8.78,8.79,8.83,8.78,1.0
29,9.09,,,9.09,2.0
30,9.41,,,,3.0
31,9.73,,9.74,9.72,1.0
32,10.03,,10.02,10.04,2.0
33,10.36,10.38,,10.36,3.0
34,10.66,10.71,10.66,10.66,1.0
35,10.97,,,10.97,2.0
36,11.28,,,11.28,3.0
37,11.6,,11.58,11.6,1.0
38,11.92,11.93,,11.9,2.0
39,12.22,12.22,,,3.0
40,12.52,12.52,12.53,12.53,1.0
41,12.85,12.86,,12.85,2.0
42,13.17,13.18,,13.16,3.0
43,13.48,13.48,13.47,13.45,1.0
44,13.79,13.8,,13.79,2.0
45,14.1,,,14.1,3.0
46,14.41,14.4,,14.42,1.0
47,14.71,,,14.71,2.0
48,15.02,,,,3.0
49,15.31,,,15.31,1.0
50,15.62,,15.65,15.62,2.0
51,15.94,15.95,15.95,15.93,3.0
52,16.24,,,16.23,1.0
53,16.56,16.56,16.57,16.54,2.0
54,16.87,16.93,16.87,16.85,3.0
55,17.16,17.22,17.2,17.15,1.0
56,17.47,,,17.47,2.0
57,17.79,,,17.79,3.0
58,18.1,18.15,18.11,18.1,1.0
59,18.41,,18.42,18.41,2.0
60,18.72,,18.72,,3.0
61,19.03,19.01,19.05,19.03,1.0
62,19.33,,,19.32,2.0
63,19.64,19.61,19.69,19.66,3.0
64,19.95,19.94,19.97,19.95,1.0
65,20.25,,,20.25,2.0
66,20.57,,,20.57,3.0
67,20.89,,20.9,20.88,1.0
68,21.19,21.2,,,2.0
69,21.51,21.52,,,3.0
70,21.8,21.87,21.8,21.8,1.0
71,22.11,,22.1,,2.0
72,22.43,,,,3.0
73,22.74,22.74,22.75,22.74,1.0
74,23.04,23.04,,23.04,2.0
75,23.36,23.36,,23.36,3.0
76,23.68,23.68,23.7,23.68,1.0
77,23.99,24.03,23.99,,2.0
78,24.31,24.32,,24.3,3.0
79,24.63,24.7,24.63,24.62,1.0
80,24.92,24.96,,24.92,2.0
81,25.23,25.3,,25.23,3.0
82,25.53,25.6,25.53,25.52,1.0
83,25.85,25.85,,,2.0
84,26.15,26.15,,,3.0
85,26.45,26.46,26.46,26.44,1.0
86,26.75,26.77,,26.75,2.0
87,27.08,27.15,27.1,27.08,3.0
88,27.39,27.45,27.4,27.4,1.0
89,27.72,,,27.74,2.0
90,28.02,,,,3.0
91,28.34,,28.33,28.37,1.0
92,28.66,,28.67,28.66,2.0
93,28.98,,28.98,28.98,3.0
94,29.29,29.28,29.29,29.29,1.0
95,29.58,,,,2.0
96,29.9,,,,3.0
97,30.21,,30.2,30.21,1.0
98,30.5,,,30.51,2.0
99,30.8,,,30.8,3.0
100,31.1,31.09,31.11,31.1,1.0
101,31.41,,,31.41,2.0
102,31.7,31.7,,31.74,3.0
103,32.03,32.02,32.05,32.04,1.0
104,32.33,32.32,32.34,32.34,2.0
105,32.64,32.65,,32.64,3.0
106,32.96,32.96,32.98,32.95,1.0
107,33.26,33.26,33.29,33.26,2.0
108,33.58,33.58,33.6,33.57,3.0
109,33.88,33.88,33.93,33.89,1.0
110,34.19,34.2,,34.2,2.0
111,34.51,34.52,,34.51,3.0
112,34.82,34.83,34.85,34.81,1.0
113,35.13,35.13,,35.14,2.0
114,35.44,35.44,,35.43,3.0
115,35.75,35.74,35.77,35.72,1.0
116,36.04,,36.05,36.02,2.0
117,36.36,36.36,,,3.0
118,36.66,36.65,36.66,36.66,1.0
119,36.96,36.99,,36.95,2.0
120,37.28,37.29,,,3.0
121,37.57,37.58,37.55,37.55,1.0
122,37.88,37.89,37.86,37.88,2.0
123,38.18,38.2,,38.18,3.0
124,38.48,38.51,38.48,38.48,1.0
125,38.8,,,38.8,2.0
126,39.11,,,39.12,3.0
127,39.42,39.43,,39.42,1.0
128,39.74,39.75,39.72,39.72,2.0
129,40.03,40.05,40.03,40.03,3.0
130,40.34,40.33,40.36,40.33,1.0
131,40.64,,,,2.0
132,40.95,,,40.95,3.0
133,41.26,41.26,,41.26,1.0
134,41.56,41.63,41.55,,2.0
135,41.86,41.88,41.87,,3.0
136,42.16,,,42.16,1.0
137,42.45,42.43,42.48,42.45,2.0
138,42.77,42.78,,42.77,3.0
139,43.08,43.09,,43.08,1.0
140,43.41,43.42,43.39,,2.0
141,43.71,43.72,,,3.0
142,44.03,44.07,44.03,44.02,1.0
143,44.32,44.31,,,2.0
144,44.63,,,44.63,3.0
