,beats,piano,bass,drums,metre_auto
0,0.04,0.03,0.03,0.02,1.0
1,0.29,0.31,0.31,,2.0
2,0.52,0.52,0.54,,3.0
3,0.77,0.78,0.79,,4.0
4,1.01,1.02,1.02,,1.0
5,1.25,1.26,1.26,,2.0
6,1.48,1.49,1.49,,3.0
7,1.71,1.72,1.72,,4.0
8,1.95,1.95,1.95,,1.0
9,2.17,2.18,2.19,2.16,2.0
10,2.4,2.41,2.42,2.38,3.0
11,2.63,,2.65,2.62,4.0
12,2.86,2.87,2.87,2.87,1.0
13,3.09,3.1,3.11,3.08,2.0
14,3.33,3.34,3.34,3.31,3.0
15,3.54,3.56,3.58,3.54,4.0
16,3.74,3.73,3.79,3.78,1.0
17,3.98,3.97,,4.0,2.0
18,4.21,4.19,4.26,4.24,3.0
19,4.45,,4.48,4.45,4.0
20,4.7,4.73,4.71,4.69,1.0
21,4.93,4.94,4.94,4.91,2.0
22,5.14,5.15,5.17,5.15,3.0
23,5.37,5.38,5.4,5.37,4.0
24,5.62,5.63,5.63,,1.0
25,5.85,5.86,5.86,,2.0
26,6.05,6.05,6.08,6.04,3.0
27,6.28,6.28,6.31,6.28,4.0
28,6.52,6.52,6.53,6.51,1.0
29,6.73,,6.77,6.73,2.0
30,6.96,6.96,7.0,6.96,3.0
31,7.18,7.2,7.22,7.18,4.0
32,7.43,,7.44,7.43,1.0
33,7.65,7.65,7.66,7.65,2.0
34,7.88,7.89,7.89,7.89,3.0
35,8.11,,8.11,8.09,4.0
36,8.35,8.35,8.35,8.34,1.0
37,8.58,,8.58,8.56,2.0
38,8.82,8.82,8.8,,3.0
39,9.03,,9.04,9.03,4.0
40,9.28,9.28,9.27,,1.0
41,9.51,9.51,9.53,9.5,2.0
42,9.76,9.78,9.75,9.74,3.0
43,9.99,10.02,9.97,9.97,4.0
44,10.2,10.21,10.21,10.2,1.0
45,10.44,10.46,10.44,10.44,2.0
46,10.65,10.66,10.68,10.69,3.0
47,10.89,10.89,10.91,10.89,4.0
48,11.12,11.12,11.13,11.13,1.0
49,11.36,11.36,11.37,11.34,2.0
50,11.61,11.61,11.6,,3.0
51,11.83,,11.84,,4.0
52,12.08,12.1,12.08,12.13,1.0
53,12.29,12.29,12.3,,2.0
54,12.49,12.5,12.52,12.49,3.0
55,12.7,12.7,12.75,12.7,4.0
56,12.95,12.96,12.97,,1.0
57,13.16,13.17,13.2,13.17,2.0
58,13.36,13.37,,,3.0
59,13.61,13.59,13.64,13.62,4.0
60,13.84,13.84,13.86,13.86,1.0
61,14.09,14.07,14.09,14.09,2.0
62,14.3,14.3,14.33,14.32,3.0
63,14.54,14.53,14.55,14.54,4.0
64,14.79,,14.79,,1.0
65,15.01,15.0,15.02,15.01,2.0
66,15.25,15.26,15.25,15.24,3.0
67,15.46,,15.48,15.45,4.0
68,15.67,15.67,15.71,15.7,1.0
69,15.92,15.92,15.93,15.92,2.0
70,16.15,16.14,16.16,16.15,3.0
71,16.36,16.36,16.39,16.37,4.0
72,16.61,16.62,16.59,,1.0
73,16.84,16.85,16.83,16.83,2.0
74,17.07,17.07,17.06,,3.0
75,17.27,17.27,17.29,17.29,4.0
76,17.52,17.52,17.52,,1.0
77,17.74,17.75,17.75,17.75,2.0
78,17.97,,18.01,,3.0
79,18.2,,18.23,18.2,4.0
80,18.44,,18.44,,1.0
81,18.66,,18.68,18.65,2.0
82,18.86,18.87,18.91,18.9,3.0
83,19.1,19.1,19.13,19.11,4.0
84,19.34,19.35,19.37,,1.0
85,19.59,19.6,19.6,19.57,2.0
86,19.83,19.82,19.83,,3.0
87,20.04,20.04,20.04,20.03,4.0
88,20.28,20.29,20.29,,1.0
89,20.49,,20.48,20.49,2.0
90,20.73,20.73,20.74,20.71,3.0
91,20.94,20.97,20.97,20.94,4.0
92,21.17,21.17,21.19,,1.0
93,21.41,21.41,21.42,21.4,2.0
94,21.65,,21.64,,3.0
95,21.87,21.88,21.88,,4.0
96,22.08,22.08,22.1,22.1,1.0
97,22.32,,22.33,22.3,2.0
98,22.55,22.56,22.56,22.54,3.0
99,22.78,22.79,22.8,22.76,4.0
100,23.01,23.02,23.02,,1.0
101,23.22,23.25,23.25,23.21,2.0
102,23.47,,23.48,,3.0
103,23.67,23.68,23.68,23.67,4.0
104,23.91,23.91,23.93,23.9,1.0
105,24.14,,24.15,24.12,2.0
106,24.35,24.35,24.37,,3.0
107,24.57,24.58,24.59,24.57,4.0
108,24.81,24.81,24.82,24.8,1.0
109,25.05,25.06,25.06,,2.0
110,25.25,25.25,25.28,25.27,3.0
111,25.48,25.48,25.5,25.48,4.0
112,25.72,,25.73,,1.0
113,25.94,,25.96,25.93,2.0
114,26.15,26.15,26.18,,3.0
115,26.36,26.39,26.4,26.38,4.0
116,26.57,26.61,26.62,,1.0
117,26.77,,,26.77,2.0
118,26.98,26.98,,26.98,3.0
119,27.22,27.2,,27.23,4.0
120,27.46,,27.45,27.45,1.0
121,27.7,27.68,27.74,,2.0
122,27.95,,27.96,28.0,3.0
123,28.19,28.19,28.19,28.22,4.0
124,28.42,28.43,28.41,28.46,1.0
125,28.65,,28.65,28.67,2.0
126,28.88,,28.88,28.89,3.0
127,29.1,,29.12,29.11,4.0
128,29.34,29.34,29.35,,1.0
129,29.58,29.58,29.58,29.58,2.0
130,29.82,29.82,29.82,,3.0
131,30.04,,30.05,,4.0
132,30.27,30.28,30.29,,1.0
133,30.5,30.5,30.51,,2.0
134,30.7,30.7,30.75,,3.0
135,30.95,30.95,30.96,,4.0
136,31.16,31.17,31.19,,1.0
137,31.39,31.39,31.39,31.38,2.0
138,31.61,31.61,31.62,,3.0
139,31.85,31.87,31.85,31.83,4.0
140,32.06,32.07,32.08,,1.0
141,32.29,32.29,32.31,32.29,2.0
142,32.52,32.52,32.53,,3.0
143,32.76,32.75,32.76,32.74,4.0
144,32.99,33.0,32.99,,1.0
145,33.21,,33.21,33.2,2.0
146,33.43,33.43,33.43,,3.0
147,33.65,33.65,33.67,33.65,4.0
148,33.88,33.88,33.89,33.88,1.0
149,34.09,34.09,34.11,34.09,2.0
150,34.34,34.37,34.34,,3.0
151,34.54,34.54,34.55,34.54,4.0
152,34.79,34.81,34.77,34.77,1.0
153,35.0,34.99,35.0,34.99,2.0
154,35.23,35.24,35.23,35.22,3.0
155,35.45,35.44,35.45,35.44,4.0
156,35.68,,35.68,,1.0
157,35.91,,35.92,35.9,2.0
158,36.14,,36.14,36.14,3.0
159,36.35,36.34,36.36,36.35,4.0
160,36.59,,36.6,,1.0
161,36.81,,36.82,36.8,2.0
162,37.05,,37.06,37.03,3.0
163,37.27,,37.28,,4.0
164,37.52,,37.52,37.56,1.0
165,37.73,,37.74,,2.0
166,37.94,37.94,37.96,,3.0
167,38.16,38.16,38.2,38.17,4.0
168,38.41,38.42,38.43,38.41,1.0
169,38.65,38.63,38.66,38.63,2.0
170,38.89,,38.89,,3.0
171,39.1,39.09,39.11,39.09,4.0
172,39.32,,39.33,,1.0
173,39.54,39.57,39.55,39.53,2.0
174,39.76,39.76,39.78,,3.0
175,39.98,39.98,40.0,39.99,4.0
176,40.23,40.23,40.23,,1.0
177,40.45,,40.45,40.44,2.0
178,40.68,40.69,40.68,40.67,3.0
179,40.9,40.9,40.91,40.9,4.0
180,41.13,41.14,41.14,,1.0
181,41.35,41.35,41.36,41.36,2.0
182,41.55,41.56,41.6,,3.0
183,41.8,41.82,41.83,41.79,4.0
184,42.02,42.02,42.03,,1.0
185,42.25,42.25,42.26,42.24,2.0
186,42.46,42.46,42.48,42.48,3.0
187,42.68,42.68,42.72,42.7,4.0
188,42.91,42.91,42.94,42.93,1.0
189,43.16,,43.15,43.15,2.0
190,43.36,43.36,43.39,43.38,3.0
191,43.6,43.61,43.6,43.59,4.0
192,43.83,,43.83,43.84,1.0
193,44.05,44.04,44.07,44.04,2.0
194,44.28,44.28,44.29,,3.0
195,44.51,44.5,44.51,44.5,4.0
196,44.71,44.71,44.74,44.74,1.0
197,44.96,44.98,44.98,44.96,2.0
198,45.17,45.18,45.2,45.17,3.0
199,45.38,45.38,45.41,45.4,4.0
200,45.63,,45.66,,1.0
201,45.85,45.85,45.87,45.84,2.0
202,46.05,46.05,46.1,46.08,3.0
203,46.29,46.28,46.31,46.3,4.0
204,46.52,46.53,46.55,,1.0
205,46.77,,46.77,46.75,2.0
206,46.99,46.99,46.99,,3.0
207,47.21,47.22,47.23,47.21,4.0
208,47.46,47.44,47.46,,1.0
209,47.67,47.67,47.68,47.66,2.0
210,47.87,47.87,47.91,47.89,3.0
211,48.11,48.12,48.12,48.11,4.0
212,48.36,,48.36,,1.0
213,48.56,,48.56,48.57,2.0
214,48.79,,48.8,,3.0
215,49.02,,49.04,49.02,4.0
216,49.26,,49.27,49.27,1.0
217,49.47,49.46,49.49,49.48,2.0
218,49.72,,49.72,,3.0
219,49.93,49.92,49.94,49.93,4.0
220,50.17,50.19,50.17,50.15,1.0
221,50.38,50.38,50.38,50.38,2.0
222,50.62,50.63,50.61,50.62,3.0
223,50.83,50.83,50.83,50.83,4.0
224,51.07,51.07,51.07,,1.0
225,51.29,,51.29,51.28,2.0
226,51.49,51.5,51.52,,3.0
227,51.73,51.75,51.74,51.73,4.0
228,51.95,51.94,51.97,,1.0
229,52.2,52.18,52.2,52.21,2.0
230,52.44,52.44,52.44,,3.0
231,52.66,,52.67,52.66,4.0
232,52.87,52.87,52.89,52.9,1.0
233,53.11,53.11,53.13,53.11,2.0
234,53.35,53.35,53.35,,3.0
235,53.58,53.6,53.59,53.57,4.0
236,53.82,53.82,53.82,,1.0
237,54.04,54.05,54.04,54.03,2.0
238,54.27,,54.27,54.26,3.0
239,54.47,54.45,54.49,54.48,4.0
240,54.72,,54.72,,1.0
241,54.94,54.94,54.94,54.94,2.0
242,55.15,55.15,55.18,,3.0
243,55.4,55.4,55.41,55.41,4.0
244,55.63,,55.63,,1.0
245,55.86,55.87,55.86,55.86,2.0
246,56.1,56.1,56.1,,3.0
247,56.32,56.32,56.33,56.31,4.0
248,56.55,56.55,56.55,,1.0
249,56.76,56.78,56.78,56.76,2.0
250,57.0,,56.98,57.01,3.0
251,57.2,57.19,57.22,57.2,4.0
252,57.44,57.42,57.43,57.45,1.0
253,57.66,,57.67,57.66,2.0
254,57.9,,57.88,,3.0
255,58.12,,58.13,58.12,4.0
256,58.35,,58.35,,1.0
257,58.57,,58.57,58.56,2.0
258,58.8,58.8,58.81,,3.0
259,59.03,59.03,59.04,59.03,4.0
260,59.26,59.26,59.28,,1.0
261,59.49,59.49,59.5,59.49,2.0
262,59.73,59.73,59.74,59.71,3.0
263,59.95,59.97,59.97,59.93,4.0
264,60.18,60.18,60.19,60.23,1.0
265,60.41,60.41,60.42,60.39,2.0
266,60.64,60.64,60.64,,3.0
267,60.86,60.87,60.88,60.84,4.0
268,61.09,61.09,61.1,61.07,1.0
269,61.31,,61.32,,2.0
270,61.55,,61.56,61.6,3.0
271,61.75,61.75,61.76,61.73,4.0
272,61.98,,61.97,,1.0
273,62.18,62.17,62.2,62.18,2.0
274,62.43,,62.43,,3.0
275,62.64,62.64,62.65,,4.0
276,62.86,62.87,62.88,,1.0
277,63.1,63.15,63.1,63.09,2.0
278,63.32,63.32,63.34,,3.0
279,63.53,63.53,63.57,63.53,4.0
280,63.77,63.78,63.78,63.76,1.0
281,63.97,63.95,64.0,63.98,2.0
282,64.22,64.2,64.22,,3.0
283,64.44,64.44,64.45,64.42,4.0
284,64.66,64.66,64.67,64.71,1.0
285,64.87,,64.9,64.85,2.0
286,65.12,,65.12,,3.0
287,65.32,65.3,65.32,65.31,4.0
288,65.54,,65.56,,1.0
289,65.77,,65.78,65.75,2.0
290,66.0,,66.0,,3.0
291,66.23,,66.21,66.21,4.0
292,66.46,,66.46,,1.0
293,66.66,66.66,66.68,66.67,2.0
294,66.9,66.9,66.91,,3.0
295,67.12,67.1,67.14,67.13,4.0
296,67.33,67.33,67.36,,1.0
297,67.56,,67.58,67.56,2.0
298,67.79,67.79,67.82,,3.0
299,68.03,68.05,68.05,68.01,4.0
300,68.23,68.24,68.26,,1.0
301,68.45,,68.48,68.45,2.0
302,68.66,68.67,68.71,,3.0
303,68.9,,68.92,68.89,4.0
304,69.11,69.11,69.15,,1.0
305,69.34,,69.37,69.32,2.0
306,69.54,69.54,69.57,69.54,3.0
307,69.79,,69.8,,4.0
308,69.99,70.0,70.02,,1.0
309,70.23,,70.24,70.21,2.0
310,70.45,70.45,70.45,70.49,3.0
