,beats,piano,bass,drums,metre_auto
0,0.26,,,0.25,1.0
1,0.64,0.68,,0.63,2.0
2,1.01,1.04,1.0,1.01,3.0
3,1.39,1.41,1.38,1.39,4.0
4,1.78,1.78,,1.78,1.0
5,2.17,2.17,2.17,2.16,2.0
6,2.56,2.57,2.55,2.54,3.0
7,2.94,2.95,2.93,2.93,4.0
8,3.31,,,3.31,1.0
9,3.69,,3.7,3.69,2.0
10,4.08,,4.08,4.08,3.0
11,4.45,,,4.45,4.0
12,4.85,4.88,4.84,4.85,1.0
13,5.22,5.18,5.22,5.22,2.0
14,5.6,,5.62,5.59,3.0
15,5.97,,5.98,5.97,4.0
16,6.38,6.43,6.39,6.38,1.0
17,6.75,6.84,6.76,6.74,2.0
18,7.15,7.21,7.15,7.14,3.0
19,7.53,7.57,,7.53,4.0
20,7.94,7.94,7.96,7.9,1.0
21,8.31,8.34,,8.29,2.0
22,8.71,8.72,,8.7,3.0
23,9.09,9.09,9.09,9.09,4.0
24,9.48,,9.46,9.48,1.0
25,9.87,,9.94,9.86,2.0
26,10.23,,,10.23,3.0
27,10.6,10.64,10.58,10.6,4.0
28,10.99,,,10.99,1.0
29,11.37,,11.35,11.37,2.0
30,11.77,,11.8,11.77,3.0
31,12.17,,12.17,12.16,4.0
32,12.56,,12.54,12.57,1.0
33,12.95,,12.96,12.95,2.0
34,13.33,,13.3,13.34,3.0
35,13.7,,13.69,13.69,4.0
36,14.09,14.16,14.09,14.09,1.0
37,14.48,14.54,14.49,14.47,2.0
38,14.88,,14.88,14.88,3.0
39,15.24,15.24,15.24,15.24,4.0
40,15.63,,,15.64,1.0
41,16.02,16.04,16.0,16.02,2.0
42,16.41,16.47,,16.4,3.0
43,16.78,16.86,16.74,16.78,4.0
44,17.17,17.16,,17.19,1.0
45,17.56,,17.54,17.56,2.0
46,17.95,17.95,17.92,17.95,3.0
47,18.33,,18.33,18.33,4.0
48,18.7,,,18.7,1.0
49,19.08,,19.08,19.08,2.0
50,19.46,19.53,,19.45,3.0
51,19.84,19.88,19.84,19.84,4.0
52,20.22,,20.19,20.21,1.0
53,20.6,20.61,20.61,20.6,2.0
54,20.96,20.93,20.99,20.97,3.0
55,21.35,21.35,21.35,21.35,4.0
56,21.75,21.82,,21.74,1.0
57,22.13,22.14,,22.13,2.0
58,22.52,,,22.52,3.0
59,22.89,,22.91,22.89,4.0
60,23.27,,23.25,23.28,1.0
