,beats,piano,bass,drums,metre_auto
0,0.14,,0.15,0.16,4.0
1,0.61,0.65,0.62,0.62,1.0
2,1.08,1.1,1.08,1.12,2.0
3,1.55,1.56,1.55,1.57,3.0
4,2.01,2.02,,2.05,4.0
5,2.49,2.45,2.5,2.51,1.0
6,2.96,,2.98,2.98,2.0
7,3.43,3.47,,3.45,3.0
8,3.88,3.85,3.9,,4.0
9,4.37,,4.41,,1.0
10,4.84,4.87,4.86,,2.0
11,5.31,5.3,5.31,,3.0
12,5.78,5.79,5.78,5.75,4.0
13,6.23,6.29,6.22,6.23,1.0
14,6.7,6.71,6.69,6.7,2.0
15,7.17,7.18,7.13,7.18,3.0
16,7.64,7.7,7.62,7.62,4.0
17,8.11,8.14,8.1,8.09,1.0
18,8.58,8.58,8.56,8.56,2.0
19,9.05,9.08,9.03,9.06,3.0
20,9.52,,9.52,9.53,4.0
21,9.99,10.02,9.95,9.99,1.0
22,10.46,,10.47,10.46,2.0
23,10.98,,10.99,10.95,3.0
24,11.44,11.48,11.43,,4.0
25,11.94,11.94,11.96,11.93,1.0
26,12.41,12.42,12.41,12.42,2.0
27,12.89,12.9,12.85,12.9,3.0
28,13.34,13.36,,13.39,4.0
29,13.83,13.92,13.85,13.83,1.0
30,14.29,14.28,,14.3,2.0
31,14.76,14.84,14.77,14.76,3.0
32,15.24,,,15.24,4.0
33,15.71,15.75,15.75,15.71,1.0
34,16.18,16.22,16.14,16.19,2.0
35,16.65,16.66,16.65,16.67,3.0
36,17.12,,17.1,17.13,4.0
37,17.59,17.65,17.59,17.59,1.0
38,18.06,18.1,,18.08,2.0
39,18.52,18.52,18.54,18.56,3.0
40,19.0,18.99,19.0,19.02,4.0
41,19.45,19.45,19.48,19.49,1.0
42,19.94,20.01,,19.96,2.0
43,20.41,20.47,20.4,20.42,3.0
44,20.87,20.87,20.87,20.92,4.0
45,21.35,21.42,21.34,21.37,1.0
46,21.8,,21.8,21.81,2.0
47,22.27,22.38,22.3,22.27,3.0
48,22.74,22.69,22.74,22.74,4.0
49,23.21,23.27,23.18,23.21,1.0
50,23.68,,23.65,23.67,2.0
51,24.15,24.16,24.13,24.13,3.0
52,24.62,,24.6,24.62,4.0
53,25.1,25.11,25.06,,1.0
54,25.56,,25.53,25.53,2.0
55,26.03,26.04,26.0,26.02,3.0
56,26.5,,26.46,26.48,4.0
57,26.97,26.95,26.94,26.97,1.0
58,27.44,,27.41,27.41,2.0
59,27.91,27.91,,27.92,3.0
60,28.38,,,28.37,4.0
61,28.85,28.84,,,1.0
62,29.32,29.31,29.32,29.31,2.0
63,29.79,29.8,29.79,29.79,3.0
64,30.27,30.28,30.27,30.26,4.0
65,30.74,30.75,30.75,30.75,1.0
66,31.22,31.24,31.22,31.22,2.0
67,31.7,31.71,31.7,31.7,3.0
68,32.19,32.18,32.2,32.16,4.0
69,32.65,,32.65,,1.0
70,33.15,33.16,33.14,33.15,2.0
71,33.63,,33.63,33.63,3.0
72,34.1,34.12,34.11,34.09,4.0
73,34.58,,34.58,34.58,1.0
74,35.04,35.07,35.04,35.06,2.0
75,35.54,35.63,35.52,35.54,3.0
76,36.02,36.02,36.03,36.02,4.0
77,36.51,,36.5,36.52,1.0
78,36.99,36.97,37.0,37.0,2.0
79,37.48,,37.47,37.49,3.0
80,37.97,37.94,,37.98,4.0
81,38.42,,38.42,38.46,1.0
82,38.91,38.91,38.93,,2.0
83,39.39,,39.38,39.4,3.0
84,39.87,39.87,39.83,39.88,4.0
85,40.35,,40.35,40.35,1.0
86,40.83,40.82,40.81,40.84,2.0
87,41.32,,41.32,41.32,3.0
88,41.78,41.77,41.79,41.8,4.0
89,42.28,42.39,42.25,42.29,1.0
90,42.73,42.7,42.74,42.78,2.0
91,43.23,,43.21,43.23,3.0
92,43.7,43.7,43.68,43.71,4.0
93,44.2,,44.16,44.2,1.0
94,44.67,44.74,44.66,44.7,2.0
95,45.17,45.17,45.18,45.16,3.0
96,45.63,45.64,45.64,45.64,4.0
97,46.11,,46.11,46.12,1.0
98,46.61,,46.63,46.6,2.0
99,47.08,47.14,47.08,47.08,3.0
100,47.56,,,47.56,4.0
101,48.07,48.09,48.1,48.05,1.0
102,48.54,48.57,48.54,48.53,2.0
103,49.01,48.96,49.0,49.01,3.0
104,49.49,49.53,49.49,49.49,4.0
105,49.98,50.02,49.93,49.98,1.0
106,50.46,,,50.47,2.0
107,50.96,50.97,50.94,50.95,3.0
108,51.43,51.44,,51.43,4.0
109,51.91,51.93,51.91,51.91,1.0
110,52.4,,52.36,52.41,2.0
111,52.87,52.88,52.88,52.9,3.0
112,53.37,,53.37,53.38,4.0
113,53.86,,53.85,53.87,1.0
114,54.33,54.43,54.32,54.35,2.0
115,54.78,54.77,54.78,54.84,3.0
116,55.29,,55.3,55.29,4.0
117,55.76,55.77,55.74,55.76,1.0
118,56.24,,56.24,56.24,2.0
119,56.74,56.75,56.73,56.74,3.0
120,57.23,,57.22,57.23,4.0
121,57.73,57.73,57.74,57.7,1.0
122,58.21,,58.22,58.2,2.0
123,58.71,58.74,58.68,58.71,3.0
124,59.21,59.26,59.22,59.21,4.0
125,59.69,59.73,,59.7,1.0
