,beats,piano,bass,drums,metre_auto
0,0.38,0.37,0.39,0.38,1.0
1,0.85,0.85,0.89,0.87,2.0
2,1.4,1.35,,1.41,3.0
3,1.89,1.86,1.9,1.89,4.0
4,2.4,,,2.41,1.0
5,2.9,2.93,2.86,2.9,2.0
6,3.43,,3.44,3.43,3.0
7,3.94,4.01,,3.94,4.0
8,4.44,4.5,4.44,4.43,1.0
9,4.96,5.01,4.93,4.96,2.0
10,5.44,5.49,5.45,5.44,3.0
11,5.93,5.88,5.93,5.93,4.0
12,6.43,6.46,6.43,6.44,1.0
13,6.95,6.96,6.92,6.95,2.0
14,7.45,7.47,7.46,7.45,3.0
15,7.96,7.99,7.95,7.95,4.0
16,8.46,8.5,8.45,8.45,1.0
17,8.95,9.0,8.93,8.95,2.0
18,9.44,9.43,9.44,9.44,3.0
19,9.94,9.91,9.92,9.95,4.0
20,10.45,10.48,10.44,10.46,1.0
21,10.94,11.0,10.9,10.94,2.0
22,11.44,11.42,11.44,11.44,3.0
23,11.96,11.95,11.94,11.96,4.0
24,12.48,,12.47,12.49,1.0
25,12.97,12.97,12.96,12.99,2.0
26,13.47,13.54,13.49,13.47,3.0
27,13.99,14.07,14.0,13.99,4.0
28,14.5,14.56,14.49,14.51,1.0
29,15.0,15.0,15.01,15.01,2.0
30,15.49,15.53,15.48,15.49,3.0
31,16.01,16.04,15.97,16.0,4.0
32,16.53,16.56,16.53,16.53,1.0
33,17.0,17.04,17.0,17.0,2.0
34,17.51,17.52,17.49,17.52,3.0
35,18.0,18.02,18.0,18.0,4.0
36,18.5,18.51,18.49,18.5,1.0
37,18.98,18.99,18.99,18.99,2.0
38,19.48,19.51,19.47,19.48,3.0
39,19.97,19.98,19.99,19.97,4.0
40,20.48,20.51,20.47,20.48,1.0
41,20.96,,20.97,20.97,2.0
42,21.48,21.54,21.47,21.48,3.0
43,21.99,22.04,21.96,21.99,4.0
44,22.49,22.51,22.47,22.5,1.0
45,22.98,22.98,22.98,22.98,2.0
46,23.47,23.46,23.47,23.5,3.0
47,23.95,23.98,23.95,23.95,4.0
48,24.45,24.45,,24.46,1.0
49,24.92,,24.96,24.92,2.0
50,25.43,25.49,25.45,25.42,3.0
51,25.91,25.87,25.95,25.91,4.0
52,26.44,26.47,26.43,26.44,1.0
53,26.94,26.93,26.94,26.95,2.0
54,27.44,27.43,27.46,27.45,3.0
55,27.92,27.98,27.93,27.92,4.0
56,28.42,28.46,28.43,28.42,1.0
57,28.95,,28.97,28.95,2.0
58,29.46,29.51,29.44,29.46,3.0
59,29.96,30.02,29.95,29.97,4.0
60,30.49,30.51,30.47,30.5,1.0
61,31.03,31.04,30.97,31.03,2.0
62,31.55,,31.55,31.55,3.0
63,32.05,32.07,,32.06,4.0
64,32.56,32.64,32.56,32.56,1.0
65,33.05,33.01,33.07,33.05,2.0
66,33.59,,33.58,33.59,3.0
67,34.08,,34.04,34.09,4.0
68,34.58,,34.59,34.59,1.0
69,35.07,,35.08,35.08,2.0
70,35.59,35.67,35.58,35.6,3.0
71,36.09,36.2,36.11,36.09,4.0
72,36.6,36.67,36.61,36.6,1.0
73,37.09,37.15,37.1,37.09,2.0
74,37.63,37.64,37.59,37.61,3.0
75,38.1,38.13,38.15,38.1,4.0
76,38.62,,38.67,38.61,1.0
77,39.1,39.17,39.13,39.1,2.0
78,39.62,,39.61,39.62,3.0
79,40.08,40.12,40.12,40.07,4.0
80,40.59,,40.56,40.59,1.0
81,41.07,41.02,41.1,41.08,2.0
82,41.58,41.66,41.58,41.59,3.0
83,42.09,42.15,42.11,42.08,4.0
84,42.59,42.6,42.6,42.59,1.0
85,43.08,43.12,43.07,43.07,2.0
86,43.58,43.54,43.59,43.58,3.0
87,44.07,44.13,44.09,44.07,4.0
88,44.59,44.62,44.59,44.58,1.0
89,45.06,45.07,45.09,45.06,2.0
90,45.57,45.59,45.57,45.57,3.0
91,46.05,46.09,46.02,46.05,4.0
92,46.55,46.57,46.54,46.56,1.0
93,47.05,47.07,47.01,47.05,2.0
94,47.53,47.57,47.53,47.54,3.0
95,48.03,47.98,48.04,48.04,4.0
96,48.54,48.5,48.54,48.54,1.0
97,49.02,,49.02,49.03,2.0
98,49.51,49.5,49.52,49.55,3.0
99,50.02,49.99,50.0,50.03,4.0
100,50.53,50.47,50.52,50.53,1.0
101,51.0,50.96,51.0,51.04,2.0
102,51.53,51.58,51.53,51.54,3.0
103,52.03,52.07,,52.03,4.0
104,52.5,52.49,,52.55,1.0
105,53.03,53.03,53.03,53.03,2.0
106,53.53,53.51,53.53,53.54,3.0
107,54.01,54.01,54.04,54.01,4.0
108,54.52,54.56,54.49,54.5,1.0
109,54.99,54.94,54.99,55.0,2.0
110,55.51,55.56,55.52,55.52,3.0
111,55.99,55.94,55.96,56.0,4.0
112,56.51,,,56.51,1.0
113,56.98,57.04,56.98,,2.0
114,57.5,57.55,57.48,57.51,3.0
115,58.0,58.04,57.98,58.01,4.0
116,58.53,58.54,58.49,58.53,1.0
117,59.0,59.03,58.97,59.01,2.0
118,59.49,59.51,59.47,59.5,3.0
119,59.99,60.0,59.98,59.99,4.0
120,60.48,60.53,60.47,60.49,1.0
121,60.96,60.91,60.96,60.96,2.0
122,61.44,61.42,61.46,61.46,3.0
123,61.97,61.99,61.96,61.96,4.0
124,62.45,62.51,62.46,,1.0
125,62.96,62.98,62.92,62.96,2.0
126,63.46,,63.45,63.47,3.0
127,63.95,63.95,63.93,63.96,4.0
128,64.45,,64.45,64.46,1.0
129,64.94,64.99,,64.94,2.0
130,65.46,,65.46,65.47,3.0
131,65.95,65.96,65.94,65.97,4.0
132,66.48,,66.46,66.48,1.0
133,66.98,,66.98,66.98,2.0
134,67.47,67.48,67.46,67.47,3.0
135,67.97,67.95,67.99,67.99,4.0
136,68.49,,,68.49,1.0
137,69.01,69.01,69.01,69.01,2.0
138,69.51,,,69.5,3.0
139,70.02,70.03,70.01,70.02,4.0
140,70.5,,70.49,70.5,1.0
141,71.02,,71.01,71.03,2.0
142,71.52,71.61,71.53,71.53,3.0
143,72.03,72.07,72.03,72.03,4.0
144,72.51,72.56,72.51,72.52,1.0
145,73.04,73.03,73.06,73.05,2.0
146,73.56,,73.57,73.56,3.0
147,74.07,74.06,74.09,74.07,4.0
148,74.59,,74.6,74.59,1.0
149,75.1,75.11,75.06,75.1,2.0
150,75.58,,75.58,75.63,3.0
151,76.1,76.09,,76.11,4.0
152,76.62,,,76.63,1.0
153,77.1,77.09,77.1,77.14,2.0
154,77.61,,77.6,77.63,3.0
155,78.08,78.1,78.13,78.07,4.0
156,78.58,,,78.52,1.0
157,79.05,79.1,,79.05,2.0
158,79.57,,79.57,79.56,3.0
159,80.06,80.07,80.16,80.05,4.0
160,80.52,80.59,80.5,80.5,1.0
161,81.01,81.03,81.07,81.01,2.0
162,81.51,81.5,81.51,81.54,3.0
163,82.02,82.02,82.04,82.06,4.0
164,82.54,82.54,82.56,82.59,1.0
165,83.05,,83.05,83.06,2.0
166,83.54,83.53,83.5,83.58,3.0
167,84.07,84.09,84.06,84.07,4.0
168,84.59,84.6,84.58,84.6,1.0
169,85.09,85.12,85.1,85.1,2.0
170,85.59,85.66,85.58,85.59,3.0
171,86.08,86.13,86.07,86.07,4.0
172,86.58,86.67,86.58,86.59,1.0
173,87.09,87.14,87.08,87.1,2.0
174,87.61,87.64,87.59,87.61,3.0
175,88.11,88.17,88.11,88.11,4.0
176,88.62,88.67,88.6,88.61,1.0
177,89.11,89.05,89.11,89.11,2.0
178,89.65,89.66,89.62,89.65,3.0
179,90.15,90.13,90.09,90.16,4.0
180,90.67,90.67,90.64,90.68,1.0
181,91.16,,91.14,91.16,2.0
182,91.65,91.71,91.65,91.66,3.0
183,92.16,92.15,92.18,92.17,4.0
184,92.69,92.71,92.66,92.69,1.0
185,93.19,93.21,93.17,93.19,2.0
186,93.7,93.71,93.73,93.69,3.0
187,94.18,94.21,94.19,94.18,4.0
188,94.68,94.73,94.67,94.68,1.0
189,95.2,95.23,95.19,95.2,2.0
190,95.69,95.73,95.67,95.69,3.0
191,96.18,96.2,96.18,96.2,4.0
192,96.69,96.71,96.69,96.69,1.0
193,97.18,97.19,97.18,97.18,2.0
194,97.73,97.77,97.69,97.74,3.0
195,98.24,98.27,98.2,98.24,4.0
196,98.76,,98.75,98.77,1.0
197,99.28,99.28,99.26,99.28,2.0
198,99.78,,99.78,99.79,3.0
199,100.3,,100.3,100.31,4.0
200,100.84,100.92,,100.84,1.0
201,101.34,101.42,,101.34,2.0
202,101.86,101.93,101.82,101.85,3.0
203,102.34,102.45,102.37,102.34,4.0
204,102.86,102.81,102.87,102.86,1.0
205,103.37,103.37,103.38,103.37,2.0
206,103.87,103.92,103.87,103.89,3.0
207,104.39,104.44,104.35,104.4,4.0
208,104.9,104.91,,104.9,1.0
209,105.41,105.42,105.42,105.41,2.0
210,105.94,105.97,105.94,105.94,3.0
211,106.44,106.47,106.43,106.45,4.0
212,106.95,106.96,106.96,106.95,1.0
213,107.45,107.44,107.44,107.46,2.0
214,107.96,107.97,107.94,107.96,3.0
215,108.46,108.46,108.43,108.47,4.0
216,108.97,108.97,108.98,108.99,1.0
217,109.45,109.4,109.42,109.45,2.0
218,109.98,110.0,109.94,109.98,3.0
219,110.48,110.5,110.49,110.48,4.0
220,110.97,110.92,110.98,110.99,1.0
221,111.51,111.53,111.47,111.51,2.0
222,112.0,111.97,112.0,112.01,3.0
223,112.53,112.59,112.5,112.54,4.0
224,113.02,113.01,113.02,113.02,1.0
225,113.5,113.48,113.5,113.51,2.0
226,114.01,113.96,114.02,114.02,3.0
227,114.54,114.54,114.55,114.56,4.0
228,115.06,115.07,115.07,115.06,1.0
229,115.56,115.6,115.54,115.56,2.0
230,116.06,116.12,116.05,116.06,3.0
231,116.57,116.58,116.58,116.56,4.0
232,117.05,116.99,117.07,117.05,1.0
233,117.57,117.53,117.57,117.56,2.0
234,118.09,118.09,118.09,118.09,3.0
235,118.55,118.54,118.54,118.58,4.0
236,119.1,119.1,119.05,,1.0
237,119.6,,119.56,119.6,2.0
238,120.07,,120.08,120.13,3.0
239,120.6,120.62,120.59,120.6,4.0
240,121.11,,121.14,121.11,1.0
241,121.65,121.66,,121.64,2.0
242,122.17,,122.17,122.15,3.0
243,122.65,122.74,,122.66,4.0
244,123.18,123.26,,123.18,1.0
245,123.69,123.73,123.64,123.69,2.0
246,124.21,,124.22,124.21,3.0
247,124.71,124.71,124.72,124.7,4.0
248,125.23,,125.24,125.23,1.0
249,125.74,125.78,125.73,125.74,2.0
250,126.28,126.4,126.28,126.28,3.0
251,126.76,126.75,126.73,126.76,4.0
252,127.26,,127.27,127.26,1.0
253,127.76,127.76,127.76,127.78,2.0
254,128.27,,128.27,128.28,3.0
255,128.78,128.79,128.77,128.78,4.0
