,beats,piano,bass,drums,metre_auto
0,0.03,0.02,,,4.0
1,0.3,,,,1.0
2,0.57,,0.55,0.56,2.0
3,0.84,,0.82,0.84,3.0
4,1.11,1.08,1.09,1.11,4.0
5,1.38,1.38,1.38,1.37,1.0
6,1.65,1.69,1.65,1.66,2.0
7,1.93,,1.93,1.94,3.0
8,2.2,2.21,2.24,2.23,4.0
9,2.47,,2.52,2.5,1.0
10,2.74,,2.78,2.78,2.0
11,3.01,,3.06,3.06,3.0
12,3.27,,,,4.0
13,3.53,,,3.5,1.0
14,3.78,3.78,,,2.0
15,4.04,4.08,,,3.0
16,4.31,4.36,,4.33,4.0
17,4.57,,,4.62,1.0
18,4.83,4.87,,,2.0
19,5.09,,,,3.0
20,5.34,,,,4.0
21,5.6,5.57,5.57,,1.0
22,5.87,5.84,5.85,5.84,2.0
23,6.14,,6.14,6.13,3.0
24,6.41,,6.39,6.39,4.0
25,6.68,6.66,6.67,6.68,1.0
26,6.95,,6.94,6.94,2.0
27,7.22,7.22,7.22,7.22,3.0
28,7.49,7.5,7.5,7.49,4.0
29,7.77,7.77,7.78,7.77,1.0
30,8.04,8.04,8.05,8.05,2.0
31,8.31,8.36,8.33,8.32,3.0
32,8.58,8.6,8.6,8.59,4.0
33,8.85,8.87,8.89,8.88,1.0
34,9.12,9.13,9.15,9.13,2.0
35,9.39,,9.42,9.43,3.0
36,9.65,9.69,9.69,9.69,4.0
37,9.91,,,,1.0
38,10.17,,,,2.0
39,10.42,,,10.4,3.0
40,10.69,,,10.69,4.0
41,10.95,10.95,,,1.0
42,11.21,11.24,,,2.0
43,11.47,11.52,,11.53,3.0
44,11.72,,,,4.0
45,11.98,,,,1.0
46,12.24,12.22,,,2.0
47,12.5,12.49,,,3.0
48,12.76,12.75,12.73,12.73,4.0
49,13.03,13.02,,,1.0
50,13.3,13.29,13.28,13.28,2.0
51,13.57,13.57,13.56,13.54,3.0
52,13.84,13.85,13.84,13.82,4.0
53,14.11,,14.1,14.11,1.0
54,14.38,,14.39,14.38,2.0
55,14.65,14.66,14.64,14.65,3.0
56,14.93,14.93,14.93,14.93,4.0
57,15.2,15.21,15.2,15.19,1.0
58,15.47,15.46,15.47,15.49,2.0
59,15.73,15.73,15.72,15.75,3.0
60,16.01,,16.02,16.03,4.0
61,16.28,16.32,16.28,16.28,1.0
62,16.55,16.55,16.55,16.56,2.0
63,16.82,,16.83,16.82,3.0
64,17.09,,17.11,17.09,4.0
65,17.36,,17.38,17.36,1.0
66,17.63,,17.66,17.64,2.0
67,17.9,,17.93,17.92,3.0
68,18.16,18.2,18.14,18.19,4.0
69,18.42,18.4,,18.46,1.0
70,18.67,,18.65,,2.0
71,18.94,19.0,18.93,,3.0
72,19.19,19.19,,19.17,4.0
73,19.46,19.45,,19.46,1.0
74,19.71,19.71,,,2.0
75,19.97,,,,3.0
76,20.23,20.29,,,4.0
77,20.49,,,,1.0
78,20.76,,,,2.0
79,21.01,20.98,,,3.0
80,21.27,21.31,21.24,,4.0
81,21.53,21.53,21.51,21.5,1.0
82,21.79,21.82,21.79,21.76,2.0
83,22.06,22.11,22.05,22.04,3.0
84,22.33,,22.32,22.3,4.0
85,22.6,,22.6,22.6,1.0
86,22.87,,22.85,22.87,2.0
87,23.14,,23.12,23.13,3.0
88,23.41,,23.4,23.4,4.0
89,23.68,,23.68,23.68,1.0
90,23.95,,23.95,23.95,2.0
91,24.23,24.24,24.23,24.24,3.0
92,24.5,24.49,24.5,24.49,4.0
93,24.77,,24.77,24.76,1.0
94,25.03,,25.04,25.02,2.0
95,25.3,25.29,25.3,25.29,3.0
96,25.57,25.57,25.56,25.55,4.0
97,25.84,25.87,25.84,25.84,1.0
98,26.11,26.15,26.1,26.12,2.0
99,26.38,26.4,26.37,,3.0
100,26.65,26.64,26.64,26.63,4.0
101,26.92,,26.91,26.9,1.0
102,27.19,,27.18,27.16,2.0
103,27.46,,27.46,27.46,3.0
104,27.73,27.7,27.72,27.7,4.0
105,28.0,27.98,27.99,27.98,1.0
106,28.27,28.26,28.26,28.25,2.0
107,28.54,28.53,28.53,28.52,3.0
108,28.81,28.8,,28.79,4.0
109,29.08,29.08,29.07,29.08,1.0
110,29.35,,29.34,29.34,2.0
111,29.63,29.63,29.63,29.61,3.0
112,29.89,29.87,29.89,29.89,4.0
113,30.16,30.14,30.18,30.17,1.0
114,30.43,30.45,30.44,30.43,2.0
115,30.71,30.74,30.72,30.71,3.0
116,30.98,30.99,30.99,30.97,4.0
117,31.25,31.31,31.27,31.25,1.0
118,31.52,,31.52,31.53,2.0
119,31.79,,31.8,31.81,3.0
120,32.06,32.11,32.07,32.07,4.0
121,32.33,32.37,32.34,32.36,1.0
122,32.6,32.63,32.61,32.62,2.0
123,32.87,32.9,32.86,32.9,3.0
124,33.14,,33.15,33.16,4.0
125,33.41,33.42,33.46,33.45,1.0
126,33.68,33.7,33.71,33.68,2.0
127,33.95,33.97,33.98,33.97,3.0
128,34.22,34.25,34.24,34.23,4.0
129,34.49,34.51,34.51,34.52,1.0
130,34.76,,34.77,34.77,2.0
131,35.03,,35.06,35.04,3.0
132,35.3,35.31,35.31,35.31,4.0
133,35.57,35.58,35.61,35.58,1.0
134,35.84,,35.84,35.84,2.0
135,36.11,36.11,36.13,,3.0
136,36.38,,36.38,36.37,4.0
137,36.65,36.67,36.66,36.66,1.0
138,36.92,36.95,36.93,36.92,2.0
139,37.19,37.23,37.21,37.2,3.0
140,37.46,37.48,37.47,37.46,4.0
141,37.73,37.74,37.75,37.74,1.0
142,38.0,38.02,38.0,38.0,2.0
143,38.27,38.26,38.27,38.29,3.0
144,38.54,38.58,38.52,38.55,4.0
145,38.8,38.79,38.8,38.8,1.0
146,39.07,39.06,39.06,39.06,2.0
147,39.34,39.33,39.34,39.34,3.0
148,39.61,39.58,,39.59,4.0
149,39.88,39.86,39.88,,1.0
150,40.15,40.15,40.12,40.12,2.0
151,40.42,,40.4,40.4,3.0
152,40.69,40.66,,,4.0
153,40.96,,,40.94,1.0
154,41.23,41.26,,,2.0
155,41.5,41.51,41.47,41.47,3.0
156,41.77,41.77,41.74,41.74,4.0
157,42.04,42.02,42.04,,1.0
158,42.31,,42.29,,2.0
159,42.58,42.59,42.57,42.57,3.0
160,42.85,,42.83,42.83,4.0
161,43.12,,43.12,43.09,1.0
162,43.39,,43.38,43.37,2.0
163,43.66,,43.65,43.66,3.0
164,43.93,,43.92,43.93,4.0
165,44.2,44.21,44.2,44.2,1.0
166,44.47,,44.48,44.46,2.0
167,44.74,44.75,44.76,44.73,3.0
168,45.01,45.02,45.04,45.01,4.0
169,45.29,45.33,45.3,45.29,1.0
170,45.56,45.56,45.57,45.55,2.0
171,45.83,45.83,45.85,45.84,3.0
172,46.1,46.1,46.11,46.1,4.0
173,46.37,46.36,46.37,46.38,1.0
174,46.63,,46.62,46.63,2.0
175,46.9,,46.89,46.9,3.0
176,47.17,,47.16,47.17,4.0
177,47.45,,47.44,47.45,1.0
178,47.72,,47.71,47.71,2.0
179,47.99,,47.98,47.99,3.0
180,48.26,48.28,48.26,48.25,4.0
181,48.53,48.55,48.54,48.53,1.0
182,48.79,,48.8,48.79,2.0
183,49.07,,49.08,49.08,3.0
184,49.33,49.38,49.33,49.33,4.0
185,49.61,49.65,49.61,49.62,1.0
186,49.88,,49.88,49.88,2.0
187,50.15,,50.15,50.16,3.0
188,50.42,,50.42,50.42,4.0
189,50.69,,50.69,50.72,1.0
190,50.96,,50.98,50.97,2.0
191,51.23,51.25,51.26,51.24,3.0
192,51.5,51.53,51.5,51.49,4.0
193,51.77,51.81,51.76,51.77,1.0
194,52.04,52.06,52.03,52.04,2.0
195,52.31,52.36,52.31,52.31,3.0
196,52.58,52.61,52.58,52.58,4.0
197,52.85,52.89,52.86,52.84,1.0
198,53.12,,53.13,53.11,2.0
199,53.39,,53.41,53.4,3.0
200,53.66,,53.67,53.67,4.0
201,53.93,,53.95,53.94,1.0
202,54.2,,54.21,54.2,2.0
203,54.47,,54.49,54.47,3.0
204,54.74,,54.75,54.73,4.0
205,55.01,,55.02,55.01,1.0
