,beats,piano,bass,drums,metre_auto
0,0.06,0.05,0.09,0.06,4.0
1,0.36,0.36,,0.36,1.0
2,0.66,,0.66,0.66,2.0
3,0.97,0.97,0.95,,3.0
4,1.25,1.28,1.25,1.25,4.0
5,1.55,1.55,1.54,1.56,1.0
6,1.85,,1.83,1.86,2.0
7,2.15,2.16,2.13,2.17,3.0
8,2.43,2.43,2.43,2.44,4.0
9,2.74,2.73,2.74,2.74,1.0
10,3.03,,3.03,3.03,2.0
11,3.34,3.34,3.34,,3.0
12,3.63,3.63,3.62,3.62,4.0
13,3.93,3.94,3.93,3.94,1.0
14,4.22,,4.21,4.22,2.0
15,4.53,4.53,4.52,4.54,3.0
16,4.81,4.81,4.82,4.8,4.0
17,5.12,5.12,5.12,5.15,1.0
18,5.41,,5.41,5.4,2.0
19,5.71,5.72,5.72,,3.0
20,6.01,6.02,6.01,5.99,4.0
21,6.3,6.3,6.3,6.33,1.0
22,6.59,6.57,6.59,6.59,2.0
23,6.88,6.88,6.91,6.89,3.0
24,7.18,,7.18,7.18,4.0
25,7.48,,7.48,7.48,1.0
26,7.77,7.74,7.75,7.77,2.0
27,8.06,8.06,8.05,,3.0
28,8.35,8.36,8.36,8.35,4.0
29,8.66,,8.65,8.64,1.0
30,8.94,8.94,8.94,8.94,2.0
31,9.25,9.26,9.26,,3.0
32,9.54,,9.53,9.54,4.0
33,9.83,9.83,,9.88,1.0
34,10.13,10.11,10.12,10.14,2.0
35,10.44,10.49,10.43,,3.0
36,10.73,10.74,10.72,10.72,4.0
37,11.03,11.04,11.03,11.01,1.0
38,11.32,11.32,11.31,11.33,2.0
39,11.62,11.63,11.62,,3.0
40,11.91,,11.91,11.9,4.0
41,12.21,,12.19,,1.0
42,12.49,12.54,12.49,12.5,2.0
43,12.79,12.82,12.79,12.8,3.0
44,13.08,13.11,13.08,13.07,4.0
45,13.37,,13.37,,1.0
46,13.67,13.68,13.67,13.67,2.0
47,13.97,13.96,13.97,,3.0
48,14.25,14.25,14.25,14.25,4.0
49,14.55,,14.55,14.56,1.0
50,14.85,14.87,14.83,14.86,2.0
51,15.15,,15.15,,3.0
52,15.43,15.45,15.43,15.43,4.0
53,15.74,,15.73,,1.0
54,16.03,16.05,16.02,16.03,2.0
55,16.32,16.31,16.32,,3.0
